speaker,line,words
REYES,I-I know this guy. I worked a case with him once in New Orleans. Company man -- straight as a ruler.,20
DOGGETT,"Well, according to his file last six months he's been deep undercover.",12
REYES,Undercover doing what?,3
DOGGETT,We got a pile of reading to do. What's not blacked out.,12
DOGGETT,"Oh, and, uh... picked these up in the bargain.",9
REYES,Agent Skinner gave you these?,5
DOGGETT,I sort of got it on loan.,7
REYES,We’d better call Agent Scully.,5
DOGGETT,I already did.,3
DRIVER,"Hey, need a hand there, bro?",6
DRIVER,"How about I just help you out, huh? Ohh!",9
[CLOSED-CAPTION,COMER: Georgetown. Georgetown. Georgetown.],4
SCULLY,"That was Agent Doggett again. They're waiting. Mom, I've got to go.",12
MRS. SCULLY,"It's the middle of the night, Dana. I just don't understand what can't wait till tomorrow.",16
SCULLY,"Mom, it's important. I wouldn't go if it weren't.",9
MRS. SCULLY,"Yes, I know, Dana. You say it's about getting answers.",10
SCULLY,"Answers about William, mom.",4
MRS. SCULLY,I know you're worried about him... that there are things about him that you just can't explain -- but even if you were to get those answers what would it change?,30
SCULLY,"Mom, he's my child.",4
MRS. SCULLY,"And you have to love him and raise him in spite of everything. Dana, God has given you a miracle. A child that wasn't supposed to be. Maybe it’s not to question... just to be taken as a matter of faith.",41
SCULLY,"Mom, I can't take this on faith. I need to know. I need to know if it's really God I have to thank.",23
SCULLY,Where did you get those?,5
DOGGETT,"I got 'em... and the FBI's file on the man who was carrying them. He's one of ours -- working deep undercover. Infiltrating a religious group, some kind of whacked-out UFO cult. A case they never told us about.",38
SCULLY,Where's this cult supposed to be?,6
DOGGETT,"North Dakota. And at some point, they up and disappear into Canada. Agent goes right along with them. FBI loses all contact with him.",24
SCULLY,What did they think this guy was doing running across the U.S. Border carrying these rubbings on him?,18
DOGGETT,The FBI thinks he went over to the dark side. Became whacked-out himself. And that's the secret they've been trying to keep from everybody.,24
SCULLY,That's it? That's the big secret?,6
DOGGETT,That and... they can't seem to find him the best I can figure.,13
SCULLY,I was questioned this morning by the senior staff of the FBI. Not about an FBI agent but about these rubbings. There's got to be something more. There has to be.,31
REYES,"There may be, Agent Scully. But I'm not sure even the FBI is aware of it. How could they be without access to your files?",25
SCULLY,What are you talking about?,5
REYES,The set of rubbings the man smuggled over the border doesn't match the rubbings you took.,16
SCULLY,Wait a second. How can that be?,7
REYES,It could only be that this whacked UFO cult found a second spacecraft.,13
SCULLY,Mom?,1
MRS. SCULLY,He wants to kill the baby!,6
SCULLY,No! No! Don't! Please! Don't!,5
REYES,"Oh, my god!",3
DOGGETT,What the hell happened here?,5
SCULLY,"I need your help, okay?",5
SCULLY,"Agent Reyes, I need you to take my mom and the baby. Can you do that, Monica?",17
REYES,Of course.,2
[CLOSED-CAPTION SCULLY,Thank you.],2
DOGGETT,Who is that? Is somebody here?,6
DOGGETT,"You gonna tell me what this is who the hell this is, Dana?",13
SCULLY,That man -- that FBI agent -- came here to kill my baby.,11
DOGGETT,You gotta help this man.,5
SCULLY,"No, not until he tells me why.",7
DOGGETT,He's not gonna tell anybody anything unless you get him to a hospital. This man is losing blood fast. let them cover their tracks on this one!,27
SCULLY,Why?,1
SCULLY,Why do you want to hurt my son?!,8
SCULLY,"Agent Doggett, put down the phone! He has to answer me! get her answers out of COMER. He begins dialing.)",20
AGENT COMER,He ha-has to...,3
SCULLY,What? Say it!,3
AGENT COMER,Your son...,2
SCULLY,Say it!!,2
AGENT COMER,... has to die.,3
SCULLY,Why?! Who told you that?!,5
SCULLY,He's my son! He's my son!!,6
DOGGETT,"I've got a medical emergency, a man in critical condition at...",11
DOGGETT,This man have any kind of a weapon?,8
DOGGETT,Whatever brought him here I hope to God we figure it out.,12
JOSEPHO,What is it?,3
JOSEPHO,This changes everything.,3
OVERCOAT WOMAN,He can expose all this. He's got proof he can show them. What do you want to do?,18
JOSEPHO,There's only one thing to do.,6
FOLLMER,"Agent Scully, Agent Doggett.",4
FOLLMER,You can both have a seat.,6
SCULLY,This is just going to be another interrogation I prefer to stand.,12
KERSH,"Agent Scully, a man was shot in your apartment. An FBI agent.",12
SCULLY,Trying to kill my son.,5
KERSH,That is not in question here. There'll be an investigation. warning that my family's life is in danger?,18
FOLLMER,It would help us to help you if you could tell us anything this man might have communicated to you.,20
DOGGETT,"I wouldn't tell him anything, not until they explain why all the hush-hush over this case, why the doublespeak -- the mincing words from Mr. Follmer -- 'cause I want answers myself.",30
KERSH,The man you shot had been undercover which you've already found out through whatever ‘unethical’ means. His assignment was to infiltrate a religious cult. A cult led by a former military officer. A very dangerous man by all accounts and who also believed in very dangerous ideas... about aliens.,49
SCULLY,And why wasn't I told? Why not Agent Doggett? Why not Agent Reyes? Why wasn't this an X-File? was afraid after all that you'd been through it just might break you.,31
SCULLY,What are you talking about?,5
KERSH,Agent Comer -- our undercover man -- was sent to infiltrate the cult... based on a series of... threats.,17
SCULLY,"What threats? Threats to who? To me, to my child...",10
FOLLMER,Threats... on Agent Mulder's life.,5
SCULLY,That's what this is about? Then why pull me in here and show me those rubbings? I don't understand.,19
FOLLMER,"Before losing all contact with our undercover agent he sent us a communication. A communication we've been trying to confirm that, uh...",22
REYES,"Dana, what's wrong?",3
REYES,What's happened?,2
REYES,What is it?,3
SCULLY,An artifact. I got it from the man who was trying to kill William.,14
REYES,"Okay, but what the hell is it?",7
SCULLY,It's a piece of the spacecraft.,6
DOGGETT,Where's Agent Scully?,3
REYES,She's still upstairs. I want to talk to you before you see her to explain what's happened.,17
DOGGETT,You said it had something to do with the kid. A piece of metal these rubbings were taken from.,19
REYES,A piece of that ship in Canada.,7
DOGGETT,"Oh, come on, Monica. You're making an outrageous leap. You're just guessing there's any such thing.",16
REYES,It flew through the air at the baby. I saw it.,11
DOGGETT,Just tell me the boy's okay.,6
REYES,I don't think you understand. The boy has some connection with this thing--this piece of metal.,16
DOGGETT,You saying this kid's an alien or something?,8
REYES,"You can believe or not, but the man who tried to kill Scully's baby believed it... so must this cult he got involved with who are obviously more than willing to kill for their belief.",35
DOGGETT,Where are we going?,4
SCULLY,I'll tell you on the way.,6
REYES,What is it?,3
DOGGETT,I'm right behind you guys.,5
SCULLY,What is it?,3
DOGGETT,Probably nothing.,2
DOGGETT,Federal Agent! Stop the car!,5
REYES,Who are we meeting?,4
SCULLY,The only ones left we can trust.,7
FROHIKE,"Hey, little man.",3
[CLOSED CAPTION FROHIKE,It's okay.],2
LANGLY,Your baby's in good hands.,5
SCULLY,I need to know that you're taking him to a safe place. I need to know that you're... that you're taking every precaution.,23
BYERS,We understand. Langly.,3
SCULLY,"Now, there's a good chance that my phone lines have been tapped and if they're tapped, they can trace you.",20
FROHIKE,We thought about that.,4
LANGLY,Six cell phones their signals scrambled. Use each one once and then throw it away.,15
FROHIKE,"Whatever you do, don't worry.",5
SCULLY,What's going on here?,4
REYES,I don't know.,3
REYES,What happened?,2
REYES,Is it John?,3
SKINNER,Agent Scully! Scully!,3
SCULLY,My baby! They're after my baby! I have to get back!,11
FROHIKE,What the hell is this?,5
