speaker,line,words
LANDLADY,"Oh, all right, uh... just so long as you're not cooking.",11
PEATTIE,Seems like you could use yourself a poultice for your back. Old Peattie fix you right up. Be ready later.,20
MULDER,"Hey, Scully.",2
SCULLY,Uh-huh.,1
MULDER,"This dirt we found? Gas chromatograph shows pronounced spikes of methane and sulphur compounds - the signature of decay. It's graveyard dirt. Also known as conjure dust. It's one of the most powerful hexing elements whether for good or evil, not the kind of stuff you want to be on the wrong end of.",53
SCULLY,Uh-huh.,1
MULDER,"Go ahead, Scully, keep me guessing.",6
SCULLY,Kuru.,1
MULDER,"The, the, the, uh... the disease that New Guinea tribesmen get?",11
SCULLY,From eating the brains of their relatives.,7
MULDER,And I thought my grandpa slurping his soup was bad.,10
SCULLY,"Practically speaking, Mulder, Kuru doesn't even exist anymore. Not in New Guinea and certainly not in the U.S. But this man's cerebellum and his striatum clearly show signs of it, Mulder. I mean, these... these amyloid plaques? His brain is riddled with them.",43
MULDER,"Kuru makes you crazy, right?",5
SCULLY,"Yeah, stark raving, among other things but in this case, stark raving mad enough to slit his own throat and hang himself.",22
SCULLY,"Mulder, that's what his autopsy shows. From the wound pattern to the blood spray... this man did it to himself, there's no question.",23
MULDER,"Unless... it was inflicted upon him. The graveyard dirt, the hex. He was given this disease so that he would kill himself.",22
DR WEIDER,Nan? Honey?,2
MRS. WIEDER,Robert? Look at this.,4
MRS. WIEDER,Who would've taken that?,4
DR. WIEDER,The police probably. Could be they needed it as evidence.,10
MRS. WIEDER,That's not what I'm afraid of.,6
DR. WIEDER,Then you have nothing to worry about.... a good night's sleep.,11
MRS. WIEDER,"I'm telling you, I'm scared. I can't stay here, Robert. I can't live in this house anymore. Lucy can't. Not after what's happened here. And now this picture of us is missing.",32
DR. WIEDER,It'll turn up.,3
MRS. WIEDER,No. Doesn't make any sense. Nothing that's happened here makes any sense.,12
DR. WIEDER,"It does. Nan... listen to me. Your Dad was ill. He had a kind of progressive dementia. That's what the FBI autopsy showed. I reviewed their findings, and I have to agree. Honey... we will get through this.",38
DR. WIEDER,"Oh, my God! Nan? Honey?",5
DR. WIEDER,"Oh, my god. Nan!",4
LUCY,Dad?,1
DR. WIEDER,"Lucy, call 911.",3
DR. WIEDER,Call 911!,2
DR. WIEDER,Nan!,1
MULDER,Dr. Wieder?,2
SCULLY,We understand you've made a diagnosis.,6
DR. WIEDER,Diffuse cutaneous leishmaniasis. Old world type.,6
MULDER,I take it that's rare.,5
SCULLY,In San Francisco? It's unheard of. Maybe in... in Central Africa...,11
MULDER,"Maybe the rarer, the better.",5
DR. WIEDER,What do you mean by that?,6
MULDER,"Someone directed this to happen to your wife, just as someone directed what happened to your father-in-law.",17
DR. WIEDER,My enemy you were talking about. The one who thinks I'm a thief.,13
DR WIEDER,"Agent, you're a doctor. Explain to your partner that no one can ""direct"" a person to get sick.",18
MULDER,The dirt you found in your bed drawn in the shape of a body. That's indicative of folk magic. That's what I believe is being used against you.,28
DR. WIEDER,Folk magic. You mean like Baba Yaga... Gypsies.,8
MULDER,I was actually thinking less Eastern and more Celtic.,9
MULDER,"Maybe... Scots-Irish or Appalachian, even.",5
DR. WIEDER,I'm supposed to take this seriously?,6
SCULLY,"Sir, regardless of the particulars I think it's clear that there was an intruder in your home and I think it would be prudent for you to accept our protection and help us to identify this person.",37
DR. WIEDER,Prudent for me would be to continue treating my wife.,10
MULDER,"If we don't stop who's causing this, your treatments won't matter.",11
DR. WIEDER,"So... modern medicine, and all it encompasses-- artificial hearts, laser surgery gene therapy, to name a few-- all of that arrayed against a pile of magic dirt... and you tell me I'll lose.",33
DR. WIEDER,I have MRIs to look at.,6
SCULLY,"Oh, yeah, Mulder, win him over.",6
MULDER,"Oh, he will lose unless we can find a way to stop it.",13
SCULLY,What do you suggest?,4
MULDER,A second opinion.,3
PEATTIE,"Truth always hurts, don't it, Doc?",6
DR. WIEDER,Who are you?,3
DR. WIEDER,Is this you? You did this? What do you want from me?,12
PEATTIE,"Oh, don't you be fretting none about that. I gettin' my nickel's worth. You're doing a fine job so far.",20
DR. WIEDER,What the hell are you talking about? What is this all about?,12
PEATTIE,"Lynette Peattie. And don't you be saying you don't recollect her, uh-uh! No, no, no.",15
DR. WIEDER,"Look, if I've done anything to upset you, I... It's no use trying to intimidate me if I don't know how I've offended you. Tell me! What makes me a thief?",31
PEATTIE,"You be a smart man. I figure... you ponder it awhile, it gonna come to you.",16
DR. WIEDER,Wait!,1
TECH,"No, no matter how I spell it, there's no Lynette Peattie.",11
DR. WIEDER,She's not in my patient file?,6
TECH,She's not in any doctor's patient file. No one by that name has ever been admitted to the hospital. You think you treated her?,24
DR. WIEDER,What about Jane Does?,4
TECH,You treated three in the last two years.,8
DR. WIEDER,"Pull the files, please.",4
PEATTIE,"You remember old Boon, I know you do. This mangy old ugly dog.. Smart! People-smart... and then some. Oh, he sure did love you. He crawled up under that house the very day you left... Wouldn't come out for nothin'. Not no ham bone, nothin'. He just knew that his life was over. You stole his heart, too. Oh, you shouldn't oughta left.",63
LANDLADY,"Oh, you're there. I'm... wanted to thank you. That poultice... worked a miracle on my back. I was about to knock and... and ask if I could get a little more.",31
LANDLADY,Whatever that is it sure is stinky.,7
PEATTIE,Stinky's good.,2
PROPRIETER,Good afternoon. Can I help you?,6
MULDER,"Yeah, we're looking for some alternative medical advice.",8
PROPRIETER,"Oh, well, you've come to the right place. I get a lot of folks fed up with their HMOs. .",19
SCULLY,"Well, actually, we're not here for us.",7
PROPRIETER,"Whoa, Chief... back in your pocket.",6
SCULLY,It's dirt.,2
PROPRIETER,It's goofer dust is what it is. I don't know what your intentions are with that.,16
SCULLY,Goofer dust?,2
MULDER,Conjure dust... Goofer dust. How would you go about making somebody sick using that?,14
MULDER,We're investigating a murder. That's why I'm asking.,8
PROPRIETER,Oh... Speaking strictly in the academic sense you'd spread it on or near your victim to direct misfortune.,18
MULDER,So you could give them any illness you wanted? One that you chose specifically for them?,16
PROPRIETER,Oh... that's a lot trickier. It requires something special.,9
SCULLY,A voodoo doll.,3
PROPRIETER,"No, they're called ""poppets"". Inside you place three thorns of a blood red rose, a strand of hair and a photo of your victim. Maybe other items as well. It depends on the operator. You sew it up, say your spell.",41
MULDER,How would you counteract one of these?,7
PROPRIETER,It depends on who you're dealing with. But if the person you're looking for is powerful enough to bring about a murder he's probably charmed.,25
SCULLY,Which would mean what?,4
PROPRIETER,"It means just that. He's drawing on the energy of a charm. A source of magic power... It could be any item provided that it's very important to him. Something that holds great meaning for him and unless you can separate him from his charm, you're out of luck.",49
PEATTIE,Poppin' corn.,2
TECH,You got to put the money in first.,8
PEATTIE,Don't look like no poppin' corn to me.,8
TECH,Put it in the microwave... then you get your popcorn.,10
PEATTIE,"Oh, microwave. I heard tell of such a thing. It's a true wonder.",13
PEATTIE,Radiation... comes from the heart of the atom. I think it be God's own glow.,15
DR. WIEDER,"Honey, she's doing much better. Come see for yourself. You're going to be very happy, I promise. The drug therapy I'm giving her is working wonders. Come on. Come see.",30
LUCY,Mom.,1
MRS. WIEDER,"Hi, Sweetie.",2
LUCY,You look good.,3
MRS. WIEDER,"Yeah, right. But I am definitely feeling better.",8
MRS. WIEDER,So how come I have to go through this thing again?,11
DR. WIEDER,Come on. This thing gives off about as much radiation as a dental x- ray. Nothing to worry about.,19
MRS. WIEDER,"I know, still scares me. Wish me luck?",8
RADIOLOGY TECH,Doctor!,1
DR. WIEDER,Switch it off. Switch it off!,6
PEATTIE,All done.,2
DR. WIEDER,How could somebody orchestrate all of this?,7
SCULLY,You believe that your wife was murdered?,7
DR. WIEDER,"It was no accident. There was no malfunction of the machine. Yes, I believe she was murdered.",17
MULDER,And you still have no idea why?,7
MULDER,The pathologist found this branded into your wife's chest.,9
SCULLY,"Sir, we can't help you if you withhold information from us.",11
DR. WIEDER,"A man came to see me yesterday. My age, older, maybe. Tall. He mentioned someone named Lynette Peattie. I didn't know who she was at first. Turns out she was a Jane Doe I treated last October. She was in a bus rollover. Came in amid a wave of victims. She was the worst off. I could barely put fluids in fast enough to keep up with the blood loss. We were rushing around, triaging people. Everybody knew she was dying. Was only a matter of time. And she was in agony.",92
DR. WIEDER,This was my course of treatment.,6
SCULLY,You gave her morphine. Lots of it.,7
DR. WIEDER,I pushed it myself. She kept screaming... and her heart rate kept climbing. So... I kept pushing.,17
DR. WIEDER,I took maybe the last 20 minutes of her life. It was a fair trade to make for the pain.,20
MULDER,Her father doesn't agree.,4
SCULLY,What makes you think it's her father?,7
MULDER,"He thinks you robbed him of his family, and that's why he's systematically robbing you of yours.",17
DR. WIEDER,What am I supposed to do? My... my daughter Lucy.,10
MULDER,You don't do anything. You let us find a way to protect you.,13
DR. WIEDER,How?,1
MULDER,I have an idea where to start.,7
SCULLY,"If Lynette Peattie was Carlos the Jackal I would've had an easier time tracking her down. There's no birth certificate, no social security number, nothing.",25
MULDER,"Better known to the world as ""Jane Doe 6149.""",9
SCULLY,Her name shows up once in the records of a Vista inoculation program-- 1981. The Allegheny mountains of West Virginia.,20
MULDER,Deepest Appalachia.,2
SCULLY,"That's when her father, one Oral Peattie refused to allow her to be inoculated against polio. But there's no address for him. There's no record of him whatsoever. So, Mulder, why are we exhuming this girl?",36
MULDER,"Well, I'm thinking of her dear old backwoods Dad and where he gets all his graveyard dirt.",17
SCULLY,Here? His daughter's grave?,4
MULDER,The cultists we spoke to said that the person casting these magic spells was charmed. That he had a source of power that was very meaningful to him and he kept it close by.,34
SCULLY,Lynette Peattie's body.,3
MULDER,"That's my guess. So as long as her body remains here resting in peace in the Bay Area, he remains powerful. But if we were to ship it off to Quantico...",31
MULDER,Hold that.,2
LANDLADY,"Mr. Peattie?! Mr. Peattie, my pain's back. I was wondering if I could get a little more of that poultice? Mr. Peattie?",22
LANDLADY,Phew.,1
LANDLADY,"Oh, I'm sorry. I didn't know you were home. I...",10
MULDER,"All right, thank you. They'll be there before dark.",9
MULDER,You all set?,3
DR. WIEDER,We still don't know where it is we're going?,9
MULDER,We rented a cabin for you. It's important that you get out of town.,14
DR. WIEDER,And you believe by our leaving will somehow weaken him?,10
SCULLY,"Well, what's important is that he believes that. At any rate, if he can't find you he can't hurt you.",20
DR. WIEDER,How do you know he'll come forward?,7
MULDER,Because he hasn't gotten everything he wants.,7
TV ANCHOR,Our own John Gilnitz is on the scene.,8
JOHN GILNITZ THE TV REPORTER,San Mateo County health officials admit they're at a loss to explain the sudden onset of the 56-year-old woman's bizarre illness but insist there is no cause for alarm.,29
SECURITY GUARD,"Pretty weird, huh?",3
JOHN GILNITZ THE TV REPORTER,"There has been no official diagnosis. Sources say they believe the woman contracted the rare, but deadly, group ""A"" streptococcus, better known as the ""flesh-eating disease.""",26
SECURITY GUARD,Freakin' scary...,2
SCULLY,Scully.,1
MULDER,Peattie may be on to us.,6
SCULLY,What happened?,2
MULDER,"I found out where he lives only he's cleared out, and he's taken his magic charm with him. At least as much of it as he can carry. My guess is he's looking for you.",35
SCULLY,I didn't see anybody following us.,6
MULDER,"Just keep an eye out, Scully. I'm on my way.",10
SCULLY,Okay.,1
PEATTIE,Soon. Very soon.,3
DR. WIEDER,What was that?,3
SCULLY,Stay where you are.,4
PEATTIE,...Judas goat.,2
SCULLY,"Oh! Oh, God!",3
DR. WIEDER,What is it?,3
SCULLY,I don't know. I can't...,5
SCULLY,I can't see.,3
DR. WIEDER,Agent Scully!,2
SCULLY,Just stay where you are! Stay down.,7
PEATTIE,"Oh, doctor!",2
SCULLY,Leave him alone!,3
LUCY,Daddy!,1
DR. WIEDER,Get back. Get back! Don't make me hurt you!,9
PEATTIE,Can't hurt the man who ain't got nothing left. You know who I be now? Maybe you can recollect my daughter.,21
DR. WIEDER,I remember! I never forgot! I'm... I'm sorry for your loss but I did everything humanly possible to save her.,20
PEATTIE,You arrogant little man.,4
DR. WIEDER,I did everything I could! And when I couldn't do any more I eased her suffering!,16
PEATTIE,By killing her. If I be there... I save her!,10
DR. WIEDER,You weren't there!,3
PEATTIE,"Buried her... in some field. Got no name. Far away from her people. That don't be right. So, now, little man... I gonna show you what be possible. I gonna show you... an eye for an eye.",37
DR. WIEDER,You're not going to hurt my daughter!,7
LUCY,Daddy!,1
PEATTIE,Maybe.,1
LUCY,Daddy! Daddy!,2
SCULLY,Doctor... What's happening?,3
LUCY,Daddy!,1
SCULLY,Dr. Wieder!,2
LUCY,"You're killing him! Oh, Daddy...",5
LUCY,Stop! Daddy! Daddy!,3
MULDER,"Lynette Peattie's body is on its way back home to Indiola, West Virginia.",13
SCULLY,"She's going back to her people after all. You know, Mulder, I would've made the same call... as a doctor... if I was certain that I couldn't save her life and she was in that much pain... I would've done what Wieder did.",43
MULDER,Mm-hmm. It seems pretty clear-cut.,5
SCULLY,Except maybe it's not.,4
MULDER,You're wondering if maybe Peattie could've saved her life?,9
TO HIMSELF,),0
MULDER,You do keep me guessing.,5
