speaker,line,words
KERSH,Let's bring in the defendant. This proceeding is called to order.,11
KERSH,Mr. Kallenbrunner you may proceed.,5
KALLENBRUNNER,"I have no witnesses to call. I will submit to the court, however the sworn testimony of 30 men and women who saw the crime.",25
KERSH,Assistant Director.,2
SKINNER,I move to dismiss these proceedings on the grounds it violates the accused's rights to a fair trail. I'm not a lawyer. You're not a judge. This is not a court of law.,33
KERSH,This is a military court of law. You may want to familiarize yourself with title ten of the U.S. Code. But I suggest you call a witness.,27
SKINNER,"Then I move to delay this trial. My central witness, Marita Covarrubias works for the united nations and I can't locate her. And I've received no help from the U.S. Government locating her.",33
KERSH,"I have to deny that request. Do you another witness, Mr. Skinner?",12
SKINNER,I'll call a witness but I would like to do so under protest.,13
KERSH,"Both the panel's judgments and rulings are sovereign, Mr. Skinner. There is no record.",14
SKINNER,"Excuse me? This isn't a secret tribunal. As you've so kindly informed me, it's a court of law.",18
KERSH,"Military court of law, Mr. Skinner",6
MULDER,It's okay. Try your case.,5
SKINNER,Please state your name for the court.,7
SCULLY,My name is Dana Katherine Scully. I was assigned nine years ago to the X-Files to spy on Agent Mulder whose methods the FBI distrusted.,25
SKINNER,"Assigned not just as an agent, but as a medical doctor. A scientist. And as a serious scientist you came to believe in Agent Mulder's theories. cryogenic container.",28
SCULLY,I came to believe in the existence of extraterrestrial life and in a conspiracy inside the government to keep their existence a secret.,23
SKINNER,The proof was overwhelming. It was even scientifically undeniable.,9
SCULLY,I believe as do many respected scientists that life came to earth millions of years ago from a meteor or a rock from Mars.,24
SKINNER,"So, what you're saying is, life-- human life-- is extraterrestrial by definition.",12
KALLENBRUNNER,Objection. What does this nonsense have to do with Mulder murdering a man in cold blood?,16
SKINNER,Agent Scully will prove that a government conspiracy exists to deny the existence of extra-terrestrials.,15
KERSH,You are not here proving government conspiracies Mr. Skinner. You are here to defend Fox Mulder.,16
SKINNER,And I'm trying to do that.,6
KERSH,"It's your case, Mr. Skinner.",5
SKINNER,"So, a meteor crashed to earth but along with the biological building blocks on it there was something else -- an alien virus.",22
SCULLY,I believe there was a virus which thrived here prehistorically. I believe that virus infected early man and transformed his physiology.,21
SKINNER,Changed him into something else.,5
SCULLY,Into an alien life-form himself.,5
SKINNER,And what happened to these aliens?,6
SCULLY,"They died in the last ice age, 35,000 years ago.",10
SKINNER,And the virus?,3
SCULLY,It lay dormant underground until it surfaced once again during our current geologic period.,14
SKINNER,"And the government knows of this? * Newspaper clipping from the ""Daily Record""",12
MAIN HEADLINE,"""AAF Captures Flying Saucer on Ranch in Roswell Region""",9
SMALLER HEADLINE 1,Security Council Paves Way to Talks to Arms Reductions,9
SMALLER HEADLINE 2,No details of Flying Disk Are Revealed * Photograph of flying disk CONFIDENTIAL 141445? APR 76 STAFF CFTE DCD /,18
ATTN,nan,1
FROM,DCD /,1
SUBJECT,CASE - UFO RESEARCH,3
REF (1),DCD/HEADQUAFRTERS 14556,2
REF (2),"FORM 6JF DATED 9 APRIL 1976, UFO STUDY 1. SOURCE'S FULL NAME IS HE IS EMPLOYED AS ]",17
SCULLY,"The government learned of this virus in 1947 when a UFO crashed in Roswell, New Mexico.",16
SKINNER,A UFO crash revealed a virus? making it out of harm's way.,12
SCULLY,The virus thrived underground in petroleum deposits. In black oil. It has sentience. It can think. It has the ability to communicate and it communicated with the UFOs.,28
SKINNER,"And the government knows this, too. next to each other looking at something hooked up to life support through a window. a door. support.]",24
SCULLY,"In Roswell, they captured aliens from the spacecraft wreckage. They salvaged various alien technology from them and from their data banks they learned of the alien plan to ""re-colonize"" the earth.",31
KERSH,Is this all leading anywhere?,5
MULDER,Yeah. The destruction of mankind.,5
KERSH,"I'll warn you once, Agent Mulder.",6
SKINNER,And what did the government do with this... information of an alien takeover?,13
SCULLY,They kept it a dark secret. If it had gotten out there would have been wild panic.,17
KERSH,"Mr. Skinner, are we finished?",5
SKINNER,No. There's the matter of Agent Scully's own abduction in 1994.,11
KERSH,Abduction by whom? * Light moving fast across the sky something. Scully's abdomen filling up. rising and expanding. coloured liquid and with bodies within them. glass on the tank with his hand to see clearer the fully grown clone within.],39
SCULLY,By the military working with the government conspirators to develop a breed of human-alien hybrids that the aliens would use as a slave race.,24
SKINNER,"Thank you, Agent Scully. Your witness, Mr. Kallenbrunner.",8
KALLENBRUNNER,All these ET'S running around... it's hard to keep these aliens straight without a scorecard. I myself have never seen an alien. Could we call one as a witness?,29
SCULLY,You're being facetious.,3
KALLENBRUNNER,"No, I'm not. I'd like to see some proof.",9
SCULLY,There are the mars rocks...,5
KALLENBRUNNER,No. I need something good. Something amazing. Something really cool.,10
SCULLY,I don't know what you mean.,6
KALLENBRUNNER,"Well, what I mean is, you have no proof to back up one word you just told us. Agent Scully, isn't it true that you and Mulder were lovers, and you got pregnant and had his love child?",38
SKINNER,Objection!,1
KALLENBRUNNER,Thank you. Next witness.,4
SKINNER,Can you state your full name?,6
JEFFREY SPENDER,Jeffrey Frank Spender.,3
SKINNER,"Mr. Spender, I know you didn't hear Mr. Kallenbrunner, but he'd like to make a mockery of the X-Files. You worked on the X-Files yourself.",25
JEFFREY SPENDER,"Yes, until three years ago.",5
SKINNER,When you were shot in the X-Files office. Shot by your father. gun firing ],14
SKINNER,Can I ask you to please tell the court exactly who your father was?,14
JEFFREY SPENDER,He led the government conspiracy to exploit the existence of aliens.,11
KALLENBRUNNER,Objection. There's no government conspiracy that I've seen established here.,10
KERSH,I agree with Mr. Kallenbrunner. I don't see where this is going.,12
SKINNER,"If I can prove this conspiracy, it will justify Mulder's actions and you will have no choice but to acquit.",20
KERSH,"I hope this isn't the entire basis of your defence, Mr. Skinner.",12
SKINNER,"You have a relationship to Agent Mulder don't you, Mr. Spender? Rhode Island.",13
JEFFREY SPENDER,He's my half brother. His mother had an affair with my father.,12
SKINNER,: And he never knew that. Not until he met you at the FBI. table on a porch. They're talking. Close up of Bill Mulder. train car after just discovering the mountain of skeletal remains hidden away .. buried. cabinet for some pills. He closes the cabinet door and reflected in the mirror standing in the tub behind him is Alex Krycek. the floor shot.],63
JEFFREY SPENDER,"He didn't know both his father and mine were in the alien conspiracy. His father was a reluctant member. When Agent Mulder began to know the truth about this connection, my father had his father killed by an assassin named Alex Krycek.",42
SKINNER,He killed him to silence him? Scully is standing next to Mulder. Mulder pulls off the file label to reveal,20
JEFFREY SPENDER,Mulder's father lived his life in shame. Not for the conspiracy but for a terrible decision he made.,18
SKINNER,Involving Agent Mulder's sister. the El Rico air base. A young Cassandra Spender and other women and children walking at the air base.],23
JEFFREY SPENDER,The aliens distrusted their human collaborators. Members of the conspiracy were made to surrender family members as human collateral.,19
SKINNER,"So, Mulder's father gave up Mulder's sister. His own eight-year-old daughter. * A bright white light shines through a doorway with a thin unknown figure * A young Fox Mulder in his basketball jersey turning his head toward the bright light. * A young Samantha Mulder being levitated out the window by a bright orange/red ray of light * A close up of a young adult Fox Mulder at the FBI. off.]",68
JEFFREY SPENDER,Mulder witnessed his sister being abducted by aliens. It haunted him to no end. It's why he pursued the X-Files.,20
SKINNER,"What became of her? Samantha? child's-sized handprints with the name ""Samantha"" printed between them.]",14
JEFFREY SPENDER,She was returned. She was sent to California where we were raised together. She was taken many more times and suffered horrible tests.,23
SKINNER,Mulder spent years looking for her... several times thinking that he'd found her but he was tricked. Two other Samantha Mulder Clones. One in a white lab coat and the other dressed in a brown coat and pants.],38
JEFFREY SPENDER,"Samantha was part of a cloning experiment done by the conspiracy. She herself died in 1987. toward Mulder, reaching him and wrapping her arms around him.]",26
SKINNER,By your own father's hand essentially.,6
JEFFREY SPENDER,"When I went to work for the FBI, I didn't know of my father's crimes. When I stood up to him, he shot me. naked Jeff Spender in a testing chair in a sterile morgue with an examining light above and three men in lab coats in the room with him. A mouth clamp. Head thrashing from side to side. Head thrashing from side to side. One man in a black mask and a lab coat. A hypodermic injection into the neck. A hand struggling against the restraints. A window.]",90
JEFFREY SPENDER,When I didn't die he subjected me to the same horrible tests.,12
SKINNER,Your witness.,2
KALLENBRUNNER,"Mr. Spender, I'm sorry for your suffering. I'm sure none of us can really imagine what it's like. Your father must be brought to justice. stairs while Marita watches from the side. CSM and his wheelchair falling down the flight of chairs. CSM on the floor unmoving.]",47
JEFFREY SPENDER,I believe my father is dead.,6
KALLENBRUNNER,"Mr. Spender, you're here to speak for the character of Agent Mulder. In reports you filed while an FBI agent I see here you describe Mulder as ""arrogant,"" ""difficult,"" ""a control freak widely disliked by his peers.""",37
JEFFREY SPENDER,Those reports were written before I knew the truth. Morleys in his hands.],13
KALLENBRUNNER,"This report calls him ""unstable prone to violent outbursts."" I have the report right here if your memory needs refreshing.",20
KALLENBRUNNER,"Thank you, Mr. Spender.",4
GIBSON PRAISE,You found out about Mulder. You found out he's in trouble. I'll get ready now.,15
MULDER,I know what you want and I can't give it to you.,12
SCULLY,"Make them a deal, Mulder. Guilty on a lesser charge. Maybe they'll go for it and they'll let you walk out of here.",23
MULDER,"I'd rather die, Scully.",4
SCULLY,"How can you say that? How can you say that, Mulder, to me?",13
MULDER,Because this is greater than you or me. This is about everything we worked for for nine years. The truth that we both sacrificed so much to uncover and to expose.,31
SCULLY,"Well, then, expose it, Mulder! Take the stand. Whatever it is that you're withholding take the stand and hit them full force.",22
MULDER,I can't.,2
SCULLY,Why?,1
MULDER,I just can't.,3
SCULLY,"You say this is greater than us, and maybe it is, but this is us fighting this fight, Mulder, not you. It's you and me. That's what I'm fighting for, Mulder. You and me.",34
X,Get up.,2
MULDER,Who's that? Who's there?,4
MULDER,What are you doing here?,5
X,That's what I'm here to ask you.,7
MULDER,I'm putting the truth on trial.,6
X,What truth? Who's truth? You think these men will even hear it?,12
MULDER,They're afraid to hear it.,5
X,"They're not afraid. They have too much power to be afraid. You're going to learn that, just like I did. You'll die learning it.",24
MULDER,I'm not afraid of that.,5
X,There's a truth even you're afraid to speak now because you know it's futile.,14
MULDER,No. Because I refuse to accept it.,7
X,Then you're going to need help.,6
MULDER,How can you possibly help me?,6
DOGGETT,"They said this is where I could find the body, at Fort Marlene.",13
DOGGETT,"Right. The deceased's name is Knowle Rohrer, former marine last employed by the D.O.D. .. .",14
DOGGETT,Son of a bitch hung up on me!,8
REYES,Shhh!,1
REYES,There's somebody in your yard.,5
DOGGETT,Where is he?,3
REYES,He was at the back door.,6
DOGGETT,I got him. He's coming around.,6
DOGGETT,Stay where you are! Federal agent! Hands in the air!,10
DOGGETT,Who are you? What are you doing skulking around my house?,11
INDIAN BOY,I didn't want to be seen. I don't want to endanger him.,12
DOGGETT,Who are you talking about?,5
INDIAN BOY,Someone who wants to help Mulder.,6
SKINNER,State your full name for the court.,7
MARITA,Marita Covarrubias.,2
SKINNER,And your former government title?,5
MARITA,Special Representative to the Secretary General of the U.N.,9
SKINNER,"The United Nations. Peacekeeping covered vehicles. In one of the vehicles, Marita exits. She closes the vehicle door.",18
SKINNER,A position giving you unrestricted access to countries and leaders around the world. Isn't that right?,16
MARITA,Yes.,1
SKINNER,How did you use this power?,6
MARITA,"Basically, to further the interests of a secretive group of men who called themselves The Syndicate.",16
SKINNER,What were their interests?,4
MARITA,Developing an alien virus vaccine before the Russians developed one.,10
SKINNER,And how'd they go about that? down on a table strapped in place under chicken wire.],16
MARITA,By testing innocent civilians all over the world. Test subjects were tracked through a DNA identifiers in their small pox vaccination scars.,22
SKINNER,Without subject's knowledge? man holding the red-hot knife approaching the men holding down ALEX KRYCEK. KRYCEK is struggling to get free. The men hold him down while the young man begins to crudely amputate his arm. KRYCEK screams in pain. dipping a tea strainer using his fake left hand.],49
MARITA,Mostly. Some developed suspicions. I saw Russians who cut off their arms to prevent being tracked.,16
SKINNER,As they did to an American man that you worked quite intimately with.,13
MARITA,Yes. Alex Krycek.,3
SKINNER,Did you believe in the syndicate? In their international conspiracy?,10
MARITA,No. I was paid for my access.,7
SKINNER,"In fact, you came to hate them.",7
MARITA,Yes. It's why I helped Agent Mulder when he approached me.,11
SKINNER,But you were found out. And the syndicate punished you for this. in the ceiling. MARITA is on an examining table. She's intubated and has other wires monitoring her vital signs hooked up to her. A latexed gloved hand opening MARITA'S eye to expose evidence of exposure to the black oil that swirls in her eyes.,56
MARITA,They turned me into a...,5
MARITA,... a test subject.,3
SKINNER,Testing what?,2
MARITA,"They were pretending to work with the aliens to infect the entire population with an alien virus, but the conspirators were trying to save themselves by secretly and selfishly developing a vaccine. The conspirators believed all life in the universe had been infected with the virus including a race of shape-shifting alien bounty hunters who policed the conspiracy for the aliens. But they were wrong and it led to the destruction of the conspiracy.",74
SKINNER,And who destroyed it? running from them. Close up of a Rebel with his eyes and mouth sewn shut.],19
MARITA,A group of renegade aliens who had avoided infection with the virus through self-disfigurement.,14
SKINNER,And the conspirators themselves -- what happened to them? surrounded by the faceless rebels.],13
MARITA,They're all dead now. Killed by these same faceless aliens.,10
SKINNER,Then what are you afraid of now?,7
SKINNER,Why resist testifying here today?,5
SKINNER,Because the conspiracy continues just in another form by other men.,11
KALLENBRUNNER,Objection. Mr. Skinner can't ask questions and give the answers.,10
KERSH,Sustained.,1
SKINNER,"Fox Mulder's on trial for murder here. The man he's accused of killing is one of these new conspirators. An alien replacement for a human being. What they're calling a super soldier. You can prove this, can't you?",38
SKINNER,"You know who these men are, don't you? Ms. Covarrubias?",10
KRYCEK,They'll kill her.,3
SKINNER,"Ms. Covarrubias, I asked you a question. I need an answer.",11
MULDER,No.,1
MULDER,It's okay. Let her go.,5
SKINNER,"What the hell are you doing, Mulder? She's the last best witness that we have.",15
MULDER,Doesn't matter.,2
SKINNER,"Thank you, Ms. Covarrubias. I got nothing else.",8
DOGGETT,Assistant Director.,2
SKINNER,I have an unscheduled witness that I'd like to call here today.,12
MULDER,"No, not him.",3
SKINNER,"Mulder, sit down.",3
SKINNER,"Well, now he's here to protect you.",7
KERSH,Mr. Kallenbrunner? Do you have any objections to this witness?,10
KALLENBRUNNER,Not like Mr. Mulder here does.,6
SKINNER,Can you tell us your name?,6
GIBSON PRAISE,Gibson Andrew Praise.,3
SKINNER,Do you know this man?,5
GIBSON PRAISE,Yes. He's my friend. I hid him in the desert for the last year. of GIBSON moving the brown rook. a brace and his skull is open and his brain tissue exposed.],32
SKINNER,Mulder met you as a chess protégé. You're life was endangered because of your highly unusual brain activity.,18
KERSH,"Cut to the chase, Mr. Skinner.",6
SKINNER,"Gibson Praise can read people's minds. Mulder and Scully proved this scientifically. There's a certain ""junk DNA"" which all humans share but has no apparent function. Gibson's ""junk DNA"" is functional. DNA which is believed to be alien.",38
KALLENBRUNNER,You're trying to tell us this boy can read minds?,10
GIBSON,Yes.,1
MULDER,He's reading your mind right now.,6
KALLENBRUNNER,"And the minds of the judges, too?",7
GIBSON PRAISE,Yes.,1
GIBSON PRAISE,Even his.,2
KALLENBRUNNER,And what makes him so special?,6
GIBSON PRAISE,He's not human.,3
MULDER,He's one of them.,4
MULDER,One of them! I want that man examined!,8
KERSH,Mr. Skinner control him!,4
MULDER,You're afraid!,2
SKINNER,Mulder!,1
MULDER,Where's Gibson?,2
REYES,He's with Scully... in good hands.,6
DOGGETT,We spent the night talking to him. Gibson knows you're concerned. We're protecting him now.,15
MULDER,He shouldn't have done what he did -- exposing himself like that.,11
SKINNER,"Well, the boy was trying to protect you and it looks like it may have worked.",16
REYES,He says three judges are wavering. They're leaning in your favour.,11
MULDER,It's going to take a little more than that the way things are going. We were never going to win.,20
SKINNER,"Take the stand, Mulder. Testify.",5
MULDER,No.,1
DOGGETT,"Then we'll testify, me and Monica.",6
MULDER,No.,1
REYES,Both of us have seen too much...,7
MULDER,"Listen to me, they'll destroy you. They'll put you out on the street.",13
DOGGETT,What's left for us on the X-Files?,7
REYES,We came to this job to give it our best. It's the way we're going to leave.,17
MULDER,It's not about how good you are. They control the game. They own it.,14
DOGGETT,Then let's shove it up their ass.,7
KERSH,Mr. Skinner?,2
SKINNER,I'd like to call John Doggett.,6
SKINNER,"Agent Doggett... you've been on the X-Files for two years. And with all that you've seen how do you feel about this term ""paranormal""?",24
DOGGETT,"Well, the way I look at it, calling something paranormal is just a way of avoiding a real explanation.",19
SKINNER,"You're a sceptic. But I see here in your own case reports some very detailed descriptions of things that a sceptic would never believe in... these so called ""Super-Soldiers.""",29
DOGGETT,"Well, that's a whole different deal.",6
SKINNER,In what way? hit at point blank range and continuing to advance. into the garbage truck. MULDER and SKINNER leaning over the side of the roof to see BILLY MILES being squashed into something the size of a box.,39
DOGGETT,'Cause I've seen it with my own eyes; shot... drowned... even ground up in a garbage truck. And they just come right back to life.,25
SKINNER,What are they?,3
DOGGETT,"Well, the best I can figure they're some kind of secret military project-ordinary men made invincible.",16
KALLENBRUNNER,Objection. What does this science fiction have to do with anything?,11
SKINNER,Agent Doggett is going to tell you that the man that Mulder is accused of killing is a super soldier. A man that Agent Doggett served with in the marines. Name of Knowle Rohrer.,34
KALLENBRUNNER,Objection. Agent Doggett was not present at the murder nor has he seen or examined the victim.,17
DOGGETT,That's because I've been getting the bum's rush from the government.,11
KERSH,Objection sustained.,2
SKINNER,"Well, then, let me ask you, Agent Doggett if a super soldier is invincible, how could Mulder have killed this man?",21
DOGGETT,He couldn't. face begins to turn black with oxidation from the metal within him. SCULLY holding her gun on SHADOWMAN and not moving. A look of surprise on her face at what's happening in front of her. SHADOWMAN flying past SCULLY and smashing into the quarry walls.],47
DOGGETT,The way I understand it they only way to kill a super soldier is with some rare metal. Agent Scully says it's a form of magnetite from some meteor that fell to earth.,33
SKINNER,"And Mulder's not accused of doing that, is he?",9
DOGGETT,"No, sir.",2
SKINNER,Your witness.,2
KALLENBRUNNER,"Agent Doggett... in going over your files I must say... it's an honor to speak to a man whose record is distinguished by such duty to his country. Now, I'm not going to doubt a man of your integrity, Agent Doggett, even if he tells me a story I find too incredible to believe.",54
DOGGETT,Thank you.,2
KALLENBRUNNER,Just as you must not doubt the integrity of Fox Mulder on whose behalf you're here to testify.,18
DOGGETT,Correct.,1
KALLENBRUNNER,Even if Mulder believes these so-called super soldiers are aliens?,10
KALLENBRUNNER,"He believes they're aliens, you know. You said you were a sceptic.",12
DOGGETT,That's right.,2
KALLENBRUNNER,"So an alien conspiracy which Mulder has built his defence on must be entirely unbelievable to you, too.",18
REYES,My name is Monica Reyes. I've been with the FBI since 1990.,12
SKINNER,"Before coming onto the X-Files, Agent Reyes, you worked in the New Orleans field office investigating cases of satanic ritual abuse.",21
REYES,I did.,2
SKINNER,Did you ever prosecute any of these satanic cases?,9
REYES,No.,1
KALLENBRUNNER,"For god's sake, Mr. Skinner, we're trying a man for murder not taking a trip down memory lane.",18
SKINNER,I'm showing the court that Agent Reyes is level-headed and objective on strange and extraordinary cases. That her belief in aliens comes from firsthand experience. And she can offer you hard proof that there is an alien conspiracy!,38
REYES,I was called on last year to protect Agent Scully who was pregnant and whose life was in danger because of her pregnancy.,23
KALLENBRUNNER,What does this have to do with aliens? inside and they're using a flashlight to see by. side of the building wall and falls to the ground. BILLY MILES gets shot by a shotgun and falls backwards. labours and watch her give birth.],43
REYES,"I drove Agent Scully to a secluded location in Georgia where it was believed she could deliver safely. But we soon discovered we weren't alone. I was attacked and had to defend myself against an assailant, who was shot at point-blank range. Who should have died, but didn't. This assailant was then joined by others like him who surrounded Agent Scully and me, and witnessed her as she gave birth to her son.",73
KALLENBRUNNER,Witnessed her? What do you mean?,6
REYES,"We were confused as well. But we came to understand that her son was a kind of miracle child. Its birth was all important to these people; these so- called Super-Soldiers, who I believe are humans replaced by aliens.",39
KALLENBRUNNER,"Why would Scully's child be important to aliens, Agent Reyes? death of her husband. She then leaves SCULLY. REYES is standing on the side. searches through the names looking for either her own and/or her son's.]",36
REYES,We came to learn that Scully was one of a number of random women who had miraculous childbirths and these women all had been abducted as part of a government program to secretly manipulate their biology operating offshore on a navy ship using these women as surrogates.,47
KALLENBRUNNER,Surrogates?,1
REYES,For alien babies.,3
KALLENBRUNNER,To create a slave race.,5
REYES,Yes.,1
KALLENBRUNNER,"A program conducted by the Navy, on a ship which is where? narrowly escaping the bomb's detonation.]",17
REYES,The ship housing this program was exploded on the Baltimore dock.,11
KALLENBRUNNER,"So, in other words, we have no true evidence past your good word.",13
