speaker,line,words
DOGGETT,"Let me get to the point, Mrs. Pearce. Is it possible your husband is still alive?",16
NORA PEARCE,Still alive? Is this a joke?,6
DOGGETT,Because we have evidence to suggest that maybe your husband was involved in the death of Curtis Delario.,18
HARRY ODELL,Are you saying Ray faked his death?,7
DOGGETT,We found Ray's blood and fingerprints on Curt's car.,9
NORA PEARCE,"I watched him die. I nursed him when he was sick, when he couldn't eat. What you're saying is impossible. He couldn't even walk or... lift his head at the end.",31
HARRY ODELL,Ray Pearce worked for me nine years. He was a good man. He never raised a hand to anyone.,19
LARINA,"Hey. How're you doing? Ray, right? They said you're new.",10
LARINA,"Rough night? You're, uh... you're eating the tin foil on the...",11
LARINA,"My name's Larina. I help out around here. Yeah, you might have some questions about how it all works. No, I don't know. It's, it's pretty basic.",27
LARINA,"Look, um... I've been down the road and back a few times and... I just want to say you're not alone, Ray. I mean, I... I been where you been and... and sometimes it can help. You know. Sometimes it's good to just... talk. Make a connection. You know what I'm saying, Ray?",53
LARINA,"So if there's anything I can do for you, you know...",11
RAY PEARCE,You can leave me alone.,5
LARINA,Okaay.,1
HARRY ODELL,"God almighty. Ray. It's true. Oh, you got everybody wondering, man. And they're looking for you. They blame you for killing Curt.",22
HARRY ODELL,"Now, me and Curt, we're your friends. You can't blame this on us. You got to believe me, it wasn't us.",21
HARRY ODELL,"Well, I can show you. It's right here, Ray.",9
HARRY ODELL,It wasn't me.,3
HARRY ODELL,"This time, you stay dead.",5
SCULLY,Scully.,1
DOGGETT,Did you find anything to go along with those holes in Curt Delario's head? Paint on his hands and nails?,20
SCULLY,Paint?,1
DOGGETT,"Blue paint, specifically.",3
SCULLY,Hang on.,2
SCULLY,Uh... no. Is it significant?,5
DOGGETT,"I don't know. But Harry was a busy boy last night. He must've left Nora Pearce's right after I saw him, right after he learned that Ray Pearce might still be alive.",32
SCULLY,To do what?,3
DOGGETT,"Well, it's pretty clear that he was in his office shredding papers when he was surprised by someone.",18
SCULLY,And you think it was Ray?,6
DOGGETT,"Well, somebody took a blast. There's blood all over the doors, trailing down the stairs here to there-- massive blood loss.",21
SCULLY,But the man with the gun is dead.,8
DOGGETT,"I saw guys take hits in the war that kept right on fighting, holding their insides in their hands. I know it's not impossible. But to do this to a man's head after taking two barrels of buckshot...",38
SCULLY,Or being hit by a car.,6
DOGGETT,I don't see how a man could possibly do this.,10
SCULLY,"Well, maybe the question's not how but why? I mean, if Ray Pearce did indeed kill this man what would be his reason?",23
DOGGETT,"I'm not sure, but I think I know where to start looking.",12
LARINA,Hello? Ray?,2
LARINA,Ray. You okay?,3
LARINA,"Somebody saw you come in with blood on you. I can see it on your clothes. Look, Ray, I know it never does anybody any good getting the cops involved, okay? Look, I've been there, man. I know what it's like to feel dark and alone. I can get a doctor for you.",53
RAY PEARCE,Get out. Get out.,4
LARINA,Okay. Okay.,2
DR. PUGOVEL,"They're called smart metals. The idea is to one day build things that are indestructible. Cars, equipment built of alloys with molecular memory. If damaged, they'd rebuild into their original forms.",31
DOGGETT,All by themselves? That's amazing!,5
DR. PUGOVEL,"And right now, all a metallurgist's pipe dream. But beside the point of your visit, I would imagine.",18
DOGGETT,"Well, you tell me. I found a document at a crime scene listing Chamber Technologies. An employee number on the document was assigned to a Dr. David Clifton.",28
DR. PUGOVEL,Dr. Clifton's no longer here.,5
DOGGETT,What happened to him?,4
DR. PUGOVEL,He left the company. I'm actually his successor in this department.,11
DOGGETT,Do you have any reason to deal with a man named Harry Odell or a business called Southside Salvage?,19
DR. PUGOVEL,"No, I don't deal with materials. Nor did Dr. Clifton for that matter. Our work here is all theoretical. We have an environmental manager who's in charge of waste management but disposal is done at TSD Facilities, definitely not city salvage yards.",42
DOGGETT,"Thanks for your time, Doctor...",5
DR. PUGOVEL,"Puvogel. German, no H. You need me to spell it for you?",12
DOGGETT,"No, no. That's quite all right. Thanks.",7
SCULLY,Scully.,1
DOGGETT,"Hey, it's Agent Doggett. I'm at Chamber Technologies.",8
SCULLY,Did you find Dr. Clifton?,5
DOGGETT,He's no longer with the company. But his successor says his work here was entirely conceptual. Everything's done on computers.,20
SCULLY,What kind of conceptual work?,5
DOGGETT,Thing called smart metals. It's pretty incredible-- metal alloys designed to rebuild themselves.,13
SCULLY,"I wonder. As it happens Ray Pearce's illness is pretty incredible, too. I've reviewed Ray's medical records from the VA. What his wife was calling Gulf War Syndrome is nothing of the kind. His entire cellular makeup was affected by exposure to some non-identifiable contaminant-- a metal.",47
DOGGETT,"What are you saying? Ray Pearce has become some kind of metal man? Because that only happens in the movies, Agent Scully.",22
SCULLY,"Does it, Agent Doggett?",4
DOGGETT,Tell you what. I'll press this guy here a little more on the issue.,14
SCULLY,"Well, maybe there's a reason why he's not being perfectly forthcoming.",11
WNKW NEWSCASTER,...manufacturing crystal meth at a farmhouse outside of Muncie. DEA agents arrested the unlikely pair after a month-long investigation. Police are still searching for clues in last night's bloody robbery and murder at Muncie's Southside Salvage. Workmen found the body of 53-year-old Harry Odell outside his cause of death pending an autopsy but sources close to the case describe it as a...,62
OPERATOR,"This is Operator 525. What city, please?",7
LARINA,"Uh, Muncie. Number for a Raymond Pearce.",7
DOGGETT,Sorry I'm late.,3
SCULLY,It's all right. I just got the blood test back on Ray Pearce and it was indeed the same Ray Pearce who was pronounced dead three days ago. But that's not all. By all medical standards he should still be dead. His blood has enough metal alloy in it to … uh …poison an elephant.,55
DOGGETT,"Except that he's still a man, Agent Scully and he's going to act and think like one even if he is more powerful than a speeding locomotive.",27
SCULLY,"But then the question is, why kill his friends? I mean, if he was wronged somehow wouldn't he go to them for solace? I mean, to his wife, at least?",30
DOGGETT,That's why I was late. I asked myself that same question. Ray was an outpatient at the VA. He had a history of substance abuse. Did some time for a couple of DUIs.,33
SCULLY,This was ten years ago.,5
DOGGETT,"Cleaned up his act. He met Nora and married her in '91, checked himself into a rehab and got straight. This was a guy to root for, Agent Scully. This was a guy that overcame adversity and made a life for himself.",42
SCULLY,Until three days ago.,4
DOGGETT,"I've busted a lot of killers, Agent Scully and dollars for doughnuts, they fit a profile. But the Ray Pearce in this file is no murderer let alone a guy that would hunt down his friends and crush their skulls.",40
SCULLY,"Agent Doggett, the man that we're speaking about withstood impact from a speeding car and two shotgun blasts at short range. Even if we can find him, who's to say we can stop him?",34
DOGGETT,Make sure that door is secure!,6
SCULLY,"Dr. Puvogel, are you sure he can't open that door from the inside?",13
DR. PUGOVEL,I've got a manual override on the door.,8
DR. PUGOVEL,What the hell was that?,5
SCULLY,Ray Pearce.,2
DR. PUGOVEL,The door is four inches thick.,6
DR. PUGOVEL,I don't think it's going to hold!,7
DOGGETT,"You'd better hope it does 'cause if it doesn't, he's coming after you and I don't know if we can stop him.",22
DOGGETT,Open it up.,3
SCULLY,Get it open!,3
DR. PUGOVEL,There's a rupture in the chamber. I don't believe this.,10
SCULLY,Agent Doggett. Look at this. You see this?,8
DOGGETT,What is that? Is that blood?,6
SCULLY,Turning itself into metal.,4
DOGGETT,Get him out of here! Get him out of the building!,11
DR. PUGOVEL,I didn't do anything to the man! I didn't do anything.,11
DOGGETT,You want to argue about it or let us get you someplace safe?!,13
DR. PUGOVEL,Where's that? Where's safe?!,4
DOGGETT,It's not in here.,4
NORA PEARCE,My god. It's true.,4
RAY PEARCE,"You shouldn't have come, Nora.",5
NORA PEARCE,"I shouldn't have come? That's what you say to me? I'm your wife. I came here because you didn't come to me. I had to have some stranger tell me. Why didn't you come, Ray?",35
RAY PEARCE,Because I'm not me.,4
NORA PEARCE,"I don't care what's happened. Whatever it is, it's a miracle. Don't go.",13
RAY PEARCE,There's your miracle.,3
NORA PEARCE,"Ray, let me help you. Please, let me help.",9
RAY PEARCE,They've got to pay for this. They've all got to pay.,11
DOGGETT,Oh my god.,3
DR. PUGOVEL,You mind telling me what's going on here. It's not enough that my life's been threatened. I'm being treated like a criminal.,22
SCULLY,Not without cause.,3
DR. PUGOVEL,"Oh, my god.",3
SCULLY,Do you recognize this man?,5
DOGGETT,We're assuming you don't know too many guys in this particular condition.,12
DR. PUGOVEL,It's not what it looks like.,6
DOGGETT,Is this Dr. Clifton-- Dr. David Clifton-- your predecessor?,9
DR. PUGOVEL,Yes.,1
DOGGETT,You care to explain how he ended up in a Chamber Technology hazardous waste barrel?,15
DR. PUGOVEL,It was his idea. I was against it.,8
DOGGETT,"If you knew, you might've told me about this when I first came to see you.",16
DR. PUGOVEL,He was dying... and he was afraid.,7
SCULLY,Of what?,2
DR. PUGOVEL,That it would hinder progress or halt it. That it would finish us.,13
DOGGETT,"Oh, you're finished. One way or another your work here is done.",12
DR. PUGOVEL,"We didn't know this was going to happen! We were just trying to push the envelope, do the right thing for the company. Then he got sick. He was... he was working with an alloy with a genetic algorithm built into it. It converted electrical energy into mechanical. Gave it memory.",51
SCULLY,And it poisoned him.,4
DR. PUGOVEL,We immediately shut down the project. But it was too late. He didn't have any family. His work was his life. He wanted to leave us to continue working on the science.,32
DOGGETT,And leave you to ship this barrel and his body to Southside Salvage where it infected somebody else.,18
DR. PUGOVEL,"I don't know how that happened, I swear to god. That barrel was supposed to go to a designated site.",20
SCULLY,Let me talk to you for a second.,8
SCULLY,I think he's telling the truth.,6
DOGGETT,What the hell is she doing here?,7
SCULLY,Who is it?,3
DOGGETT,"Nora Pearce, Ray's wife.",4
DOGGETT,Mrs. Pearce? What are you doing here? How do you know about this place?,14
SCULLY,She was looking for something.,5
DOGGETT,"Who'd you call, Mrs. Pearce?",5
OFFICER,Let's check in here.,4
OFFICER,Police!,1
OFFICER,Want us to take the woman in?,7
DOGGETT,"No, I want to talk to her first.",8
DOGGETT,"You might be interested to know that your husband just broke through a second-story wall and eluded a dozen cops at St. Clare house. That please you, Mrs. Pearce? Does it please you to know that he killed a young woman there, a volunteer named Larina Jackson?",47
SCULLY,That makes three people. Three people that he's killed and for what?,12
NORA PEARCE,Because they made him what he is.,7
DOGGETT,They say this young woman he killed tonight had been concerned for him—concerned for Ray's welfare.,16
SCULLY,"Whatever Ray is, whatever he's become, it was an accident. It was not those people's fault, Mrs. Pearce.",18
NORA PEARCE,Harry and Curt knew about it.,6
SCULLY,"No, they were innocent, just like Ray was. They didn't know that this was going to happen.",17
NORA PEARCE,These people here knew about it. They got documents on it.,11
SCULLY,"Oh, so that's what this is about? This is about looking for somebody to blame?",15
DOGGETT,"Ray sent you here, didn't he to find that person; to get a name?",14
NORA PEARCE,The Ray I know... died. And the man responsible should pay for that.,13
SCULLY,"So who is it? It's the CEO here? The owner? Give us a name, Mrs. Pearce, before someone else has to die.",22
NORA PEARCE,I... I never gave him a name.,7
DOGGETT,Get her out of here. Put her on 24-hour watch.,10
OFFICER,"We'll be right outside, ma'am.",5
RAY PEARCE,Nora?,1
NORA PEARCE,"They're right outside, Ray.",4
RAY PEARCE,Did you get me the name?,6
NORA PEARCE,"You killed her. The woman who called me. For god's sake, Ray, why? Why her? She cared about you.",19
RAY PEARCE,I need the name.,4
NORA PEARCE,"No one else needs to die, Ray.",7
NORA PEARCE,"You won't do it, not to me.",7
RAY PEARCE,I need the man's name.,5
NORA PEARCE,He's in the house!,4
OFFICER,Go! Go! Go!,3
NORA PEARCE,Tell the FBI agents it's Harris. Ray made me give him the name. Owen Harris! Ray's going to kill him.,20
MRS. HARRIS,No! Owen! No! No!,4
SON,Daddy!,1
WIFE,No! No!,2
RAY PEARCE,Owen Harris... don't look away. Look at me.,8
OWEN HARRIS,Why are you doing this?,5
RAY PEARCE,Because you made me.,4
OWEN HARRIS,I don't know what you're talking about.,7
RAY PEARCE,Southside Salvage.,2
OWEN HARRIS,I'm just an accountant.,4
SON,Daddy!,1
SON,Daddy!,1
SCULLY,Ray Pearce.,2
DOGGETT,"He came here to kill this man but something stopped him, didn't it?",13
SCULLY,"This man, Owen Harris? He begged for his life. It might just have saved him. His attacker got up and ran away.",22
DOGGETT,Makes no sense. Ray Pearce was a determined killer looking for someone to blame. Why stop here?,17
SCULLY,"Wherever Ray Pearce went, the answer to that question went with him but I can tell you why he came after Owen Harris. It was his name Nora found in the file. He was the accountant who authorized the shipment of hazardous materials to Southside Salvage.",46
DOGGETT,But if Owen Harris is the guy Ray holds responsible why'd Ray let him live?,15
SCULLY,"Well, I think that, uh, Nora Pearce may have been right. Her husband died, or at least his body did. Whatever killed those people was an abomination of a man. It was a machine.",34
DOGGETT,"A machine? Come on, a machine doesn't know blame, Agent Scully.",11
SCULLY,Nor mercy. Unless what drove Ray to kill is also what saved those people.,14
SCULLY,Some flicker of humanity.,4
