speaker,line,words
SCULLY,What?,1
AMINA NGEBE,"What this is. What the symbols spell out is a passage from the Koran. Qeyaamah. ""The day of final judgment."" On a spacecraft? Teachings of the ancient prophet Mohammed?",29
SCULLY,"I found more, too.",4
SCULLY,"24 panels... One for each human chromosome. the two sex chromosomes. They get special treatment. Go to for more info on the subject. Thanks Sis 80K and CathyS.] A map of their makeup-- maybe a map of our entire genetic makeup... A complete human genome. I mean, it's like... it's the most beautiful... intricate work of art.",57
AMINA NGEBE,It is the Word of God.,6
DR. BARNES,"You're wrong. There is no God. What's out there on the water... is only what we call ""God""... What we call ""creation""-- the spark that ignited the fire that cooked the old primordial soup... made animate from inanimate... made us.",40
AMINA NGEBE,I believe he is mad from the sun.,8
DR. BARNES,"Mad? I'm perfectly sane... because today I understand everything, beginning and end, alpha and omega, everything in between. It's all been written. But the word is ""extraterrestrial.""",27
SCULLY,"You're sick, Dr. Barnes. You need to get off your feet, lie down.",13
DR. BARNES,You think you're going to take the credit? This is my discovery.,12
SCULLY,I'm only here to help my friend.,7
DR. BARNES,You can't help him. You're wasting your time reading it.,10
SCULLY,It has power.,3
DR. BARNES,It IS power... the ultimate power. Your friend just got too close.,12
DR. BARNES,No one leaves here before me.,6
MICHAEL KRITSCHGAU,We developed this to test remote-viewing capabilities. It works much like a card trick. You tap the monitor where the saucer image appears when it appears or when you think it does. Okay?,33
MULDER,Who ya gonna call?,4
MULDER,Now. Now. Now. Now. Now. Now. Now. Now.,8
MICHAEL KRITSCHGAU,"All right, Agent Mulder, fine. You're at about five percent accuracy.",11
SKINNER,I'm assuming that's low.,4
MICHAEL KRITSCHGAU,Yeah. At the CIA a high degree of ability was 20%. 25% was extraordinary.,14
MULDER,But I see them in my head.,7
SKINNER,You saw his ability earlier. It was you who pointed it out.,12
MICHAEL KRITSCHGAU,"Well, our tests showed that some people have psychic abilities, sure. I mean, E.S.P., clairvoyance, remote viewing, but it was never attributed to aliens.",24
MULDER,You don't want to believe. You're not looking hard enough.,10
SKINNER,"One more time, faster.",4
MICHAEL KRITSCHGAU,He's ahead of the images. He's anticipating.,7
DR. BARNES,They've come back! They were dead! They've come back to life! The ship-- it brought them back to life!,19
SCULLY,We have to get to the police.,7
AMINA NGEBE,That is where I'm going. This is the road to Abidjan.,11
SCULLY,Stop!,1
SCULLY,That was him. That was the man I saw in the tent... in the road.,15
PRIMITIVE AFRICAN MAN,Some truths are not for you.,6
AMINA NGEBE,Are you all right?,4
SCULLY,"Oh, God. What are you doing?",6
AMINA NGEBE,You were cold. I was just feeling to see if you were still alive.,14
SCULLY,What happened to you?,4
AMINA NGEBE,To me?,2
SCULLY,You slammed on the brakes. There was a man.,9
AMINA NGEBE,That's right-- in the road.,5
SCULLY,No. He was right there-- sitting right where you are in your seat.,13
AMINA NGEBE,The men were right. This is a bad sign. A sign to give up.,14
SCULLY,Turn us around.,3
AMINA NGEBE,Not back to the beach.,5
SCULLY,No... I'm going home.,4
SKINNER,"Agent Mulder. Agent Mulder, I don't know if you can hear me but we're going to try to get you out of here.",23
MICHAEL KRITSCHGAU,A.M. nurse is on in five minutes. We got to move.,11
SKINNER,I don't think he's in any shape.,7
MICHAEL KRITSCHGAU,I'm going to hit him pretty hard. Maybe we can get him on his feet. What are you doing?,19
SKINNER,I know what you're doing.,5
MICHAEL KRITSCHGAU,I'm trying to help him.,5
SKINNER,"No, this isn't about him -- it's about you, it's about revenge against the government for trying to destroy your life.",20
MICHAEL KRITSCHGAU,I was destroyed to protect what Mulder knew all along. Now he's the proof-- he's the X-File.,17
SKINNER,We can't just keep shooting him full of drugs. It's gone too far!,13
MICHAEL KRITSCHGAU,How far should it go?! How far would Mulder go?!,10
DR. HARRIMAN,Hey! What's going on here?,5
DIANA FOWLEY,Let me see your hands. Hands!,6
DIANA FOWLEY,Step away.,2
SKINNER,"Agent Fowley, what the hell do you think you're doing?",10
DIANA FOWLEY,"What am I doing? What are you doing, sir, with this? I want you to face the wall. Do you hear me? Face the wall.",25
SKINNER,Let me explain.,3
DR. HARRIMAN,What was this man given? What was in this syringe?,10
DIANA FOWLEY,Phenytoin.,1
SKINNER,Let me tell you what it does.,7
DR. HARRIMAN,How much did you give him? What dosage was this?,10
SKINNER,Let me tell you why we did it.,8
DR. HARRIMAN,He's going into seizure. Watch his head. Mr. Mulder? Hold him. Hold him.,13
DR. BARNES' DRIVER,Dr. Barnes......Dr. Barnes. Dr. Barnes?,5
DR. BARNES,I'm so sorry.,3
DIANA FOWLEY,"I know what's happened to you. I know what you're suffering from. I've been sitting back and watching. I know you know. I know you know about me... That my loyalties aren't just to you... but to a man you've grown to despise. You have your reasons but, as you look inside me now you know that I have mine. Fox... Fox, I love you. I've loved you for so long. You know that, too. And I won't let you die... to prove what you are, to prove what's inside you. There's no need to prove it. It's been known for so long. Now we can be together.",108
SCULLY,Where is he? Is he still in the hospital?,9
SKINNER,Where have you been?,4
SCULLY,Is he still at Georgetown Memorial?,6
SKINNER,You can't get to him.,5
SCULLY,Do you know where he is or don't you?!,9
SKINNER,"He's in the neuro-psych ward but it's no good, Agent Scully.",11
SKINNER,Agent Scully!,2
SCULLY,I have been on a plane for 22 hours. I have to see him.,14
SKINNER,Then I think you should know what you're going to see if you can even get on the ward. There's been some trouble.,23
SCULLY,What kind of trouble?,4
SKINNER,"I got this man, Kritschgau, involved.",6
SCULLY,Kritschgau?,1
SKINNER,"It's a long story, but it ended badly. They've got Mulder under security now around the clock. I take full responsibility.",21
SCULLY,Responsibility for what?,3
SKINNER,"He can't even communicate, Agent Scully. They won't treat him because they don't know what's wrong with him! They said he was dying. I had to do something.",28
SCULLY,He's not dying.,3
SKINNER,I'm afraid it's true.,4
SCULLY,He's not dying. He is more alive than he has ever been. He's more alive than his body can withstand and what's causing it may be extraterrestrial in origin.,29
SKINNER,I know. But there's nothing to be done about it.,10
SKINNER,They're going to deny you access.,6
SCULLY,Maybe as his partner... but not as his doctor.,9
DR. BARNES,He's alive! He's come back to life! Holy Mother of God!,11
DR. BARNES,Hello?,1
SCULLY,"Mulder, it's me. I know that you can hear me. If you can just give me some sign. I want you to know where I've been... what I found. I think that, if you know, that you could find a way to hold on. I need you to hold on. I found a key... the key... to every question that has ever been asked. It's a puzzle...... but the pieces are there for us to put together and I know that they can save you if you can just hold on. Mulder... please. Hold on.",95
