speaker,line,words
CSM,There's been a crash in Oregon. An alien ship has collided with a military aircraft. Recovery is all-important. It's Roswell and Corona all over again-- 50 years later. It's our chance to rebuild the project.,35
MARITA COVARRUBIAS,How do you know someone hasn't already recovered it?,9
CSM,It's never quite so easy.,5
RICHIE,"I'm getting something here, Gary.",5
GARY,"I told you, Richie.",4
RICHIE,"Hey, man. Look at this.",5
RICHIE,"Gary! Gary? RICHIE; Come on, man.",6
BILLY MILES,Agent Mulder and Agent Scully.,5
MULDER,Look who's wearing a badge.,5
BILLY MILES,I've never thought of myself as a cop but it's been three years now. My dad got them to fudge the psych qualifications.,23
SCULLY,"You're married, Billy.",3
BILLY MILES,"Uh, divorced. I live back with my dad now.",9
MULDER,"You've never, um... have you ever been able to get over the abductions?",13
BILLY MILES,"Well, I have. But, um, people haven't. No one really believes it. My dad still denies it ever happened-- that any one of us was taken.",26
MULDER,Does he deny that it's happening now?,7
BILLY MILES,"There was a crash. A Navy pilot hit an unidentified aircraft outside of town. Now, the military found their jet but the other craft hasn't been recovered.",27
SCULLY,Why not?,2
BILLY MILES,It's our county and we're in charge of coordinating efforts but my dad has really been no help even though we have a deputy missing.,25
MULDER,You find the UFO and he won't be able to deny the truth.,13
BILLY MILES,I hope that's all it is.,6
DETECTIVE MILES,"What's going on, Bill?",4
BILLY MILES,"Just talking to some people you might remember, Dad, from the FBI.",12
SCULLY,"Agent Scully, Agent Mulder.",4
DETECTIVE MILES,What brings you folks out here? You're not thinking this incident's some kind of UFO?,15
MULDER,Crash of an unidentified craft.,5
DETECTIVE MILES,"Well, I've been on with the FAA. You might want to follow up. Looks an awful lot like there was no crash at all.",24
MULDER,Deja vu all over again.,5
DETECTIVE MILES,That was there already in case you're wondering at all about it.,12
SCULLY,I watched Agent Mulder paint that there seven years ago.,10
DETECTIVE MILES,What for?,2
MULDER,To mark an anomalous electrical disturbance-- the kind where time gets bent or goes missing or where your car loses power and dies in the middle of the road.,29
DETECTIVE MILES,These skid marks are mine.,5
MULDER,"So, was the deputy's car up there sitting there without his lights on?",13
DETECTIVE MILES,"Well, if they'd been on, I would have seen him.",10
MULDER,Good point.,2
SCULLY,"Detective? Did the, uh... deputy carry a .38?",8
BILLY MILES,.38 super. Why?,3
SCULLY,Three shells were discharged. I image they could have rolled from up there.,13
DETECTIVE MILES,What was he shooting at?,5
MULDER,Probably nothing.,2
DETECTIVE MILES,Nothing?,1
MULDER,"Nothing's all you seem to find out here, Detective.",9
SCULLY,Was the missing deputy a good cop?,7
BILLY MILES,"Yeah, sure, I guess.",4
SCULLY,Married? Single?,2
DETECTIVE MILES,Bill! Come on over here with those!,7
BILLY MILES,Married. New baby.,3
BILLY MILES,"You know, they only want to solve this.",8
DETECTIVE MILES,"Get in the car, Bill.",5
TERESA HOESE,Yes?,1
SCULLY,"Sorry to bother you, Mrs. Hoese. We're with the FBI.",10
TERESA HOESE,Is this about my husband?,5
MULDER,You're Teresa? Teresa Nemman?,4
TERESA HOESE,Yes.,1
MULDER,Seven years ago you came to Agent Scully and I for help. You were afraid of being abducted.,18
TERESA HOESE,"Oh, my God.",3
TERESA HOESE,"Please, come in.",3
TERESA HOESE,I'm sorry... I sort of lost it when I realized who you were.,13
SCULLY,"We, uh... we came to see if there's anything that you could tell us that might help to find your husband.",21
MULDER,We had no idea you were his wife.,8
TERESA HOESE,I don't know if it's important. Maybe I just hope it's not but Ray and I have a connection that's even deeper for us.,24
MULDER,"He's an abductee, too?",4
TERESA HOESE,He kept it a secret from almost everyone. It doesn't make you real popular around here.,16
TERESA HOESE,His experiences were a lot more terrifying than mine. He was taken many times and tested. I have extensive medical records on him and photos of his scars. I'll get you the files.,33
SCULLY,What do you see?,4
SCULLY,What do you see?,4
SCULLY,Once upon a time there was a little baby.,9
MULDER,Who is it?,3
SCULLY,It's me.,2
MULDER,"What's wrong, Scully? You look sick.",6
SCULLY,I don't know what's wrong.,5
MULDER,Come in.,2
SCULLY,"I, um... I was starting to get ready for bed and I started to feel really dizzy-- vertigo or something-- and then I just... I started to get chills.",29
MULDER,You want me to call a doctor?,7
SCULLY,"No, I just... I just want to get warm.",9
SCULLY,Thank you.,2
MULDER,"It's not worth it, Scully.",5
SCULLY,What?,1
MULDER,I want you to go home.,6
SCULLY,"Oh, Mulder, I'm going to be fine.",7
MULDER,"No, I've been thinking about it. Looking at you tonight, holding that baby... knowing everything that's been taken away from you. A chance for motherhood and your health and that baby. I think that... I don't know, maybe they're right.",40
SCULLY,Who's right?,2
MULDER,"The FBI. Maybe what they say is true, though for all the wrong reasons. It's the personal costs that are too high.",22
MULDER,There so much more you need to do with your life. There's so much more than this.,17
MULDER,"There has to be an end, Scully.",7
KRYCEK,In spite of a great deal of effort no one seems to be able to find this UFO of yours.,20
CSM,Of course they can't.,4
KRYCEK,You know why? 'Cause it's not here.,7
CSM,"It's there, Alex. I'm certain of it. Hidden in plain sight.",11
KRYCEK,"You listen to me. If you're going to play games, the two of them, Mulder and Scully, they're going to beat me to it.",24
CSM,Are you saying that Mulder and Scully are there looking for the UFO?,13
KRYCEK,They're looking for a missing deputy.,6
CSM,"Well, they're looking for the right thing but in the wrong place.",12
KRYCEK,You sent me looking for a ship.,7
CSM,Find the deputy. Find the ship.,6
TERESA HOESE,Who is it?,3
TERESA HOESE,Ray?,1
TERESA HOESE,"Oh, my God. Oh, my God. I was so worried. I was so sure... what did they do to you this time?",22
TERESA HOESE,"Ray, talk to me.",4
TERESA HOESE,You're not my husband.,4
TERESA HOESE,No! No!,2
MULDER,"What happened, Billy?",3
BILLY MILES,"Teresa's gone. She's been taken, and they took her.",9
SCULLY,How do you know?,4
BILLY MILES,The door was open.,4
MULDER,Scully... the floor. What do you see?,7
MULDER,The same thing as out on the road. You've seen it before.,12
SCULLY,Yeah. I have. We both have.,6
BILLY MILES,What is it?,3
SCULLY,It's a biological toxin emitted as a gas through the bloodstream.,11
BILLY MILES,From who?,2
SCULLY,From what is arguably an alien.,6
BILLY MILES,You okay?,2
SCULLY,Yeah.,1
BILLY MILES,You sure?,2
SCULLY,"Yeah, I'm fine, thanks.",4
CSM,"Thank you, Greta.",3
MARITA COVARRUBIAS,Why the trouble? To bring Krycek here and then toy with him?,12
CSM,"Do you trust Alex, Marita?",5
MARITA COVARRUBIAS,Then why bring him here at all?,7
CSM,"You misunderstand. I've great faith that Alex will find the ship. But if I told him how, he'd be... he'd be tempted to sell the information.",26
MARITA COVARRUBIAS,And you're certain it's there?,5
CSM,"Oh, yes. But it won't be there forever. It's rebuilding itself.",11
MARITA COVARRUBIAS,"If he finds the ship, then what?",7
CSM,To possess it is to possess the answer to all things. Every possible imaginable question.,15
MARITA COVARRUBIAS,To God?,2
CSM,"There's no God, Marita. What we call God is only alien-- an intelligence much greater than us.",17
MARITA COVARRUBIAS,"They're coming here, aren't they?",5
CSM,They're only coming back.,4
SCULLY,Mulder...,1
MULDER,"Hey. Hey, what are you doing?",6
RICHIE,I was just standing there. Is that against the law?,10
MULDER,You know this guy?,4
BILLY MILES,"Yeah. What are you doing, Richie?",6
RICHIE,"They took him, Billy. They took Gary. He was just gone.",11
MULDER,Relax. Slow down.,3
RICHIE,"They're out there. I don't care what your dad says, Billy.",11
BILLY MILES,My dad?,2
RICHIE,"He was out there, too. He knows.",7
RICHIE,"I was shining my flashlight in the dark looking for the UFO and uh, the beam hit this spot in space-- like it bent the light.",26
MULDER,And then what happened?,4
RICHIE,"Well, I yelled, ""Gary!"" And I looked... but he wasn't there, you know? He wasn't anywhere, man and then the flashlight got really hot and I dropped it. It's right around here somewhere.",33
RICHIE,"Oh, hey, here it is.",5
MULDER,Scully?,1
MULDER,Scully?,1
MULDER,Scully.,1
MULDER,You want some water?,4
RICHIE,What happened to her?,4
MULDER,Can you just get her some water?,7
SCULLY,I just... I just... I just hit the ground.,9
MULDER,"Here, lie still.",3
SCULLY,Why is this happening to me?,6
MULDER,It's okay. It's okay.,4
SCULLY,"What the hell's going on, Mulder?",6
MULDER,"I don't know. But these aren't just random abductions, Scully. We've got to warn Billy Miles of that.",18
SCULLY,Warn him of what?,4
MULDER,These abductees aren't just systematically being taken. They're not coming back.,11
BILLY MILES,Dad?,1
DETECTIVE MILES,Billy... what are you doing?,5
BILLY MILES,You stay where you are.,5
DETECTIVE MILES,"Billy, it's me.",3
BILLY MILES,"I said, stay where you are!",6
DETECTIVE MILES,"Damn it, Billy, listen to me.",6
BILLY MILES,No. I don't know who you are but you are not going to take me.,15
DETECTIVE MILES,I'm your father. Are you going to shoot your father?,10
BILLY MILES,If you're my father... then why won't you believe me?,10
DETECTIVE MILES,"I believe you, Billy. I just want it all to go away. Give me the gun, son.",17
MULDER,Billy?,1
SCULLY,Billy?,1
SKINNER,Agent Mulder.,2
MULDER,"What's our punishment this time? Thumbscrews or 40 lashes? Come on in, Walter. Sit a spell. This could be the last time you take a trip down to these offices.",30
SKINNER,You went to Oregon.,4
MULDER,"Guilty as charged. And if they're coming down on you for that, then I'm sorry. I truly am.",18
SKINNER,"Fortunately, they think that I make a contribution to the Bureau.",11
MULDER,"Oh well yeah, stick to a budget they say your making a contribution, but push the limits of your profession, and they say you're out of control.",27
SKINNER,You could bring home a flying saucer and have an alien shake hands with the President … what it comes down to Agent Mulder is … they don't like you.,30
MULDER,"Well, we didn't bring home a flying saucer … or an alien.",12
SKINNER,Yeah … so I've been told.,6
SKINNER,Agent Mulder! I think you should listen to him.,9
KRYCEK,You've got every reason to want to see me dead. But you've got to listen to me now. You have the singular opportunity.,23
MULDER,Here or you want to step outside.,7
MARITA COVARRUBIAS,Agent Mulder. CancerMan is dying.,5
MARITA COVARRUBIAS,"His last wish is to rebuild his Project, to have us revive the Conspiracy. It all begins in Oregon.",19
KRYCEK,The ship that collided with that Navy plane. It's in those woods.,12
MULDER,There's no ship in those woods.,6
KRYCEK,"Yeah, it's there. Cloaked in an energy field. Great, mops up the evidence.",13
MULDER,Who?,1
KRYCEK,"The Alien Bounty Hunter. Billy Miles. Teresa Hoese, her husband. He's eliminating proof of all the tests. We're asking ourselves, we're asking ourselves, ""Where are they?"" They're right there. They're right under our noses. I'm giving you the chance to change that, to hold the proof.",46
MULDER,Why me and why now,5
KRYCEK,I want to damn the soul of that Cigarette Smoking Son-of-a-Bitch.,11
SCULLY,Mulder?,1
FROHIKE,What's amazing is that even the military satellites don't see it.,11
LANGLEY,But J.P.L.'S Topex Poseidon shows it only as waveform data.,10
BYERS,And here it appears simply as a microburst of transmission error on the European Space Agency's ERS-2.,17
SKINNER,In other words?,3
FROHIKE,"In other words, you'd never know it's a UFO.",9
BYERS,If you didn't know what you were looking at or looking for.,12
LANGLEY,No wonder we couldn't see them.,6
KRYCEK,"Listen, it is not going to be there forever.",9
MARITA COVARRUBIAS,As we all stand here talking it's rebuilding itself.,9
SCULLY,"Mulder, if any of this is true...",7
MULDER,"If it is, or if it isn't I want you to forget about it, Scully.",15
SCULLY,Forget about it?,3
MULDER,You're not going back out there. I'm not going to let you go back out there.,16
SCULLY,What are you talking about?,5
MULDER,It has to end sometime. That time is now.,9
SCULLY,Mulder...,1
MULDER,"Scully, you have to understand that they're taking abductees. You're an abductee. I'm not going to risk...",17
MULDER,…. losing you.,3
SCULLY,I won't let you go alone.,6
SKINNER,This is starting to feel like the snipe hunt I was afraid of.,13
MULDER,"There's no such thing as a snipe, sir.",8
SKINNER,"Hey, you know, my ass is on the line here, too, Agent Mulder.",13
MULDER,I know that.,3
SCULLY,This just can't be.,4
FROHIKE,What are you looking at?,5
SCULLY,"Medical records-- Billy Miles and other known abductees in Bellefleur, Oregon. They all experienced anomalous brain activity.",17
BYERS,Electro-encephalitic trauma.,2
SCULLY,Which is exactly what Mulder experienced earlier this year.,9
LANGLEY,I don't understand.,3
SCULLY,There was something out there in that field. It knocked me back. Because it didn't want me. Mulder thinks that it's me that's in danger of being taken.,28
FROHIKE,When it's Mulder who's in danger.,6
SCULLY,Scully?,1
GUNMEN,"Scully! Whoa! You okay? Oh, gee.",6
SKINNER,How's it supposed to work?,5
MULDER,"Not exactly sure, sir. But, uh...",6
MULDER,"… budgetarily, I'd say we're looking pretty good.",8
SKINNER,Agent Mulder?!,2
SKINNER,Mulder!,1
SKINNER,Mulder! Mulder...,2
SKINNER,Mulder.,1
CSM,"We've failed, then. Perhaps you never meant to succeed. Anyway... the hour is at hand, I presume.",17
NURSE GRETA,What are you doing?,4
KRYCEK,Sending the Devil back to Hell.,6
CSM,"As you do to Mulder and to me... you do to all of mankind, Alex.",15
SKINNER,Agent Scully.,2
SCULLY,Hi.,1
SKINNER,Hi. How you feeling?,4
SCULLY,I'm feeling fine. They're just running some tests on me.,10
SKINNER,Well... um...,2
SCULLY,I already heard.,3
SKINNER,"I lost him. I don't know what else I can say. I lost him. I'll be asked... what I saw. And what I saw, I can't deny. I won't.",29
SCULLY,We will find him. I have to.,7
SCULLY,"Sir, um... there's something else I need to tell you. Something that I need for you to keep to yourself.",20
SCULLY,"I'm having a hard time explaining it. Or believing it. But, um...",12
SCULLY,I'm pregnant.,2
