speaker,line,words
MULDER,"I just want to show you a photograph, okay?",9
MULDER,You recognize him don’t you?,5
MULDER,Lucy.,1
MULDER,Lucy?,1
LUCY,What’s happening to me?,4
MULDER,He’s probably changed a lot over the last 17 years. Did you even know his name? Carl Wade. He worked as a photographer’s assistant. School pictures mostly. That’s where he saw Amy Jacobs.,33
LUCY,So what do you want from me?,7
MULDER,I want you to tell me what you’re going through. It might feel good to tell somebody.,17
LUCY,I feel like it’s happening all over again.,8
MULDER,"You can actually feel what she’s going through, can’t you?",10
LUCY,I don’t want to go through this again.,8
MULDER,"Lucy, she needs your help.",5
LUCY,There’s nothing I can do.,5
MULDER,Lucy ….,2
MULDER,"Wait here a second, okay?",5
MULDER,What’s going on?,3
AGENT EUBANKS,We’re here to arrest Lucy Householder.,6
MULDER,Why?,1
AGENT EUBANKS,"I think you know why, Agent Mulder.",7
MULDER,What the hell is happening?,5
SCULLY,"Mulder, the blood on Lucy’s uniform was an exact DNA match. Lucy was covered in Amy Jacobs’ blood.",18
MULDER,"She didn’t do it, Scully.",5
SCULLY,"Mulder, it’s incontrovertible evidence.",4
AGENT EUBANKS,Agent Mulder. Where is she?,5
MULDER,She was just here.,4
AGENT EUBANKS,"Well, she’s gone now.",4
AMY,Please. I’m – I’m thirsty.,5
WADE,You shouldn’t have run. I was taking care of you.. I thought you understood that. Why did you run away?,20
AMY,"Please, Mister. I need some water.",6
WADE,You shouldn’t have run!,4
AMY,Please. I’m so thirsty.,4
AMY,"I want my mom. I don’t want to die here. Please. Please, Mister! Don’t let me die!",17
MULDER,You’re going to drive her away with this.,8
AGENT EUBANKS,"She’s been driven away, Agent Mulder. I’m trying to find her.",11
MULDER,A half a dozen witnesses placed her across town at the time of the kidnapping.,15
AGENT EUBANKS,I’m well aware of the facts.,6
MULDER,"Well, then trust me on this. She’s not working with Wade.",11
AGENT EUBANKS,How did she get the blood on her?,8
MULDER,She may have bled it.,5
AGENT EUBANKS,She bled Amy Jacobs’ blood?,5
MULDER,Yes. It may explain why there was so little of it on the carpet in Amy’s bedroom.,17
AGENT KRESGE,"Agent Eubanks, line three.",4
AGENT EUBANKS,"I don’t have time for this nonsense, Agent Mulder. We’ve got a young girl’s life at stake.",17
SCULLY,"I hate to say this, Mulder, but I think you just ran out of credibility.",15
MULDER,"He’s wrong, Scully.",3
SCULLY,You are protecting her beyond the point of reason.,9
MULDER,"I’m protecting her because I think she’s connected to Amy Jacobs, just not the way everybody else thinks she is.",20
SCULLY,Did you consider for one minute that the person she’s connected to is Carl Wade?,15
MULDER,Carl Wade? Why would she be connected with Carl Wade?,10
SCULLY,"For the same twisted reason that abused children crave their parents’ love or hostages develop sympathy for their captors. I mean, maybe Lucy developed some kind of emotional dependency.",29
MULDER,"After five years in a dark pit, I’m sure she developed some kind of connection with Wade, just not the kind that you’re suggesting.",24
SCULLY,It makes a lot more sense than the notion that she’s bleeding Amy Jacobs’ blood.,15
MULDER,"I don’t know how to explain it, but I think that Wade’s abduction of Amy triggered some kind of physical response in Lucy – some kind of empathic transference.",29
SCULLY,"Mulder, you can’t ----",3
MULDER,"That’s how I account for what Lucy’s going through. That’s how I account for the identical words that corresponded to Amy, and the spontaneous wounds and blood, as well.",29
SCULLY,"Then why did she run? If she’s innocent, what was she running from?",13
MULDER,Because she’s afraid.,3
SCULLY,"You don’t see what you’re doing, do you, Mulder? You are so close to this that you just don’t see it.",21
MULDER,What don’t I see?,4
SCULLY,"The extreme rationalization that’s going on. Your personal identification with the victim, or in this case, the suspect. You’re becoming an empath yourself, Mulder. You are so sympathetic to Lucy as a victim like *your sister* that you can’t see her as a person who’s capable of committing this crime.",50
MULDER,"You don’t think I’ve thought of that? I have. And not everything I do, say, think, and feel goes back to my sister. You, of all people should realize that sometimes motivations for behavior can be more complex and mysterious than tracing them back to one single childhood experience.",49
AGENT EUBANKS,Agent Mulder. We’ve got a man on the way in who’s spotted Wade.,13
TOW TRUCK DRIVER,"Yeah, that’s the guy. I offered to fix his flat. Tried to do the guy a favor and he went wacko on me. Started freaking the minute I got out of my truck.",33
MULDER,What about the girl? Was she with him?,8
TOW TRUCK DRIVER,I didn’t see anyone else. Guess she could have been in the trunk.,13
AGENT EUBANKS,Can you give us an exact spot?,7
TOW TRUCK DRIVER,Yeah.,1
AGENT EUBANKS,Right in the middle of nowhere.,6
MULDER,Which way was the car headed?,6
TOW TRUCK DRIVER,West.,1
MULDER,"Okay, Interstate 12… county 15 north … 903…. look at this. Right off the 903.",15
AGENT EUBANKS,Easton?,1
MULDER,That’s where Lucy was found 17 years ago.,8
MULDER,"It’s a small town, Scully. Somebody’s bound to know Wade’s face. Know where he lives.",15
SCULLY,"But we already stick out like a sore thumb, Mulder. If we start canvassing Main Street somebody’s going to pick up the phone to him.",25
MULDER,"But he’s a photographer, right?",5
SCULLY,Yeah.,1
MULDER,He should have an account here.,6
MULDER,Amy?,1
SCULLY,Mulder!,1
MULDER,Yeah.,1
SCULLY,What’s happening? Did you find her?,6
AGENT EUBANKS,"Where are they, Lucy? Tell us where Wade took Amy.",10
LUCY,I don’t know.,3
AGENT EUBANKS,Anything happens to that girl and you’ll be tried as an accomplice. Were they here when you arrived?,18
LUCY,No.,1
AGENT EUBANKS,You haven’t seen them? You haven’t spoken with them?,9
LUCY,I said no.,3
AGENT EUBANKS,Then why are you here?,5
LUCY,I don’t know.,3
AGENT EUBANKS,Just showed up for no reason in particular? That’s what you ask us to believe?,15
LUCY,I’ve been here before. A long time ago. That was where he kept me.,14
AGENT EUBANKS,So why are you here now? Take her outside and place her in custody.,14
MULDER,"No. I’ll take her. Come on, Lucy.",7
AGENT EUBANKS,Agent ---,1
SCULLY,It’s all right.,3
LUCY,"He hasn’t touched her. Not yet. He wants to, but he can’t. That’s why he takes the pictures.",18
MULDER,"What else, Lucy? Tell me what else?",7
LUCY,If he can’t have her all to himself that’s when he’s dangerous. That’s when he’ll start hurting her.,18
MULDER,"Lucy, you came here to help her.",7
LUCY,No.,1
MULDER,Why else would you come back here if not for Amy? You’re sharing her pain.,15
LUCY,I can’t …,3
MULDER,You’re the survivor. You’re the strong one. Now Amy needs some of your strength.,14
LUCY,She’s not going to make it.,6
MULDER,She has to make it and you have to help her.,11
LUCY,"She’s cold. She’s cold and, and wet.",7
MULDER,"Lucy, Lucy, sit down. Sit down.",6
SCULLY,Mulder. They found Wade’s car north of here.,8
MULDER,They’re in the water.,4
SCULLY,What?,1
MULDER,There’s a river near here. I think that’s where they are.,11
SCULLY,But the river’s east and they found Wade’s car a mile north.,12
MULDER,Wade lives here. He knows these woods. He could be doubling back.,12
SCULLY,Did she tell you that?,5
MULDER,"No, but I think that’s what she’s trying to do.",10
SCULLY,"Mulder, wait!",2
SCULLY,Stay with her and get word to Eubanks that Wade may be heading towards the river.,16
AMY,Please! Stop! I can’t!,4
WADE,Come on! They’re coming!,4
AMY,I can’t! Please!,3
WADE,Nobody …. Nobody’s going to spoil us.,7
AMY,No!,1
AGENT KRESGE,Can you sit up? Can you breathe? Are you able to breathe?,12
AGENT KRESGE,"This is Agent Kresge. I’ve got what looks like an emergency situation. Requesting EMS, over.",15
MULDER,Wade! Federal Officer! Hold it right there!,7
MULDER,She’s not breathing. No pulse either.,6
SCULLY,"One … two… three…. four…. wet, staring blankly. Her chest suddenly rises. AGENT KRESGE is with her, also performing CPR, but LUCY is in sync with MULDER.)",27
SCULLY,One … two… three…. four….,5
MULDER,"Come on, Amy, breathe.",4
SCULLY,…two… three…. four…five.,3
SCULLY,"There’s nothing. Mulder, it’s no good. I’m sorry.",8
MULDER,"Damn it, Amy, come on!",5
SCULLY,"Mulder, stop. You can’t help her. Mulder. It’s no use. Mulder. Mulder, stop it. Stop it. Mulder, stop!",18
SCULLY,Mulder. She’s breathing.,3
AGENT EUBANKS,Have you got her? Is that her?,7
SCULLY,"Yeah, we got her. We have to get an EMS unit here right away with some heat and some oxygen.",20
AGENT EUBANKS,They’re close. We’ve got them up at Wade’s place right now. They’re working on Lucy Householder.,16
AMY,I’m cold. I want to go home.,7
SCULLY,It’s getting dark. We have to get her off the river.,11
AGENT KRESGE,"I don’t know what happened. She just started coughing, then she couldn’t breathe. By the time the EMS guys got here she was already gone.",25
MULDER,How’s Amy?,2
SCULLY,"She’s exhausted, but it looks like she’s going to be fine. The doctors want to keep her for a day or two just to be sure.",26
MULDER,How serious were her injuries?,5
SCULLY,Wade must have left her alone. There were no injuries.,10
MULDER,He must have dragged her through the woods for at least a mile.,13
SCULLY,"I know, Mulder. I can’t explain it. She didn’t have a cut on her and nobody wants to talk about that right now. Everyone’s just relieved to have her back again – to have her safe.",36
MULDER,Did they finish up on Lucy?,6
SCULLY,"Yes. They, uh … they brought in the State Pathologist last night so I stopped by to get the autopsy reports on my way.",24
MULDER,"She drowned, didn’t she?",4
SCULLY,They found five liters of water in her lungs.,9
MULDER,She saved Amy’s life.,4
SCULLY,"Mulder … Whatever there was between them, you were part of that connection. Did you think about that? Lucy may have died for Amy, but without you, they never would have found her.",33
MULDER,I think she died for more than Amy.,8
SCULLY,What do you mean?,4
MULDER,"I think finally, it was … the only way she could escape. The only way she could forget what happened 17 years ago. Finally, the only way she could outrun Carl Wade.",32
