speaker,line,words
PENNOCK,Looks to me like it fits.,6
MARTY,"Somewhere, Marcia Clark weeps. But you still haven’t got a weapon.",11
PENNOCK,"Ah, it’s just a matter of time.",7
MARTY,But you haven’t got time.,5
SCULLY,Hope you saw what just happened in there.,8
MULDER,"Even if the gloves do fit, you can still acquit.",10
SCULLY,"I think it’s arrogance, Mulder. I think it’s the same reason why she agreed to take the polygraph test. She knows that the prejudices in this case are all in her favor.",32
MULDER,"I don’t think it’s that simple. Look at this. She lives in poverty, but she’s never taken advantage of the disability benefits that are available to her.",27
(LIST OF BENEFITS,"Social Security, General Disability, Blind Disability, Public Assistance, Unemployed Compensation, Supplemental Security Income, Insurance Benefits -- all checked ""no."" ) Never once. It’s poison to her. The - the mere suggestion that she’s anything other than a whole or complete person is offensive to her. It’s not arrogance, it’s pride.",47
SCULLY,"So, you think that it was pride that made her ditch the bloody gloves? Her prints were all over them, Mulder. Why would she do that.",26
MULDER,I have no idea. I don’t –,7
SCULLY,"Okay, so - so by your reasoning, the killer took off with the murder weapon, but not the gloves leaving Marty to come in, go straight to the gloves, and hide them in the one place that nobody would easily think to find them.",43
MULDER,"I think that’s the most accurate scenario available to us, right now.",12
SCULLY,"Well, wait a minute. Maybe it’s much simpler than that.",10
MULDER,What?,1
SCULLY,"What if she’s not really blind? I mean, she hasn’t applied for any of her - her disability benefits. Maybe that’s because she knows that she couldn’t pass the medical screening.",30
MULDER,You think she’s faking it?,5
SCULLY,"No, no. But - but possibly it’s a - a conversion disorder, or a - a form of blindsight. A - a split consciousness whereby a person has a certain level of visual ability but they’re not aware that they’re actually seeing. It’s worth checking out.",42
DEALER,"Yo, man, moving Little Monster’s ""H"" ain’t gonna be easy. See, a lot of people respected him, you know.",19
OLDER MAN,"You buying or not? If you’re not buying, I can go to somebody else.",14
DEALER,No you cain’t. But I’m feelin’ magnanimous. Swing by in a couple of hours. Maybe we can do some business.,20
OLDER MAN,"Good. Yeah, there’s something I’ve got to look into first. When I’m done, I’ll be in touch.",17
DOCTOR,"Eyes wide, please, Marty. Good. Try not to move around too much. Are you aware of any sensation at all?",20
MARTY,Ahh! It’s a miracle!,4
DOCTOR,"All right , Marty. Now we’re going to introduce some optical stimuli. Try not to blink. Just relax for a moment. I’m not getting anything. I don’t think there’s any activity in either the visual cortex or the superior colliculus.",39
SCULLY,There’s no way that she could fool the machine?,9
DOCTOR,We’re talking about wholly involuntary physical responses. I wasn’t getting any reading.,12
MULDER,Then what is that?,4
MAN’S VOICE,Where is she?,3
MULDER,"What is it, Marty? What do you see?",8
PENNOCK,Agents? This is Daniel Costa from the DA’s office.,9
COSTA,So what did we find? I hear the girl can actually see with some limited ability?,16
MULDER,"No. No, according to her examiner, she is completely without sight or any kind of light sensitivity.",17
SCULLY,But she is still our best and only suspect.,9
COSTA,You said we were making progress.,6
PENNOCK,We are.,2
COSTA,"Well, I’m not going to try to indict a blind girl on some lousy prints.",15
MULDER,"She doesn’t exactly fit the definition ""blind girl.""",8
COSTA,"Come on, folks. Either she is or she isn’t.",9
PENNOCK,What are you talking about?,5
MULDER,"Well, there is evidence of some kind of neurological activity which caused her pupils to dilate.",16
PENNOCK,From what?,2
MULDER,"To me, it indicates some reaction to stimuli. Some kind physical response to images in her mind’s eye.",18
COSTA,How’s that make her the killer?,6
MULDER,I didn’t say it did.,5
COSTA,Kick her loose.,3
PENNOCK,Danny...,1
COSTA,"I got no case, Penn.",5
PENNOCK,I don’t believe this.,4
COSTA,I’m not trying her. Not without a murder weapon. Kick her loose.,12
PENNOCK,Wonderful. Thanks.,2
MARTY,These better still be twenties.,5
OFFICER,"No, I replaced them with fifties since you’re so damn sweet.",11
SCULLY,Want to hear the latest?,5
MULDER,Yes.,1
SCULLY,"Detective Pennock ran the gloves for blood typing and found two different samples, one type matching Marty Glenn’s.",18
MULDER,"Well, she was examined. There were no cuts or wounds on her.",12
SCULLY,"Yeah, well, all the same I’m going to hand deliver them to the lab in Washington, expedite a PCR to see if she’s a match. MULDER; Look at her. Do you really think she’s capable?",35
SCULLY,I’ll let you know as soon as I get the tests back.,12
OLDER MAN,Who called me last night? Who’s watching me?,8
WOMAN,What?! I... I don’t know what you’re talking about.,9
OLDER MAN,You a cop? You wearing a wire?,7
WOMAN,No! I’m not a cop!,5
WOMAN,Let me go!,3
MARTY,"I need to get to Spring Street. Which way is Spring Street? Somebody, answer me!",15
NICE PEDESTRIAN MAN,Four blocks to the left.,5
WOMAN,Please! Please!!,2
WOMAN,No! Don’t kill me! No! No! No! No!,8
MARTY,Where?,1
NICE PEDESTRIAN MAN,Here. Here - here. There’s an alley here. Right here.,9
MARTY,Thanks. Leave me alone.,4
MARTY,"Excuse me. Excuse me, somebody.",5
OFFICER,Yeah?,1
MARTY,I killed them. I killed them both.,7
MULDER,I read your *confession*. Detective Pennock is typing it up as we speak for you to sign.,17
MARTY,I’ll sign it.,3
MULDER,You’ll make him a very happy man.,7
MARTY,Can’t have everything.,3
MULDER,"Just for me, I’m a little puzzled by this sudden change of heart.",13
MARTY,"Please, too much charity of heart and I want to puke.",11
MULDER,I - I just... why kill *them*. Paco Ordonez... Susan Forester? Did you even know that was her name? Susan Forester. She was 30 years old. Native of Wilmington. She waitressed part-time. She lived alone with her two cats...,38
MARTY,Shut up! Why are you doing this? I - I.... I’ve given you people everything you want.,16
MULDER,"I *like* you, Marty. I *admire* you. And I don’t want to see you confess to crimes you didn’t commit.",20
MARTY,You just feel sorry for me.,6
MULDER,"No, I don’t. Not the way you think I do.",10
MARTY,Read the confession. I got it all perfect. Every detail. How could I do that if I’m innocent?,18
MULDER,"I believe you witnessed both murders. You - you saw them, somehow. But you were way ‘cross town when they happened. You were a $60 cab ride away.",27
MARTY,You’re crazy.,2
MULDER,"I think you tried to stop them. You tried to, but you didn’t get there in time.",17
MARTY,I don’t have to talk to you anymore.,8
MULDER,"Marty, whoever did this, they’re going to kill again. And you *can* help stop that.",15
MARTY,"I can’t stop anything. I don’t have to talk to you anymore, period. Officer! We’re done!",16
MULDER,"Who’s worth pleading guilty for, Marty?",6
MARTY,"Officer, we’re done!",3
MULDER,You didn’t do it. And I’m not going to let this happen. Do you hear me? Marty?,17
DEALER,"Sorry, man. Deal’s off.",4
OLDER MAN,"What do you mean ""deal’s off?"" You can’t back out.",10
DEALER,"Hey, look it here, brother, I do what I got to do to stay on the download and you shinin’ too much light on me.",25
OLDER MAN,What are you talking about?,5
DEALER,"Somebody’s gunning for you, man. And I ain’t gettin’ in the middle of it.",14
OLDER MAN,Who? Who’s gunnin’ for me?,5
DEALER,Some old girlfriend of yours called last night and told me I should steer clear.,15
OLDER MAN,She called you?,3
DEALER,"Yeah, said she was passing the word.",7
OLDER MAN,"Listen to me. Listen, man. She’s nobody, huh? She knows nothing.",11
DEALER,"Yeah, right.",2
OLDER,"MAN: You and me, man, we’re still cool. Trust me.",10
DEALER,"Well, if she don’t know anything, how’d she get this number?",11
OLDER MAN,Listen to me. I got nowhere else to take this stuff.,11
DEALER,That’s not my problem. Just don’t you call here again.,10
"27, 1970, 8","55 pm, address - 555 Hol...? Body found at 1044 Pend..? Lying face down on the floor. Single stab wound right kidney."" PENNOCK enters.)",23
PENNOCK,"Well, I appreciate your help here, such at it was, but I’d say we’re doing all right. She just signed her confession.",22
MULDER,Congratulations.,1
PENNOCK,"I don’t feel as good as you might think, you know.",11
MULDER,"Well, all you’ve got is a signature. No lawyer’s going to let her go down based on that.",18
PENNOCK,I’m aware of that.,4
MULDER,"Doesn’t it bother you, Detective, that you still have no clear motive?",12
PENNOCK,Well she just now gave us that. Drugs. Just like I thought. She even told us where to find them.,20
PENNOCK,I’d say this is gonna make it a pretty short trial.,11
MULDER,"Well, if you think about it, Detective, it actually proves nothing.",11
PENNOCK,"There it is, just like she said.",7
MULDER,Just like she *described.*,4
PENNOCK,"You know, the thing I find most surprising about this case is you. You are one skeptical guy, Agent Mulder.",20
MULDER,Skeptical?!,1
PENNOCK,"Oh, yeah.",2
MULDER,"I’ve been called a lot of things. Skeptical, however, is not one.",12
PENNOCK,"Well, whatever.",2
MULDER,Skeptical.,1
SCULLY,Mulder.,1
MULDER,What?,1
SCULLY,"I’ve got the PCR results on the two blood types from the gloves. Neither was Marty’s. You were right, Mulder. She didn’t do it.",24
MULDER,"Well, I know that, and you know that, and so does whoever Marty’s protecting, but Pennock is salivating right now. What we have to do is convince Marty. I got an idea. I’ll get back to you.",37
MARTY,What do you want now?,5
MULDER,"I know who you’re protecting, Marty. And I think I know why. You’re protecting the man who murdered your mother.",20
MARTY,I don’t know what you’re talking about.,7
MULDER,I read the original police report from 1970. Your mother died from a single stab wound to the right kidney -- as did Paco Ordonez and Susan Forester. Dead at the hands of an unknown assailant.,35
MARTY,I never knew my mother.,5
MULDER,No. I know. But for once you were there when it happened. She was pregnant with you at the time. She died on the operating table as doctors were trying to save her. You were born... just barely. But the interruption in blood flow you suffered most likely caused your blindness.,51
MARTY,What does that have to do with anything?,8
MULDER,I think that during that time... as you lost one sense... you gained another. That somehow... a connection was formed between you and your mother’s killer.,26
MARTY,What connection?,2
MULDER,"You see through his eyes. You always have. You don’t want to, you just do. And because of that you feel responsible for his actions, but you’re not. And you’re sitting here in prison for crimes you didn’t commit. It isn’t going to accomplish anything, Marty.",46
PENNOCK,"Excuse me, Agent Mulder. She’s being transferred now.",8
MULDER,"There’s absolutely no point to you doing this, Marty. We’re going to find him with or without your help.",19
MARTY,I’m sorry.,2
MULDER,"Hi, Marty.",2
MARTY,What’s going on?,3
MULDER,Detective Pennock is with the warden right now arranging for your release.,12
MARTY,Ah! What?,2
MULDER,The charges against you are being dropped. You’re no longer a suspect in this case.,15
MARTY,How can they do that?! I confessed.,7
MULDER,"Yeah, well, confession is worthless if it’s a lie, and yours was a lie.",14
MARTY,What have you been telling them?,6
MULDER,"Just that you’re innocent, which is something they would have found out on their own anyway. The locker you sent us to? It had prints on it, but they weren’t yours.",31
MARTY,I was careful.,3
MULDER,"Yeah, well, somebody else wasn’t so careful. Charles Wesley Gotts, an ex-con. Convicted in 1970 of aggravated assault. He was paroled three weeks ago and he’s been missing ever since.",30
MARTY,Never heard of him.,4
MULDER,"I happen to believe that, Marty. The PCR tests confirmed that it was his blood on the glove. The tests confirmed something else, Marty. He’s your father. That was the connection.",31
MARTY,Hmm.,1
PENNOCK,"Okay, we’re all set. That is, if everything’s taken care of on this end.",14
MARTY,What’s he talking about?,4
MULDER,"Detective Pennock has agreed to not pursue aiding and abetting charges if you agree to help us... if you agree to help us find him. We need your help, Marty. You can end it now.",35
MARTY,I can end this.,4
MULDER,I’m sure that’s what you’ve always wanted.,7
MARTY,"I never wanted to spend my life in a place like this. I had no choice. Hmm. If I help you, will you protect me until he’s caught?",28
PENNOCK,I will personally guarantee your safety.,6
MARTY,Hmmm. Take me home.,4
VOICE ON POLICE RADIO,Moving into position at the back exit.,7
MULDER,"All right, stand by.",4
VOICE ON POLICE RADIO,Copy that.,2
MULDER,Just in time for the surprise party.,7
SCULLY,She told you he’d be in there?,7
MULDER,"Yeah, she described this place perfectly, right down to the matchbooks.",11
SCULLY,What made her decide to cooperate? MULDER; She wants to stop him.,12
SCULLY,"All of a sudden? I mean, if she’s so anxious to stop him, why didn’t she tell us his name before now?",22
MULDER,She didn’t know his name. They’ve never met. He’s been in prison her entire life.,15
SCULLY,"Well, yet, according to you, she’s been seeing through his eyes the whole time.",14
MULDER,I - I don’t think she was sure exactly what she was seeing but it was more like a - a constant image in her mind that she learned to live with over time. Up until three weeks ago.,37
SCULLY,When the murders started.,4
MULDER,He was paroled and everything changed.,6
SCULLY,"Well, if all this is true, let's go get him. Mulder?",11
MULDER,"Everything’s changed for her, Scully. I don’t think we’re going to find him in there.",15
PENNOCK,Need some help over there?,5
MARTY,Nope.,1
PENNOCK,"Should’ve known. Now you know, you don’t have to pack everything you own. I promise you, you’re not going to be in protective custody that long.",26
MARTY,"It’s too late for that, anyway.",6
PENNOCK,Why is that?,3
MARTY,Gotts is already here.,4
PENNOCK,What are you talking about?,5
MARTY,He’s been keeping tabs on me for about a day. Now he knows where I live. He’s reading the names on the mailboxes right now.,25
PENNOCK,What? How could you know........,5
SCULLY,How did you know he wouldn’t be in there?,9
MULDER,She doesn’t want us to get him. She misdirected us on purpose.,12
SCULLY,She’s still protecting him?,4
MULDER,"No, she’s not. She never was. Pennock’s not picking up.",10
SCULLY,What do you mean?,4
MULDER,"It’s not him she’s been protecting. If he goes back to prison, so does she. Until now, she’s never had a choice.",22
MARTY,I hate the way you see me.,7
SCULLY,Mulder...,1
PENNOCK,She did this one. Trust me.,6
MARTY,"Not much to look at, is it? At least, that’s what they tell me. You were at the sentencing, Agent Mulder.",21
MULDER,Is it my cologne?,4
MARTY,"No, I just knew you’d be there.",7
MULDER,"Marty, let me speak to the judge on your behalf.",10
MARTY,No.,1
MULDER,We found where he’d been staying. It was a motel not far from where Paco Ordonez had been murdered.,19
MARTY,"And before that, Atlantic City. Hmmm. I’d never seen the ocean before. And now when I close my eyes, or even when I open them, that’s all I see.",29
MULDER,"Well, you’re lucky he wasn’t a fan of the Ice Capades.",11
GUARD OVER INTERCOM,Lights out.,2
