speaker,line,words
GUY 1,"No, they painted it white to hide it. This is the black mailbox. The best place to see Freedom Mountain and the UFOs over Dreamland, man. I know a guy who saw five in one night. He said they danced in the sky. You guys hear that? What the hell? Cool. Did you guys see that?",56
MULDER AS MORRIS,You don't look too happy. Don't tell me I'm going to have to put two kids through school.,18
SCULLY,"That is you in there, Mulder, isn't it?",8
SCULLY,"I, uh... I just got off the phone with Frohike. They were able to download and analyze the crash data and, yes, there was an anomalous event that night.",29
MULDER AS MORRIS,And how do I get back?,6
SCULLY,"Well, that's just it. It's all about random moments in time... About a series of variables approaching an event horizon. And even if we... could recreate that moment if we could sabotage another craft... Mulder, if we were... If we were off... If the event were off by even one millisecond...",51
MULDER AS MORRIS,I might wind up with my head in a rock.,10
SCULLY,"Something like that, yeah.",4
MULDER AS MORRIS,"What about him? I mean, me. Whatever. Whoever he is.",10
SCULLY,Agent Mulder has become AD Kersh's new golden boy. He's been tasked with returning the flight data recorder that he and I stole. The son of a bitch confesses to Kersh even more than I do to my priest. I'm just tagging along for the ride.,46
MULDER AS MORRIS,"What do you mean, ""just tagging along""?",7
SCULLY,I'm out of the Bureau. I've been censured and relieved of my position.,13
MULDER AS MORRIS,No. You can explain it to them like you explained it to me. You have the data. You can make them understand. You can get your job back.,28
SCULLY,I'd kiss you if you weren't so damn ugly.,9
MORRIS AS MULDER,Take a picture-- it'll last longer.,6
MULDER AS MORRIS,If I... shoot him is that murder or suicide?,9
SCULLY,"Neither, if I do it first.",6
MULDER AS MORRIS,"Hey, Scully...",2
GUY 1,"Stop! Stop! Stop! Stop! Stop! You got to help me! You got to help me! Open the window! Please, open your window!",22
GUY 1,"I need to talk to you! Please, I need somebody to help me. It's this thing... It was like, like, like a wave... Like all squiggly and everything... And... And their faces, they, they stuck together! And, and, and her arm-- it was coming through his chest!",47
GUY 2,"Sam, man, where you been? Who's the dude?",8
GUY 1,"I swear, man... They were messed up.",7
HOWARD,I believe you.,3
MORRIS AS MULDER,"So the motel guy wants cash. Won't take credit card-- do FBI."" I tell him we're investigating crappy motels in the Southwest. He'd better watch his behind. So guess what? The guy gives me the room for free and he throws in a six-pack of brews to boot. I love this job! Listen, Dana, after we return this flight recorder what do you say I have a word with the big man-- see if I can get you your job back? We could have lots of fun together once you got to know me. You know I'd change.",98
SCULLY,I've still got my gun.,5
MORRIS AS MULDER,"All right, already.",3
SCULLY,"Wait a second, hold on. Back up.",7
MORRIS AS MULDER,What is it?,3
SCULLY,Back up.,2
PREVIOUSLY RUDE ATTENDANT,"Can I help you, ma'am?",5
SCULLY,I don't understand. This-this place was burnt to the ground.,10
PREVIOUSLY RUDE ATTENDANT,I don't think so.,4
SCULLY,"Yeah... This place, two nights ago.",6
PREVIOULSLY RUDE ATTENDANT,I think I'd remember that.,5
LANA CHEE/PILOT,What's going on?,3
MULDER AS MORRIS,What are you doing here?,5
SCULLY,I need to talk to you. Something's happened.,8
JOANNE MORRIS,"Morris! Don't forget your stupid chair! You and it should be very happy together! Terence, get back inside. You got a lot of gall coming back here, sister",28
MULDER AS MORRIS,"Joanne, I told you-- I'm not your husband. This man is.",11
JOANNE MORRIS,You come here to watch my family fall apart? You getting some kind of big kick out of that?,19
SCULLY,I have to talk to you alone.,7
JOANNE MORRIS,Homewrecker!,1
MORRIS AS MULDER,Careful. You're going to bust a lung.,7
JOANNE MORRIS,Leave me alone.,3
MORRIS AS MULDER,Joanne... What he said about me being your husband-- it's true.,11
JOANNE MORRIS,Get the hell off my porch.,6
MORRIS AS MULDER,"We got married on June 13, 1978. It rained that day. You got mad at me at the reception because I said couldn't see the cake behind your fat ass. Remember our first apartment-- that dump in Pentagon City? You'd turn the air conditioner on and the lights would go out? Or when you were pregnant how I'd tickle your kneecaps to make you laugh? Remember? Remember the night Chrissy was born? When I held her in my arms all red-faced and screaming?",83
JOANNE MORRIS,"That was the only time I ever saw you cry. Oh, my god... Morris? Is that you?",17
MULDER AS MORRIS,"Come on, Morris. Let's go.",5
JOANNE MORRIS,"What do you mean, go? Where are you taking him?",10
SCULLY,"Mrs. Fletcher, we have reason to believe that whatever event caused this to happen may be in the process of reversing.",21
MULDER AS MORRIS,"We got to get back to that highway, back to the exact spot where this all began. It may be our only chance.",23
JEFF,"Sorry, Morris. A traitor's a traitor.",6
MULDER AS MORRIS,This isn't what it looks like.,6
SOLDIER,Got it!,2
SOLDIER,Sir.,1
JEFF,What are you doing?,4
HOWARD,I'm cleaning up a mess.,5
JEFF,What are you talking about?,5
HOWARD,About an hour ago I put Captain McDonough and Mrs. Chee back where they belong. Now it's their turn.,19
MULDER AS MORRIS,The warp that started this is snapping back like a rubber band.,12
SCULLY,Only we have to be in its path when it happens.,11
MULDER,Why are you doing this?,5
HOWARD,"Till now, I had a spotless career record. I want that back.",12
MORRIS AS MULDER,So this is time snapping back?,6
MULDER AS MORRIS,It'll be like the last few days never happened. You won't remember any of this.,15
MORRIS AS MULDER,"Oh. Well, in that case, Dana... It's been real.",9
SCULLY,"Come on, Mulder. Let's go.",5
MULDER,Mulder.,1
SCULLY,"Mulder, it's me. I just wanted to let you know that we slipped under Kersh's radar. Our little field trip to Nevada went unnoticed.",24
MULDER,"Oh, yeah?",2
SCULLY,"Mulder, I'm sorry that your confidential source didn't pan out.",10
MULDER,"Well, I guess you were right, Scully. Just another crackpot who watches too much Star Trek.",16
SCULLY,Good night.,2
MULDER,"Hey, Scully? I, uh, know it's not your normal life, but... Thanks for coming out there with me.",18
SCULLY,You're welcome.,2
