speaker,line,words
SCULLY,I prayed a lot. And my prayers have been answered.,10
MULDER,In more ways than one.,5
SCULLY,Yeah.,1
MULDER,I'm happy for you. I think I know... how much that means to you.,14
SCULLY,Mulder...,1
MULDER,"I'm sorry. I don't mean to be cold or ungrateful. I just... I have no idea where I fit in. Right now. I just, uh... I'm having a little trouble... processing... everything.",32
MARION,"It's Marion the Librarian, boys. I got the new Harry Potter.",11
MARION,Our Lord and Saviour. For you.,6
ABSALOM,I've got my books.,4
MARION,Expand your horizons.,3
ABSALOM,I know all I need to know.,7
MARION,"Want to bet? Coming Apocalypse."")",5
MARION,Put a rise in your Levi's.,6
TV REPORTER,"Again, our top story is the death of a man who jumped the fence at the White House last evening, his name now released. Howard Salt, a federal employee working on the US Census, got as far as the White House front door yesterday where he was stopped by security and shot accidentally by his own gun. According to a Secret Service spokesman, Salt appeared to be irrational and resisted arrest, shouting unspecified grievances against the U.S. Government and demanding to speak with the President. Co-workers describe him as likable and hardworking.",92
KERSH,"We never see them coming. People are so rarely what they seem. Gentlemen. Please, sit down.",16
KERSH,"An application was submitted to me this morning by Agent Scully on behalf of our old friend, Fox Mulder, for reinstatement. I assume you both know about this.",28
SKINNER,Reinstatement?,1
KERSH,To the X-Files.,3
DOGGETT,I thought Mulder just went home.,6
KERSH,"Well, somebody's very anxious for him to get back to work. I wanted you both to see this before I deny the application.",23
SKINNER,What is it?,3
KERSH,"It's a review of the success rate of your X-Files since Agent Doggett joined the team. Damn impressive, John.",19
DOGGETT,"Impressive, sir? The only thing impressive about my work on the X-Files is that I even know what's going on half the time.",23
KERSH,"From this report, you and Agent Scully have had more arrests on percentage than she and Mulder over seven years. Take a look.",23
SKINNER,"Well, that's not very fair to Agent Mulder. So many of his cases involve --",14
KERSH,Aliens?,1
KERSH,There lies the problem. The FBI isn't a place for personal crusades. I'm asking you both to make that understood … on my behalf.,24
DOGGETT,"Well, you can't ask me to tell Mulder he's off the X-Files. It's his unit. He created it.",18
KERSH,"I'm not asking you, John.",5
DOGGETT,You sent me to find Mulder. I found him. Don't charge me with driving a stake through his heart.,19
KERSH,Maybe you'd rather I close the X-Files. Then we'd both be getting what we want.,15
SKINNER,"Let's go, Agent Doggett.",4
SKINNER,Now.,1
MULDER,Kersh wants to put me behind a desk? That is not what Kersh wants.,14
SCULLY,"No, I think Kersh wants you to quit, Mulder.",9
SKINNER,"It's more than that. He wants to punish you, to hurt you.",12
MULDER,"And you by putting you in this position. And Agent Scully, for not giving up on me. Truth is, this is a bullet that was fired about eight years ago. It's a magic bullet that's been going round and round and right now it seems poised to hit me right in the back of the head.",56
SCULLY,"Well, I think the question is, Mulder, are we going to sit here and let this happen?",17
MULDER,"Scully, you're going to give birth in a couple months. You can talk as tough as you like but you know and I know and they know that in a little while you're going to have more important things than whether or not the X-Files remains open.",47
SKINNER,They're not closing the X-Files. Kersh aims to keep them open with Agent Doggett running them.,16
MULDER,Agent who?,2
SCULLY,I've had a partner for the last several months. He was assigned to help me find you.,17
MULDER,"Mission accomplished. Does he know what he's doing at all, this guy?",12
SKINNER,About the paranormal? Not much.,5
MULDER,"I see. Then maybe the question is not who fired this magic bullet, but whether or not it was a lone gunman.",22
SCULLY,"Agent Doggett is above reproach, Mulder. He's being manoeuvred just like you.",12
MULDER,"Well, good. At least he's manoeuvrable.",6
SKINNER,Where are you going?,4
MULDER,I'm going to get dressed. For the first time I feel like getting back to work.,16
PRISON ARMED GUARD,Wrap it up and fall in. Stay in line. Let's go.,11
PRISON ARMED GUARD,Get back in line—,4
PRISON ARMED GUARD,"Hey, you!",2
WOUNDED GUARD,Go get that son of a bitch.,7
PRISON ARMED GUARD,Nobody move! Stand down!,4
ABSALOM,"Get over here. Over here now. Come on, sit down. Hands behind your back. Head down. Get over here. Over here now. Come on, sit down.",26
ABSALOM,Hands behind your back. Head down. Down between your legs.,10
DOGGETT,"Absalom. That's your name, right? What are you looking at?",10
ABSALOM,The back of your neck.,5
ABSALOM,"Sit up, Agent Doggett. I had to make sure.",9
DOGGETT,Make sure of what?,4
ABSALOM,Make sure that you're still you.,6
DOGGETT,"Yeah, I'm still me. So why don't you put that weapon down?",12
ABSALOM,"You see this? Huh, do you see it?",8
DOGGETT,"""Man shot at the White House.""",6
ABSALOM,"They killed him for what he knew. Then they'll kill me, too.",12
DOGGETT,Not if you put the weapon down.,7
ABSALOM,No. They'll kill me anyway. I got one chance here. With you.,12
ABSALOM,Sit down. Didn't I tell you to sit down?,9
DOGGETT,I'm not going anywhere.,4
ABSALOM,You're going with me. And I'm going to show you and you are going to spread the word. Doubting Thomas is going to spread the word.,26
DOGGETT,What word?,2
ABSALOM,The invasion has begun.,4
DOGGETT,What invasion?,2
ABSALOM,They're already here.,3
DOGGETT,Who's already here?,3
ABSALOM,"Certain men have gone out among you and have withdrawn the inhabitants of their city saying, ""let us go, and serve other gods that ye have not known.""",28
DOGGETT,I don't know what that means.,6
ABSALOM,I open my mouth... in parables. I utter things that... have been kept secret from the world.,17
ABSALOM,"On your knees, John Doggett.",5
SKINNER,He goes by the name Absalom. A self-styled prophet Agent Scully and I apprehended in Montana where he commanded members of a small UFO cult.,25
SKINNER,"These words were found on the wall of his cell after he escaped from a work detail 40 miles from the state prison. Now, we don't know they mean, but Absalom claimed to have knowledge of an alien invasion. There were also claims of healings of numerous abductees … that have been subjected to alien torture.",56
[CLOSED CAPTIONING HAD,"""…who claimed to have been subjected to alien torture.""]",9
SKINNER,Claims that have never been substantiated... or refuted.,8
SKINNER,"But evidence of torture was real. Now, the only way we're going to get answers is to bring this guy in. Just know the man that you're looking for is dangerous. He's a felon, and he is capable of physical violence. All right, that's it.",45
SKINNER,Where the hell is Agent Doggett?,6
SCULLY,I can't reach him.,4
SKINNER,"I can't run this thing, Agent Scully. This is obviously an X-Files case.",13
SCULLY,I know. And I'm all over it. I will find him.,11
SCULLY,"I don't know if this is going to make you feel any better. Come on down. Mulder."")",17
MULDER,Hey.,1
SCULLY,Mulder...,1
MULDER,Who says you can't go home again?,7
SCULLY,What are you doing here?,5
MULDER,What's it look like?,4
SKINNER,"It looks like you want to give them real ammunition to use on you, that's what it looks like.",19
MULDER,"Hey, I am just down here visiting my buds. Where is this Agent Doggett anyway? What kind of hours does he keep?",22
SCULLY,"Please, you do not want to stir that up right now.",11
MULDER,Why?,1
SKINNER,Because we have a manhunt in progress and I want Agent Doggett running it.,14
MULDER,Anything to do with this? This Absalom abductee class picture?,10
SCULLY,Yes... It does. Why?,4
MULDER,"Because I noticed that the man who was shot on the White House lawn is one of the men in that photograph. Top right hand corner. In profile. Howard Salt, if I'm not mistaken.",34
SCULLY,He's right. You're right.,4
MULDER,Consider that a freebie. The next one's going to cost you.,11
SKINNER,Why? What else do you know?,6
MULDER,"Oh, I don't know anything. But you know me, I got a real big hunch. This Howard Salt was a multiple alien abductee, worked for the U.S. Census Bureau. Wanted to get word to the President, unspecified grievances. What do you want to bet those grievances were?",47
SCULLY,You think he knew something?,5
MULDER,I think they killed him for it.,7
SKINNER,The man jumped the White House fence. He had a gun.,11
MULDER,"Once again, I'm a betting man. I'm betting he had more than that.",13
SCULLY,"Mulder, you make it sound like this was a conspiracy.",10
MULDER,Ooh. There's that word again.,5
SKINNER,"You're being paranoid, Mulder. Even for you.",7
MULDER,"Do you want to hear something really paranoid? The FBI gets its way, there's going to be nobody down here to ask the paranoid questions. Nobody to find those faces in those photographs. Surely not this Agent Doggett.",38
DOGGETT,"Just what do you have in mind, if you don't mind my asking? It's my head that's going to get blown off if there's a screw up.",27
ABSALOM,We're going to get what that man at the White House died for.,13
DOGGETT,To get it? To get it where?,7
ABSALOM,"You just concentrate on not screwing up, Agent Doggett.",9
ABSALOM,"Either way, you and I are going to become overnight sensations.",11
SCULLY,"Mulder, I know you know this, but if anything leaves this room you could be in violation of the law.",20
MULDER,Really? When I was dead I was hoping maybe they changed the rules.,13
SCULLY,"Mulder, just being here could be used by Kersh as cause for dismissal.",13
MULDER,Then why don't you shut the door so he doesn't find out.,12
SCULLY,I just don't know what you're hoping to find in Howard Salt's personal effects.,14
MULDER,"Neither do I, really. But maybe it's like Howard Salt's picture. I'll know it when I see it.",18
SCULLY,So you'll risk the consequences even though there may be nothing here?,12
MULDER,"You don't get it, do you, Scully? The man shot at the White House, the prison escapee, there's something bubbling to the surface here. I want to know what it is.",31
SCULLY,"Mulder, you've been through an ordeal that defies all logical explanation. How can you think that these two men have the answers when they defy all standard of credibility?",29
MULDER,Since when has an X-File not defied a certain standard of credibility? At least that's the way it used to work.,21
MULDER,"Look, Scully, I need to make sense of what happened to me. So that I can stop it. Because if I can't stop it, it could happen to anyone. It could happen to you. And who's to say it's going to stop there?",43
SCULLY,"Mulder, if you go down the X-Files will go down, too. I mean, theoretically, they could put you in prison for what you're doing here.",25
MULDER,"Yeah, well, compared to where I just was, prison would be a Princess cruise.",14
[CARRIK'S HUSBAND,It is a Macromedia Flash file made to look like some hybrid operating system known only to the FBI.] ),19
MULDER,Ho. Hey. What the hell is this?,7
MULDER,The entire hard drive is taken up with this. Ten gigabytes of memory.,13
SCULLY,It's been encrypted.,3
MULDER,Mm.,1
SCULLY,What are you doing?,4
MULDER,I'm going to book myself on that Princess cruise.,9
SCULLY,I'll book it for you.,5
FBI GUARD ON INTERCOM,State your name and your business.,6
DOGGETT,"Special Agent John Doggett, FBI.",5
DOGGETT,I hope you know I got no idea where I'm going down here.,13
ABSALOM,I just need access to wherever they compile all the available data from the current US census.,17
DOGGETT,And then what?,3
ABSALOM,"Then you pick up the phone, you tell the FBI why you aren't coming to work until somebody pays us some serious attention.",23
DOGGETT,"Just so you're not surprised, we might not make it that far. We passed through an x-ray scanner on the way in here back at the gate.",27
ABSALOM,"Well, you better hope we make it. I'd hate to see you die in vain.",15
DOGGETT,"That's sort of in your hands, huh? So just in case how about you tell me what's in this facility that's worth me dying for.",25
ABSALOM,It's all in the census data.,6
DOGGETT,What?,1
ABSALOM,Proof. That they're already here. That they're already among us.,10
ABSALOM,The proof is in there.,5
ABSALOM,I got a loaded gun pointed at this man's head! He's an FBI Agent!,14
DOGGETT,Listen to him! Just back off!,6
ABSALOM,I'll pull the trigger!,4
DOGGETT,Listen to the man!,4
ABSALOM,I'll pull it! Back off!,5
DOGGETT,Lower your weapons! Listen to him!,6
SKINNER,"It may not be the best way but it's certainly one way to catch an escaped convict. I'll give you that, Agent Doggett.",23
DOGGETT,"I'd just as soon stick to the old-fashioned way, sir. Shot was a little too close for comfort.",18
SKINNER,You say this man claimed the U.S. Census Bureau had data information that he was after that connects to this man who was shot on the White House lawn?,29
DOGGETT,"Proof, he said, that they were here among us … whoever they are.",13
MULDER,Sir.,1
SKINNER,Agent Mulder.,2
MULDER,Is this John Doggett? You Agent Doggett?,7
MULDER,I hope you're not commending him as a hero for what he did …,14
SKINNER,"Agent Mulder, back off.",4
MULDER,"… in this thing, 'cause he's not.",7
SKINNER,Back off! I'm not about to referee a boxing match.,10
DOGGETT,Just what's the problem here?,5
MULDER,The problem? You occupy an office that used to be devoted to finding the truth and now you're busy burying it. That's the problem.,24
DOGGETT,"Whoa, you must've got your wires crossed somewhere, Agent Mulder.",10
MULDER,You got that man killed.,5
DOGGETT,I got him killed?,4
MULDER,Because of what he knew. What he was going to expose.,11
DOGGETT,"You see this, Agent Mulder?",5
MULDER,"I see you sitting there, Agent Doggett. That's good enough for me.",12
SKINNER,"You've got to understand what he's been through. I mean, now he's back and you're...",15
FROHIKE,"You know, it's really not fair. You've been dead for six months and you still look better than me. But not by much.",23
MULDER,Melvin. I'd be a whole lot happier to see you if you'd just take your hands off my ass.,19
FROHIKE,Sorry.,1
BYERS,"I think it goes without saying that we're all, uh, tremendously relieved.",12
LANGLY,And not just because we got big questions about your involvement in a certain … blessed event.,17
SCULLY,"So much for playing a hunch, Mulder. The, uh, Gunmen were able to decrypt the data that you found on Howard Salt's hard drive. It was a series of file directories that were downloaded the day that he died.",39
MULDER,Downloaded from where?,3
LANGLY,"The FSC, the Federal Statistics Center.",6
BYERS,A government information bank used by the U.S. Census Bureau where your Mr. H. Salt worked.,16
MULDER,"All right, what are you waiting for, boys? Get cracking.",10
FROHIKE,"Unless you think we're all idiots, it's only Langly who's the idiot.",12
LANGLY,Don't make like it's my hacking skills. I've never seen such a radical counterdefensive.,14
SCULLY,"Fifteen minutes after Howard Salt was shot at the White House, firewalls went up on every data bank at that very facility.",22
MULDER,"Well, why do that?",4
MULDER,Because I'm right. Because they would kill to protect what's in those files.,13
BYERS,Unless you got a password we don't see any way short of that of getting a hold of this data.,20
LANGLY,"And the thing is, even if you have a pass code you still have to break into the FSC just to use it. We all agree, you're going to have to let this one go.",35
MULDER,Oh. I see.,3
MULDER,Somebody's been doing a little campaigning for her cause.,9
MULDER,"Well, just remember, boys, this is America. Just because you get more votes doesn't mean you win.",17
KNOWLE ROHRER,"Your name came up today, John. Folks are all worked up. They say you dodged a bullet.",17
DOGGETT,"You can't dodge what you don't see coming, Knowle, that's for sure.",12
KNOWLE ROHRER,That should tell you something about who you're dealing with.,10
DOGGETT,Who am I dealing with? NSA? Secret Service? Military? Who?,10
KNOWLE ROHRER,"You know better than that, John.",6
DOGGETT,They shot the man in cold blood. Didn't even stop to ask him his name.,15
KNOWLE ROHRER,The way I hear it he made it too easy. Taking a federal agent hostage in a government facility.,19
DOGGETT,They'd have shot him anyway.,5
KNOWLE ROHRER,Without a doubt.,3
DOGGETT,Why?,1
KNOWLE ROHRER,"You and I have been friends a long time, John. I tell you things. But this is a whole other level.",21
DOGGETT,"Don't give me that doublespeak crap, Knowle. I'm being accused.",10
KNOWLE ROHRER,Accused? Of what?,3
DOGGETT,Of being used to get that man killed.,8
KNOWLE ROHRER,"Well, that's insane.",3
DOGGETT,"Oh, is it? Maybe I am being used, and I just don't know it. That's what I want to know from you.",22
KNOWLE ROHRER,"I can't tell you that, John. But I can tell you something. One thing you already know. These men are very good shots.",23
DOGGETT,What don't I know?,4
KNOWLE ROHRER,Three words.,2
DOGGETT,Hold up!,2
SCULLY,Agent Doggett?,2
DOGGETT,Yeah.,1
SCULLY,Could you wait minute?,4
DOGGETT,"Agent Scully, I'm sorry to surprise you. I don't mean to.",11
SCULLY,What are you doing here at is hour? You're freezing cold.,11
DOGGETT,"I got something for Agent Mulder only I can't go up there. I don't know him, and I know he doesn't trust me so I'm going to ask you to get it to him.",34
SCULLY,What do you have to give him?,7
DOGGETT,Information about this escaped convict who took me hostage. One of his disciples was the man shot on the White House lawn.,22
SCULLY,"Oh, yeah, Agent Mulder knows that already.",7
DOGGETT,What he doesn't know is that man had a computer diskette that he was trying to get to the President.,20
SCULLY,Who gave you this information?,5
DOGGETT,I can't tell you that but what I can tell you is … is this diskette was labeled with a pass code.,22
SCULLY,"You have this, this password?",5
DOGGETT,"It's three words: ""Fight the Future.""",6
MULDER,"Scully, what are you doing back? Did something just happen?",10
SCULLY,"I'm, um... I'm not exactly sure I should tell you, Mulder.",11
MULDER,"Scully, if you know something that can get us moving forward again, you need to tell me.",17
DOGGETT,"Yeah, who is it?",4
SKINNER,"It's Skinner. Open up, Agent Doggett.",6
DOGGETT,What're you doing here?,4
SKINNER,"I got a call from Agent Scully. She's at her apartment, completely beside herself.",14
DOGGETT,Over what?,2
SKINNER,Mulder somehow got hold of a computer password to a database filled with secrets.,14
DOGGETT,What kind of secrets?,4
SKINNER,Names of people the federal government is tracking using the US census. Names of people who have a certain genetic profile. It's the same information he believes the shooter at the White House knew about. Also the guy that took you hostage.,42
DOGGETT,You said Scully was upset.,5
SKINNER,That Mulder was going to act on this information in some way that... What? You know about this?,18
DOGGETT,I gave Scully the password.,5
SKINNER,Where did you get it?,5
DOGGETT,I can't tell you that.,5
SKINNER,"You know, I'm starting to wonder about you, too, John. Just whose side you are working on here.",18
DOGGETT,I'm starting to wonder about that myself. You said Scully's at her apartment. What's the number there?,17
SKINNER,That's why I'm here. I can't get a hold of them-- either one of them-- and I have no idea where they went.,23
SKINNER,Where are you going?,4
DOGGETT,"I can't tell you that, either. If I open up my mouth, I put you at risk. You're going to have to trust me on this.",26
SCULLY,"Oh, man.",2
SCULLY,What are you doing here?,5
DOGGETT,Where's Agent Mulder?,3
SCULLY,He wouldn't listen to me.,5
DOGGETT,Get out of here. Get going.,6
SCULLY,I can't do that to him.,6
DOGGETT,Then do it for yourself. Look... I think I may have set you up.,14
SCULLY,What?!,1
DOGGETT,You just get out of here now and I'll explain it to you later.,14
SCULLY,"No. You explain it to me now. Set us up how, and with whom?",14
DOGGETT,The same men that shoot first and ask questions later.,10
SCULLY,Agent Doggett!,2
MULDER,Frohike? Langly? Byers? Let's go. I'm dying out here.,9
FROHIKE,"Well, let us just finish our cappuccino and biscotti, and we'll see what we can do.",16
BYERS,"You can start walking now, Mulder.",6
MULDER,Is the system bypassed?,4
LANGLY,You'll know if it's not.,5
MULDER,Great.,1
LANGLY,We hijacked the feed from the surveillance cameras.,8
BYERS,What the guard is seeing on his monitors are still-frames from ten minutes ago.],14
FROHIKE,"Smile, buddy boy. The eye in the sky is watching.",10
LANGLY,We'll be watching Mulder get busted if I don't find that override circuit.,13
LANGLY,This wiring must have been colour-coded by Helen Keller.],9
BYERS,"Everything's under control, Mulder. Just hold tight.",7
LANGLY,"Okay, got it!",3
FROHIKE,And voila!,2
MULDER,"Come on, guys. I'm on autopilot here.",7
FROHIKE,"Go left, Mulder. There should be a pair of glass doors up about a hundred yards up.",17
BYERS,"According to our information, those doors will lead you straight into the databanks.",13
BYERS,"According to our information, those doors will lead you straight into the inner sanctum - the FCS databank.]",17
MULDER,"Hey, who's working on the locks, fellas?",7
FROHIKE,Stand by. There you go.,5
LANGLY,"Mulder, there ought to be two work stations in the middle of the room. Either one will give you access to the data.",23
LANGLY,… so I say log on and start downloading.,9
BYERS,"In the meantime, we'll try and keep the firewall disabled so you can transmit the data out.]",17
MULDER,Let's do some e-mailing.,4
DOGGETT,"Agent Mulder, get out of there! Agent Mulder!",8
FROHIKE,Mulder? What the hell's that?,5
DOGGETT,Your life's in danger if you don't get out now.,10
MULDER,Just a fly buzzing around the window.,7
DOGGETT,"Agent Mulder... get out. You're coming with me. I'm here to save you, whatever you may think.",17
MULDER,"I think you're trying to keep this information from ever seeing the light of day, just like you did once before, Agent Doggett. That's what I think.",27
DOGGETT,"Agent Mulder, I don't even know what that information is.",10
MULDER,"Well, you're about to, along with a lot of other people. There going to learn that they've been targeted because of their genetic profiles for abduction and replacement by alien facsimiles. What do you say we start off with the Washington Post, huh?",43
DOGGETT,"You can believe whatever you want, but that information is never going to make it out of here.",18
MULDER,"What are you going to do, shoot me?",8
GUNMEN,Hello.,1
SCULLY,Something's wrong.,2
BYERS,What are you talking about?,5
SCULLY,I think we've been set up. You have to get Mulder out of there.,14
BYERS,Right now that's basically impossible.,5
FROHIKE,Uh-oh. Mulder? You'd better start typing fast.,7
MULDER,Why?,1
FROHIKE,The cavalry just arrived.,4
MULDER,You son of a bitch. You set me up.,9
DOGGETT,No.,1
SCULLY,"Get him out of there, Gunmen.",6
LANGLY,We're working on it.,4
DOGGETT,"Come on, Agent Mulder.",4
MULDER,"Hey, get off of me.",5
DOGGETT,"If I set you up, I wouldn't be here trying to convince you to go. They're coming to kill you. They're going to kill me, too. That's the set up.",30
LANGLY,"Mulder, I think you better listen to the man. They got the data trapped and I can't get it uploaded let alone start transmission.",24
SCULLY,"What is happening, Byers?",4
BYERS,"I'm trying to figure that out. Mulder, are you there?",10
MULDER,"Yeah, I'm here.",3
BYERS,"It's look like there's really, uh... no good way out of there. Uh... except...",14
MULDER,Except what?!,2
BYERS,"It's a long shot, but, uh... worth a try, especially given the alternative.",13
BYERS,Here's what you do.,4
DOGGETT,"You've got two minutes, Knowle. Two minutes to give me one good reason why I shouldn't put your name in lights. Why I shouldn't expose you for the lying bastard you are.",32
KNOWLE ROHRER,"Hey, John, nice knowing you.",5
DOGGETT,You see that man across the park?,7
DOGGETT,"You walk, that man puts your name on all the wrong desks.",12
KNOWLE ROHRER,"I get it John. You asked me for information, I tell you what I can. What you do with it is out of my hands.",25
DOGGETT,You knew what I would do with it. That's when you gave it to me.,15
KNOWLE ROHRER,"You expose me and then what? Where are you going to get your answers? 'Cause you're standing on the tip of the iceberg, my friend.",25
DOGGETT,You're full of crap.,4
KNOWLE ROHRER,Am I? What is it you think those men were trying to protect? Census data? You need me worse than you know.,22
DOGGETT,I don't need someone using me to get another man killed.,11
KNOWLE ROHRER,"You think this about Mulder. It's about the truth, John.",10
DOGGETT,What truth?,2
KNOWLE ROHRER,You got it all right in front of you. It's all in the X-Files. I'm just one man trying to point you in the right direction.,26
