speaker,line,words
VERNON EPHESIAN,"But I know you don't believe. See, I don't care if you think that I'm Jim Jones or David Koresh. I don't need you to believe or even like me. But just for a moment, I'd like you to put aside your investigation... for your own souls. It is vital that you understand that soon, very, very soon, all unfaithfuls, all disbelievers, all beasts, if that means me or... this ""Sidney"" or... you... All will be destroyed by God's mighty men. It is what has been told by God will happen. It is what has been told by God we must do. Do this and the ""Lord shall preserve you from all evil. He will preserve your soul. The Lord will preserve your going out... and your coming in.""",129
SCULLY,"Skinner said no one else has come up with anything. As you can see, they've started to release members of the temple. The compound remains under federal control, though. Well, time is flying, we've got six wives to question. My estimate is twelve more hours of fire and brimstone and not a second about Sidney.",55
MULDER,Let's start with her.,4
MELISSA RIEDAL-EPHESIAN,"My name is Melissa Riedal-Ephesian, I'm twenty-five.",7
SCULLY,"Melissa, do you understand your right to have an attorney present in this questioning?",14
MELISSA RIEDAL-EPHESIAN,It's okay.,2
MULDER,Where are you from?,4
MELISSA RIEDAL-EPHESIAN,"I, I don't know.",4
SCULLY,"What about your family, where do they live?",8
MELISSA RIEDAL-EPHESIAN,My real family is here.,5
SCULLY,How long have you lived there?,6
MELISSA RIEDAL-EPHESIAN,A year.,2
SCULLY,How long have you been married to Ephesian?,8
MELISSA RIEDAL-EPHESIAN,A year.,2
MULDER,Does it bother you that he has other wives?,9
MELISSA RIEDAL-EPHESIAN,"""And on that day, seven women shall take hold of one man, saying 'we shall eat our own bread, we shall wear our own apparel, only let us be called by thy name to take away our reproach.'""",38
SCULLY,"That's quite a faith you have in Vernon there, Melissa. I'd have a tough time if my husband had so many children with other women. Do you have a child by Vernon?",32
MELISSA RIEDAL-EPHESIAN,Someday. Vernon has to wait until God tells him when the right soul is ready to be reincarnated. That's why Vernon's children are the most sacred members of the temple.,30
MULDER,We were told that Vernon's been hurting the children.,9
SCULLY,"Have you ever witnessed any child abuse at the temple, Melissa?",11
MELISSA RIEDAL-EPHESIAN,"Lookit! I don't know where you two are getting that from! I mean, I saw a couple of things, I mean, you know, it, it, it could have been anything, right?",31
SCULLY,Melissa?,1
MELISSA RIEDAL-EPHESIAN,Melissa? No. I don't know nobody called that.,8
MULDER,Sidney?,1
MELISSA RIEDAL-EPHESIAN,"What is this? The McCarthy hearings? No, no. Don't, don't know anybody by that name, no. I saw a couple of things. It could have been anything, right?",28
MULDER,"Sidney, can you tell me who the president of the United States is right now?",15
MELISSA RIEDAL-EPHESIAN,Who is the president of the United States? What the hell kind of dumb question is that? That is a stupid question. Harry Truman!,24
SCULLY,You're claiming Sidney is her past life just because she mentioned Joe McCarthy?,13
MULDER,It's not just that. Somehow I just knew.,8
SKINNER,Ephesian and his wives are being arraigned tomorrow morning. That's about fifteen hours to come up with something.,18
MULDER,"Come up with something? We found ""Sidney."" Voice spectrogram confirms that Melissa Riedal's vocal pattern matches the A.T.F. ""Sidney"" call.",20
SCULLY,Melissa Riedal is not cooperating.,5
MULDER,"But there is a personality in her that wants to. We need a psychological catalyst. I suggest we take her back to the compound. Maybe exposing her to that environment with Ephesian present will somehow enable Melissa to talk, or a personality inside her.",44
SKINNER,"Agent Scully, could this be some kind of a stall or a staged diversion? It's my understanding that multiple personalities are rare.",22
SCULLY,"They're extremely rare. In fact, many in the psychiatric community do not believe that dissociative identity disorder exists.",18
MULDER,"What we witnessed meets the criteria established in the D.S.M.-IV. The presence of two distinct personality states that would currently take control over behavior, including the ""protector"" identity, Sidney. The inability to recall important personal information. She couldn't recall her own hometown. Transitions from one personality state to another are usually a matter of seconds and are often caused by psychosocial stress. Sidney appeared when we mentioned the children had been abused.",72
SKINNER,But you remain unconvinced?,4
SCULLY,"I believe the disorder exists, but in this case, under these circumstances, I would have to know more.",18
SKINNER,"If Melissa has multiple personalities, would her... his... testimony even be admissible?",12
MULDER,Judicial precedents have established that dissociative personalities are responsible.,9
SCULLY,"Yes, but we are responsible for Melissa Riedal.",8
MULDER,What we are responsible for is the potential loss of fifty lives.,12
SKINNER,Do it.,2
SCULLY,You didn't even have the courage to tell Skinner what you really believe... that Melissa Riedal is being invaded by her past-life incarnations.,23
MULDER,Because he wouldn't believe me.,5
SCULLY,"I don't believe that you feel responsible for those fifty lives... or Melissa Riedal. You are only responsible to yourself, Mulder.",21
TEMPLE OF THE SEVEN STARS; 4,27 PM,2
MULDER,"You're safe with us, Melissa. The murderer's not here.",9
SCULLY,"We know that events occurred here that, uh, that may be painful. You may not want to talk about them. They may be so painful, you may be afraid to remember. But to help the others... to help the children and to help yourself... we're here with you to listen. To Melissa, to ""Sidney,"" to whoever may need to talk. Melissa? Melissa.",62
MELISSA RIEDAL-EPHESIAN,Why you call me that?,5
SCULLY,What should I call you?,5
MELISSA RIEDAL-EPHESIAN,Lily.,1
SCULLY,Lily... were any of your friends hurt in this room? What?,11
MELISSA RIEDAL-EPHESIAN,Can you do this?,4
SCULLY,"Melissa, Lily... it's okay to tell me.",7
MELISSA RIEDAL-EPHESIAN,"Lookit, leave the kid alone. Hear me? She doesn't want to talk, right? No way. I'm sending her home.",19
MULDER,"Sidney, you can all go home. You can all be safe if you tell us where they hid the guns.",20
SCULLY,What's wrong?,2
MELISSA RIEDAL-EPHESIAN,The weapons were placed in the bunker which they had built the night before.,14
SCULLY,That's why they weren't on the A.T.F. reports.,8
MELISSA RIEDAL-EPHESIAN,"The federals would arrive in the morning, just before the sun. Realizing the government's might and number, most believed they, indeed, would never again see the light of day... just as they had watched their brothers die days before on Missionary Ridge. We had received word of General Cleburn's retreat from the Union army. As a nurse, I had been ordered from Hamilton County to meet the troops, but... in actuality, I was searching for him, knowing that he would attempt to remain in Tennessee rather than retreat to Dalton. I found him here amongst the others who had been lost as General Thomas pushed through the Confederate line. The federal troops would appear from that direction. Rather than retreat any further, they fought them... hiding us in the bunker. Inside, I could smell the smoke, hear their rifles... feel their bodies as they dropped onto the ground above. Every last one. Twenty-sixth of November. 1863. I was here. As were you. This is the field where I watched you die.",171
SCULLY,Who are you calling?,4
MULDER,I'm arranging for a therapist trained in hypnosis to be at the command center.,14
SCULLY,Because hypnosis is used in the treatment of dissociative identities to bring forth a patient's various personalities?,17
MULDER,"She wants to talk, Scully. It's a matter of getting it out of her.",14
SCULLY,"No, it's about regressing her to a past life. Don't do this to her, Mulder. This poor woman's mind, her life, is in shreds. Just being married to Ephesian indicates that, that she is susceptible to suggestion.",37
MULDER,"You, you were there, Scully! You saw it. You heard it. Why can't you feel it? How could I know about a bunker in a field where I've never been?",30
SCULLY,"And why is it that Vernon Ephesian is, reported by you, a paranoid sociopath because he believes that he lived in Greece a hundred years ago, and you're not, even though you believe you died in that field?",38
THERAPIST,"I'm talking to Melissa. In the last year, at the Temple of the Seven Stars, is there anything that happened that you thought was wrong that hurt you?",28
MELISSA RIEDAL-EPHESIAN,Yes. There was a... woman who came to the temple. She and her son had been living on the street.,20
THERAPIST,What was her name?,4
MELISSA RIEDAL-EPHESIAN,Elizabeth. Her son was Scott. Vernon took a liking to the boy. He said that he was a prophet returning. He took the boy away from his mother.,28
THERAPIST,Took him away? How?,4
MELISSA RIEDAL-EPHESIAN,"Vernon's children are the grandchildren of God, kept separate from the others. The mother's heart was broken. She was afraid. The mighty men... late... night... Liz sneaks in to see Scott. Oh, he was happy. She bring, she brings him Butterfingers she stole from the kitchen. Vernon... Vernon... Vernon catches them... the mighty men... they pull her away... and beat her in front of her son. The boy, ""no! No, mom..."" Vernon... Vernon... Vernon pulls him by... Vernon pulls him by his hair. Pulls down his pajamas, and he hit him. ""you're not a child of God... garbage,"" he called him. Told him to sleep in the trash... with the rats. Oh, the mother... the mother cries... But Vernon beats him in front of her. ""Uh, oh, no, no, no, no..."" Lookit! Brilliant, brilliant, brilliant move. What do you want to know? Just, just leave Melissa alone. She doesn't need to go through that anymore.",155
THERAPIST,Where are the guns?,4
MELISSA RIEDAL-EPHESIAN,"The... the bunkers, yeah. The, uh, uh... the Civil War bunkers, yeah. Vernon, Vernon, Vernon and his goons know, but I don't. I really don't.",25
SCULLY,Maybe there's a map of the battlefield down in the records.,11
MULDER,You know how to find the other bunkers.,8
SCULLY,Mulder...,1
MULDER,"Melissa... It's me, Melissa. I want you to go back... back to the field.",14
MELISSA RIEDAL-EPHESIAN,"Oh... oh... Your eyes may have changed shade, but it cannot color the soul behind them. We have come together in this life, this time. Only to meet in passing. It is so heartbreaking to wait. I miss you.",39
SCULLY,"Mulder, this is a product of her illness. She couldn't answer the question of the battlefield. She gave us no specific names, no information to prove her validity. There is nothing we can do to prove that this is the truth.",41
MULDER,There is one way.,4
SCULLY,"Mulder, Ephesian's arraignment is in two hours. There is no time to be doing this.",15
MULDER,"Wouldn't you, Scully? Wouldn't anybody?",5
THERAPIST,"I want you to go into your past, beyond your life as Fox Mulder. What do you see?",18
MULDER,Ghetto streets... shattered glass... bodies of the dead... I'm a woman... a Jewish woman... Poland. My son is with me. He is Samantha.,23
THERAPIST,Samantha? I thought Samantha was your sister.,7
MULDER,"In this life, she is my son. I see my father. He's dead in the street. He is Scully... But now... he's gone on now... waiting for us. The souls... come back together... different... but always together... again and again... to learn. I can't go to my father. Gestapo is standing next to him. An officer... he's Cancer Man... evil returns as evil... But love... love... souls mate eternal... my... husband... is taken away from me. To the camps. He is Melissa. We're always taken away. I'm rising... I'm rising now... I'm rising now... high above... my body. Above the field. My face is bloody. Near the bunker... the federals are gone... my sergeant is also dead. He is Scully. Sarah holds me. She is sad. She is Melissa. She lives... near... the battle... Hamilton County... her name is Kavanaugh. Sarah Kavanaugh... And my name... is Sullivan Biddle. She doesn't know... she doesn't know... that, that I'm waiting for her... that we will live again. We will live again. Oh, God... oh, my soul is tired.",176
SCULLY,"Mulder, it's Scully. Do you see any bunkers in the field?",11
MULDER,My soul is tired. I want to rest.,8
HAMILTON COUNTY HALL OF RECORDS; 4,12 AM,2
SCULLY,Ephesian's being taken down to his arraignment. He and Melissa are going to be released soon.,16
MULDER,"Dana, if, um... early in the four years we've been working together... an event occurred that suggested or somebody told you that... we'd been friends together in other lifetimes... always... wouldn't it have changed some of the ways we looked at one another?",43
SCULLY,"Even if I knew for certain, I wouldn't change a day. Well, maybe that Flukeman thing. I could've lived without that just fine.",23
MELISSA RIEDAL-EPHESIAN ON TAPE,"We have come together in this life, this time. Only to meet in passing. It is so heartbreaking to wait. I miss you.",23
MELISSA RIEDAL-EPHESIAN,I don't believe in it.,5
MULDER,Why?,1
MELISSA RIEDAL-EPHESIAN,"Those tapes are saying that we chose the lives we live before we're born, and who we live with. It's a nice idea. It's a beautiful idea. I want to believe. And if I knew it were true, I'd want to start over. I'd want to end this pointless life.",50
MULDER,Sarah... if it were true... no life would be pointless.,10
VERNON EPHESIAN,Melissa... it's time to leave.,5
MAN,"All right, let's go, y'all.",5
SCULLY,I've reported to investigators on the site about the possible existence of other bunkers.,14
SCULLY,"It's not the property of the Seven Stars, so the B.A.T.F. is continuing to search.",15
GIRL,Mommy!,1
SKINNER,"Agent Mulder, the attorney general is furious as is, there's no way we're going to get a go-ahead for a second move on the compound.",25
MULDER,"Ephesian preaches and his followers' believe that the F.B.I. make war on ""the seed which keep the commandments of God and the testimony of Jesus Christ.""",26
SCULLY,Revelations tells of Christian faith defeating that army.,8
SKINNER,"You're saying he'll attack the A.T.F. agents searching for the bunker, and believing his prophesied, he'll win?",17
MULDER,I would be saying that if I thought he believed in Revelations in its entirety... but he hid the weapons.,20
SCULLY,Ephesian knew that he couldn't defeat us.,7
MULDER,"If he doesn't believe that he can defeat the devil's army, he may think that by denying himself and his followers to the devil... by denying himself, do you understand? He will achieve for them the reward of life ""forevermore..."" and our worst fears will be realized.",47
MIGHTY MAN,All members to worship. The Lord shall preserve you from all your evils. He shall preserve your soul. All members to worship. The Lord shall preserve you from all your evil. He shall preserve your soul.,36
VERNON EPHESIAN,"Marvel not, my brethren, that the world hate you. We know we've passed from death unto life because we love the brethren.",22
BATF AGENT,"No, I will not remove our people, we're close to finding the weapons.",13
SKINNER,All I want is a cooling-off period.,7
RIGGINS,Ephesian's gathered all temple members in the worship hall. A parabolic mike we have aimed at the compound just picked this up.,22
VERNON EPHESIAN ON TAPE,"Marvel not, my brethren, that the world hate you. We know we've passed from death unto life because we love the brethren. Hereby perceive we the love of God because we make heaven's life for us.",36
RIGGINS,The temple began running an interference frequency.,7
SCULLY,"First epistle of John, Chapter Three: ""He laid down his life for us, and we ought to lay down our lives for the brethren.""",24
SKINNER,"Okay, Mulder.",2
VERNON EPHESIAN,"Blessed are they that do his commandments, that they may have the right to the tree of life. My little children... let us not love in word, neither in tongue, but in deed and truth. And hereby we know that we are the truth. And shall the stewards...",48
MAN #1,Man down! Man down! Get him out of there!,9
MAN #2,"Cease fire! Hold your fire, hold your fire!",8
MULDER,Is there contact with the temple?,6
AGENT,"If you call that ""contact.""",5
MAN,...needs to be transported right away. Yeah,7
VERNON EPHESIAN,"""...and enter in through the gates into the city. For without... are dogs... and sorcerers... ""And whoremongers... and murderers... idolaters... ""And whomsoever... loveth and maketh a lie.""",27
SCULLY,"Mulder, no! You're dead!",4
VERNON EPHESIAN,"""Behold... I am alive forevermore.""",5
MULDER,"At times, I almost dream. I, too, have spent a life the sages' way and tread once more familiar paths. Perchance I perished in an arrogant self-reliance an age ago... and in that act, a prayer for one more chance went up so earnest, so... instinct with better light let in by death that life was blotted out not so completely... but scattered wrecks enough of it to remain dim memories... as now... when seems once more... the goal in sight again.",82
