speaker,line,words
BEATTY,"You've got quite a case for yourself here, Mulder. I almost wish I could be in your shoes.",18
JIMMIE,"Hey, Jackson... boy, that's a nice house.",7
LADY MARSDEN,"Oh, what a pleasant surprise.",5
L'IVELY,"Welcome to America, Sir Malcolm.",5
MOVER,Where would you like these boxes?,6
LADY MARSDEN,Right there.,2
MALCOLM MARSDEN,"Over there, please, thank you.",5
LADY MARSDEN,"And over there, as well. But the second one I want upstairs.",12
MALCOLM MARSDEN,"Gentlemen, the second set of boxes will go directly upstairs.",10
LADY MARSDEN,All right?,2
MALCOLM MARSDEN,Thank you very much.,4
L'IVELY,Hello there.,2
LADY MARSDEN,Hello.,1
L'IVELY,I'm Bob the caretaker. We've been exchanging letters?,8
MALCOLM MARSDEN,"Oh, good heavens, yes of course, Bob. How are you?",10
L'IVELY,Pleased to meet you.,4
LADY MARSDEN,Hi.,1
L'IVELY,Hi. Just trying to spruce the place up for you.,10
LADY MARSDEN,"Well, it's delightful. The photos don't do it justice.",9
L'IVELY,"Anything I can do for you, anything at all, you just holler.",12
MALCOLM MARSDEN,"Thank you, Bob.",3
LADY MARSDEN,Thanks.,1
MALCOLM MARSDEN,"Thank you very much. Seems like a rather nice fellow, don't you think?",13
LADY MARSDEN,Very.,1
MALCOLM MARSDEN,"My God, darling. That painting rather looks like you. What do you think?",13
LADY MARSDEN,"Oh, I don't know.",4
JIMMIE,I've never been good at this.,6
L'IVELY,"Bloody little cur, I'll skin you alive. See? I'm the caretaker now.",12
SCULLY,"So, Sherlock, is the game afoot?",6
MULDER,"I'm afraid so, Watson. But you're off the hook on this one.",12
SCULLY,What do you mean?,4
MULDER,I mean I'm not going to put you through this.,10
SCULLY,Put me through what?,4
MULDER,Phoebe's little mindgame.,3
SCULLY,What are you talking about?,5
MULDER,"There's something else I haven't told you about myself, Scully. I hate fire. Hate it. Scared to death of it. When I was a kid, my best friend's house burned down. Had to spend the night in the rubble to keep away looters. For years, I had nightmares about being trapped in a burning building.",55
SCULLY,"Wait, and Phoebe knows about this?",6
MULDER,"This is classic Phoebe Green. Mindgame player extraordinaire. Ten years it's taken me to forget about this woman, and she shows up in my life with a case like this.",30
SCULLY,"So she shows up knowing the power she has over you and then she makes you walk through fire, is that it?",22
MULDER,Phoebe is fire.,3
SCULLY,Mulder? Are you sure you don't want me to help you out on this one?,15
MULDER,"Sooner or later, a man's got to face his demons.",10
L'IVELY,Hello. You're the Marsden's driver?,5
DRIVER,Who's that?,2
L'IVELY,Bob. Caretaker.,2
DRIVER,Oh.,1
L'IVELY,Bum a smoke?,3
DRIVER,"Yeah, sure.",2
L'IVELY,I'm going into town. Can I get you anything?,9
DRIVER,Yeah. Some cough medicine if it's not a problem.,9
L'IVELY,"Syrup or, uh... lozenges?",4
DRIVER,Syrup would be good. Can I give you some money? I appreciate that.,13
L'IVELY,Beer?,1
WOMAN,They don't let you bring your own around here.,9
L'IVELY,"Well, I guess they'll just have to make an exception, won't they?",12
WOMAN,"Oh, you're English. God, I just love that accent.",9
L'IVELY,Allow me.,2
WOMAN,"And a gentleman to boot. Oh my God. Now that is a trick. Hey guys, take a look at this!",20
L'IVELY,Care for a light?,4
MULDER,I pulled this report off the wire last night. Eyewitnesses are saying that a customer in the bar caught fire but they're still looking for a body.,27
GREEN,Any indication an accelerant was used?,6
MULDER,"The bar's across the street from the fire station. It burned to the ground before they had a chance to even respond. The fire marshall said it burned so hot, it turned the concrete foundation into sponge cake. This was a woman who was in the bar. Hello?",48
WOMAN,Hello.,1
MULDER,Miss Kotchek?,2
WOMAN,Yes?,1
MULDER,I'm Special Agent Mulder from the F.B.I. This is Inspector Green.,11
GREEN,Can you tell us what happened in the bar last night?,11
WOMAN,"There was this guy. I'd had a few drinks, so... he sat next to me and he did this thing. It was like a magic trick where he lit his finger on fire. Next thing, I turned around and he was up in flames.",44
GREEN,Can you describe him?,4
WOMAN,"Good looking, I think. Brownish hair.",6
MULDER,"Long hair, short hair?",4
WOMAN,I've already given the police the information.,7
MULDER,Do you think you could work with a composite artist and come up with a sketch for us?,18
WOMAN,I said I had a few drinks...,7
MULDER,Can I get your full name and address?,8
WOMAN,See... I live with someone. He thinks I was at school last night.,13
MULDER,"That's no problem. You can come down to the field office and work with somebody there. I'll give you a minute to think about it, okay?",26
GREEN,"Deftly done, Agent Mulder. Casually disregard her indiscretion. A firm but polite manner until she accedes to cooperate.",18
MULDER,It's a technique I refined in my relationship with you.,10
GREEN,"Oh. Yes, well, I see you haven't lost your sense of humor after all.",14
MULDER,"I'm sorry, that was a cheap shot. I don't want to dredge up the past. Let's just stick to the case.",21
GREEN,Let's.,1
MULDER,"Look, Phoebe, I...",3
GREEN,"Unless I'm mistaken, ten years seems like sufficient time to have forgiven, if not forgotten, a few youthful indiscretions.",19
MULDER,I'm cursed with a photographic memory.,6
GREEN,And don't you tell me that you've forgotten a certain youthful indiscretion. Atop Sir Arthur Conan Doyle's tombstone on a misty night in Windlesham.,24
MULDER,"Like I said, just stick to the case.",8
GREEN,"Well, it occurred to me that we're going to a lot of trouble to find a description of a man who, in all likelihood, as been burnt to a crisp.",30
MULDER,I would agree with you but they haven't found a body yet. So can we count on you?,18
WOMAN,"Yeah, okay. I don't know if it matters but I remembered something else about the guy who caught fire. He had an English accent.",24
L'IVELY,"Having a rough time, eh?",5
DRIVER,Yeah...,1
L'IVELY,Maybe it's the cough syrup.,5
SCULLY,"After reviewing the files of the Scotland Yard arson murders, two points remain unexplained. One is the use of an untraceable accelerant. The other involves the victims. Since they all burned in the presence of family members in safe surroundings, this indicates unusually intimate access to the victims by the arsonist.",51
SCULLY,"The arsonist is most likely a male, less than twenty-five years of age. He will often act out of impulse, satisfying sexual urges or insecurities with destructive behavior, which compensates for his social inadequacies or maladjustment.",36
L'IVELY,You boys want to see a magic trick?,8
JIMMIE,Okay!,1
L'IVELY,What's your names?,3
MICHAEL,Michael and Jimmie.,3
L'IVELY,Doesn't he talk?,3
MICHAEL,Yes! What kind of a magic trick?,7
L'IVELY,Maybe I'd better not.,4
JIMMIE,Show us!,2
L'IVELY,"Nah, you might tell your mom and dad.",8
MICHAEL,We won't tell.,3
L'IVELY,Really? Promise?,2
JIMMIE,We promise.,2
L'IVELY,"Hope to die? Stick a needle in your eye? Okay, boys. You've taken a solemn oath of trust that can't be broken. Except under penalty... of death. Watch...",28
JIMMIE,No!,1
L'IVELY,"Ah, you're too smart for me.",6
MICHAEL,Where did it go?,4
L'IVELY,"Where did it go... where do you think it went, Jimmie?",11
JIMMIE,I don't know.,3
L'IVELY,Ah... I think I remember. Ah... ah... ah... ha! Ta-da!,10
MICHAEL,Do it again!,3
L'IVELY,You want me to do it again?,7
MICHAEL,Yes!,1
L'IVELY,"Okay, we'll do it again.",5
SCULLY,Agent Beatty?,2
BEATTY,Yes?,1
SCULLY,I'm Special Agent Dana Scully. Can I... steal a minute of your time?,13
BEATTY,"Oh, yeah, yeah, yeah, sure. Come in, sit down, come here. I'm just working on this Mafia torch job here.",20
SCULLY,I'm... working with Agent Mulder.,5
BEATTY,"Oh, yeah, wild case. So, what can I do for you?",11
SCULLY,You mentioned that the arsonist might be using some kind of rocket fuel as an accelerant.,16
BEATTY,"Yeah, well, that's just speculation. It still doesn't explain how he sets bodies on fire.",15
SCULLY,"What if he got some of this fuel into some... hand cream or, uh...",14
BEATTY,"Well, you've got to understand. Even the smallest amounts of this stuff can produce temperatures over 5,000 degrees. But I suppose it's not impossible. Extremely diluted. But you'd still have to find a way to ignite it.",37
JIMMIE,Wow! Isn't that a great trick?,6
L'IVELY,Now sit down. So... you guys ever smoked a cigarette?,10
MICHAEL,"No, they're bad for you.",5
L'IVELY,"Would you like to take a puff, Michael?",8
MICHAEL,No.,1
L'IVELY,Make a man out of you.,6
MICHAEL,I don't want to.,4
L'IVELY,"Why don't you hold one for me? How about you, Jimmie? Huh, little man?",14
LADY MARSDEN,"Jimmie! Michael! Hello. Hi, Bob. There you are. We've had a bit of bad news. Our driver has taken ill and we're due at a party in Boston this evening. Is there any chance that we can impose upon you to drive the family into town? We'd be more than happy to pay you for your time and certainly to put you out for the night.",66
L'IVELY,I'd be very happy to do it as a favor.,10
LADY MARSDEN,"Well, good. Thank you. All right then, boys, let's go, Daddy's got lunch all ready.",15
SCULLY,"The arsonist is usually unmarried and prone to excessive fantasies about women or men who are inaccessible to him. Often, the setting of fires results from his cowardice and inability to develop a natural relationship.",35
SCULLY,"His crimes are often very clever and elaborately planned. The suspicious nature of the fire last night strongly suggests the arsonist has followed Lord Marsden to the United States. A check of all recent immigrations in the northeastern area is underway. It has become not a matter of if, but when he will strike.",54
MAN,Here's that immigration data you wanted.,6
SCULLY,Thank you.,2
MAN,You're welcome.,2
MULDER,"Remember those reports I told you about, about people who could control and conduct fire, pyrokinetic?",16
GREEN,Faintly...,1
MULDER,I think this guy just sent us a message that he's far more exotic.,14
GREEN,"I'd say so, I mean, he can set himself afire. What?",11
MULDER,I'm just not used to someone so quick to agree with me.,12
GREEN,Oh.,1
MULDER,What kind of protection does the family have?,8
GREEN,The driver's a very capable bodyguard.,6
MULDER,"Well, he should look into getting a few additional men and limit public exposure.",14
GREEN,"Oh, they've got a party being held in their honor tonight in Boston. They're going to have to cancel.",19
MULDER,Unless you wanted to set a trap.,7
GREEN,"I had thought of that. But we must be careful and discreet. The so why don't you go on ahead and have a look around? Oh, and I've taken a room at the hotel for the night.",37
MULDER,"Thanks. All right, thank you.",5
MULDER,Mulder.,1
SCULLY,"It's Scully, where are you?",5
MULDER,I'm in Boston.,3
SCULLY,There's something I need to show you. I'm going to come up there.,13
MULDER,What have you got?,4
SCULLY,"I might have some information......on the identity of your arson suspect. You there, Mulder?",14
MULDER,"Yeah, yeah...",2
SCULLY,Can I meet you somewhere?,5
MULDER,"No, it's just that I'm, I'm kind of anticipating having my hands full.",13
MICHAEL,"Jimmie, we're here!",3
BELLHOP,Good evening.,2
GREEN,Thank you.,2
BELLHOP,"Excuse me, sir.",3
MALCOLM MARSDEN,Hello.,1
GREEN,Enjoying yourself?,2
MULDER,"Good food, witty conversation. I'm having the time of my life.",11
GREEN,I wondered if you'd think it's safe enough to indulge ourselves in a dance.,14
MULDER,It doesn't look like your arsonist is going to make an appearance.,12
GREEN,That doesn't mean there won't be any fires to put out. I've thought about you often.,16
SCULLY,There's a fire upstairs.,4
MULDER,What?,1
SCULLY,On the fourteenth floor.,4
GREEN,That's where the children are.,5
SCULLY,We've got a fire on the fourteenth floor!,8
MICHAEL,"Help, help!",2
FIREMAN #1,"Here we go, got one out. Come on, buddy, come on. Come on, here we go... And we go up!",20
FIREMAN #2,You got him?,3
FIREMAN #1,"Yup, here we go...",4
L'IVELY,Here we are.,3
LADY MARSDEN,You saved their lives.,4
GREEN,Marvelous. Good job. Thank you.,5
SCULLY,You were really out.,4
MULDER,Where's Phoebe?,2
SCULLY,She's down the hall.,4
MULDER,How about the kids?,4
SCULLY,"Okay, the doctor checked them out. What happened to you up there?",12
MULDER,"I panicked. I couldn't move, Scully.",6
SCULLY,It could've happened to anyone.,5
MULDER,"Yeah, but it happened to me. I hared out. Plain and simple.",12
SCULLY,What do you know about this guy that saved the kids? The driver?,13
GREEN,I checked him out prior to the Marsdens' arrival. He's worked on the property for eight years. No record. His references checked out. They were lucky he was here tonight.,30
SCULLY,Who was watching the kids tonight?,6
GREEN,He was.,2
SCULLY,Are you sure? I could have sworn I saw him down in the hallway about the same time that the fire broke out.,23
GREEN,"He couldn't have. Anyway, the man we're looking for is English.",11
MULDER,Hey.,1
GREEN,I came to see if you were okay.,8
MULDER,How are the kids?,4
GREEN,They're fine. Everybody's anxious to get back.,7
MULDER,To the cape?,3
GREEN,"Only to pack. They've, uh, made travel arrangements to return to England the day after tomorrow.",16
MULDER,And you?,2
GREEN,"I'll be leaving in a few days. Look, I'll give you a ring back at the Bureau before I leave.",20
MULDER,Right.,1
GREEN,Goodbye.,1
SCULLY,You all right?,3
MULDER,Yeah.,1
SCULLY,You at all interested in what I came up here to show you?,13
MULDER,Yeah.,1
SCULLY,"Well, I did a little checking of my own. I didn't know a whole lot about arson or arsonists so I took the opportunity... for my own edification, of course. I ran a profile of possible incendiary fuels and accelerants that could have been used in the crimes. I also took the liberty of running a search through Interpol of all the gardeners, manservants and domestic help that were hired by the murder victims at the time of their death.",80
MULDER,And?,1
SCULLY,"And these people probably don't even tie their own shoes. There were over two-hundred names. And not a duplicate. Except one. A ""Cecil L'Ively."" He worked as a gardener for two of the victims.",34
MULDER,What did you find on him?,6
SCULLY,Nothing.,1
MULDER,So he's clean.,3
SCULLY,"Apparently, he was question by Scotland Yard and they released him but I dug a little further. Cecil L'Ively is a documented citizen of Great Britain, paid his taxes, never been on the dole, a model citizen until he died in 1971 in a London tenement fire. I know, that's what I thought. So, I checked a little further. Cecil L'Ively, spelled ""L apostrophe,"" came up again. In fact, it came up twice. First, on a list of death certificates listed among a group of children who died in ritual sacrifice by a satanic cult in 1963 in the Toddingham Woods outside Bath, England.",104
MULDER,Where else did you find him?,6
SCULLY,You're going to love this. On a list of recent visas issued by the British government. Cecil L'Ively's passport was stamped by U.S. immigration officials two weeks ago at the port of entry in Boston.,35
MULDER,Call the local field office in Boston of the F.B.I. and get them to fax to you the composite that the witness did of the man who burned down the bar and then get them to fax it to every local law enforcement agency in the area.,47
SCULLY,What are you going to do?,6
MULDER,"I'm going to try and catch Phoebe, this guy could be waiting for them in Cape Cod.",17
SCULLY,"Yes, this is Special Agent Scully. I've been waiting on hold for you guys to fax me a composite of an arson suspect. Right. Hang on a second. It's coming through. Thanks. Oh my God. It's the driver.",38
CELLULAR PHONE MESSAGE,We're sorry. The cellular customer you are trying to reach is out of the area.,15
MALCOLM MARSDEN,Excuse me.,2
MULDER,His name is Cecil L'Ively.,5
GREEN,Who?,1
MULDER,Your arsonist. Where's the rest of the family?,8
GREEN,They went outside for a walk.,6
MULDER,"Well, go find them. We've got to get them packed and get them out of here.",16
GREEN,"Come on, we have to hurry... let's go. Come on, this way.",12
SCULLY,It's the driver.,3
MULDER,I know. He disappeared.,4
SCULLY,What's the matter?,3
MULDER,"Nothing, um... I found this out in the garage. It's been very hard on the family.",16
GREEN,Did you get the composite?,5
SCULLY,Yes.,1
LADY MARSDEN,"I don't believe it, I can't believe it. He's worked for us for over ten years.",16
MALCOLM MARSDEN,"Well, obviously there's been some type of mistake. Oh...",9
LADY MARSDEN,Oh my God!,3
MALCOLM MARSDEN,"This isn't the driver, it's the caretaker!",7
LADY MARSDEN,And he's upstairs with the children!,6
SCULLY,Michael?,1
MULDER,Michael? Jimmie? It looks like we found the missing driver.,10
GREEN,"Mulder! In here, quickly!",4
LADY MARSDEN,What's going on?,3
GREEN,They just went up all by themselves.,7
MALCOLM MARSDEN,My God!,2
MALCOLM MARSDEN,Oh my God...,3
MULDER,Everybody out!,2
MALCOLM MARSDEN,"Let's go, get out...",4
MULDER,I think he rigged the whole house.,7
LADY MARSDEN,Oh God...,2
MULDER,It's fuel.,2
LADY MARSDEN,What?,1
GREEN,Oh my God...,3
MALCOLM MARSDEN,"Go, go...",2
SCULLY,"Quick, come on...",3
MULDER,"Scully, see if you can find a fire extinguisher. Everybody else, outside.",12
LADY MARSDEN,But what about the children?,5
MULDER,I'll take care of the children. Go!,7
GREEN,"Are you going to be okay, Mulder?",7
MULDER,Oh yeah. I'll be fine. There's no place I'd rather be.,11
MULDER,Michael? Jimmie?,2
MICHAEL,Help...,1
L'IVELY,Time to call 911.,4
MULDER,Don't move!,2
SCULLY,Freeze! Federal agent.,3
L'IVELY,You won't shoot me.,4
SCULLY,Stay right where you are.,5
L'IVELY,See? Cause you don't know the spark from that round won't blow this whole house to kingdom come.,18
GREEN,Back off the gun! It's the accelerant!,7
L'IVELY,No!,1
LADY MARSDEN,Oh Michael! Jimmie!,3
MALCOLM MARSDEN,"Michael! Jimmie! Thank God, thank God!",6
L'IVELY,You can't kill me!,4
L'IVELY,You can't fight fire with fire!,6
SCULLY,Care to take me to lunch? Scare you?,8
MULDER,You have no idea.,4
SCULLY,Where is Phoebe?,3
MULDER,I don't know.,3
SCULLY,You don't know? She didn't call?,6
MULDER,No. She did messenger this to me last night though.,10
SCULLY,Did you play it?,4
MULDER,No.,1
SCULLY,Why not? Aren't you curious what's on it?,8
MULDER,"Ten-to-one, you can't dance to it.",6
SCULLY,"X-File number 11214893. Addendum to the file opened by Special Agent Mulder. The arson suspect Cecil L'Ively was admitted to Boston Mercy Hospital with fifth and sixth-degree burns over his entire body. Military burn specialists have been brought in to study the case which they're calling ""extraordinary."" Not only for the fact that the suspect survived, but for the rapid regeneration of his basal cell tissue. Full recovery is anticipated in as little as a month. L'Ively is being held in a high-security medical facility...",85
GUARD,There you go.,3
NURSE,Thank you.,2
SCULLY,"...confined to a hyperbaric chamber until he can be tried on murder charges in the death of a Massachusetts caretaker. His body temperature remains at a steady 109 degrees. House technicians have removed everything flammable from his room due to several fires which have broken out in the vicinity. According to Agent Mulder, further incarceration remains a problem for federal penal authorities.",62
NURSE,"Can I get you anything, sir?",6
L'IVELY,I'm just dying for a cigarette.,6
