speaker,line,words
X,A nuclear submarine located his craft in the Beaufort Sea five days ago. They were ordered to destroy it but they were disabled. An attack fleet left port from Anchorage this morning to make sure this man does not leave.,40
MULDER,I got to get up there.,6
X,"You'll only win the war if you pick the right battles, Agent Mulder. This is a battle you can't win.",20
SCULLY,"Mulder, it's me, are you there?",6
FROM,"Fox Mulder, 000517"" We hear Mulder reading the letter.)",9
MULDER,"Scully, when you get this message, I will be too far away for you to stop me, but where I'm going I cannot allow you to follow. I won't let you jeopardize your life and your career for reasons purely personal to me. You were right, Scully... you said a line has to be drawn somewhere. I'm drawing it for you here. I'll contact you when I can.",68
SCULLY,"Sir? I'm sorry to come unannounced, sir, but your assistant wasn't at her desk.",14
SKINNER,"What is it, Scully?",4
SCULLY,"May we speak off the record, sir?",7
SKINNER,About?,1
SCULLY,Agent Mulder. He's gone.,4
SKINNER,Where?,1
SCULLY,"I don't know, I was hoping that you could tell me or help me to find out.",17
SKINNER,"When I spoke to Agent Mulder the day before yesterday, he said he was going to take some time off.",20
SCULLY,"He told me the same thing but I don't think this matter with his sister is settled. Sir, is there any way that you can reach him through unofficial channels?",30
SKINNER,"I can't help you, Agent Scully.",6
SCULLY,Please?,1
SKINNER,"Agent Scully, you and I both have a greater responsibility to consider and that is to the F.B.I. Agent Mulder's actions in this case are in violation of his duties, his oath of trust and bureau protocol. He's risked my position, your life.",43
SCULLY,Agent Mulder has saved my life!,6
SKINNER,"If he wanted or expected you to the same, he would have told you where he was going. Please close the door on your way out, Agent Scully.",28
SCULLY,Where is Mulder?,3
X,"Sorry, I must have the wrong apartment.",7
SCULLY,"Where's Mulder? I need to know, damn it!",8
X,"I'm sorry, you've mistaken me for someone else.",8
SCULLY,I'm losing time!,3
X,I'm sorry. I can't help you. Excuse me.,8
SKINNER,Did you tell her what she needed to know? How hard do you want to make this?,17
X,No harder than it has to be. I've killed men for far less.,13
SKINNER,"You pull that trigger, you'll be killing two men. Now I want to know where Mulder is. Agent Mulder took a commercial flight to Tacoma, Washington. From there, he caught a military plane to Deadhorse, Alaska. He used his F.B.I. credentials to charter a Rollagon all-terrain vehicle. It's still a ten-mile hike across the ice. These are the coordinates of his final destination.",63
SCULLY,How did you get this?,5
SKINNER,Unofficial channels.,2
MULDER,Hey! Stop! Who are you?,5
MAN,Lieutenant Terry Wilmer.,3
MULDER,Step out of there! Come out! What happened to you?,10
MAN,"I don't know. We, uh... we just lost power. We, we... we drifted under the ice for days. Then, um... then we hit a...",24
MULDER,"Don't look at me, face forward!",6
MAN,"We hit a shallow patch and punched through, okay? That's what happened.",12
MULDER,So why did you run?,5
MAN,"A man came. He, um... he sealed most of the men below decks without any air and, uh... and then he started to execute the rest of us. Every... they're all dead. I, uh... I thought you were him, I didn't know if you were him.",46
MULDER,How is it you managed to survive?,7
MAN,"I hid under the body of a chief petty officer, okay? I, uh... I played dead. What's this for? What are you, crazy?",23
MULDER,No. I'm just tired and you're not getting back to your ship until I get the truth. Now tell me where my sister is.,24
MAN,I don't know what you're talking about.,7
MULDER,"Base of the neck! Now, you tell me how I can find her and I'll let you get back to your ship before it's destroyed!",25
MAN,Please... please... You're making a really big mistake.,8
ALIEN BOUNTY HUNTER,"If I wanted to, I could've killed you many times before.",11
MULDER,Where is she?,3
ALIEN BOUNTY HUNTER,Is the answer to your question worth dying for? Is that what you want?,14
MULDER,Where is she? Just tell me where she is.,9
ALIEN BOUNTY HUNTER,She's alive. Can you die now?,6
NURSE,No change in B.P. or pulse.,6
SCULLY,"I'm Dana Scully, I'm Agent Mulder's partner. What are his vitals?",11
DOCTOR,He's suffering from extreme hypothermia.,5
SCULLY,No... you've got to get him out of the tub.,10
DOCTOR,"He's dying, he's lost all his body heat.",8
SCULLY,"You've got to listen to me! If you keep him in there, you're going to kill him! The cold is the only thing that's keeping him alive.",27
NURSE,His heart stopped!,3
DOCTOR,Give me one amp of epinephrine in a cannula!,9
SCULLY,You don't know what you're dealing with here! Agent Mulder has been exposed to a retrovirus resulting in hyperviscosity syndrome.,20
DOCTOR,I want you out of my E.R. right now. Nurse!,10
NURSE,"Yes, doctor. Ma'am...",3
SCULLY,His blood has thickened...,4
NURSE,Ma'am...,1
SCULLY,That's why his heart is failing!,6
DOCTOR,"No, his heart is failing because he's lost all his body heat!",12
SCULLY,"No, the only thing saving him right now is the hypermetabolic state induced by the cold. Now, if you don't do what I'm saying, you are going to kill him! Let's get him out of that tub now.",38
MAN,"A hundred joules, charged and ready.",6
SCULLY,Clear!,1
WOMAN,Clear. No rhythm.,3
MAN,Charge?,1
DOCTOR,No.,1
SCULLY,Clear!,1
WOMAN,Clear.,1
DOCTOR,I'm picking up a faint pulse.,6
SCULLY,"I want a digoxin 0.1 milligram I.V. Hang a heparin drip at 1,000 units per hour. And get him two units of fresh frozen plasma now.",26
DOCTOR,This patient's not even in...,5
SCULLY,He's going to make it.,5
MAN,"Let's get the plasma going. Okay, let's get a second line ready.",12
OTHER MAN,Push the adrenaline...,3
SCULLY,"Transfusions and an aggressive treatment with anti-viral agents have resulted in a steady but gradual improvement in Agent Mulder's condition. Blood tests have confirmed his exposure to the still unidentified retrovirus whose origin remains a mystery. The search team that found Agent Mulder has located neither the missing submarine nor the man he was looking for. Several aspects of this case remain unexplained, suggesting the possibility of paranormal phenomena... but I am convinced that to accept such conclusions is to abandon all hope of understanding the scientific events behind them. Many of the things I have seen have challenged my faith and my belief in an ordered universe......but this uncertainty has only strengthened my need to know, to understand, to apply reason to those things which seem to defy it. It was science that isolated the retrovirus Agent Mulder was exposed to, and science that allowed us to understand its behavior. And ultimately, it was science that saved Agent Mulder's life. Hey. How you feeling?",165
MULDER,Like I got a bad case of freezer burn. How did I get here?,14
SCULLY,A naval reconnaissance squad found and choppered you to Eisenhower Field. Thanks for ditching me.,15
MULDER,"I... I'm sorry, I... I couldn't let you risk your life on this.",13
SCULLY,Did you find what you were looking for?,8
MULDER,No. No. But I... I found something I thought I'd lost. Faith to keep looking.,15
