speaker,line,words
MULDER,"Mr. and Mrs. LaPierre, I want you to understand something because it's going to get very confusing from here on in. But whatever else the FBI says or does they're going to try their damndest to find your little girl.",40
MRS. LAPIERRE,Okay.,1
MULDER,Thank you.,2
MRS. LAPIERRE,Agent Mulder... do you think they will? Find her?,9
MULDER,"Oh, I hope so. Yeah... I really do.",8
MULDER,It's open.,2
SCULLY,Mulder?,1
MULDER,Come on in.,3
SCULLY,What are you doing?,4
MULDER,Thinking.,1
SCULLY,About?,1
MULDER,Amber Lynn LaPierre.,3
SCULLY,Mind if I turn on a light?,7
MULDER,Yeah. I do.,3
SCULLY,Skinner is royally pissed. At you.,6
MULDER,I'm sure he is.,4
SCULLY,"He expected a report at noon. He waited. Now he sent me to find you, to get it.",18
MULDER,I don't have a report.,5
SCULLY,They had to move on the case. The media got wind of the police findings and they're going to broadcast them. The parents are being held for further questioning.,29
MULDER,"They're not guilty, Scully.",4
SCULLY,The facts would say otherwise. There's no sign of a break-in. Both parents were home when the girl disappeared.,19
MULDER,They lied about where they found the note.,8
SCULLY,Why?,1
MULDER,That's what I've been thinking about.,6
SCULLY,Is it the media or just our own morbid fascination with the killing of an innocent?,16
MULDER,"She's not dead, Scully.",4
MULDER,Mulder.,1
WOMAN,Fox? It's me.,3
MULDER,Mom? Hi.,2
MRS. MULDER,"I'm watching the news. That little girl in California-- you're out there, aren't you?",14
MULDER,"Yes. I am. Are you okay, Mom?",7
MRS. MULDER,When are you coming back here?,6
MULDER,"Well, I'm not sure. I... You know, I... I don't know.",11
MRS. MULDER,"Call when you get back, Fox.",6
MULDER,"Okay, I will. Um, you take care, Mom, okay?",9
SKINNER,From the note we can and have determined several facts. There is a threat of physical violence but no demand for money or ransom. The note is short and written on a torn piece of paper suggesting haste and little or no planning.,43
SKINNER,The paper's a type used by dry cleaners to protect laundered garments. The torn piece the note was found on matches exactly a piece that was found in the garbage at the LaPierre home. The ink matches a felt tip pen that was also found in the garbage. One set of prints were found on it-- Billie LaPierre's prints.,59
MULDER,Is it her handwriting?,4
AGENT FLAGLER,"That's going to be difficult to prove due to the felt tip pen and the quality of the paper which tends to cause bleeding and makes the handwriting indistinct. It also looks like there's been an attempt to disguise the writing. By using samples of Mrs. LaPierre's handwriting, you see dominant letter forms-- the ""s"" in ""strangle..."" ""Stray dog..."" Here in ""Santa Claus..."" matches up with the S's in ""dollars..."" ""Seven"" and ""cents.""",73
AGENT FLAGLER,Enough to make a connection.,5
MULDER,But not an indictment.,4
SKINNER,"Do you have information you'd like to share with us, Agent Mulder?",12
MULDER,Bud LaPierre says he'd been watching television and had gotten up to go to bed when he found Amber Lynn missing. But according to the police report the TV set was still on when the first officers arrived on the scene. By his own account both mother and father put Amber Lynn to bed and were never more than 20 feet from her room during the period in which she was abducted. The LaPierres know all their neighbors up and down the street -- are on good terms with them. But no one saw a stranger on a Friday at a fairly early hour enter into a locked and lighted home and remove this little girl undetected.,116
AGENT FLAGLER,Husband's lying for his wife.,5
MULDER,I don't think so.,4
SKINNER,Why?,1
MULDER,Because that doesn't explain what happened to this little girl.,10
SCULLY,"What are you doing, Mulder?",5
MULDER,There's something in that abduction note that I've seen before.,10
SCULLY,That's not what I mean. You're personalizing this case. You're identifying with your sister.,14
MULDER,"My sister was taken by aliens. Did I say anything about aliens, Scully.",13
SCULLY,There are a lot of good agents up there in Skinner's office who do not have the patience for this.,20
MULDER,What did I do? I provided a logical counterpoint.,9
SCULLY,"You told them that they were wrong, Mulder.",8
MULDER,"And they are. Don't do anything dumb. No one shoots at Santa Claus."")",13
MULDER,"Pocatello, Idaho, 1987. Look familiar?",5
GUARD,Kathy Lee. Visitors are here.,5
KATHY LEE TENCATE,"Oh, can you let them in, please?",7
MULDER,"Hi, Miss Tencate, my name is Agent Mulder. This is Agent Scully. Will you have a seat?",17
KATHY LEE TENCATE,It's not the Ritz.,4
MULDER,"Um, we just have a few questions. We've reviewed the facts of your case and the facts seem to speak for themselves. Your six-year-old son, Dean, was taken from his bed while he slept. A note was found threatening his life later determined to be written by you. You plead innocent at trial but you were convicted and sentenced to 12 years even though your son's body was never found.",70
KATHY LEE TENCATE,"Yes, that's right.",3
MULDER,"Your story is that, uh on the night your son disappeared you had a vision of him dead, but you thought it was your mind playing tricks on you but when you got up to check on him he was missing from his bed. Is that accurate?",47
KATHY LEE TENCATE,Yes.,1
MULDER,"Now, three years ago after seven years of incarceration, you changed your story and confessed to the murder of your son in a fit of insanity. A psychotic break.",29
KATHY LEE TENCATE,"Yes, that's right.",3
SCULLY,Why did you do it?,5
KATHY LEE TENCATE,I don't know. I was full of rage.,8
MULDER,"I have a, uh, copy of the note that you wrote. Do you mind if I show it to you?",20
MULDER,"Now there's a phrase down here at the bottom. ""No one shoots at Santa Claus."" Can you explain what that means to me?",23
KATHY LEE TENCATE,"Uh, it means, that, uh... when someone promises you something, a gift-- like Santa Claus-- that no one would do anything for fear of not getting the gift.",28
MULDER,A little girl disappeared from her bed three days ago. This is a note that was left at that scene. Will you take a look at that and tell me what it says at the bottom?,36
KATHY LEE TENCATE,Same thing.,2
MULDER,"Neither note makes a specific demand. In both cases, there's no evidence of foul play or a break-in. And as in your son's case there's no body to be found.",30
KATHY LEE TENCATE,I told them where the body was.,7
MULDER,"Yes, you did, but, uh, it wasn't where you said it was going to be.",15
KATHY LEE TENCATE,I can't explain it.,4
MULDER,I think you can.,4
KATHY LEE TENCATE,I can't.,2
MULDER,"You can't explain it because you didn't do anything. You didn't kill your son and you didn't bury him. You're not guilty of anything other than a lie just like these people. The only reason you changed your story was to get out of here because you knew the parole board might buy the story of a psychotic break and of your terrible remorse but they would never, never let a woman out of jail who claimed her son just disappeared out of thin air. Now, these people, they need someone to tell them it's okay. Someone to corroborate their story.",101
KATHY LEE TENCATE,I'm not that person.,4
MULDER,They need your help.,4
SCULLY,"That was utterly irresponsible, Mulder. It was out of line and it was without any basis in reality.",18
MULDER,Do you think that woman could have killed her son?,10
SCULLY,She was convicted in a court of law.,8
MULDER,So how do you explain those two notes written ten years apart could contain the same obscure phrase?,18
SCULLY,"I can't explain it, Mulder, but you're doing exactly what I said. You're personalizing this case.",16
MULDER,"No, I'm going to solve this case. I am going to solve it.",13
SCULLY,How?,1
MULDER,I'm going to find those kids.,6
SCULLY,"What if they're dead, Mulder? Don't go looking for something you don't want to find.",15
KATHY LEE TENCATE,"Guard. Guard, please can you get them back? Guard! I need to talk.",13
MULDER,This is Fox Mulder. Leave a message. I'll try to get back to you.,14
TEENA MULDER,"Fox, it's your mother. I'd hoped you'd call upon your return but I haven't heard from you. I'm sure you're busy. There are so many emotions in me I wouldn't know where to start. So much that I've left unsaid for reasons I hope one day you'll understand.",48
HARRY BRING,This is highly unusual.,4
HARRY BRING,I want to know what you're doing here.,8
MULDER,There's something I want your clients to see.,8
HARRY BRING,I want to know what it is first.,8
MULDER,"Don't shoot at Santa Claus, Mr. Bring. You're going to want to see it, too. I believe you share a secret.",21
KATHY LEE TENCATE,"I'm, uh... I'm doing this because I feel that it's the right thing to do and because I know what you're going through and I wouldn't want to happen to you what happened to me. I just want to tell you that your little girl is okay. And I know you're afraid of the truth because I saw things that I was afraid of, too and I can't explain all of it except to say that I don't remember... Ever... Thinking those words that I wrote, let along writing them. It was like they wrote themselves using my hand. But, um, what I know … for sure because I feel it in my heart is that my son is safe and protected and in a better place.",127
NEWSCASTER,"Rumors and suspicions aside the parents of Amber Lynn LaPierre were released today for lack of evidence against them and after giving a new statement to the Sacramento police which insiders say has authorities still baffled and confused recounting a detailed story that claims supernatural forces were at work when their daughter was abducted. The LaPierres, seen here returning to their home declined comment...",64
MULDER,"...Federal investigation of the case will continue but will no longer focus on the LaPierres as primary suspects. We, uh, we will intensify our search for Amber Lynn and we remain hopeful of her eventual safe return.",37
SKINNER,Intensify our search where? The twilight zone?,7
MULDER,I have a corroborating witness.,5
SKINNER,In state prison.,3
MULDER,There's a material connection between these two women.,8
SKINNER,"The only connection, Agent Mulder, is you. I've got people busting their butts on this thing, Agent Mulder. Putting together hard evidence, real evidence while you're out gathering Grimm's Fairy Tales from convicted murderers.",34
MULDER,It doesn't make sense. It's incomprehensible in any kind of a real world way.,14
SKINNER,"I deal in the real world, Agent Mulder. You begged onto this case as part of the solution. All you've done is hand our only suspects the Twinkie Defense.",29
SCULLY,Sir?,1
SKINNER,"What? What is it, Agent Scully?",6
SCULLY,I need to have a word with Agent Mulder.,9
SKINNER,It can wait.,3
SCULLY,"No, it can't, sir.",4
MULDER,"What is it, Scully?",4
SCULLY,"Mulder, your mom's dead.",4
SCULLY,Mulder?,1
MULDER,Over here.,2
SCULLY,What is it?,3
MULDER,Diazepam. She used them to sleep.,6
SCULLY,Was there a note?,4
MULDER,"She called when I was in California. She wanted to talk, but, uh... I never called her back.",18
SCULLY,Mulder...,1
MULDER,Uh... Why would she do this? It just doesn't make any sense.,12
SCULLY,We never truly know why.,5
MULDER,"No, she wouldn't kill herself. Why are these pictures gone? There were photos here. There were photos of my sister and I. This is all that she had left of us and they're missing. Why...?",35
MULDER,"She saw me on the news. She wanted to talk about the missing girl, Amber Lynn. She wanted to tell me something about her, or maybe she couldn't tell me over the phone because she was afraid that they would do something like this to her.",46
SCULLY,Who?,1
MULDER,"Whoever took my sister. Look at this place. I mean, it's like... it's-it's all staged-- the pills, the oven, the tape. It's like a bad movie script. They would … they would have come here and they would have threatened her. She would be upset; they would have to sedate her. I would look for a, uh... a needle puncture mark or something else in her system besides these pills.",70
SCULLY,"Oh, no, Mulder. Please don't ask me to do this.",10
MULDER,"Scully, who else can I ask?",6
SCULLY,"An autopsy, Mulder? I mean, it's one thing on a stranger but you're my friend, and she's your mother...",19
MULDER,"I know, but if you don't do it, I might never know the truth.",14
MULDER,You've seen things. I need to understand them.,8
KATHY LEE TENCATE,Something's happened to you.,4
MULDER,My mother is dead. You know why.,7
MULDER,"Look, I can help you. I can talk to the parole board for you. But right now, I need you to help me.",23
KATHY LEE TENCATE,I don't understand what you want.,6
MULDER,I'm not here by accident. My sister was taken away from me … when she was eight years old... like your son was taken away from you.,27
KATHY LEE TENCATE,Where's your sister now?,4
MULDER,I don't know.,3
KATHY LEE TENCATE,"Your mother knew, didn't she?",5
MULDER,Why do you ask that?,5
KATHY LEE TENCATE,She was trying to tell you.,6
MULDER,Tell me what?,3
KATHY LEE TENCATE,She'd seen them.,3
MULDER,Who?,1
KATHY LEE TENCATE,The walk-ins. Old souls looking for new homes. Your sister's among them.,12
MULDER,You can see them?,4
KATHY LEE TENCATE,Yes. But sometimes it's very difficult because they live in the starlight.,12
MULDER,Is my sister dead?,4
KATHY LEE TENCATE,They took her to protect her soul from the great harm it would have suffered in her life just like they did my little boy.,25
MULDER,"Where do they take them? Your boy? This little girl, Amber Lynn LaPierre?",13
KATHY LEE TENCATE,"I don't know. But they're okay. I'm sure your sister's there, too.",12
LITTLE GIRL,That's not Rudolph.,3
YOUNG BOY,Do they all have names?,5
LITTLE GIRL,Is not. Is not.,4
YOUNG BOY,Rudolph the red-nosed reindeer had a very shiny nose,9
CHILDREN,Like a light bulb! Red-nosed reindeer!,6
YOUNG BOY,You can't say it.,4
LITTLE GIRL,"Yes, I could.",3
YOUNG BOY,"No, you can't.",3
LITTLE GIRL,I could.,2
YOUNG BOY,"No, you can't.",3
WORLD WEARY DAD,"Hey, buddy. The kids want to see Santa. What about it?",11
PAUNCHY MAN,He's just flying in.,4
LITTLE GIRL,We're going to see Santa!,5
TEENA MULDER,"Fox, it's your mother. I'd hoped you'd call upon your return but I haven't heard from you. I'm sure you're busy. There are... so many emotions in me I wouldn't know where to start. So much that I've left unsaid, for reasons I hope one day you'll understand.",48
TEENA MULDER,There are... so many emotions in me I wouldn't know where to start. So much that I've left unsaid for reasons I hope one day you'll understand.,27
MULDER,I'm glad you're here. My mother was trying to tell me something. I think I figured it out. It's something about my sister that she was never able to tell me.,31
TEENA MULDER,So much that I've left unsaid for reasons I hope one day you'll understand.,14
MULDER,She knew what I'd find with this case out in California.,11
SCULLY,"How could she know that, Mulder?",6
MULDER,A child disappearing without a trace-- without evidence-- in defiance of all logical explanation? She knew because of what's driven me-- what I've always believed.,25
SCULLY,Mulder...,1
MULDER,"Scully, these parents who've lost... … who've lost their children... They've had visions of their sons and daughters in scenarios that never happened but which they describe in notes that came through them as automatic writing and words that came through them psychically from old souls protecting the children. My mother must have written a note like that herself. Describing the scenario of my sister's disappearance of her, of her abduction by aliens. Don't you see, Scully? It never happened. All these visions that I've had have just been... they've been to help me cope, to help me deal with the loss but... I've been looking for my sister in the wrong place. That's... what my mother was trying to tell me. That's what she was trying to warn me about. That's why they killed her.",136
SCULLY,"Your mother killed herself, Mulder. I conducted the autopsy. She was dying of an incurable disease. An untreatable and horribly disfiguring disease called Paget's Carcinoma. She knew it. There were doctor's records. She didn't want to live.",37
SCULLY,Mulder …,2
MULDER,She was trying to tell me something. She was......trying to tell me something.,13
SCULLY,"Mulder, she was trying to tell you to stop. To stop looking for your sister. She was just trying to take away your pain.",24
SKINNER,Hi.,1
SCULLY,Hi.,1
SKINNER,How's he doing?,3
SCULLY,It's been a hard night for him.,7
SKINNER,Billie LaPierre is asking for him. She's got something to say and she'll only talk to Mulder.,17
SCULLY,It's not a good...,4
MULDER,What is it?,3
SKINNER,This case has heated up. I've booked two flights for us.,11
SCULLY,"Well, then you better book three.",6
MR. LAPIERRE,"Honey, wake up. He's here. Come in, Agent Mulder.",9
MULDER,"It's okay. She's here to help. What happened here, Billie?",10
MRS. LAPIERRE,I saw my daughter right in this room.,8
MRS. LAPIERRE,Standing right there. I swear to god. She was right over there in the pajamas her grandma gave her... saying something to me.,23
MULDER,What was she saying?,4
MRS. LAPIERRE,"I don't know. Her lips were moving but I couldn't hear. I thought... I thought she was saying ""74.""",19
MULDER,"""74""? The number 74? Does that mean anything to you?",10
MULDER,"74 mean anything to you, Mr. LaPierre?",7
MULDER,Let's go home.,3
SCULLY,"Mulder, we just got here.",5
MULDER,We're not going to find these people's daughter alive.,9
SCULLY,How do you know that?,5
MULDER,What we're hearing-- it's the delusional talk of people that don't want to accept the truth.,16
SKINNER,You think they know what happened to their child?,9
MULDER,"Maybe, maybe not but you can't see a ghost and still hope to find her alive. Both things can't be true. And if this little girl's spirit really did appear to her mother then there's probably only one explanation.",39
SKINNER,You think their daughter's dead.,5
SCULLY,"Well, what about the handwritten note?",6
MULDER,"I don't know what that means. I don't know what is the truth and what isn't anymore. I'm way too close to this case to make any kind of sound judgment. In fact, I would like to ask for you to let me off this case, please, and I'd like to take some time off.",55
SKINNER,What is it?,3
SCULLY,Santa Claus.,2
MULDER,What?,1
SCULLY,Stop. Turn around.,3
MULDER,Some of these tapes go back to the '60s.,9
MULDER,I think I know what we're going to find here. It's what my mother was afraid of. My sister.,19
SCULLY,It's Amber Lynn LaPierre. This tape was dated two days before her disappearance.,13
SKINNER,Hey!,1
SKINNER,Stop!,1
SKINNER,Keep your hands up.,4
SCULLY,What's your name?,3
PAUNCHY MAN,Ed... Scruloff...,2
SCULLY,You're under arrest. You have the right to remain silent. If you give up the right to remain silent anything you say can and will be used against you in a court of law. You have the right to speak with an attorney and to have the attorney present during questioning. If you so desire...,55
MULDER,Scully.,1
