speaker,line,words
MAURICE,"Oh, really? Waving a gun around my house? Huh? Raving like a lunatic about some imaginary brick wall?",18
MAURICE,You've probably convinced yourself you've seen aliens. You know why you think you see the things you do?,18
MULDER,Because I have seen them?,5
MAURICE,"'Cause you're a lonely man. A lonely man chasing paramasturbatory illusions that you believe will give your life meaning and significance and which your pathetic social maladjustment makes impossible for you to find elsewhere. You probably consider yourself passionate, serious, misunderstood. Am I right?",44
MULDER,"""Paramasturbatory""?",1
MAURICE,Most people would rather stick their fingers in a wall socket than spend a minute with you.,17
MULDER,"All right, now just, uh... Just back off for a second.",11
MAURICE,Spend every Christmas this way... Alone?,6
MULDER,I'm not alone.,3
MAURICE,More self-delusion.,2
MULDER,"No, I came here with my partner. She's somewhere in the house.",12
MAURICE,Behind a brick wall?,4
MAURICE,How'd you get her to come with you? Steal her car keys?,12
MAURICE,You know why you do it-- listen endlessly to her droning rationalizations. 'Cause you're afraid. Afraid of the loneliness. Am I right?,22
MULDER,I'd just like to find my partner.,7
MAURICE,Good... Easy. Piece of cake.,5
MAURICE,"Brick wall... Or brick wall? Go ahead, change your life.",10
SCULLY,Mulder?,1
LYDA,"No, no, please, I won't hurt you.",7
SCULLY,I'm a federal agent! I'm armed.,6
LYDA,You're what?,2
SCULLY,I'm armed.,2
LYDA,You said...,2
SCULLY,I'm armed.,2
LYDA,You're a federal agent?,4
SCULLY,"Please, I'm a little on edge. Don't come any closer. My name is Special Agent Dana Scully. And, uh, I can... I can show you my I.D.",27
LYDA,"My goodness, I... I thought you were a ghost.",9
SCULLY,"I can assure you that I'm not. I, uh, I got stuck in this room looking for my partner.",19
LYDA,"Oh, the gangly fellow with the distinguished profile.",8
SCULLY,You've seen him?,3
LYDA,"With you in the foyer. I thought he was a ghost, too.",12
SCULLY,Oh... That was you.,4
LYDA,I sleepwalk sometimes. I thought maybe I'd dreamed it. But then here you were again.,15
SCULLY,"I am sorry... I'm sorry. I didn't mean to scare you. I, uh... It's just that we found bodies.",19
LYDA,Bodies... Where?,2
SCULLY,Right...,1
LYDA,"You look like you saw a ghost. There are ghosts in this house, you know.",15
SCULLY,Who are you?,3
LYDA,"I live here, thank you very much.",7
SCULLY,Where's my partner?,3
LYDA,Why are you pointing that gun?,6
SCULLY,There were corpses right there underneath the floor!,8
LYDA,I think maybe the ghosts have been playing tricks on you.,11
SCULLY,I don't believe in ghosts.,5
LYDA,Then what are you doing here?,6
SCULLY,It's my partner.,3
LYDA,He believes in ghosts?,4
SCULLY,Yeah.,1
LYDA,"Oh, you poor child. You must have an awful small life. Spending your Christmas Eve with him... Running around chasing things you don't even believe in.",26
SCULLY,Don't come any closer.,4
LYDA,I can see it in your face... The fear... The conflicted yearnings... A subconscious desire to find fulfillment through another. Intimacy through co-dependency.,23
SCULLY,What?,1
LYDA,Maybe you repress the truth about why you're really here pretending it's out of duty or loyalty-- unable to admit your dirty little secret. Your only joy in life is proving him wrong.,33
SCULLY,You don't know me. And you don't live here. This isn't your house.,13
LYDA,"You wouldn't think so, the way I'm being treated.",9
SCULLY,"Well, then why is all the furniture covered?",8
LYDA,We're having the house painted.,5
SCULLY,Well then where's your Christmas tree?!,6
LYDA,We're Jewish. Boo.,3
SCULLY,Hold it right there. Don't make me shoot you. Stay where you are.,13
MAURICE,"We really attract them, don't we?",6
SCULLY,Where's Mulder?,2
MAURICE,Mulder? Is that his name?,5
SCULLY,Where is he?,3
MAURICE,He'll be along.,3
SCULLY,Move over there.,3
SCULLY,"Both of you, move. Move over there. Move other there.",10
MAURICE,This violates our civil rights. I have friends at the ACLU.,11
SCULLY,Put your hands up.,4
MAURICE,You see what we've resorted to? Gimmicks and cheap tricks. We used to be so good at this.,18
LYDA,We used to have years to drive them mad. Now we get one night.,14
MAURICE,This pop psychology approach is crap. All it does is annoy them. When's the last time we actually haunted anyone?,20
LYDA,When was the last time we had a good double murder? Not since the house was condemned.,17
MAURICE,This is embarrassing-- amateur kid stuff.,6
LYDA,"Look, if we let our reputations slip they're going to take us off the tourist literature. Last year no one even showed up.",23
MAURICE,"Oh, of all days, why did you pick Christmas? Why not Halloween?",12
LYDA,"Now, who is filled with hopelessness and futility on Halloween? Christmas comes but once a year.",16
MAURICE,You're right. These two do seem pretty miserable. We need to show them just how lonely Christmas can be.,19
LYDA,Now that's the old Yuletide spirit.,6
LYDA,Are you Agent Mulder?,4
MULDER,"Who are you, now?",4
LYDA,What are you doing using my chair for a ladder?,10
MULDER,I'm trying to get out of this room.,8
LYDA,Trying to get out?,4
MULDER,Excuse me.,2
LYDA,"No, no. You can't get out that way.",8
LYDA,Masher.,1
MULDER,Frump.,1
LYDA,"I don't know who you're calling a frump but I don't appreciate that-- being manhandled, or called names. Certainly not at this hour.",23
MULDER,You're a ghost.,3
LYDA,"Oh, more names!",3
MULDER,What happened to the star-crossed lovers?,6
LYDA,"Oh, let me tell you the romance is the first thing to go.",13
MULDER,"It's you. You're Lyda, and that was Maurice. But you've aged.",11
LYDA,I hope your partner finds you a lot more charming than I do. Let's see. Where is it?,18
LYDA,"No, no, no, no... there it is. I was young and beautiful once, just like your partner. Whoo! Look at us. Maurice was so handsome. He didn't have a gut.",30
LYDA,I hope you're not expecting any great advantages to all this.,11
MULDER,To all what?,3
LYDA,I'm assuming you came here with similar misconceptions.,8
MULDER,We came here looking for you.,6
LYDA,"Oh, yeah? You didn't come here to be together for eternity?",11
MULDER,No.,1
LYDA,Because you're filled with despair and woeful Christmas melancholy?,9
MULDER,Why?,1
LYDA,Maybe it was your partner then.,6
MULDER,What about her?,3
LYDA,You knew this house was haunted.,6
MULDER,Yeah.,1
LYDA,Maybe you two should have discussed your real feelings before you came out here. I'm speaking from experience.,18
MULDER,What experience?,2
LYDA,I'm not going to get into semantics. A murder-suicide is all about trust.,13
MULDER,I thought you had a lovers' pact.,7
LYDA,"Poetic illusions aside, the outcome, Mulder, is pretty much the same.",11
MULDER,Oh...!,1
LYDA,I don't show my hole to just anyone.,8
MULDER,Why are you showing it to me?,7
LYDA,"It isn't like you're going to be eating any Christmas ham, is it?",13
MULDER,"Oh, you're trying to tell me that Scully's going to shoot me. Scully is not going to shoot me.",19
LYDA,"Suit yourself, but if you shoot first, for her, the rest is an act of faith.",16
MULDER,I wouldn't shoot her.,4
LYDA,Maybe she shoots herself.,4
MULDER,I wouldn't let her.,4
LYDA,The bodies under the floor-- maybe that was just some kind of Jungian symbolism. Or maybe... there's a secret lovers' pact.,21
MULDER,We're not lovers.,3
LYDA,"And this isn't a pure science. But you're both so attractive and there'll be a lot of time to work that out. Go ahead, take it.",26
LYDA,Take it. Think of it as the last Christmas you'll ever spend alone.,13
MAURICE,I locked it. For your protection.,6
SCULLY,"Stay away from me. Look, I want you to get me out of here. I am quite capable of pulling this trigger.",22
MAURICE,I'm glad to hear it. You may well have to defend yourself against that crazy partner of yours.,18
SCULLY,What have you done with him?!,6
MAURICE,Kept him safe from his own mad devices-- at least for now. Do you have any idea why he brought you here to this house?,25
SCULLY,"Look, all I know is this is just some bad dream. This is all in my head.",17
MAURICE,Yet here you are waving a gun at me like your partner.,12
MULDER,"Hey, Scully!",2
MAURICE,Do you realize how seriously disturbed that man is? How dark and lonely? What he's capable of?,17
MULDER,Scully?!,1
SCULLY,Mulder!,1
MAURICE,Want your car keys?,4
SCULLY,Where did you get those?,5
MAURICE,He's got nowhere to go this Christmas. No one to go with. Did he happen to mention a story about a lovers' pact?,23
SCULLY,Where did you get those keys?,6
MAURICE,The man is acting out an unconscious yearning. The deep-seated terror of being alone.,14
MULDER,"Scully... Scully, are you there?!",5
SCULLY,"I'm here, Mulder!",3
MULDER,"Open the door, Scully!",4
SCULLY,Open the door.,3
MAURICE,I've seen it happen too many times in this house.,10
SCULLY,I don't believe you. Just open the door.,8
MAURICE,But...,1
SCULLY,Open the door!,3
MULDER,Where's Scully?,2
SCULLY,Mulder?,1
SCULLY,"Mulder, what are you doing? Mulder!",6
MULDER,"There's no getting out of here, Scully. There's no way home.",11
SCULLY,"Mulder, come on... Mulder, don't come any closer. You're scaring me. Put the gun down!",15
MULDER,You going to shoot me?!,5
SCULLY,I'm not going to shoot you! I don't want to shoot you!,12
MULDER,It's me or you... You or me. One of us has to do it.,14
SCULLY,"Mulder, look... We don't have to do this.",8
MULDER,"Oh, yes, we do.",4
SCULLY,We can get out of here.,6
MULDER,Even if we could what's waiting for us? More loneliness! And then 365 more shopping days till even more loneliness!,20
SCULLY,"I don't believe what you're saying! Mulder, I don't believe a word of it.",14
MULDER,"Merry Christmas, Scully.",3
LYDA,And a happy New Year.,5
MULDER/LYDA,Let me go!,3
LYDA,Let me go!,3
SCULLY,Mulder!,1
LYDA,Let me go... Let me go...,6
MULDER/LYDA,Let me go!,3
MULDER,Scully!,1
MULDER,Scully?,1
SCULLY,Mulder... Is that you?,4
MULDER,What did you do?,4
SCULLY,"I didn't believe it, Mulder.",5
MULDER,You didn't believe what?,4
SCULLY,I didn't believe that you'd do it... That I would...,10
SCULLY,"Merry Christmas, Mulder.",3
MULDER,What are you doing?,4
MUSIC,"Have yourself a merry little Christmas Let yourself be light From now on, your troubles will be out of sight Have yourself a merry little Christmas Make the Yuletide gay From now on, our troubles will be miles away Here we are, as in olden days",46
MULDER,Scully? Happy golden days of yore Faithful friends who are dear to us Gather near to us...,17
MULDER,"Scully... Through the years, we all will be together... Until then, we'll have...",13
SCULLY,Ah... I'm not going to make it.,7
MULDER,"No, you're not... Not without me, you're not.",8
SCULLY,"Are you afraid, Mulder? I am.",6
MULDER,"I am, too. Faithful friends who are dear to us Gather near to us...",14
MULDER,You should have thought of this.,6
SCULLY,You should have.,3
MULDER,You shot me first!,4
SCULLY,I didn't shoot you. You shot me. If the fates allow Until then we'll have to muddle through somehow...,19
MULDER,Scully...,1
SCULLY,What?,1
MULDER,Get up.,2
SCULLY,I can't.,2
MULDER,Get up... You're not shot.,5
SCULLY,What?,1
MULDER,"Come on. It's a trick. It's all in your head. Faithful friends who are dear to us Gather near to us once more Through the years, we all will be together If the fates allow Hang a shining star upon the highest bough And have yourself a merry... little Christmas now.",51
LYDA,You hear that? It's Christmas.,5
MAURICE,One for the books.,4
LYDA,"We almost had those two, didn't we?",7
MAURICE,Almost had them.,3
LYDA,Two such lonely souls.,4
MAURICE,We can't let our failures haunt us.,7
LYDA,You wonder what they were really out here looking for.,10
MAURICE,Hard to say. People now... This is just another joyless day of the year.,14
LYDA,Not for us.,3
MAURICE,No. We haven't forgotten the meaning of Christmas.,8
TV SCROOGE,I don't deserve to be so happy. I can't help it. I just can't help it.,16
TV NARRATOR,"Scrooge was better than his word. He became as good a friend, as good a master and as good a man as the good old city ever knew or any other good old city, town or borough in the good old world. And to Tiny Tim...",46
SCULLY,"I, uh... I couldn't sleep. I was, um...",8
MULDER,Come in. Aren't you supposed to be opening Christmas gifts with your family?,13
SCULLY,"Mulder... None of that really happened out there tonight... That was all in our heads, right?",16
MULDER,I-it must have been.,4
SCULLY,"Mmm. Not that, uh, my only joy in life is proving you wrong.",13
MULDER,When have you proved me wrong?,6
SCULLY,Well... Why else would you want me out there with you?,11
MULDER,You didn't want to be there?,6
MULDER,"Oh, that's, um... That's self-righteous and... narcissistic of me to say, isn't it?",13
SCULLY,"No, I mean... Maybe I did want to be out there with you.",13
MULDER,"Now, um... I know we said that we weren't going to exchange gifts but, uh... I got you... a little something.",21
SCULLY,Mulder...,1
MULDER,Merry Christmas.,2
SCULLY,"Well, I got you a little something, too.",8
BING CROSBY,Have yourself a merry little Christmas now.,7
