speaker,line,words
MULDER,"Oh. No, no, no. I'll thank him for you because I have to call in my, uh, progress report.",19
DEPUTY ARKY STEVENS,I hope you have something to call in.,8
MULDER,"Oh, me, too. All right.",5
LAURA,I kept calling it a nightmare... But how many people's nightmare's come true?,13
MULDER,"Not many. Certainly not in the way yours did, Mrs. Weinsider.",11
LAURA,When I was having it... it just seemed so real.,10
MULDER,"You mentioned a fire in the room, in your account and a, uh... a devil that held your legs...",19
LAURA,So that he could take the baby.,7
MULDER,But according to your statement … your baby... was not a normal baby.,13
LAURA,"No. It was some kind of monster. With, um...horns and a tail. Can you excuse me?",16
WAYNE,"My wife appears so resilient, but I know she's suffered ever since the doctor told us about the complications.",19
MULDER,Um... You were right there in bed with your wife the whole time Mr. Weinsider?,15
WAYNE,Yes. I woke her up.,5
MULDER,"But according to... your wife's statement, at one point she... she reached over for you in the bed and you weren't there.",22
WAYNE,"Well, it was a dream.",5
MULDER,Yeah. Mind if I use your phone... Wayne?,8
WAYNE,"Sure, of course.",3
SCULLY,"Remember your truthfulness is important, Mr. Ginsberg and as a prospective federal employee, I will remind you to answer as honestly as possible. Okay?",24
MR GINSBERG,Sure. Fire away.,3
SCULLY,"""Do you, or have you ever smoked marijuana?""",8
MR GINSBERG,"Nope. No, siree.",3
SCULLY,"""Have you consorted with people who have now or in the past?""",12
MR GINSBERG,No... I really don't think so.,6
SCULLY,Ah. Scully.,2
MULDER,"Hey, Scully, it's me.",4
SCULLY,"Mulder, where are you? I waited 45 minutes for you this morning.",12
MULDER,"I, uh... Before I tell you I-I'm going to ask you to keep an open mind.",16
SCULLY,This isn't an X-File?,4
MULDER,Call it what you like. Here in Roanoke they're calling it a demon baby snatching.,15
SCULLY,You're in Virginia?,3
MULDER,"Look, I want you to look at this woman's charts. Strange in utero deformities were detected. I'm going to courier them to you, all right?",25
SCULLY,"Mulder, we are supposed to be doing background checks not chasing X-Files.",12
MULDER,"Scully, Spender just round filed this case-- it's unconscionable.",9
SCULLY,And what do you call rooting through his trash?,9
MULDER,Like that's any different from the assignment we're stuck with.,10
SCULLY,"""We,"" Mulder? I'm stuck with it. You're not here.",9
MULDER,"Scully, this is a classic case of demon fetal harvest- what they called in the middle ages atum nocturnem-- the impregnation of an unwitting woman by a dark lord of the underworld...",32
SCULLY,As host for his demon seed.,6
MULDER,Exactly.,1
SCULLY,I saw Rosemary's Baby on cable the other night.,9
MULDER,"Yeah, but this is the real deal. You check that woman's charts, you'll get hard evidence. Check her prenatal ultrasound.",20
SCULLY,Mulder...,1
MULDER,"Just humor me, Scully. Take a look at those medical records. I think they'll prove my theory.",17
LAURA,"Wayne, have you seen my nightgown?",6
LAURA,I can't find...,3
LAURA,Wayne Wayne? Wayne!,3
LAURA,Wayne?,1
WAYNE,Laura? What are you doing?,5
LAURA,What are you doing?,4
WAYNE,Burning leaves.,2
LAURA,As this time of night?,5
WAYNE,"Well, you asked me to rake up the yard. It was in the job jar. Hey, come on. You're making me feel weird.",23
LAURA,"Come to bed, Wayne. Please.",5
WAYNE,"I will, honey. I just wanted... I just wanted everything to look perfect when you woke up. I'll be right in.",21
MULDER,Mulder.,1
SCULLY,"Mulder, I think I found what you're looking for. I've been up all night going over the medical charts on the Weinsider baby.",23
MULDER,What'd you find?,3
SCULLY,"The prenatal birth defects that you spoke of? They're all here, but they're subtle.",14
MULDER,Describe them to me.,4
SCULLY,"Well, they look to be discrete bony deformities. There are spurs on the superior aspect of the scapula and small protuberances on the skull adjacent to the coronal suture.",29
MULDER,"""Protuberances?"" You mean, like horns?",5
SCULLY,"Well, they could be recessive characteristics expressed as vestiges of primitive morphology or a developmental anomaly like craniosynostosis.",18
MULDER,Do you think this is something that could be passed along by the father?,14
SCULLY,"No, I wouldn't look to the father as any kind of dark force here, Mulder. I think it's the mother and Virginia law on third- trimester abortions requires you to put her under arrest.",34
MULDER,What are you talking about?,5
SCULLY,"Labor was induced, Mulder. In the mother's blood, there was found a significant trace of an herb called mandrake. It's a poison that's been known to facilitate self-abortion.",28
MULDER,"""Mandrake?""",1
SCULLY,It's also been known to be used as an hallucinogenic.,10
MULDER,You think Mrs. Weinsider self-prescribed?,5
SCULLY,"Well, I called the doctor on a hunch and he said that the father was very upset about the news while the mother was quite the opposite. Look, Mulder, I'm going to fax this information to you so that you can present it to the commonwealth attorney for the county of Roanoke but I think we have your baby snatcher here.",61
SCULLY,Mulder?,1
MULDER,Yeah? What? Yes?,3
SCULLY,I suggest that you proceed very carefully. This could be very emotional for everybody concerned.,15
MULDER,"All right, thank you.",4
BETSY,What are you doing?,4
WAYNE,Sorry. I forgot my key.,5
BETSY,"Well, where have you been?",5
WAYNE,I told you I was going to be on the road until Tuesday... Poopydoo.,14
BETSY,"I was just so worried, Wayne. We're getting so close now.",11
WAYNE,Honey... I wouldn't let anything happen not to our little bundle of joy.,13
DEPUTY ARKY STEVENS,I'll tell you who's been taking hallucinogenics. She didn't take poison. My sister had never even heard of... whatever it is.,21
MULDER,Mandrake.,1
DEPUTY ARKY STEVENS,"""Mandrake."" Where would she even get such a thing?",9
LAURA,All I took were some herbal sleep aids.,8
DEPUTY ARKY STEVENS,"You don't need to say anything, Laura.",7
MULDER,"Hey, why don't you just let your sister talk? It might clear things up.",14
DEPUTY ARKY STEVENS,Not without a lawyer.,4
MULDER,She's not under arrest.,4
DEPUTY ARKY STEVENS,You're damned right she's not and I didn't call you down here to tell me rumors that I've already heard. My sister's no baby killer!,25
WAYNE,What's going on?,3
LAURA,They're accusing me of taking the life of our baby.,10
WAYNE,Who's accusing you?,3
DEPUTY ARKY STEVENS,"Who do you think? I don't know where you been, Wayne but I'm the only one keeping the dogs from the door.",22
WAYNE,"Well, a man's got to make a living.",8
MULDER,Wayne-- Mr. Weinsider-I-I don't want to arrest Laura. I'm sure you'd hate like the devil for that to happen as well.,21
WAYNE,I should say so.,4
MULDER,So why don't you tell Deputy Stevens that it's okay to search the premises so we can clear up any misunderstanding about who's responsible for what happened here?,28
WAYNE,Of course.,2
WAYNE,"Laura, could you come here?",5
MULDER,Whatever else we find I know everybody in this house is regular.,12
LAURA,I know there's nothing they're going to find but why do I feel guilty anyway?,15
WAYNE,"Laura, there's something I need to tell you about that... Something that I've kept secret for reasons that I think will explain for themselves.",24
LAURA,What? What are you talking about?,6
WAYNE,"Well, I don't exactly know how to say this. I'm sure that you might find it painful, as I do.",20
LAURA,"Wayne, what?",2
WAYNE,"On the night... the night that you lost the baby I had gotten up because I couldn't sleep and when I came back to bed, you were... you had... our little baby in your hands. You were in some kind of trance. I couldn't get you to wake up. You keep chanting over and over ""zazas, zazas, nastanada zazas and...""",60
LAURA,Wayne...,1
WAYNE,"All I could do was take our little boy, our little baby and wrap him up so I could make sure that no one could ever learn the truth.",29
LAURA,"Oh, my god.",3
WAYNE,And the other night when you saw me outside... when I was burning the leaves?,15
LAURA,No! No.,2
WAYNE,"Laura, I was just doing it to protect you. I knew that I could never bring back our little boy, our precious little Wayne, Junior but I couldn't bear losing you.",31
OFFICER,Hey! Take a look at this!,6
LAURA,"I don't know what to tell you. All I can think... when they told me that something was wrong... that there was a problem, was that this thing that was growing inside me was evil. I kept thinking that maybe it was something I did wrong and that this was my punishment. I told Wayne that everything was going to be okay... but I lied, but you have to believe me, Arky! I didn't mean to kill it. I didn't know what I was doing. It was the herbal medication. That's all I can think.",95
DEPUTY ARKY STEVENS,"Laura, Laura... I don't think you should say any more. I'm going to have to read you your rights. We're going to have to go down to the station and do all that. I'm sorry.",35
WAYNE,You're going to be okay. I'm going to get the best attorney.,12
MULDER,I know what you are.,5
RADIO,I'm only happy when it rains I'm only happy when it's complicated And though I know you can't appreciate it I'm only happy when it rains...,26
BETSY,Hello?,1
WAYNE,"Hi, Betsy, it's me.",4
BETSY,"Wayne, where are you?",4
WAYNE,I'm on my way.,4
BETSY,"You're late, Wayne.",3
WAYNE,"I want to be there, honey. I don't want to be the kind of husband who isn't there every step of the way.",23
BETSY,"You've already missed a lot of steps. Anyway, it's just a sonogram.",12
WAYNE,"No, it's not just a sonogram, honey it's a picture of the expression of our beautiful love.",17
BETSY,"Wayne, what have you been smoking?",6
WAYNE,"I'm three blocks away, Betsy. I'm going to be pulling up in front of the house in less than five minutes.",21
BETSY,Okay. I'll wait for you.,5
WAYNE,Okay. Five minutes.,3
MULDER,"Hey, Wayne. Where you going?",5
WAYNE,What?,1
BETSY,Who you talking to? Who are you talking to?,9
MULDER,You seem like you're in an awful big hurry.,9
BETSY,Wayne.,1
WAYNE,I'm late for an appointment.,5
MULDER,Really? An appointment? Appointment with who?,6
WAYNE,A business client.,3
BETSY,"Wayne, I'm hanging up now.",5
MULDER,"Right, you're in the insurance business. That must take you out on the road an awful lot, huh?",18
WAYNE,"Look, I'm an insurance medical technician, not that it's any of your business.",13
MULDER,So where is our appointment? How far do we have to go?,12
WAYNE,What?,1
MULDER,"Come on, Wayne, I'll race you.",6
RADIO,I only smile in the dark...,6
WAYNE,"Oh, hi, Ms. Britton. Wayne Weinsider. Remember me? Harmony Mutual Insurance? You had an appointment to have some blood taken.",20
MS BRITTON,It's for next Tuesday.,4
WAYNE,"I know that, Kim. Can I call you Kim? I was in the neighborhood and... well, insurance isn't something you want to be without, even for just a week.",29
MS BRITTON,What do you do with that?,6
WAYNE,"Oh, they check it out, make sure you're not a policy risk.",12
MS BRITTON,"Slow down, monsters.",3
WAYNE,Those your kids?,3
MS BRITTON,"Why, yes.",2
WAYNE,"I love kids. Got a baby on the way myself. Seems like I've been trying forever. Hold that. Those are fine-looking boys. You don't know how lucky you are. Two cells, with all that can go wrong, and there they are...perfect.",41
WAYNE,"You okay? You're not feeling faint, are you?",8
MS BRITTON,No. I'm okay.,3
WAYNE,Can I use your phone?,5
WAYNE,I want those kids out of my car.,8
MULDER,"Okay, speed racers. That's enough driver's education for today.",9
WAYNE,Having your fun?,3
MULDER,Yeah.,1
SCULLY,"Mulder, you're busted.",3
MULDER,What?,1
SCULLY,I just got an earful from Assistant Director Kersh who got a call from Mr. Weinsider who says that you're harassing him.,22
WAYNE,Leave me alone.,3
SCULLY,"Mulder...Mulder, I have to tell him something. What do you want me to say?",14
MULDER,Tell him I'm down here doing a background check on somebody.,11
WAYNE,"I got a message you needed to see me, Laura. What is it?",13
LAURA,I'm afraid.,2
WAYNE,"Well, I've been meeting with attorneys and... given the circumstances and your emotional state they feel confident of an acquittal if that's what you're worried about, Laura.",27
LAURA,"No, Wayne. I've been thinking.",5
WAYNE,Thinking. About what?,3
LAURA,About your story. About how it doesn't make sense. You said you... wrapped the baby up to hide it but what they found in the fire was wrapped in the nightgown I had on when I woke up from my nightmare.,41
WAYNE,"But that's not possible, Laura. You must be mistaken.",9
LAURA,And I keep thinking about... the face of that terrible creature at the end of the bed. And I remember something that I didn't tell anybody. Not even you.,29
WAYNE,"Laura, you're scaring me. No matter what you believe I only have one",13
WAYNE,"Why'd you go and do that, Laura? You've got to know that I love you. And I just wish... you could've been the one.",24
LAURA,"Let me go, Wayne.",4
EMT 1,What's her rhythm?,3
EMT 2,She's still in v-fib. Charge the paddles to 200.,9
DEPUTY ARKY STEVENS,What happened?,2
EMT 1,I'll start an IV,4
WAYNE,She just collapsed.,3
EMT 2,Clear. Paddles are charged. Stand by to defib.,8
WAYNE,It was like...,3
EMT 2,Clear.,1
WAYNE,It was like she died right in my arms.,9
EMT 2,Charging to 300. Going again. Clear.,6
EMT 2,We got a heartbeat.,4
WAYNE,What?,1
DEPUTY ARKY STEVENS,"Laura, can you hear me? Laura, can you hear me?",10
EMT2,"I need to get this woman to the hospital right away. I need a neurologist consult down at the ER hang an IV of lidocaine, and let's get her out of here.",32
EMT 1,Okay.,1
EMT 2,Got it?,2
BETSY,That was a long five minutes.,6
WAYNE,I can explain.,3
BETSY,"Oh, please, Wayne. I've heard all your excuses. Besides, everything went fine without you. It always does.",17
WAYNE,Did you get the sonogram?,5
BETSY,Yes.,1
WAYNE,Bring it back home?,4
WAYNE,Is there a problem?,4
BETSY,The doctor found something. She doesn't know yet but there's some kind of bony growths on the baby's spine and skull. It may just be a stage of development. She really just wants to wait and see.,37
WAYNE,"Okay. Sure. Whatever happens, you know I love you. No matter what.",12
BETSY,"Do you, Wayne? 'Cause sometimes I wonder what's going on inside your head.",13
WAYNE,Nothing but good thoughts. You and this baby are my hopes and dreams.,13
BETSY,"Mine, too.",2
WAYNE,Why don't I get you a warm glass of milk and we'll go to bed.,15
BETSY,Okay.,1
SCULLY,"Mulder, you asked me to come down here and then you're nowhere to be found.",15
MULDER,I was down in the basement at county records doing a background check.,13
SCULLY,"Mulder... It's me. That's your cover story, remember?",8
MULDER,That's where I was. I was piecing together the history of the man that did this to her.,18
SCULLY,"That's why I was looking for you because, in fact, nobody did anything to her. Mulder, there is absolutely no evidence of bodily injury of overdose, of suffocation, of anything that would explain why she was in a coma.",39
MULDER,Perfect.,1
SCULLY,"No, Mulder, I don't think you heard what I said. I did a complete medical review, just as you asked. What I'm saying is that there is not a shred of evidence to implicate the husband or anyone.",38
MULDER,Not a shred of evidence is exactly the evidence I'd hoped you'd find. Check this out.,16
SCULLY,"Ivan Veles, born Czechoslovakia in 1956. Married twice, widowed twice, no children. Prosecuted twice for murder of wives Gisele and Helga. Acquitted twice on lack of evidence. Who is Ivan Veles?",31
MULDER,"Wayne Weinsider. He's a Czech national, emigrated in 1994. He's also known as Bud Hasselhoff, also known as Gordy Boitano.",20
SCULLY,Gordy Boitano.,2
MULDER,There's more. Read on.,4
SCULLY,"In Slavic societies the name Veles was synonymous with... the Devil. From the Lithuanian root ""Vele""-- a horned demon who sucks the souls of the innocent. Mulder, you're not suggesting that he is himself... a devil, are you?",38
MULDER,I'm not suggesting anything. I think the facts speak for themselves.,11
SCULLY,"Mulder, I will accept that a man can be demonic that he may have demon-like attributes but why would a demon-- if there were such a thing--",27
BOTHER WITH A 9,00-to-5:00 make room for daddy routine just so he can off his wife and unborn child?,16
MULDER,I don't know why; I'm not a psychologist but this is the best explanation for how that I've heard.,19
WAYNE,This will put you to sleep on a cloud. Where troubles melt away.,13
BETSY,Sometimes I remember why I married you.,7
OFFICER 1,All the way down?,4
OFFICER 2,Yeah.,1
DEPUTY ARKY STEVENS,All right. They're checking it out now.,7
OFFICER 1,It's pretty hard. Get me the pick.,7
DEPUTY ARKY STEVENS,We got technology out here. Subterranean mapping equipment out from richmond p.d. still can't find a damn thing.,18
OFFICER,"Over here! We got something. Daniel, bring that light over here.",11
MULDER,"You're going to find discrete osteopathic deformities to the upper vertebrae, two bony protrusions between the parietal and occipital lobes of the skull.",23
DEPUTY ARKY STEVENS,Good lord.,2
MULDER,Put out an APB for your brother-in-law. He's not going to come back here.,14
DEPUTY ARKY STEVENS,What are you talking...?,4
MULDER,Just find him.,3
SCULLY,"Mulder, what are you talking about?",6
MULDER,"He's done this to other women here, Scully just like in Czechoslovakia. My guess is that baby we just dug up belonged to one of Wayne's other wives.",28
SCULLY,"What are you saying, that he's trying to propagate? He's trying to breed?",13
MULDER,He's exercising his biological imperative and he'll do anything or say anything he has to to succeed.,17
SCULLY,"But it doesn't make sense, Mulder. If he's trying to breed then why would he be snatching his own babies and burying them in his backyard?",26
MULDER,Because they're demons and he wants a normal child.,9
BETSY,No! No! Wayne! Wayne! What are you doing?!,8
BETSY,"Maybe you didn't hear me! I said, what are you doing, Wayne?",12
MULDER,15527 Leahy. That's in Cave Spring. It's West Roanoke. Cave Spring. Thank you. Thank you very much for your help.,20
MULDER,"Scully, hold on.",3
SCULLY,"Mulder, where are we going?",5
MULDER,Harmony Mutual Insurance has a second address for Wayne Weinsider all the way across the other side of Roanoke County.,20
SCULLY,Do you think he's got a second wife?,8
MULDER,"Well, think about it, Scully. He meets or screens prospective women through work. That's probably why he came to this country in the first place-- bigger gene pool more women-- then he plants as many seeds as he can. Let's just hope he hasn't been able to harvest many more of them.",52
SCULLY,Mulder.,1
BETSY,Please! Please. He took my baby! He took my baby!,10
SCULLY,"It's okay, ma'am.",3
BETSY,Wayne. Wayne. He took my baby.,6
TELEVISION,nan,1
MAN,"How are you, sweetheart?",4
CHILD,Is he going to die?,5
MAN,Of course not. People don't die from chicken pox.,9
WOMAN,Did you ever have chicken pox?,6
MAN,I've had everything. How about you?,6
WOMAN,I've been trying to remember.,5
MAN,You won't have to try long. You'll know in a day or two.,13
WOMAN,That's what's worrying me. You can go on down. I'll be down in a minute.,15
CHILD,I bet she's going to die.,6
MAN,Will you stop talking like that?,6
MULDER,Wayne! It's over.,3
WAYNE,A normal life. A family. That's all I ever wanted.,10
MULDER,"Where's the baby, Wayne?",4
WAYNE,How could she do this to them?,7
MULDER,Put the shovel down. Your lies won't work anymore.,9
WAYNE,My lies? What about her lies?,6
SCULLY,"Whatever the truth, Mr. Weinsider you can't hope to bury it now.",12
WAYNE,I'm not burying anything. I'm digging it up.,8
MULDER,Where's the baby?,3
WAYNE,Don't you understand? She took it. Betsy took it!,9
MULDER,You can't blame anyone else like you did with Laura.,10
WAYNE,Don't you see? Betsy isn't like Laura. Betsy is...,9
SCULLY,Get the paramedics!,3
WAYNE,I just wanted what everyone wants.,6
DEPUTY ARKY STEVENS,Hey! Don't even think about it! You put that guy someplace else! I don't want him in sight of my sister.,21
NURSE,"Sir, he just got out of surgery.",7
DEPUTY ARKY STEVENS,Give me this.,3
MULDER,"Hey, cut it out! Come on. You're in enough trouble as it is. You don't want to complicate your situation further by endangering his life again, do you?",28
DEPUTY ARKY STEVENS,That son of a bitch better live so I can beat the truth out of him. Find out why he did it... and how the hell he did it.,29
MULDER,I think the why is directly related to the how.,10
DEPUTY ARKY STEVENS,What do you mean? What do you mean by that?,10
MULDER,We should just go talk to this other wife of his. This woman Betsy. Come on.,16
DEPUTY ARKY STEVENS,Wait a minute.,3
NURSE,Mrs. Weinsider?,2
NURSE 2,Flat line.,2
NURSE,"I can't believe it. Page Dr. Nyland up here. Just breathe deep, Mrs. Weinsider. Can you breathe for me?",19
OFFICER,Going to get a couple of more shots over here.,10
MULDER,How many?,2
SCULLY,"Four total. All here for some time. Maybe years. All normal, though, Mulder. No osteological deformities. And Betsy's baby isn't here. There are no fresh graves.",26
MULDER,I know.,2
SCULLY,What do you think he did with it?,8
MULDER,I don't think he did anything with it.,8
SCULLY,"But she was recently pregnant. I mean, I-I saw her records. There are sonograms in the house. Showing the same defects.",21
MULDER,"These weren't Wayne's babies, Scully.",5
SCULLY,"Well, whose babies were they?",5
MULDER,I think Wayne realized something last night. That's why he was out here digging. He realized that he'd met someone even more evil than he was-- who would sacrifice what he desperately wanted for himself.,35
SCULLY,Betsy?,1
MULDER,It was no coincidence that she ran into us last night. We were taken in by her just like Wayne was-- by a woman who would say anything or do anything to get what she wanted-- who was even more driven than he was.,44
SCULLY,to what?,2
MULDER,To have what only Wayne could give her.,8
RADIO,I'm only happy when it rains You know I love it when the news is bad Why I feel so good to feel so sad I'm only happy when it rains Pour your misery down Pour your misery down on me Pour your misery down Pour your misery down on me...,51
