speaker,line,words
SCULLY,"Well, you not only told her mother that her 62-year-old daughter was dead but that her body had been horribly and inexplicably burned. A daughter who, by the way, she hadn't even seen in over 40 years. Since 1956, to be exact-- which is the date your article says those first killings started.",53
DETECTIVE ABBOTT,Do you see the connection?,5
DOGGETT,"I'm not, uh... sure where you're going with this, Agent Scully.",11
SCULLY,The daughter is the connection.,5
DETECTIVE ABBOTT,How is that?,3
SCULLY,I don't know exactly but these killings only started up since her burned body has been found.,17
DETECTIVE ABBOTT,"Honest to god. You just jump at whatever explanation is the wildest and most far-fetched, don't you?",17
SCULLY,"Well, I suggest that you jump at it, too because her body may have been burned for a reason and you're going to want to exhume it in order to find out why.",33
DETECTIVE ABBOTT,You want me to dig up a dead body when I have real people out there whose lives are in real danger?,22
DOGGETT,Hey...,1
SCULLY,What did you say to him?,6
DOGGETT,"Well, I told him to dig up the body. Isn't that what you wanted?",14
SCULLY,What else did you say to him?,7
DOGGETT,"Well, I told him that you were … um … a... leading authority on paranormal phenomena and who are we to argue with an expert.",25
SCULLY,"Look, I am not an expert. I am a scientist who happens to have seen a lot. I am just making a leap here.",24
DOGGETT,"Well, I am sure you have your reasons.",8
SCULLY,"Look, so, so, what, you told him to exhume the body when you don't even necessarily believe me yourself?",19
DOGGETT,"I told you I spent the weekend looking through that cabinet full of X-Files and I saw how pretty much every X-File broke-- with a leap. Now, maybe I'm just an old- fashioned cop but I don't take leaps. In my experience leaps only get people killed.",47
SCULLY,"Well, I'd say that you're taking a pretty big leap believing in that article... about a human bat.",18
DETECTIVE ABBOTT,I don't know how you do it. Called the judge's order in a half ago. You guys are fast.,19
GRAVEDIGGER 1,"Yep, we're really fast when someone's done most of our work.",11
DETECTIVE ABBOTT,What are you talking about?,5
GRAVEDIGGER 1,"We got out here, somebody had already dug up the box. All we had to do was haul it out. I don't know what they were using but they scratched up the wood on the lid real good. See?",39
DETECTIVE ABBOTT,"Let's get this down to the morgue. I think the sooner, the better.",13
DETECTIVE ABBOTT,God!,1
CLOCK INDICATES THAT IT IS 1,07 AM. She looks up as DOGGETT enters. The SHERIFF'S DEPUTY sticks his head in and addresses DOGGETT.),18
SHERIFF'S DEPUTY,I want a word with you.,6
SHERIFF'S DEPUTY,"Look, we listened to you. The Detective listened to you. We could have been out hunting this thing down, Agent Doggett.",21
DOGGETT,You should be doing that now.,6
SHERIFF'S DEPUTY,"Now? Now's too late for the Detective, isn't it? Look, we don't need you telling us what to do or your partner. She's the one responsible for this.",28
DOGGETT,Nobody's responsible for this except for whatever did it.,9
SHERIFF'S DEPUTY,"Look, I don't care who she is or what she is, she's not touching that body. We don't need her far-out theories. She's not welcome here.",26
SCULLY,What happened to the lynch mob?,6
DOGGETT,You hear all that?,4
SCULLY,I heard enough.,3
DOGGETT,Things have taken a little turn.,6
SCULLY,"I don't think so, Agent Doggett.",6
DOGGETT,"Well, you can think what you want but I think this looks bad for the FBI.",16
SCULLY,It was unavoidable.,3
DOGGETT,How do you figure that?,5
SCULLY,This is the body pulled from the river. She died of natural causes-- congestive heart failure-- but her body was only burned afterwards.,23
DOGGETT,"By who, and why burn it?",6
SCULLY,"Well, obviously to cover something up.",6
DOGGETT,"Yeah, but what?",3
SCULLY,That's what I still don't know.,6
DOGGETT,"Look, we know what we're looking for. We should be out there looking for it. We're not going to catch it standing here speculating.",24
SCULLY,"Look, it kills like an animal, but with purpose. It stalked the detective for the same reason that it stalked the old woman and the undertaker. Each of those victims had had contact with this burnt body. The undertaker prepared it. Her mother ID'd it and the Detective got the call when she was found.",55
DOGGETT,"Well, who else would have had contact with it?",9
SCULLY,"The, uh, man who found her in the river. A, uh, Myron Stefaniuk.",13
DOGGETT,Stefaniuk?,1
SCULLY,Yeah.,1
DOGGETT,One of the hunters in the photo in 1956 was Ernie Stefaniuk.,12
SCULLY,There's an address in his file. I hope we're not too late.,12
DOGGETT,Mr. Stefaniuk?,2
SCULLY,Myron Stefaniuk?,2
MYRON STEFANIUK,That's me.,2
SCULLY,Good. Sorry. You gave us a bit of a scare. We went to your home up the road and we couldn't find you.,23
MYRON STEFANIUK,Why would that scare you?,5
DOGGETT,"Well, sir, we work with the FBI and we have reason to believe that your life may be in danger.",20
MYRON STEFANIUK,I'm in danger?,3
SCULLY,"Well, we're investigating some murders, sir, that we believe may be connected to the burnt body that you found recently.",20
MYRON STEFANIUK,I fished it out of the river. What have I got to do with anything?,15
DOGGETT,"Well, we're not saying for sure that you do.",9
SCULLY,It may just be your connection to the body.,9
MYRON STEFANIUK,There is no connection. I just fished it out of the river.,12
SCULLY,"Well, sorry, sir, but that may be enough.",8
MYRON STEFANIUK,It's nonsense. Leave me alone.,5
DOGGETT,Ernie Stefaniuk. Lived in Montana in 1956. Do you know him?,11
MYRON STEFANIUK,Ernie was my brother.,4
DOGGETT,He was one of three hunters that killed a man that was half animal.,14
MYRON STEFANIUK,Please! That was a long time ago.,7
DOGGETT,"Do you know where we can find him to talk with him, sir?",13
MYRON STEFANIUK,My brother's dead. That thing killed him.,7
DOGGETT,"Well, I have a newspaper story that says your brother disappeared.",11
MYRON STEFANIUK,That was 40 years ago. Leave it alone! Leave me alone!,11
SCULLY,"You know, we've been out here for nine hours. The only thing this man seems to be in danger of is terminal loneliness.",23
SCULLY,Maybe I'm wrong. Maybe this is all just a... a grand coincidence and we're wasting our time out here.,19
DOGGETT,You were so sure before.,5
SCULLY,"Yeah, I was sure of the facts as I had deduced them scientifically. Maybe I'm... I'm trying to force them into shape. Maybe I'm manufacturing a theory.",27
DOGGETT,"Well, what happened to taking a leap?",7
SCULLY,Maybe I'm just trying too hard.,6
DOGGETT,To do what? To be Mulder?,6
DOGGETT,"You know, I'm not Oxford educated. About all I know about the paranormal is men are from Mars and women are from Venus. But I don't think you're wrong, Agent Scully.",31
SCULLY,What makes you say that?,5
DOGGETT,"Well, I'm no Fox Mulder, but I can tell when a man's hiding something. Myron Stefaniuk fishes a woman out of the river who's been gone for 40 years. He has a brother he hasn't seen in over 40 years. A brother who just happened to hunt down some kind of creature over 40 years ago.",56
SCULLY,"Well, what does he have to hide?",7
DOGGETT,"Well, that's what I'm hoping this good cop work is going to show us.",14
DOGGETT,You there!,2
SCULLY,Stop right there!,3
SCULLY,I see him.,3
SCULLY,"Stop where you are! Put your hands up and out! Now, turn around, slowly.",14
DOGGETT,Are you Ernie Stefaniuk? Are you Ernie Stefaniuk?,8
MASKED MAN,Yeah.,1
ERNIE STEFANIUK,How's a man supposed to live when his fear becomes obsession? You'd do the same thing. Who wouldn't who wanted to live?,22
DOGGETT,You never left the island?,5
ERNIE STEFANIUK,44 years-- I wouldn't dare knowing it was out there. That it could come back for me.,17
DOGGETT,You know something about it? About what this thing is?,10
ERNIE STEFANIUK,"I know on the evolutionary ladder bats are real close by the apes and just as we came from the apes so might a man, sprung from a bat. To live and hunt like a bat but with the cold-blooded vengeance of a man.",44
SCULLY,"Even if that were true, sir, how could it possibly find you out here on an island?",17
ERNIE STEFANIUK,I needed to cut off all contact. Communication could be only one-way. My brother helped me. And then there was my wife.,22
DOGGETT,It was her body your brother pulled in.,8
ERNIE STEFANIUK,"She gave up everything to be with me. I forbade her to tell her mother. 44 years on six acres of island, she made only one demand. To be buried in consecrated earth. She was a Catholic her whole life.",40
SCULLY,Mr. Stefaniuk... it's killed four people. All of whom would have had traces of your scent through various degrees of contact with your wife's body.,25
ERNIE STEFANIUK,My brother?,2
DOGGETT,"Your brother's okay, Ernie.",4
ERNIE STEFANIUK,"But he had contact with Ariel's body. It'll come after him, too.",12
SCULLY,He's all right. We spoke with him earlier today.,9
ERNIE STEFANIUK,"Today? Today, he might have been fine but this thing hunts likes a bat. It only attacks at night.",19
DOGGETT,Stay here. Stay with him.,5
ERNIE STEFANIUK,I still don't understand.,4
SCULLY,What's that?,2
ERNIE STEFANIUK,How'd you find me out here?,6
SCULLY,We followed your brother.,4
ERNIE STEFANIUK,"No, I mean who figured it out?",7
SCULLY,"I was sure that what we were looking for was something other than a man. Uh, the detective who was running the case didn't believe that, and...uh, … he's dead.",30
ERNIE STEFANIUK,"But your partner, he believed it?",6
SCULLY,I think he does now.,5
ERNIE STEFANIUK,So it was you who figured it.,7
SCULLY,"Well, I … I made the connections but it was Agent Doggett that got us out here.",17
ERNIE STEFANIUK,You ought to be wishing he hadn't.,7
SCULLY,Excuse me?,2
ERNIE STEFANIUK,"The moment you stepped foot here... You're marked now, you know that.",12
SCULLY,"Sir, I'm here to protect you.",6
ERNIE STEFANIUK,And how are you going to do that? You thought of everything... Except that.,14
SCULLY,"Well, this thing, Mr. Stefaniuk is … uh … still flesh and blood. It can be killed.",17
ERNIE STEFANIUK,"What do you think? It's just going to come walking through the door, there? It's waited 44 years. It'll wait out there as long as it takes until you can't stand it anymore. How long can you wait, huh? A lifetime? To live in fear like this, a young woman-- are you prepared to sacrifice family, children and spend your life terrorized by a monster?",65
SCULLY,What is that?,3
ERNIE STEFANIUK,It's ground radar. The sensor's set at ten feet high. Anything big enough to set it off is coming in through the trees.,23
SCULLY,You hear it?,3
ERNIE STEFANIUK,No.,1
SCULLY,Maybe I got it. Maybe I killed it.,8
SCULLY,"If you've got a gun, get it.",7
DOGGETT,Agent Scully.,2
DOGGETT,You okay?,2
SCULLY,"Yeah. I'm okay. But you're not, Agent Doggett. I got you.",11
DOGGETT,"Sorry I'm late. I received a fax up in my old office from Ernie's brother, Myron Stefaniuk.",17
SCULLY,He's alive? Where is he?,5
DOGGETT,He doesn't say. He sent this from a small storefront business just across the state line in Wyoming. He's gone into hiding.,22
SCULLY,"Do you believe it, Agent Doggett?",6
DOGGETT,Believe it?,2
SCULLY,That this thing is still out there and someday it's going to come after us?,15
DOGGETT,"I'm pretty sure I hit it, Agent Scully. Pretty sure you hit it, too. The guys upstairs were making some noise about this case-- about what's in our field report.",30
SCULLY,Yeah. You'll get used to it.,6
SCULLY,"I, uh... I never had a desk in here, Agent Doggett but I'll see that you get one.",18
DOGGETT,All right.,2
SCULLY,"And I just want to say, um... thank you for watching my back.",13
DOGGETT,"Well, I never saw it as an option. I'm sure you don't either.",13
