speaker,line,words
SCULLY,"Well, about your J-O-B, Mulder somebody's been trying very hard to reach you by phone. Somebody who wants you back at the FBI ASAP.",24
MULDER,About what?,2
SCULLY,About an X-File.,3
MULDER,"You looking for work, Agent Spender? 'Cause if you are, I got a whole pile in that middle drawer that I'd love to shove down someone's throat.",27
SPENDER,I was just writing you a note. I think you know why I'm here.,14
MULDER,They found your mother.,4
SPENDER,She wants to talk to you.,6
MULDER,I didn't hear the magic word.,6
SPENDER,"Look, Agent Mulder I'm not going to get down on my knees here.",13
MULDER,"Are you asking me, Agent Spender?",6
SPENDER,My mother's been gone for almost a year. She turns up in a train car where she's been operated on by a group of doctors who were burned alive. I just want the truth.,34
MULDER,"The truth is out there, Agent Spender. Maybe you should find it for yourself.",14
DR. OPENSHAW,I expected you sooner.,4
CSM,I've been at the train yard. I'm trying to tidy things up.,12
DR. OPENSHAW,"The overkill will be hard to divert attention from. But not as hard as from Cassandra. You have no idea, do you? Cassandra is a success.",26
CSM,"No, she can't be. Not now.",6
DR. OPENSHAW,I had prepared a syringe for her as agreed. But the rebels came.,13
CSM,They saved her to expose us.,6
DR. OPENSHAW,She's the key to everything.,5
CSM,I won't let her out of our hands.,8
DR. OPENSHAW,They will run medical tests on her. It's only a matter of time. Cassandra must be terminated.,17
DR. OPENSHAW,They will come and question me.,6
CSM,I know. I'm sorry.,4
DR. OPENSHAW,A man should never live long enough to see his children or his work destroyed.,15
SECOND ELDER,Hello.,1
CSM,Have you heard the news?,5
SECOND ELDER,No.,1
CSM,The rebels have struck.,4
SECOND ELDER,Where?,1
CSM,In Virginia. During one of our medical procedures. They killed the project doctors. Burned them.,15
SECOND ELDER,All of them?,3
CSM,Yes. Dr. Openshaw died in the hyperbaric chamber this evening.,10
SECOND ELDER,My god.,2
CSM,I've called an emergency meeting of the Syndicate. Only the future rides on our response.,15
SECOND ELDER,I'll be on a plane.,5
SECOND ELDER,Dr. Openshaw?,2
MAN WHO LOOKS LIKE DR. OPENSHAW,I've come to see you.,5
SCULLY,Didn't expect to find you here.,6
MULDER,Where did you expect to find me?,7
SCULLY,I thought Agent Spender offered you an X-File assignment.,9
MULDER,It wasn't exactly an offer.,5
SCULLY,But isn't it just the opportunity you've been waiting for?,10
MULDER,It is an opportunity made to order for the powers that be.,12
SCULLY,You think it's a setup?,5
MULDER,This is exactly the kind of mistake they've been waiting for to come down on me full force.,18
SCULLY,But Agent Spender asked you.,5
MULDER,LIKE I SAID: not exactly.,5
SCULLY,We've seen this before. Bodies set aflame with no conclusive cause of combustion. Mulder...,14
MULDER,I know.,2
SCULLY,I was with Cassandra Spender when she disappeared. You sat with me while I was under hypnosis when I spoke of just these sorts of details.,26
MULDER,I have no doubt that what Cassandra would tell us would expose more than just what happened to her.,19
SCULLY,"I was taken to one of those train cars. I was tested, just like Cassandra. What if what she tells us could expose who did this to me? Mulder, Agent Spender doesn't have to know.",35
CASSANDRA SPENDER,"Oh, my god. My god...",5
SCULLY,Cassandra.,1
CASSANDRA SPENDER,"Oh, Dana. Oh, my god.",5
SCULLY,It's so good to see you. We're old friends. If I can get ahold of a wheelchair you want to go out for some fresh air?,26
CASSANDRA SPENDER,I don't need a wheelchair.,5
CASSANDRA SPENDER,But I am dying for a cigarette.,7
CASSANDRA SPENDER,"It feels so good to walk. The doctors don't know what to say. I told them they wouldn't believe how it happened and they wouldn't. No, I'm not going to tell anybody this time because nobody believes you anyway. They want to hear it but they just think you're crazy. I guess I wouldn't believe it either except that it happened to me. No, I'm only going to tell somebody I can trust and who can do something about it. I was hoping when I saw you that Agent Mulder was going to be coming in the door behind you.",100
SCULLY,"I've got a surprise for you, Cassandra.",7
CASSANDRA SPENDER,Agent Mulder?,2
MULDER,Shh. Shhh. Shhhh.,3
CASSANDRA SPENDER,"Oh, my god. Oh, my god, I think I'm going to pee the floor.",14
MULDER,Don't... don't do that.,4
MULDER,Look at you.,3
CASSANDRA SPENDER,I told you about their power. You said you didn't believe it.,12
MULDER,"Well, I had reasons for doubt when I met you, Cassandra.",11
CASSANDRA SPENDER,"You just doubted yourself. You were just doubting you'd ever see her again, weren't you? Your sister.",17
SCULLY,Agent Mulder told me he believed he saw his sister... last year.,12
CASSANDRA SPENDER,"That wasn't her, Agent Mulder.",5
MULDER,Then where is she?,4
CASSANDRA SPENDER,"Out there, with them. The aliens.",6
SCULLY,"Cassandra, you were found in a train car. You'd been operated on by doctors.",14
CASSANDRA SPENDER,"Yes, that's right.",3
SCULLY,And these are the doctors who cured you?,8
CASSANDRA SPENDER,No. The aliens cured me. The doctors were working with the aliens. That's what I wanted to tell you.,19
MULDER,What?,1
CASSANDRA SPENDER,I told you that the aliens were here to do good and that I was being used as an oracle to spread the word. Only now I know what the aliens are here for and it isn't good.,38
MULDER,What are they here for?,5
CASSANDRA SPENDER,To wipe us off the planet. They're taking over the universe. They're infecting all other life-forms with a black substance called Purity. It's their life force. It's what they're made of.,31
MULDER,It's the virus-- the black oil.,6
SCULLY,"But, Cassandra, the doctors weren't infected. They were burned.",9
CASSANDRA SPENDER,By another race of aliens. A rebel force that are mutilating their faces so that they won't be infected. This is what I couldn't tell my son Jeffrey.,28
SCULLY,Why couldn't you tell Jeffrey?,5
CASSANDRA SPENDER,Because he doesn't believe me... even though his life is in danger by these same rebel aliens.,17
SCULLY,Spender's life's in danger?,4
CASSANDRA SPENDER,He's in with the men that have been working with the alien colonists for 50 years.,16
SCULLY,Working to do what?,4
CASSANDRA SPENDER,"Whatever it is they did to me... and to you, Dana.",11
MULDER,And you know who these men are?,7
CASSANDRA SPENDER,"Oh, sure. One of them's my ex-husband... Jeffrey's father.",9
CSM,"She'd begun to figure it out. Cassandra was beginning to realize her role in the greatest science project that man had ever known. She was the center of 50 years of work... The key to all of our plans... something even my colleagues didn't realize yet. I killed to keep them unknowing. I killed Dr. Openshaw so they wouldn't discover her. When it's Cassandra I should have killed... Cassandra who needed to die. I couldn't do it. With all the blood on my hands I couldn't kill the mother of my own son, a woman I never even loved. My colleagues never knew, focused as they were on the new threat-- the faceless alien rebels who'd burned our doctors alive... But my colleagues had become old men blind to the fact that the faceless rebels already held the upper hand... that they'd used their powers of disguise to infiltrate our group.",151
KRYCEK,Rebels have attacked and burned project facilities in New Mexico and the Southwest. The medical staff at our Arizona research facility's been slain. The train-car deaths cost us. Work on the human/alien hybrids will suffer the death of Dr. Openshaw.,40
FIRST ELDER,What do they want?,4
CSM,To expose our enterprise-everything we've worked for.,7
THIRD ELDER,"Well, some hotshot reporter's going to put the pieces together not to mention law enforcement.",15
CSM,We have our control on the federal agencies. Our new man at the FBI's very capable of diverting attention.,19
MAN WHO LOOKS LIKE THE SECOND ELDER,Why not side with the rebels... join their alien resistance?,10
THIRD ELDER,It's an option.,3
KRYCEK,"It's an option you declined long ago. Resistance was futile then. Why would it be any less so now? That's why you voted against it-- against men like Bill Mulder. Collaboration has allowed you to prepare... to stall colonization. I mean, how close are you to developing a human/alien hybrid? That alone ensures your survival.",55
MAN WHO LOOKS LIKE THE SECOND ELDER,As slave laborers for the aliens.,6
KRYCEK,"What about your vaccine? By collaborating, you bought yourself time to secretly develop a way to combat the aliens-- to fight the future.",23
CSM,"Alex, enough! For 50 years, we've worked on this project-- 50 years since Roswell. We can't sacrifice ourselves for every new threat can we now?",25
SCULLY,Why risk getting caught here?,5
MULDER,"They're going to be monitoring any work on our machines, in or out. We need access to files. And a name that'll raise flags.",24
SCULLY,Maybe she was making it all up.,7
MULDER,Smokey's got a name.,4
SKINNER,"Get up from the desk. Get up, turn the computer off, grab whatever you took or printed out and give it to me. Let's go, Agents. They're coming.",28
MULDER,Who?,1
SKINNER,Just go.,2
SPENDER,Assistant Director. I'll assume you came down to apprehend these agents for unauthorized entry into my office. I'll make sure it's duly noted in the report of their dismissal.,29
SPENDER,"I've done as you've asked. Mulder's been brought up to his superiors. He and his partner will be processed out of the FBI. I've done as you've asked. Now, I would like you to do for me.",37
CSM,Do for you?,3
SPENDER,I think I'm entitled.,4
CSM,To...?,1
SPENDER,The truth. The truth about my mother. She won't tell me.,11
CSM,Because you won't believe her. Maybe you won't believe me. Maybe it's better not to know.,16
SPENDER,"Look, I need to know.",5
CSM,You need to show me that you're capable of handling the responsibility that comes with this knowledge.,17
SPENDER,"Don't try me, old man.",5
CSM,I gave you responsibility. I gave you a position. I gave you the things that you couldn't get yourself and you can't do the job!,25
SPENDER,Keeping Fox Mulder down is not a job. It's your dirty work!,12
CSM,You pale to Fox Mulder.,5
SCULLY,I bet you're curious about C.G.B.,6
MULDER,What's that?,2
SCULLY,C.G.B. Spender-- his name. Cigarette-Smoking Man?,6
MULDER,What's it stand for?,4
SCULLY,"It's an alias, as far as I can figure. One of hundreds.",12
MULDER,"Scully, you want to go one-on-one? We got nothing but time now that we're on administrative leave.",17
SCULLY,Aren't you curious what I've got in the box? Everything I could find on him.,15
MULDER,Nothing you could ever find would be accurate or credible.,10
SCULLY,Maybe. But there's a picture you're going to want to see.,11
MULDER,That's C.G.B. Spender and my father.,6
SCULLY,"It was taken in 1973. I traced the connection to something they worked on together for 25 years at the state department. A highly classified project. There's more, if you're ready. Cassandra Spender is, indeed, the mother of Agent Jeffery Spender and the ex-wife of C.G.B. Spender. But there's something that you're going to be surprised to find out. She was first abducted in 1973 on the night of November 27.",71
MULDER,That's the same night as my sister.,7
SCULLY,"And there are other names connected to C.G.B. Spender and your father-- Ph.D.s., doctors... one a Nobel winner for early works in genetics. A Dr. Eugene Openshaw. He was the doctor that was found amongst the burn victims clinging to life beside Cassandra Spender. He died the next day in the hospital before he was questioned.",56
MULDER,The project is still going on.,6
SCULLY,Yeah.,1
CSM,If Mulder hadn't known of his father's history with me he was fueled now with names and dates and... certainties. I couldn't stop him any longer-- stop him from learning our sins. His father's and my own. The truth was out there fatally exposed. I had one last hope. One chance to preserve my legacy.,55
SPENDER,"I waited, like you asked.",5
CSM,Good. I'm pleased. I was doubtful after our last meeting.,10
SPENDER,You have a new job for me?,7
CSM,Yes. I may have been unduly harsh. You deserve a fighting chance to prove your father wrong.,17
SPENDER,What is it?,3
CSM,A weapon.,2
CSM,A man has infiltrated the group that I work with. That's to kill him.,14
SPENDER,I don't understand.,3
CSM,"He's pretending to be a member of our group disguising himself as a man he's already killed. You will greet him as that man. Engage him in conversation. Then put that in the back of his neck. You can do it, Jeffrey.",42
KRYCEK,Watch where you point that.,5
SPENDER,"Sir, my name is Jeffrey Spender. My father sent me to see you.",13
SPENDER,I have a message from the group.,7
MAN WHO LOOKS LIKE THE SECOND ELDER,They've changed their minds?,4
SPENDER,That's what I'm here about.,5
MAN WHO LOOKS LIKE THE SECOND ELDER,Sit. Please. What have you to tell me?,8
SPENDER,"Something I've been entrusted with. It's, uh, it's a name, actually-- one that will have meaning for you.",18
SPENDER,I'm sorry.,2
MULDER,Thanks for coming. I know it's late and you've been forbidden to have any contact with us.,17
SCULLY,Sir.,1
SKINNER,You say Cassandra Spender's life is in danger.,8
MULDER,Her life's been in danger going on 30 years... just not the way I think it is now.,18
SKINNER,In danger from who?,4
MULDER,Men who've conducted medical experiments in what began as a secret government project but what is now the most private global enterprise.,22
SKINNER,Enterprising to do what?,4
MULDER,To develop alien/human hybrids that will survive the viral apocalypse when aliens colonize the earth.,15
SKINNER,And I suppose you have proof of this?,8
MULDER,"Files that Agent Scully dug up that make all the right connections to Dr. Eugene Openshaw to my sister, to my father... to Agent Spender's father.",26
SKINNER,Agent Spender's father?,3
MULDER,The Smoking Man.,3
SKINNER,What?!,1
SCULLY,"It's true, sir. We have documented evidence.",7
SKINNER,"Then you believe this, Agent Scully? This whole account?",9
MULDER,I know that Agent Scully has her doubts about the purposes of these experiments but I also know that she herself believes she was a test subject when she was abducted four years ago.,34
SKINNER,"If Cassandra Spender's life was in danger, why not Scully's?",10
MULDER,Because I believe Cassandra Spender represents the final stages of these experiments-- that she may very well be the first successful alien/human hybrid.,23
SKINNER,"What I don't understand is if she was a success, then why is her life threatened?",16
MULDER,Because... the men who created her would rather kill her than let her expose the enterprise.,16
SKINNER,She's under 24-hour guard.,4
MULDER,Assigned by Agent Spender?,4
KRYCEK,"You've never seen one before, have you?",7
KRYCEK,"It's shocking at first. The acceptance of the idea, it's... It's something you thought only children and fools believed in. It undermines your beliefs-- in yourself, in the world... but then you come to understand.",35
SPENDER,Understand what?,2
KRYCEK,"Well, the responsibility that this knowledge demands but the men who have it. The great sacrifice by great men like your father.",22
SPENDER,What sacrifice?,2
KRYCEK,The sacrifice of your mother.,5
SPENDER,What do you know about that?,6
KRYCEK,Just that she's... been the subject of an experiment for 25 years.,12
SPENDER,My father's involved in that? Is he?,7
KRYCEK,Your father directs the experiments.,5
SPENDER,So... I'm protecting her now so the experiments can continue?,10
KRYCEK,"That's why he put you on the X-Files. That's why your father sent you here tonight. You're protecting the project, Jeff. Making the sacrifices. So that you can be a great man, too.",33
SPENDER,I'll be my own great man.,6
CSM,I've trusted no one. Treachery is the inevitable result of all affairs. Every man believes he has his own good reason. I have little doubt of my son's disloyalty to me. Certainly he led Mulder and Scully to us. His mother must know by now her central role in the grand plan... That's she's as much alien as human. Do you wonder why I've chosen you? You've never betrayed me. Now I need someone to trust.,76
DIANA FOWLEY,I'll help you. It's not too late.,7
SKINNER,Cassandra? Ms. Spender?,3
SPENDER,Where's my mother?,3
SKINNER,"You tell me, Agent Spender.",5
SPENDER,Where's the guard? I had a guard posted here.,9
SKINNER,I got here and she was gone.,7
SPENDER,He took her.,3
SKINNER,Who?,1
SKINNER,Agent Spender?,2
MULDER,Cassandra?,1
CASSANDRA SPENDER,I can't believe I found you.,6
SCULLY,How did you find us? Cassandra?,6
MULDER,How did you get here? How did you get out of your room?,13
SCULLY,How did you get your clothes?,6
CASSANDRA SPENDER,"Oh, Agent Scully, Agent Mulder you cannot let them find me.",11
CASSANDRA SPENDER,You cannot let them have me!,6
MULDER,Let go!,2
CASSANDRA SPENDER,You have got to kill me now!,7
CASSANDRA SPENDER,"If you don't kill me, it all starts. There won't be any stopping it. I am the one. You have to shoot me... Please!",24
SCULLY,"Mulder, what are you doing?",5
MULDER,"Stand away, Scully.",3
SCULLY,"Mulder! Mulder, we have to protect her.",7
SCULLY,Mulder? Mulder!,2
