speaker,line,words
REYES,"Mr. Martin, I'm Agent Reyes. This is Agent Doggett. We're with the FBI.",13
OLIVER,This is regarding the death that happened across the street?,10
DOGGETT,"Yes, Sir. May we come in?",6
OLIVER,I-I already talked to the police about this..,8
REYES,"Yes, Sir, we know.",4
OLIVER,"As I told them, I didn't see or hear anything. I wasn't home at the time.",16
MICHAEL,This guy's stonewalling. Kick the door in.,7
DOGGETT,Shut up.,2
OLIVER,I'm... really kinda busy.,4
REYES,"Mr. Martin, just five minutes and we'll be out of your hair.",12
DOGGETT,"Unless you want us to get a warrant, and then... we could be here for hours.",16
MICHAEL,"Right in here, see?",4
MICHAEL,What happened? This isn't what I. saw. None of it. It's all different. Where'd it all go?,17
OLIVER,I'm... not following.,3
MICHAEL,What happened to all the Brady Bunch stuff?,8
REYES,"Uh, Mr. Daley was under the impression that your house was used for the filming of ""The Brady Bunch"", the television show.",22
OLIVER,Well... it wasn't.,3
MICHAEL,I know what I saw.,5
REYES,What are you lookin' at?,5
DOGGETT,I want to check somethin' out. .,6
DOGGETT,"Ah-ha. Hold this, please?",4
DOGGETT,Ah-ha.,1
REYES,"Twice with the ""ah-ha's.""",4
DOGGETT,"The roof's been patched. When I was inside, I knew I smelled fresh plaster.",14
REYES,"So, are you gonna fill me in?",7
DOGGETT,"A - Eyewitness places the deceased inside this house just prior to the time of his demise. B - We found a fragment of roofing shingle at the scene of the impact. It would seem it matches the discarded piece you now hold in your hand. C - There's a hole in the roof, recently patched, this big around. Connect A to B to C.",62
REYES,"Much in the fashion of, say, Daffy Duck or Wiley Coyote, the deceased shot straight up through the roof, flew high into the air and landed on his buddy's car? You're serious?",32
DOGGETT,"A to B to C. I gotta tell ya, I think I'm finally gettin' the hang of this job.",19
SCULLY,"Case number 1-4- dash-3-0-8, Blake McCormick. A well nourished Caucasian male, 24-years-old. I will begin with my external examination. And here is a likely place to start.",27
SCULLY,Ahhhh!,1
DOGGETT,"Help me out here, Agent Scully. Monica thinks I'm losin' my marbles. What can you tell us about what happened to this guy?",23
SCULLY,"Well for starters, Mr. McCormick was dead before he landed on the car. His skull was pulverized from a previous impact. And judging by the roofing material that I found in the wound, I'd say that Agent Doggett's theory holds water.",41
REYES,"Well, like I asked Agent Doggett, how exactly can that be?",11
SCULLY,Electricity.,1
DOGGETT,How's that?,2
SCULLY,"Or maybe electricity is only a by-product. I'm... I'm not really sure. But... look, I had an odd experience today. And, uh, and it made me think to try something unusual. I borrowed an EEG machine, and I wired Mr. McCormick to it. And for the last few hours, he's been putting off a faint reading.",56
REYES,Are you saying he's alive?,5
SCULLY,"No. He's dead as a hammer. Uh... what I'm reading is some sort of residual electricity, like a... like a battery that's draining off its charge. It's fascinating. I mean, I've never seen anything quite like it.",37
REYES,But what does it mean?,5
SCULLY,"Well, if Mulder were here, I'd, uh, imagine he'd talk about research linking electromagnetic fluctuations to levitation, poltergeist activity, ghost sightings...",21
DOGGETT,Ghosts and poltergeists? That's what Mulder would say?,8
SCULLY,"At the end of the day, I wouldn't have any theory that was any better. And I don't now.",19
MICHAEL,"Here's to you, buddy.",4
ALICE,"Well folks, I made pork chops and apple sauce.",9
ALL,Oh!,1
MICHAEL,"What is this, man? What in Holy freakin' hell is this, man?",12
OLIVER,Please... leave.,2
MICHAEL,They were here. I saw 'em! I saw 'em all!!,10
OLIVER,Leave... before it's too late.,5
MICHAEL,I saw the Brady Bunch.,5
MICHAEL,"Oh, my God! What are you doing? Oh, my God. Oh, my God!",13
REPORTER,"Over here, guys! Get the body in the background!",9
REYES,Smile. All of Southern California's watching us scratch our heads in confusion.,12
REPORTER,"... second time in one week, as this morning police were called to the house.",14
DOGGETT,So let's go get some damn answers.,7
REPORTER,There they found the body of a young man. Although authorities have yet to release any information...,17
OLIVER,"I've said all I'm gonna say to you people! You don't like it, go get your warrant!",17
REYES,He called your bluff. Maybe we can get a warrant.,10
DOGGETT,"Yeah. Judge, I want to toss the house of a man who makes people magically zoom into the sky. It has somethin' to do with electricity and poltergeists and what not. Yeah, that'll fly.",34
DOGGETT,Doggett.,1
SCULLY,"So, the owner won't talk, huh?",6
REPORTER,There you see the two officials...,6
DOGGETT,Excuse me?,2
REPORTER,... who we assume...,3
SCULLY,Smile. You're on TV.,4
DOGGETT,Ah...,1
SCULLY,I'm in Los Angeles at the Field Office. I've called in someone whom you'll both want to meet.,18
DR. REITS,"April 4th, 1970, 10:36 AM. Present for this test are John Reits, speaking, and Anthony Fogelman, age 8. Hello, Anthony. Are you ready to begin? Good. Now, relax. Relax and focus. Almost immediately the EEG is registering an increase of fast beta wave activity on all leads. Theta activity is rising as well. Oh, my goodness. Oh! My goodness.",59
DR. REITS,"Well, there you have it. My right hand to God, all four blocks rose off of the table, and spiralled halfway to the ceiling before they fell.",27
REYES,Too bad that wasn't on film.,6
DR. REITS,"The understatement of a lifetime. Whatever phenomena caused this, I also believe that it radiated an electro-magnetic field strong enough to defog the image. Well, don't be polite. Call me crazy. Everybody does.",33
DOGGETT,"I believe you. Did you recognize that kid? That was our suspect, Oliver Martin. Right?",15
SCULLY,"I went through Mulder's reference books. Van Nuys, California, 1970, one of the best documented cases of what was initially thought to be poltergeist activity. It focused on a young. boy, Anthony Fogelman, who has since changed his name. And Doctor Reits was the parapsychologist who investigated it.",48
DR. REITS,Objects flew around the house. Rooms would grow inexplicably cold. Strange voices would be heard. Anthony's mother was at the end of her rope. I spent six months with her and her son. Six astonishing months.,36
REYES,What did you learn?,4
DR. REITS,That Anthony was as bewildered as everyone else. But that he was responsible for all of it.,17
SCULLY,He was psychokinetic.,3
DR. REITS,He was the Mozart of psychokinesis.,6
REYES,"Sir, in your line of work, why would you fall out of touch with the Mozart of psychokinesis?",18
DR. REITS,"Over time, Anthony's abilities faded. The last few months I was with him, there were no manifestations of it whatsoever.",20
SCULLY,He lost his power?,4
DOGGETT,We're lookin' at this guy for two murders. What can you give us that we could actually take to a judge? Was he... Was he an angry kid? Was he violent?,31
DR. REITS,I can't say what he grew up to be. I... haven't spoken to him in 30 years. But the Anthony I knew... was a lonely little boy.,27
MARCIA,Bye!,1
JAN,Bye!.,1
DR. REITS,"This is a message for Oliver Martin. Oliver? I believe I knew you years ago as Anthony. This is Dr. John Reits calling. Remember me? It's been far too long, and uh... I'd love... I'd love to talk to you. I'd really... like to catch up. Obviously, uh, you're all grown up now. It's funny. I have trouble picturing that. My God, how time flies. But, uh, anyway...",68
DR. REITS,... you can reach me any time on my cell phone. 714-555-0146. I look forward to hearing from you. Bye now.,20
DR. REITS,I guess he's not home.,5
DOGGETT,He's home.,2
REYES,"Ah- ha. I was wondering why a man with no criminal record would change his name. And then I thought about the name itself. Oliver Martin. It sounded familiar, so I ran it.",33
DOGGETT,"Through what, NCIC?",3
REYES,No. A Brady Bunch website. It popped right up.,9
DOGGETT,Cousin Oliver. Who the hell's that?,6
REYES,Carol Brady's nephew. He came to live with the Brady's during the last season of the show.,17
DOGGETT,"You're speaking Greek to me here, uh... What's this case have to do with an old TV show?",18
REYES,"You remember what Michael Daley claimed he saw inside that house? He said it was the Brady Bunch house. He seemed certain of it. And now this name, Oliver Martin? Just connecting A to B to C.",37
DOGGETT,"Does this make any sense to you? When you knew Anthony, was he nutty for the Brady Bunch?",18
DR. REITS,No. We'd watch it together.,5
DOGGETT,"Okay, say he is. What's it mean?",7
REYES,"Well, why name himself after cousin Oliver? None of the other Brady's particularly liked Oliver. He was a self-described pest.",20
SCULLY,"A jinx. Cousin Oliver, the Jinx. Oh, so maybe I watched an episode or two. Uh... so what you're saying is that, uh, his choice speaks to Anthony Fogelman's character. How he views himself. Um, unlucky, star-crossed, a danger.",39
DOGGETT,"Okay, so be it. Just tell me how this helps me bust him, and uh, I'm happy.",17
SCULLY,"Well, I'm starting to hope that it doesn't come to that.",11
REYES,What do you mean?,4
SCULLY,"Well, the power that this man seemingly possesses is extraordinary. It needs to be studied.",15
DR. REITS,It could expand the scope of human knowledge. It could change everything.,12
SCULLY,"It very well could. I mean, I've... I've been working this unit for nine years now. I-I've investigated nearly 200 paranormal cases. We are due for some incontrovertible proof. I want vindication, for... for Mulder and... for all of us.",40
DOGGETT,What in the hell?,4
DR. REITS,"What is it? Agent Doggett, what?",6
DOGGETT,Wait here.,2
DOGGETT,Oliver Martin? FBI!,3
OLIVER,Get out of my house.,5
DOGGETT,"Oliver, there's someone here that wants to talk to you. Dr. Reits - you remember him?",15
OLIVER,"Why won't you people just leave me alone? Please, get out..",11
DOGGETT,"Oh, crap.",2
DOGGETT,Oliver? Dr. Reits? I need some help up here. Oliver? You up there? Down there? Whatever the hell?,18
DOGGETT,Oliver? Oliver?,2
DR. REITS,Anthony?.,1
DOGGETT,Hey! Hey! I'm up here! Dr. Reits! Help me out here!,11
DR. REITS,Anthony?,1
DOGGETT,"Come back here, man! He's dangerous!",6
DR. REITS,Anthony?,1
DR. REITS,"Anthony, let him go.",4
OLIVER,I can't.,2
DR. REITS,Sure you can.,3
OLIVER,No. I don't know how.,5
DR. REITS,"Anthony, you're a good person. I know that hasn't changed. Relax, and focus, remember? Good. Relax... and focus.",18
REYES,Oh - my - God. This is... Are you all right?,9
DOGGETT,Yeah.,1
SCULLY,Just minor bruising.,3
DOGGETT,Dana Scully? Meet Oliver Martin.,5
DR. REITS,Uh... Anthony Fogelman.,3
OLIVER,Oliver.,1
SCULLY,Oliver. It's a great pleasure to meet you.,8
REYES,"Where did all this come from, Oliver? How did you make this come to be?",15
OLIVER,"I think about it, and it's here.",7
SCULLY,Can you think about other things? What happens if you think about another place? A nice place?,17
DR. REITS,"Can you do that, Oliver? Please? It's important to me.",10
SCULLY,"Oh, my god.",3
OLIVER,Mainly... I like to be here.,6
SCULLY,"Oliver? With your help, we could learn so much. I would love to take you back with us to Washington.",20
DR. REITS,"It would mean so much to me, Oliver, to show the whole world.",13
DR. REITS,Wonderful. Let's go get you packed.,6
DOGGETT,We've got a tiger by the tail.,7
REYES,Do you believe he intended to kill you?.,8
DOGGETT,"He wanted me out of his house, and the way I went, it was involuntary like a sneeze. What the hell difference does it make? It means he's not in control of this power of his.",36
SCULLY,"Well, I think that's where we can help him. I mean, he needs to learn how to control his powers. I mean, my God. There's no end to what he could accomplish.",32
DOGGETT,"And there's no end to the harm he could cause if he goes off the deep end, which isn't too long a walk for this guy, in case you haven't noticed. I mean, this whole Brady Bunch thing? I'm not so sure about this.",44
REYES,"Well, we can't keep him here. Two people are dead. Clearly, this isn't working.",14
SCULLY,"And besides, I mean... as grand as this may sound, we owe it to the world.",16
DOGGETT,Maybe. Except that I can't shake this feelin' that the other shoe's gonna drop. That there's somethin' Oliver's not tellin' us.,21
DR. REITS,Oliver? You coming?,3
DR. REITS,Oliver?,1
SKINNER,Wow!,1
OLIVER,May I have a glass of water?,7
SKINNER,"We'll only be a minute. Anything you need just, uh, ask Arlene.",12
SCULLY,"So, what do you think, Dr. Jaycocks?",7
DR. JAYCOCKS,What do I think? I think there's a hell of a lot of physics books that are due for major rewrites.,21
DR. JAYCOCKS,"And I think a year from now, you and Dr. Reits will be in Stockholm accepting the Nobel Prize. This will change everything. May I use your phone?",28
SKINNER,Yeah.,1
DOGGETT,"So, you're onboard with this?",5
REYES,What happens next?,3
SKINNER,"I want Kersh to see this. I want the Director himself in here. I mean, do you realize what this means? This kind of proof? It ensures that they can't shut you down. It means the X-Files will go on forever.",41
ARLENE,Oh!,1
ARLENE,Agent Scully?!!,2
SCULLY,He's having a seizure. What happened?,6
ARLENE,"I saw a big spark, and then he just collapsed.",10
DOGGETT,"We need an ambulance. We got a man havin' a seizure. Fourth floor, AD Skinner's office. Make it quick.",19
DR. REITS,"It was just all the excitement. A little bed rest will do him wonders, and we'll get things right back on schedule.",22
REYES,What do his doctors say?,5
SCULLY,Oliver's electrolytes were severely imbalanced. That's what sent him into shock. They've stabilized his fluids.,15
DR. REITS,"Well, when will they release him?",6
SCULLY,"Well, there's other problems. His thyroid level is elevated, his glucose is low, CPK liver enzymes and BUN, they're all elevated.",21
DOGGETT,Which in a nutshell means?,5
SCULLY,"It points to a multi-system organ failure. Gradually, his body is consuming itself. It's been going on for months, and... maybe even years.",23
REYES,"Well, what's causing it?",4
SCULLY,"His doctors have no idea, but I think I'm starting to.",11
DOGGETT,"This power of his, it's eating him alive.",8
SCULLY,"And if so, it follows that the more he uses it, the more his health will decline... until finally...",19
REYES,What in the hell?,4
SCULLY,"Oh, my God.",3
DR. REITS,Oliver?,1
REYES,"Oliver, those people just now? Was that... Were they...?.",9
DOGGETT,Why were they here?,4
OLIVER,To say goodbye.,3
SCULLY,"Why goodbye, Oliver?",3
OLIVER,Because I'm dying.,3
DR. REITS,"April 4th, 1970, 10:36 AM. Present for this test are John Reits, speaking, and Anthony Fogelman, age 8. Hello, Anthony. Are you ready to begin?",25
DOGGETT,Any change in his condition?,5
SCULLY,"Well, they're trying everything they can think of. Experimental drugs, plasma transfusion.",12
DOGGETT,None of that's gonna work.,5
DR. REITS,Why not?,2
DOGGETT,"Because they're treatin' the symptoms, not the cause.",8
REYES,"What do you have, John?",5
DOGGETT,"One big question. Why ""The Brady Bunch""? Seriously, you two are fans. Why are people still watchin' a 30 year old TV show?",23
REYES,"Because... they're the family everyone wishes they had. Loving parents, lots of brothers and sisters, everybody getting along.",18
SCULLY,"They're the, uh, perfect family. And since Oliver didn't have one as a child, he... created one.",17
DOGGETT,"Sure, I'd buy all that. But in this case, why ""The Brady Bunch""? Why not ""The Partridge Family""? Why not ""Eight Is Enough""? Where was Oliver when you first saw ""The Brady Bunch""? He was with you, right?",38
DR. REITS,"He'd always insisted we watch it together, every week I was there.",12
DOGGETT,"And the longer you two were together, the more his psychokinetic power faded, until finally it went away completely. Now, what do you think that was?",26
DR. REITS,"Because for the first time in his life, he was happy.",11
DOGGETT,Because he was with you.,5
SCULLY,"Well, what are you suggesting is the course of action, John?",11
DOGGETT,"A - Oliver's gonna die if he continues to use his power. B - his power goes away when he's happy. And C - you're the father he never had, and he loves you. A to B to C.",36
ORDERLY,"Come on, Oliver. You gotta eat somethin', man. Doctor's orders.",10
ORDERLY,"Talk to him, will ya?",5
DR. REITS,"Oliver? You have to understand. My life's work... the vindication of it, it's so important to me. I let it blind me. I treated you like... a lab rat, and not a man. And 30 years ago, I left, with barely a goodbye. I am sorry for that. You can't use your power. Not ever again. I forbid it.",59
OLIVER,I can't be alone.,4
DR. REITS,"You won't be. You've got me. Can you forgive me, Oliver?",11
OLIVER,Anthony.,1
DOGGETT,"So close, Dana. I'm sorry you don't get your proof.",10
SCULLY,"Me too. Well, maybe I've had it these past nine years. If not proof of the paranormal, then... of more important things.",22
DOGGETT,"Well, here's hopin' the TV stays off and he learns how to love the real world.",16
REYES,I think you are getting the hang of this job.,10
