speaker,line,words
SCULLY,What's the occasion?,3
MULDER,"Oh, uh, I was going through some stuff after my mother died and, um, it's just an old family keepsake and I wanted you to have it.",27
SCULLY,"Well, I'm touched.",3
MULDER,"Little Caesar, I presume?",4
SCULLY,"Hi... just, uh, give it to the man with the funny look on his face.",15
PIMPLY-FACED PIZZA DELIVERY MAN,"Yeah, it's $29.08.",3
MULDER,"$29.08? What'd she get on it, a tank of gas?",10
MULDER,Scully?,1
MULDER,Scully!,1
MULDER,Call 911.,2
ER NURSE,That Scully? Dana? She's got what? Abdominal pains?,8
MULDER,Her doctor is Dr. Speake.,5
ER NURSE,"Oh, he's been called.",4
MULDER,She.,1
ER NURSE,Who are you? The husband?,5
MULDER,No.,1
ER NURSE,Then you wait outside.,4
DOGGETT,"Agent Mulder, what happened?",4
MULDER,How'd you find out?,4
DOGGETT,I was dropping something off. The landlord told me.,9
ER NURSE,Are you the husband?,4
DOGGETT,Me?,1
DOGGETT,No.,1
MULDER,Excuse me.,2
MULDER,Mulder.,1
REYES,Special Agent Fox Mulder?,4
MULDER,Speaking.,1
REYES,"Agent Mulder, my name is Monica Reyes. We never met. Not since you've been alive, I should say.",18
MULDER,Who?,1
REYES,"Special Agent Reyes. I know this is out of the blue, but I have a case I need your help on. It involves a certain phenomenon.",26
MULDER,"I can't help you, Agent Reyes, for so many reasons. I think you should contact Agent Doggett at the X-Files.",20
REYES,I can't call Agent Doggett because it involves him.,9
REYES,"I'm in New Orleans, but I can be in DC in a few hours. It's important, Agent Mulder. Very.",19
MULDER,Call me when you get here.,6
DOGGETT,They're telling us not to worry. They're running some tests.,10
REYES,Agent Mulder.,2
MULDER,Agent Reyes?,2
REYES,You're taller than I thought.,5
MULDER,You keep on alluding to a time that we've met and I don't remember.,14
REYES,I was there when they found you in the woods. You were...,12
REYES,Uh... Yeah. I'm not surprised you don't remember.,8
MULDER,"Yeah. Um, I-I have somewhere I have to be … if we could cut to the chase.",17
REYES,"As I said before, it involves Agent Doggett … the death his son. I don't know if you're familiar at all with that case.",24
MULDER,"No, I'm not at all familiar with Agent Doggett.",9
AKA,"Unknown Child is suspected to have been … MULDER scans the information. He looks at another picture, crime scene photo of LUKE DOGGETT lying dead, face down on the ground. There is sympathy in MULDER's voice.)",36
MULDER,I-I wasn't aware of this. You were the lead investigator?,10
REYES,Once it fell to the FBI. Agent Doggett was with the NYPD at the time. We worked it together. We never caught the killer. It was the hardest case I've ever had. As in stealing-into-the-bathroom-to-cry-my-eyes-out kind of hard. I can't begin to imagine what it was like for John.,49
REYES,"I couldn't bear to put him through this again, but if it means we could catch his son's killer... I just can't go to him until I know if what I saw means anything.",34
MULDER,You said this case involves some kind of phenomenon?,9
REYES,"I don't know if it was a psychic experience or what, but when we found his son, I had a vision. It was as if for just a moment... The body was changed.",33
MULDER,Changed? Into what?,3
REYES,"Ashes. It looked like ashes. The thing of it is Agent Doggett told me he saw it, too … although he spent the last few years convincing himself he didn't, that even if he did, it didn't mean anything.",39
MULDER,What do you think it means?,6
REYES,"I can't shake the feeling that it's a clue, that it could somehow point to who's responsible, if only I let it. And now I've seen it again. A thousand miles from here, a seemingly unrelated case and I've had the same vision. There has to be a reason for it, a reason it's happening now.",56
ER NURSE,"Sir, immediate family only. You fellas just don't listen. You have to go now.",14
MULDER,Hey! Hey!,2
DOGGETT,You stay out of my life!,6
MULDER,Take it easy!,3
DOGGETT,You stay out of my business!,6
MULDER,"Take it easy, Agent Doggett.",5
DOGGETT,"You want to get something on me, you ask for it! I don't want to get calls about you going behind my back! You got that straight?!",27
MULDER,I don't want anything on you. I was asked to look into this file.,14
DOGGETT,Who asked you?!,3
REYES,Agent Doggett. What are you doing?,6
DOGGETT,Is this you? Is this you looking into this?,9
REYES,Yes. I asked Agent Mulder.,5
DOGGETT,You asked him what? There's nothing in there for him to bother with.,13
MULDER,"Why don't you just calm down, Agent Doggett and let her explain the connection to you.",16
DOGGETT,The connection? To what?,4
REYES,"I was going to tell you, John. I was in New Orleans on a case-- a shooting. Something that I saw connected back to Luke. A vision.",27
DOGGETT,Not this again. You're not going to make something out of nothing.,12
MULDER,Bob Harvey. Does that name mean something or nothing to you?,11
DOGGETT,Bob Harvey was a suspect in the death of my son. We questioned him but then we realized he wasn't our man.,22
REYES,Agent Mulder pointed it out. Bob Harvey was killed last night in a car crash fleeing the police near a shooting in New Orleans. He died in front of the building where the shooting occurred.,35
DOGGETT,What's the connection?,3
MULDER,That's it.,2
DOGGETT,That's it?,2
REYES,And then there was the vision.,6
DOGGETT,"No, there's no connection. I don't care what you saw, you leave it alone … … and you leave it the hell alone.",23
REYES,I know there is something here.,6
MULDER,Good.,1
REYES,Hi.,1
MIA,Hi.,1
REYES,Is your Mommy home?,4
MIA,Mom!,1
KATHA DUKES,Mia?,1
REYES,Katha Dukes?,2
KATHA DUKES,Yeah.,1
REYES,Sorry about the late hour. My name is Monica Reyes. I'm with the FBI.,14
KATHA DUKES,"I believe that we're all born good, uncorrupted and life itself does the corrupting. But, you know, someone like Jeb... He just isn't capable of this.",26
REYES,Are you close... to your brother?,6
KATHA DUKES,Very. Jeb lived here in the house with us till he went down South. He loves his niece.,18
REYES,Does the name Bob Harvey mean anything to you? Did Jeb ever have any dealings with him?,17
KATHA DUKES,No. I think I'd know. Why?,6
REYES,"No reason. It's the answer I was kind of expecting, actually.",11
KATHA DUKES,"Hello? SPARTANBURG, SOUTH CAROLINA OFF INTERSTATE 85",7
JEB DUKES,Katha?,1
KATHA DUKES,Yes?,1
JEB DUKES,"Katha, it's Jeb.",3
KATHA DUKES,I really can't talk right now. It's been a very bad day here.,13
JEB DUKES,"Listen, it wasn't me that killed those people, all right? It was somebody else. I'm telling you, it was somebody else.",21
KATHA DUKES,You're going to have to call back later.,8
PAYPHONE WOMAN,Hi. I'm sorry to bother you. I got a flat tire back a ways.,14
SCULLY,"What are you doing, Agent Doggett?",6
DOGGETT,"I was, um... I just came by to see how you're doing.",12
SCULLY,"I'm, uh... I feel all druggy. Do you mind?",9
SCULLY,Thank you.,2
DOGGETT,They say you're stabilized but we've been worried about you.,10
SCULLY,Who's we?,2
DOGGETT,You know... me and Agent Mulder...,6
SCULLY,"What's wrong, Agent Doggett? You don't seem too good yourself.",10
DOGGETT,You worked with Agent Mulder for how long? A long time.,11
SCULLY,Mm-hmm.,1
DOGGETT,"You never believed in any of this stuff. This paranormal or whatever you call it. So, what changed your mind?",20
SCULLY,"I realized it was me, that I was afraid. Afraid to believe.",12
SCULLY,Why do you ask?,4
SCULLY,"Agent Doggett, why do you ask?",6
DOGGETT,Some other time.,3
REYES,Agent Mulder? I was looking for Agent Doggett.,8
MULDER,"Well, that'd make sense. It's not my office anymore but old habits die hard.",14
REYES,What are those?,3
MULDER,Cases involving images like you described. People close to crimes who experience visions of death disassociated from reality.,18
REYES,And what did you find?,5
MULDER,Absolutely nothing. These visions are so random as to have absolutely no significance to the cases they're supposed to pertain to.,21
REYES,You're wrong.,2
MULDER,I think I know these files.,6
REYES,"And I know what I saw. There's a reason these things are happening. There is something at work here, and it all began with the man killed in the car crash-- Bob Harvey.",33
MULDER,I think that's a coincidence. I think that life is full of them.,13
REYES,"And full of patterns things we see, but can't comprehend. You believe that. Why can't you believe this?",18
MULDER,I think there's an opening coming up in this office soon. You might want to apply.,16
REYES,Is that why you won't help him?,7
MULDER,"I have a, uh, sick friend in the hospital and, uh, I think I should go see her.",18
REYES,I hope she gets well. This office down here needs at least one person with an open mind.,18
MULDER,"You'll say anything, won't you?",5
REYES,Only when I think I'm right.,6
DOGGETT,What am I doing here?,5
MULDER,"Been asking myself that same question, Agent Doggett. But it seems the tenacious Agent Reyes does not want to let go of this one.",24
DOGGETT,Of what?,2
MULDER,"She's got a murder victim out here, a woman found shot. She thinks it's probably the same man who killed those two people down in New Orleans-- this Jeb Dukes.",30
DOGGETT,What does she want from me?,6
MULDER,"She wants to know if you see it, too. What she's been seeing.",13
DOGGETT,"I told you, there's no connection.",6
REYES,Agent Doggett.,2
DOGGETT,"I'm sorry, Agent Reyes. I don't see it.",8
REYES,I think you do.,4
REYES,You're just afraid to go there.,6
MULDER,"Whoo. You just keep shooting till you hit something, don't you?",11
REYES,"You'd rather blind yourself to the connections, but I can't.",10
DOGGETT,You keep talking about these connections. Connections to what? To who?,11
REYES,"What if this is a thread of evil … connecting through time through men, through opportunity, connecting back to you. In India, in Africa, in Iran, in the Middle East, in the Far East. Most of the world, they take it as a given. They see evil in death the way other people see God in a rose.",58
MULDER,I saw Elvis in a potato chip once.,8
REYES,You know what I'm talking about.,6
MULDER,"Yes, I do. I do. But if this man doesn't see it, he doesn't see it, right?",17
MULDER,You awake?,2
SCULLY,Yeah.,1
MULDER,What did the doctor say?,5
SCULLY,That I had a partial abruption. Which means that my placenta started to tear away from the uterine wall. They're going to need to monitor me for awhile.,28
MULDER,But you're going to be fine?,6
SCULLY,Yeah.,1
SCULLY,Where have you been?,4
MULDER,"I've actually been out in the field with Agent Doggett and this, um, female Agent from New Orleans.",18
SCULLY,Agent Reyes.,2
MULDER,Yeah.,1
SCULLY,I like her.,3
MULDER,You're nothing at all alike.,5
SCULLY,"Well, then neither are you and I. So this is a case you're working on?",15
MULDER,"Yeah. Actually, one that involves Agent Doggett's son, the son who died.",12
SCULLY,"Yeah, he's never talked to me about him, but I know something. Are you able to help him at all?",20
MULDER,You can't help a man who can't help himself.,9
SCULLY,"He's worth the effort, Mulder.",5
KATHA DUKES,"All right, you got a half an hour to play in your room before mommy has dinner ready. Mia?",19
MIA,Okay.,1
KATHA DUKES,What are you doing here?,5
JEB DUKES,I'm coming home.,3
KATHA DUKES,"The FBI was here, Jeb.",5
JEB DUKES,"I didn't do what they said, Kath. It wasn't me, okay? It wasn't.",13
KATHA DUKES,What is that on your face?,6
JEB DUKES,What?,1
KATHA DUKES,Is that blood?,3
JEB DUKES,I don't know how that got there.,7
KATHA DUKES,"I need the truth, Jeb.",5
JEB DUKES,"Look, please, believe me, Katha, it's not me, okay? I need help, please.",13
MIA,Mom? Is that uncle Jeb?,5
JEB DUKES,"Yeah, sweetheart. Yeah, it is.",5
JEB DUKES,It's me.,2
DOGGETT,"Jeb Dukes, middle name, Larold. No, Larold. Okay, thanks, anyway.",10
REYES,"What are you doing, John?",5
DOGGETT,I'm looking into this case.,5
REYES,You're looking in the wrong way. There are a hundred agents in this building who can phone canvass.,18
DOGGETT,"Ah, but there's only two who can solve crimes with mental telepathy-- you and me. So we'll just read the tea leaves on this one and there it is, right? Case closed?",32
REYES,John...,1
DOGGETT,"Damn it, Monica, you want to find this guy. I'm trying to find him. What do you want from me?",20
REYES,I want you to be honest with yourself about what you saw that day. Honest about what your feelings tell you.,21
DOGGETT,Feelings don't solve crimes. What the hell does it matter what my feelings are? How the hell's that going to get the job done?,24
REYES,"I'm not talking about the job, John. What are you scared of? Why does it scare you?",17
DOGGETT,I got to believe that I did everything I could to find my son.,14
REYES,You did do everything to find your son.,8
DOGGETT,"I got to believe that I did everything I could to save him, to get him back safe, to not let him down. I got to believe that I did everything humanly possible 'cause if I can't believe that then these other possibilities that you talk about, that Mulder talks about, that Agent Scully talks about... if they're real... if they're real, then... that's something else I could have done to save my son.",74
REYES,"Monica Reyes. Katha? Katha, wait.",5
REYES,Jeb Dukes' sister. He's there at the house with her.,10
DOGGETT,This guy somehow has some link to my son and I'm damn sure going to find out what it is.,20
JEB DUKES,"""As it happened, Hansel and Gretel had overheard everything that their parents had said. 'Shh,' said the boy. 'I'll find a way out, I promise you, and when at last...'""",30
KATHA DUKES,"Mia, honey? Can you come here a minute, please?",9
MIA,But uncle Jeb's reading to me.,6
KATHA DUKES,"That's okay, I just need you a minute. Can you, can you just come here?",15
JEB DUKES,Who's here?,2
KATHA DUKES,"She just wants to talk, Jeb. I just want you to tell her what you told me. She can help you.",21
JEB DUKES,"Who? I said who, damn it!",6
KATHA DUKES,"Come on, baby.",3
MIA,Uncle Jeb!,2
JEB DUKES,You lied to me!,4
KATHA DUKES,"Come on, Jeb.",3
JEB DUKES,Just get back.,3
MIA,Mommy!,1
JEB DUKES,Go!,1
MIA,"Mommy! Mommy! Let me go, Uncle Jeb! Mommy, help! Let me go, let me go, help!",16
DOGGETT,"Right there, right there! Hands in the air! Federal Agent, I'm armed, I'll shoot!",14
JEB DUKES,"You drop the gun, you drop the gun!",8
DOGGETT,Let her go!,3
MIA,Mommy!,1
JEB DUKES,"I'll shoot her, I swear!",5
DOGGETT,I just need to talk to you.,7
MIA,"Mommy... Mommy, mommy!",3
DOGGETT,I won't hurt you.,4
JEB DUKES,You stay back.,3
MIA,Mommy! Mommy!,2
JEB DUKES,I said stay back!,4
MIA,Mommy! Mommy!,2
KATHA DUKES,"Mia, Mia!",2
KATHA DUKES,What have you done?,4
DOGGETT,This man needs help!,4
DOGGETT,You're not going to die on me now.,8
REYES,Agent Doggett...,2
DOGGETT,You hear me? You're going to make it. You're going to make it. You hear me?,16
REYES,John!,1
ER NURSE,"No, no, the parade stops here. Now, if you want to save him, let the doctors do their work, okay? Who's the immediate family member here?",26
KATHA DUKES,I am.,2
ER NURSE,"Okay, come with me. I'm going to need you to fill out some information for me, all right?",18
REYES,There is nothing more you can do.,7
DOGGETT,You can't tell me that now.,6
REYES,"Maybe saving this girl was the reason. Maybe that's what this was all about. Maybe that's what I saw and why I saw it. For *that* kid. Go home, John. There's nothing here for you to do.",37
MULDER,Agent Doggett...,2
MULDER,She just fell back to sleep.,6
DOGGETT,"I just wanted to check to see how she's doing. Anyways, I'm here with this other thing. We, uh, we caught this killer, Jeb Dukes. He's in the ICU. He may not make it.",34
MULDER,"And now you're wondering if there really was a connection. You know, when I, uh... I first came to work at the FBI, I worked at Violent Crimes, and I saw, I saw the worst of humanity. I saw monsters and I wondered how they became that way, how these men became so evil. I know there were psychological explanations-- victims of their environment, victims of their parents-- but the scientific explanations were never truly satisfying. And I began to think about evil like, like a disease. You know, that it goes from man to man or age to age. Most of us walk around thinking we're incapable of any acts of evil and we are. You know, we can stifle that momentary urge to kill or to hurt. We have some kind of immunity to it. But I think it's possible that there's... an occurrence in somebody's life, a tragedy or a loss that leaves them vulnerable, hurts their immunity to evil, and all of a sudden at that point in their lives when they're weakened, they're open to evil and they can become evil.",186
DOGGETT,"If that were true, then what you're saying is... is that this man we wheeled in here tonight is infected with evil, the same evil that killed my son. You really believe that, Agent Mulder?",35
MULDER,"Uh, I'm not really a good test for questions like that. I'll believe almost anything, you know, but the, uh... the pisser is you may never know. It may be like Agent Reyes says. It could be random and meaningless-- who it affects, who it goes to.",47
DOGGETT,What if it isn't?,4
MULDER,"Well, then you'd be seeing something that I don't, Agent Doggett.",11
KATHA DUKES,Somebody!,1
REYES,Doctor!,1
DR. SPEAKE,Push one gram of epi.,5
NURSE,Right here.,2
DR. SPEAKE,Call it.,2
DR. SPEAKE,I'm sorry.,2
NURSE,Time of death: 10:57 P.M.,5
KATHA DUKES,"No, no, no...",3
KATHA DUKES,You killed him.,3
DOGGETT,Drop the weapon!,3
KATHA DUKES,No!,1
DOGGETT,Drop it!,2
DOGGETT,I need a doctor!,4
DR. SPEAKE,"Oh, my Lord.",3
NURSE,Get a doctor in here stat.,6
DOGGETT,It's over. It's over now.,5
REYES,It's never over.,3
SCULLY,"Mulder, you never fail to surprise me. I just wish I felt like eating it right now.",17
MULDER,That's cool. We can just wait for the cheese to congeal and eat it later.,15
MULDER,"You miss your regular pizza man, don't you?",8
SCULLY,Yes. That's okay. He's coming by later.,7
MULDER,"I bet you forgot about that, didn't you?",8
SCULLY,"No, I didn't, actually. I thought about it a lot while I was lying in my hospital bed wondering what on earth you could have given me.",27
MULDER,And?,1
SCULLY,"Oh, my god. Oh, Mulder.",5
MULDER,Is it what you imagined?,5
SCULLY,Not even close.,3
MULDER,"Oh, my, that's the wrong doll, actually.",7
SCULLY,"But then that's the other gift that you gave me, Mulder.",11
SCULLY,Courage... to believe. And I hope that's a gift I can pass on.,13
