speaker,line,words
LAB TECH,"No, not that I can see here. Can I ask why you're having this ice sample tested?",17
SCULLY,Another agent asked me to.,5
LAB TECH,Do you know where this sample came from?,8
SCULLY,"From a site in the Yukon Territory, why?",8
LAB TECH,Some cellular material within the matrix...,6
SCULLY,Plant or animal?,3
LAB TECH,I don't know. It's what I'd have to classify as a chimera. A hybrid cell.,15
SCULLY,From what?,2
LAB TECH,"As I said, I don't know.",6
SCULLY,Is it capable of cell division?,6
LAB TECH,I don't know that either. I just now found them. I'd like to get them under our electron microscope. If that's okay.,22
SCULLY,Yes. Please.,2
MULDER,I thought you said there was someone meeting us.,9
ARLINSKY,"Yeah, a guide named Roston.",5
ARLINSKY,I don't get it. This had all been arranged. I don't know what to do. LATER,16
ARLINSKY,We should be able to follow this track all the way up to the site. LATER,16
MULDER,Funny place to take a nap.,6
ARLINSKY,God.,1
MULDER,He's been shot. He's our guide?,6
SCULLY,"Excuse me, I'm looking for Dr. Vitagliano. Dr. Vitagliano, is he here?",12
KRITSCHGAU,"No, I'm afraid not.",4
SCULLY,"I'm supposed to meet him here. Actually, I a little late.",11
KRITSCHGAU,Sorry.,1
ARLINSKY,"Oh, my God! They're all dead! They've been shot.",9
ARLINSKY,Babcock! The body...! It's gone! They took it! No one knew. We didn't tell a soul.,16
MULDER,They had radio communication. Maybe it was being monitored. Someone's still alive.,12
ARLINSKY,It's Babcock.,2
MULDER,"Get him some water. Look's like he took a shotgun hit, but it didn't open him up too badly. The bleeding stopped.",22
ARLINSKY,"Who did this? They took the body, Babcock.",8
BABCOCK,No. I buried it.,4
ARLINSKY,Where?,1
BILL,Dana?,1
SCULLY,Bill. What are you doing here?,6
BILL,I picked up the phone when you called Mom's. They said you could use a change of clothes.,18
SCULLY,Thank you. Um. Where's Mom?,5
BILL,"I didn't tell Mom what happened. So, what did happen?",10
SCULLY,"I was... ahhh... knocked down a flight of stairs, but I'm okay, luckily.",13
BILL,"You're not okay, Dana. I know about your cancer.",9
SCULLY,I told Mom not to tell you.,7
BILL,Why?,1
SCULLY,Because it's very personal... Because I don't want sympathy.,9
BILL,"You think you can cure yourself. Mom tells me that you've gotten worse, that your cancer's gone into your bloodstream. What are you doing at work, gettin' knocked down, beaten up? What are you trying to prove? That you're gonna go out fighting?!",43
SCULLY,"Oh, now come on, Bill...",5
BILL,Do you know what Mom's going through? Why do you think I didn't tell her when they called?,18
SCULLY,What should I be doing?!,5
BILL,"We have a responsibility! Not just to ourselves, but to the people in our lives!",15
SCULLY,"Hey, look, just because I haven't bared my soul to you, or to Father McCue, or to God, it doesn't mean that I'm not responsible to what's important to me!",30
BILL,"To what?! To who? This guy, Mulder? Well where is he, Dana? Where is he through all this?",18
SCULLY,Thank you for coming.,4
BILL,Dana...,1
ARLINSKY,We should be able to do a good enough examination of the body right here to remove any doubt.,19
MULDER,We won't know for sure until we do a carbon dating test.,12
ARLINSKY,"Well, I'm betting his physiology alone will be tell tale.",10
MULDER,The Piltdown Man Hoax wasn't uncovered for forty years until it failed the carbon dating test. And that wasn't even very good.,22
BABCOCK,"If this were a hoax, there are 6 dead men up there on that mountain. There sure as hell is somebody else who believes it wasn't.",26
TECH,You well imagine it's a heavily traveled stairwell. We went back to the Bio Lab where we found an anomalous had latents. We found a partial match in the stairwell just four centimeters from one of yours.,37
SCULLY,Have you run it through the NCIC?,7
TECH,"Yep. This is your assailant, unfortunately he doesn't have a criminal record.",12
SCULLY,Try the federal data base.,5
TECH,I'll be damned! How did you know it would be a government employee?,13
SCULLY,Where does he work?,4
TECH,Right here in Washington. Michael Kritschgau... formerly of the US Army... now attached to the Pentagon Research division in Virginia. Is this the man?,24
ARLINSKY,"The body is 147 centimeters long. Weighing 24 kilograms deliquesced. Derma is hairless, grey with an elephantine texture. There are small eruptions on the surface of the skin most likely due to the presence of iron phosphate in the ice. Otherwise, there appears to be no scarring... no identifying marks... the circumference of the head is 64 centimeters. There are four digits on each hand. Three on each foot. Sex is... undeterminable. The eyes are black covered by what appears to be a thin membrane which I am now removing. The tissue underneath seems to be semi gelatinous with a fine network of veins through out. Examination of the chest cavity confirms the presence of what appears to be a cardio-pulmonary system... heart, lungs, all identifiable. Within a mass of white string like tissue that doesn't appear to correspond to human physiology.",142
SCULLY,STOP! FEDERAL AGENT! HOLD IT! MICHAEL KRITSCHGAU?! YOU ARE UNDER ARREST! Identify your location! GET OUT OF THE CAR! NOW! MOVE!,21
KRITSCHGAU,Please don't shoot. I didn't mean to hurt you. I had no choice.,13
SCULLY,Put your hands on the car.,6
KRITSCHGAU,"If you arrest me, they'll kill me.",7
SCULLY,I don't know what you're talking about.,7
KRITSCHGAU,The same people who are trying to kill you. The people who gave you your cancer.,16
ARLINSKY,"There's tissue culture to be done. DNA sequence and then analysis. And it would be wise to run a gas cromatograph and that carbon dated you suggested. But if this isn't alien, I don't know what it is.",38
MULDER,Mulder...,1
SCULLY,"I had reached agent Mulder at a warehouse just outside of Washington in Sethburg, Virginia. They had managed the frozen corpse by helicopter down the side of the mountain and across the Canadian border in a refrigerated truck. After conducting a limited physical examination Agent Mulder was ready to believe that the body was that of an extraterrestrial biological entity. That he had finally found the proof which had eluded him. Which would confirm not only the existence of alien life but of his sister Samantha's abduction.",87
BLEVINS,But this man Kritschgau had convinced you otherwise. How?,9
SCULLY,"He told me a story which detailed, point by point, the systematic way in which Agent Mulder had been deceived and used and how I as his partner I had been led down the same path. Losing a family member due to my allegiance and contracting a fatal disease which I was told was engineered by the men who responsible for Agent Mulder's deception.",64
BLEVINS,Were you able to convince Agent Mulder of these facts?,10
SCULLY,I was only able to convince him to meet me so that he might hear the story the way I had.,21
ARLINSKY,What the hell is this?,5
ASSASSIN,"Right there, Pork. How's the wound?",6
BABCOCK,I'll live.,2
ARLINSKY,What is this Babcock?,4
ASSASSIN,Get the door. Where did Mulder go?,7
BABCOCK,He got a call.,4
ASSASSIN,Is he a believer?,4
BABCOCK,"Oh, yeah.",2
ASSASSIN,Then we're the only ones who know.,7
BABCOCK,Right. MULDER'S APARTMENT,3
KRITSCHGAU,"The lie you believe, that they have cleverly led you to believe, Agent Mulder, is that there is intelligent life, other than our own, and that we have had contact with these life forms.",34
MULDER,So you're saying this has all been orchestrated? A hoax?,10
KRITSCHGAU,Which you've been used to perpetuate.,6
MULDER,You come by this knowledge how?,6
KRITSCHGAU,"Working for the DOD Watching a military industrial complex that operated unbridled and unchecked during the Cold War, create a diversion of attention from itself and its continued misdeeds by confabulating enough believable evidence to convince passionate adepts like yourself... that it really could be true.",46
MULDER,"And just by chance, you run into Agent Scully?",9
KRITSCHGAU,"I was just like you, Agent Mulder, suspicious of everything but what you should be. I ran the DOD's agitprop arm for a decade. I can show you records of disinformation dating back to the Korean War, before you were even born.",42
MULDER,Why come to me now? Why not four years ago?,10
KRITSCHGAU,"I have a son who's very sick. He served in the Gulf War... The lies are so deep the only way to cover them, is to create something even more incredible. They invented you. Your regression hypnosis, the story of your sister's abduction, the lies they fed your father. You wanted to believe so badly. And who could have blamed you?",61
MULDER,And the thousands of UFO sightings?,6
KRITSCHGAU,"Above top secret military aircraft, concept designed to feed hysteria.",10
MULDER,Evidence of alien biology?,4
KRITSCHGAU,"Unclassified, but naturally occurring biologic anomalies science will eventually explain.",10
MULDER,The body that was found?,5
KRITSCHGAU,"Meticulously constructed out of biomaterials created through the hybridization of differentiated cells. What are called chimeras. Frozen into place over the course of a year using sentiment and materials that would bear out its age, poured through a small channel drilled in the rock above.",45
MULDER,"They would have known that the body would be carbon dated, that it would be proved a fake.",18
KRITSCHGAU,"The body will never be tested, Agent Mulder.",8
MULDER,What do you mean?,4
KRITSCHGAU,"You were only meant to see it, to make you believe the lie, so that you might finally commit and go public with the news.",25
MULDER,This man is a liar.,5
KRITSCHGAU,"You can see for yourself, Agent Mulder. The body is already long gone.",13
SCULLY,Mulder...,1
MULDER,Ah...,1
SCULLY,What?,1
MULDER,Arlinsky's dead.,2
SCULLY,So is this man.,4
SCULLY,"Who did this, Mulder? Mulder?",5
MULDER,"What we had here was proof, Scully, there's no way it could be anything else.",15
SCULLY,"You said it yourself, Mulder. More tests needed to be run.",11
MULDER,"Yeah, but, the ice core samples checked out. If the ice hasn't been tampered with, how could the body within be a fake?",23
SCULLY,"Cellular material found in the ice core samples were a direct match for what this man Kritschgau described. Hybrid cells, chimeras within the matrix.",24
MULDER,Do we know for sure that those cells are not extraterrestrial?,11
SCULLY,"Mulder, everything this man described. You can't just guess at these details. I'm sorry, but the facts here completely overwhelm any argument against them!",24
MULDER,Facts overwhelmed by the lies created to support them!,9
SCULLY,"Mulder, the only lie here is the one that you continue to believe.",13
MULDER,"After all I've seen and experienced, I refuse to believe that it's NOT true!",14
SCULLY,Because it's easier to believe the lie. Isn't it?,9
MULDER,"What the hell did that guy say to you, that you believe his story!?",14
SCULLY,He said that the men behind this hoax... behind these lies... gave me this disease to make you believe.,19
ASHLEY MONTAGUE,"What we generally mean is, of course, intelligent life, something resembling our noble selves. It's entirely probable that there ARE such intelligent forms of life in other galaxies, in the universe. And it is even more probable that many of these forms are vastly more intelligent than we.",48
ANOTHER MAN ON VIDEO,"I think there's no question but that we live in an inhabited universe, that has life all over it.",19
CARL SAGAN,"By finding out what the other planets are like, by finding out whether there are civilizations on planets among the stars, we reestablish a meaningful context for ourselves.",28
ASHLEY MONTAGUE,"I don't think we should wait until the encounter occurs, but that we should do all in our power to prepare ourselves for it.",24
ISSAC ASIMOV,"I can conceive of no nightmare as terrifying as establishing such communication with a so-called superior or, if you wish, advanced technology in outer space.",25
SCULLY,"Earlier this morning, I got a call from the police, asking me to come to Agent Mulder's apartment. The detective asked me... he needed me to identify a body...",29
BLEVINS,Agent Scully...,2
SCULLY,Agent Mulder died late last night from an apparent self-inflicted gunshot wound to the head.,15
