speaker,line,words
SCULLY,You knew her. You don't anymore. I think we can prove that to you.,14
BYERS,She took a position in the FBI's foreign counter-terrorism unit in 1991. Seven years in Europe.,16
SCULLY,Yet there isn't a single piece of information available on her activities in the FBI files.,16
MULDER,I hope you've got something more than that to indict her with.,12
SCULLY,Travel records pulled from airline manifests that had been purged from her FBI records. Extensive movement throughout Western Europe. Almost weekly trips to and from Tunisia.,26
MULDER,For the purpose of what?,5
LANGLY,That's what we couldn't figure until we took a flyer and we found this.,14
FROHIKE,Mutual UFO network logs.,4
MULDER,MUFON.,1
SCULLY,Special Agent Diana Fowley of the FBI was visiting every European chapter collecting data on female abductees.,17
MULDER,So she's collecting data. Big deal.,6
SCULLY,Or hiding it.,3
MULDER,"Scully, you're reaching.",3
SCULLY,"Mulder, when I was abducted a chip was put in my neck. When I happened upon a MUFON group filled with women who'd had the same experience.",27
MULDER,So you're suggesting that Diana is monitoring these abductees? Monitoring these tests?,12
SCULLY,"You tell me that Cassandra Spender is the critical test subject - the one who could prove everything. And yet, who is watching over her? Mulder, I can prove what you're saying or I can disprove it but not when Diana Fowley is keeping us from even seeing her. Mulder, ask yourself why there is no information whatsoever on Special Agent Diana Fowley. Why she would suddenly happen into your life when you are closer than ever to the truth. I mean, you... you ask me to trust no one and yet you trust her on simple faith.",97
MULDER,Because you've given me no reason here to do otherwise.,10
SCULLY,"Well, then I can't help you anymore.",7
MULDER,"Scully, you're making this personal.",5
SCULLY,"Because it is personal, Mulder. Because without the FBI personal interest is all that I have. And if you take that away then there is no reason for me to continue.",31
MULDER,Diana? Diana?,2
MULDER,Sorry. Nobody home. What are you doing here?,8
CSM,The door was open. I came in.,7
MULDER,Interesting company you keep.,4
CSM,No more interesting than your apparent ah... lingerie fetish.,9
MULDER,"You feeling smug, C.G.B.? Yeah, I know your name. I know your game and I got nothing to lose.",19
CSM,"I remember looking over a gun barrel at you once before, Agent Mulder. You couldn't pull the trigger then. What makes you think you can do it now?",28
CSM,I came here looking for my son.,7
MULDER,Why?,1
CSM,Because he's betrayed me. He's chosen the wrong side. He's chosen to believe in your cause.,16
MULDER,That presumes my cause is wrong.,6
CSM,"Oh, it is, Agent Mulder. It is.",7
MULDER,"I'm not the one using innocent people - innocent women - as lab rats, trying to create a hybrid - an alien/human hybrid - so that I might save my own sorry ass when they finally come knocking...",34
MULDER,You find that funny?,4
CSM,"Your father was against it, too, back in '73. The lone dissenter. But he came to his senses. And gave up your sister, Samantha.",24
MULDER,He didn't give up my sister. He was forced to. You made him do it.,15
CSM,"Oh, you're wrong, Agent Mulder. I can't tell you how wrong you are. How wrong you've always been. We had agreed to cooperate with the alien colonists. By a majority vote taken by the group your father and I worked for. A group that came together at the State Department on a project dating back to 1947, to Roswell.",59
CSM,"The vote changed that, though. It changed everything. We no longer cleaved to any government agency. We would now work would ally ourselves with the alien colonists.",27
MULDER,Towards your own selfish end.,5
CSM,We forestalled an alien invasion.,5
MULDER,"No, you only managed to postpone it.",7
CSM,We saved billions of lives.,5
MULDER,You put those lives on hold so you alone could survive.,11
CSM,"No, Agent Mulder, so you could. That's exactly what your father failed to realize. He railed at us and our plans even as the process had begun. While the group had agreed to the most painful sacrifices. Sacrifices that... no one else would ever be asked to make.",48
MULDER,You gave them your children! You gave them your wife! You sent them away... like they were things.,18
CSM,"We sent them away, Agent Mulder because it was the right thing to do.",14
MULDER,You sent them away to be tested on.,8
CSM,We sent them so they would come back to us.,10
CSM,Don't you see? You can't think these choices were made lightly. They were the most painful decisions of our lives. Watching our families' faces...,24
MULDER,You're a liar. My sister wasn't taken from any hangar. She was abducted from our home right in front of me.,21
CSM,"Because your father was late to understand the necessity. That he, too, must give up one of his children to the alien colonists. The aliens insisted on it. It was the only way they would give us the one thing that we needed.",43
CSM,"The one thing without which we could not proceed. You see, the alien fetus would give us the alien genome... the DNA with which we could make a human hybrid. A new race, Agent Mulder. An alien/human hybrid who could survive the holocaust. So you could survive. And live to see your sister.",53
MULDER,And now you've succeeded?,4
CSM,"Quite... in spite of ourselves. The plan was to stall, to resist.",12
MULDER,To work secretly on a vaccine.,6
CSM,That was your father's idea. To use the alien DNA to make a vaccine. To save everyone. The world. It's the reason I come along. But it's too late now. Colonization is going to begin. There will be a sequence of events. A state of emergency will be declared because of a massive outbreak of the alien virus delivered by bees. And the takeover will begin. I have only to hand over Cassandra.,73
MULDER,You can't do that.,4
CSM,Our hand's been forced by the faceless rebels. We've no choice.,11
MULDER,Stop it now or I will stop it.,8
CSM,"No, Agent Mulder. You won't stop it. Not if you want to see your sister again.",16
MULDER,You stop it... or everyone dies.,6
CSM,No. I live. You live... to see your sister return. It's what your father realized. It's just what you'll realize as your father's son. Or die in vain with the rest of the world.,34
CSM,Save her. Save yourself.,4
KRYCEK,You're looking for your father. He's gone. They've all gone.,10
SPENDER,But they're coming back.,4
KRYCEK,"No. No, they left for good.",6
SPENDER,What do you mean?,4
KRYCEK,"Well, they've abandoned these offices.",5
SPENDER,But they've been here for 50 years.,7
KRYCEK,I don't think you understand.,5
SPENDER,Where did they go?,4
KRYCEK,To West Virginia. They'll be transported by the colonists and begin medical preparations to receive the hybrid genes. Except for your father. He's gone to get your mother.,28
SPENDER,No one can get to her. I've got her secured away.,11
KRYCEK,Secured away? He's already had his doctors looking at her.,10
SPENDER,I've got her under guard.,5
KRYCEK,"She's probably being prepared as we speak, Jeffrey.",8
CASSANDRA SPENDER,What do you want now?,5
DOCTOR,"Just lie back, Cassandra. We're just going to remove...",9
CASSANDRA SPENDER,You leave me alone. Leave me alone!,7
DOCTOR,Cassandra. Lie back. Relax. It'll be easier.,7
CASSANDRA SPENDER,"Damn it. Help! Leave me alone! Oh, no, you're not going to dope me! No, don't dope me!",18
DOCTOR,"Roll over, please. Roll over.",5
CASSANDRA SPENDER,No! No! Don't! Damn you! Bastards,6
CASSANDRA SPENDER,. The biggest bastard of all.,5
CSM,I need a few minutes.,5
CASSANDRA SPENDER,They never question it do they?,6
CSM,What?,1
CASSANDRA SPENDER,Your power and authority... When you're really such a coward.,10
CSM,I... I came in hopes that we might speak of the future... not the past.,15
CASSANDRA SPENDER,I'm at a disadvantage... since you've stolen the past from me.,11
CSM,I won't defend myself. Except... except to say that... We're here now only because of what I've done. It's due to it.,22
CASSANDRA SPENDER,"I know it now. Only now. But for so many years, I didn't understand-- through all the abductions and the tests- that it was you.",25
CSM,"I ordered them, yes. But it was never my intention to harm you.",13
CASSANDRA SPENDER,God.,1
CSM,It was to save you. And Jeffrey.,7
CASSANDRA SPENDER,You can never save our son. He knows what you've done to me.,13
CSM,I saved you.,3
CASSANDRA SPENDER,There's only one way... to save him. Only one thing you must do.,13
CSM,I can't do it to you. I can't.,8
CASSANDRA SPENDER,I must die or they all die. No! No.,9
DIANA FOWLEY,Geez.,1
MULDER,I'm sorry. I didn't mean to scare you.,8
DIANA FOWLEY,"Fox, what are you doing?",5
MULDER,Nothing. Not a damn thing.,5
MULDER,I came here looking for evidence.,6
DIANA FOWLEY,What are you talking about?,5
MULDER,Evidence that you'd lied to me-- that you had loyalties other than to me or to the X-Files.,18
DIANA FOWLEY,"Nothing could be further from the truth, Fox. Nothing.",9
MULDER,I didn't find anything Diana. But something found me.,9
DIANA FOWLEY,What?,1
MULDER,Fate. Destiny. Whatever it's called when you... when you realize the choices you thought you had in life were already made.,21
DIANA FOWLEY,"Fox, what happened here?",4
MULDER,You were being paid a visit by young Jeffrey Spender's father. The Cigarette-Smoking Man came looking for his son who has now taken up the futile cause that used to be mine-- against his father.,35
DIANA FOWLEY,Why futile?,2
MULDER,"Because there's nothing to be done. And at some point, you just have to accept that the only way those you love are going to survive is if you give up.",31
MULDER,That's where it all begins. That's where we need to be if we want to survive it.,17
MARITA COVARRUBIAS,Please help me. They're going to leave me here.,9
SPENDER,Please stay away from me. I can't help you.,9
MARITA COVARRUBIAS,They're packing everything up. They aren't coming back here. I know you. I can help you.,16
SPENDER,You can't help me.,4
MARITA COVARRUBIAS,"I know where they're taking her. I know how they're taking her. You've got to trust me, Jeffrey.",18
DOCTOR,Shut the door. This is a highly sensitive area. Get back. You're at high risk of contamination. Leave the room.,20
MULDER,"Hey, Scully. It's me.",4
SCULLY,"Mulder, I was just dialing you. Where are you?",9
MULDER,I'm with Diana.,3
SCULLY,I'm coming to get you.,5
MULDER,No. We're coming to get you. You're coming with us.,10
SCULLY,"No, Mulder, listen to me. I'm going to take you to Cassandra.",12
MULDER,"Cassandra's gone, Scully.",3
SCULLY,"I know, but I know where she's gone to, Mulder.",10
MULDER,"Scully, it's no use.",4
SCULLY,"Mulder, I'm going there whether you're coming or not.",9
MULDER,Going where?,2
SCULLY,To the Potomac yards. They're transporting her by train car.,10
MULDER,Who gave you this information?,5
SCULLY,Agent Spender called me.,4
MULDER,All right. I'm going to send you on ahead.,9
DIANA FOWLEY,What is it? What did she say?,7
MULDER,This may be our last chance to stop them.,9
MULDER,"Turn around. Turn around, Scully.",5
DOCTOR,What the hell is that?,5
MULDER,I think this is him.,5
SKINNER,You going to tell me what the hell is going on?,11
MULDER,Our lives are in danger. We don't have much time.,10
SKINNER,Why couldn't you tell me that over the phone?,9
MULDER,"If somebody overheard us, it might create mass panic.",9
SKINNER,Mass panic over what?,4
MULDER,El Rico Air Base.,4
FIRST ELDER,We waited to send our communication.,6
ELDER 3,We were worried something had happened.,6
CSM,Shots were fired at us.,5
ELDER 3,By who?,2
CSM,I don't know.,3
CSM,We have people missing. Where's Alex Krycek?,7
SPENDER,Krycek! I'm trying to get out of here.,8
KRYCEK,What are you talking about?,5
SPENDER,We can't get past security. They won't recognize my authority to remove a patient.,14
SPENDER,My father did this to her. She wants to tell her story.,12
KRYCEK,"You sorry son of a bitch. You don't get it, do you? It's all going to hell. The rebels are going to win. They took it.",26
SPENDER,They took what?,3
ELDER 3,Who sent the communications?,4
ELDER 4,No one.,2
FIRSST ELDER,This isn't supposed to be.,5
ELDER 3,What is this?,3
FIRST ELDER,Get back. Back! Back! Back! Back! Get back. Back. Back.,10
AD KERSH,The way these people died... the loss of life here - it is beyond words. I can't imagine how it must be for you - losing your mother.,26
SPENDER,"Yes, sir. But that's not why I asked for this meeting.",11
AD KERSH,Why did you ask for it?,6
SPENDER,Because I'm responsible for the deaths of those people at the Air Base hangar in no small way. I certainly didn't prevent them.,23
AD KERSH,I can assume then you can explain how they died? Because I have yet to hear any explanation.,18
SPENDER,"Agent Mulder can explain it. I think Agent Scully, to an extent. They might have even prevented what you see in those photos.",23
AD KERSH,Agents Scully and Mulder have been suspended by the FBI.,10
SPENDER,Also my doing... and my mistake.,6
AD KERSH,I would ask...,3
SPENDER,"I'd ask, sir - before you tell me that it's not my business - that you do everything you can to get them back on the X-Files. Far worse can happen... and it will.",32
AD KERSH,Where are you going?,4
SPENDER,To pack up my office.,5
AD KERSH,Agent Spender...,2
AD KERSH,You have answers now? Why didn't I hear about those answers before?,12
MULDER,I've had answers for years.,5
AD KERSH,Then why didn't we hear about them?,7
MULDER,No one would ever listen.,5
AD KERSH,Who burned those people?,4
MULDER,They burned themselves. With a choice made long ago by a conspiracy of men who thought they could sleep with the enemy. Only to awaken another enemy.,27
AD KERSH,What the hell does that mean?,6
MULDER,"It means the future is here, and all bets are off.",11
AD KERSH,"Agent Scully, make some sense.",5
SCULLY,"Sir, I wouldn't bet against him.",6
SPENDER,Get out of here.,4
CSM,This picture you have - I haven't seen it since you were born. You probably don't even know who the other man is.,22
SPENDER,I don't care. Get out.,5
CSM,"It's Bill Mulder, Fox Mulder's father. Isn't that something. He was a good man... a friend of mine... who betrayed me in the end.",24
SPENDER,I know more than enough about your past... enough to hate you.,12
CSM,Your mother was right. I came here hoping otherwise. Hoping that my son... might live to honor me......like Bill Mulder's son.,21
