speaker,line,words
MULDER'S VOICE OVER,"Let the truth be known though the heavens fall. The web of lies entangling us can now be connected back to the very institution which brought us together. The facts supported by a byzantine plot, executed by someone inside the FBI who, if named could be tied to the hoax meant to destroy me. And to the terminal disease inflicted on Scully. In four years, I have shared my partner's passionate search for the truth. And if my part has been a deception, I have never seen her integrity waver... or her honor compromised. But now, I ask her to lie, to the people that lied to us. A dangerous lie to find the truth. To find the men who would be revealed as its enemy... as OUR enemy. As the enemy within.",133
SKINNER,Agent Scully. Is it true?,5
SCULLY,"Yes, sir.",2
SKINNER,Are you all right?,4
SCULLY,I'm um.... I don't know what to say. They asked me to come down and identify the body.,18
SKINNER,How did you make the ID? Word has it from Alexandria P.D. that it was self-inflicted. A shot gun blast to the face.,23
SCULLY,I saw Mulder earlier this morning. He was wearing the same clothes.,12
SKINNER,I'm very sorry. Agent Scully... Section Chief Blevins wants you in for questioning about this. He believes you have information you haven't come forward with.,25
MULDER'S VOICE OVER,"The military connection to the conspiracy we had pierced was now undeniable. The man who lay dead in my apartment worked for the Department of Defense at its Advanced Research facility. What I might find here, I was uncertain of. But my crime had provided me access. As long as they believed Scully's lie, that it was me lying on my floor, I might learn truths here. But, if our lies were discovered, both Scully and I would be discovered with them.",82
BLEVINS,Agent Scully. Please have a seat. Some time has past since you were first in this office.,17
SCULLY,"Yes, sir. Four years.",4
BLEVINS,"From all reports, your work on the X Files has brought you very close to Agent Mulder.",17
SCULLY,"Yes, sir.",2
SENIOR AGENT,"We're awfully sorry about what's happened, Agent Scully.",8
SCULLY,But that's not why I'm here.,6
BLEVINS,"You're here because we've been informed by the Department of Defense that prior to Agent Mulder's accident, you may have been notified by a DoD employee.",26
SCULLY,"Yes, that's right.",3
OTHER GUY,And he may have given you classified information.,8
SCULLY,He had information about the discovery of what Agent Mulder believed to be alien corpse. He said the body was part of a hoax.,24
BLEVINS,He provided evidence?,3
SCULLY,"No... hard... evidence, no.",4
BLEVINS,"Agent Scully, I suggest you tell us everything you know. If you have any knowledge of this man, you should speak up now.",23
SCULLY,What knowledge?,2
BLEVINS,"His name. Whatever you're withholding, you'll be asked to explain yourself tonight at a joint FBI panel I've asked assembled on this matter.",23
SKINNER,Is this the man? Michael Kritschgau?,6
SCULLY,Yes.,1
KRITSCHGAU,Hey! How did you get in here?,7
MULDER,Through the front door.,4
KRITSCHGAU,You can't bypass security. MULDER You can if you have the card.,12
KRITSCHGAU,Put it away. Put it away.,6
MULDER,You knew my apartment was being surveilled. How?,8
KRITSCHGAU,Come with me.,3
KRITSCHGAU,I was followed from your apartment the night we spoke.,10
MULDER,"Someone at the FBI is involved, this man Ostelhoff, was in contact with somebody...",14
KRITSCHGAU,How'd you get his card?,5
MULDER,I found it on a dead man.,7
KRITSCHGAU,You know what that is? What you have in your hand? That gives you Level 4 clearance.,17
MULDER,"Level 4 clearance, that means I get to dine at the officer's club?",13
KRITSCHGAU,"You have access to everything, Mr. Mulder. Things I don't, things I can only tell you about.",17
MULDER,I need to know who did this to Scully!,9
KRITSCHGAU,"What you can have, what you may find, is so much more than that.",14
MULDER,What?,1
KRITSCHGAU,What you want most desperately of all.,7
MULDER,The cure for Scully's cancer?,5
VOICE ON PHONE,Federal Bureau of Investigation. How may I direct your call?,10
SCULLY,"Communications center, please.",3
HOLLY ON PHONE,Communications Center. This is Holly.,5
SCULLY,"Holly, this is Dana Scully.",5
HOLLY,"Dana, I'm so sorry about what's happened. I just heard.",10
SCULLY,"Holly, I need your help on something. I was hoping you could help me with some information.",17
HOLLY,"Sure, what do you need?",5
SCULLY,"I have some calls placed to the Bureau on consecutive dates. On the sixth, seventh, eighth, ninth and tenth. They came into the pbx They would have all been transferred to the same extension.",34
HOLLY,And you're looking for that extension?,6
SCULLY,Yes.,1
HOLLY,I've got five calls matching those times and dates transferred to an executive level extension.,15
SCULLY,Whose?,1
HOLLY,It's a branch extension. It could be any of them at that level.,13
SCULLY,Would Assistant Director Skinner be at that extension?,8
HOLLY,Yes.,1
SCULLY,Thank you.,2
HOLLY,Okay. You take care now Dana.,6
SCULLY,Yes?,1
DR VITAGLIANO ON PHONE,Special Agent Scully?,3
SCULLY,Yes.,1
VITAGLIANO,"This is Dr. Vitagliano over at the paleoclimatology department over at American University. You had, ah, me look into these ice core samples for you?",25
SCULLY,Right. I...ah... I'm sorry I haven't gotten back to you.,10
VITAGLIANO,I think you want to come down here to the lab. There's something I know you're going to want to see for yourself.,23
MULDER,What am I looking for?,5
KRITSCHGAU,"Level 4 is a biological quarantine wing. It houses a series of labs and medical facilities, and an elaborate facility for the storage of mass quantities of DNA.",28
MULDER,DNA from whom?,3
KRITSCHGAU,"Virtually every American born since 1945. Every immigrant, every indigenous person who's ever given blood or tissue to a government donor. This is what I was telling you. This is the hoax into which you've been drawn. The roots go back 50 years to the end of World War II. Playing on a virulent national appetite for bogus revelation and a public newly fearful of the atomic bomb... the U.S. Military Command began to fan the flames of what were being called flying saucer stories. There are truths that can kill a nation, Agent Mulder. The military needed something to deflect attention away from its arms strategy - global domination from the capability of total enemy annihilation. The nuclear card was fine as long as we alone could play it. But the Generals and Politicos knew they could not win a public relations war. Those photographs from Nagasaki and Hiroshima were not faces Americans wanted to see in the mirror. Oppenheimer knew it, of course, but we silenced him. When the Russians developed the bomb, the fear in the military was not for safety at home, but for armistice and treaty. The business of America isn't business, Agent Mulder, it's war. Since Antitam, nothing has driven the economy faster. We needed a reason to keep spending money, and when there wasn't a war to justify it, we called it a war anyway. The Cold War was essentially a fifty year public relations battle... a pitched game of chicken against an enemy we not much more than called names. The Communists called us a few names, too. ""We will bury you,"" Kruschev said, and the public believed it. And after what McCarthy had done, they ate it with a big spoon. We faced off a few times in Cuba, Korea, Vietnam, but nobody dropped the bomb - nobody dared.",306
MULDER,But what does all this have to do with flying saucers?,11
KRITSCHGAU,"The U.S. Military saw a good thing in '47 when the Roswell story broke. The more we denied it, the more people thought it was true - aliens had landed. A made-to-order cover story for generals looking to develop the national war chest. They opened official investigations with names like Grudge, Twinkle, Project Blue Book, Majestic 12. They brought in college professors and Congressmen and fed them enough bogus facts and fuzzy pictures and eyewitness accounts that they believed it, too. They even hooked Doug MacArthur, for God's sake. I can't tell you how fortuitous it was. Do you know when the first supersonic flight was, Agent Mulder? 1947. Soon every experimental aircraft being flown was a UFO sighting. When the abduction stories started up, it was too perfect. We almost got caught in Korea, an ambitious misstep. China and the Soviets knew it. The UN got all heated up at us.",151
MULDER,Germ warfare. We were accused of using it in the Korea.,11
KRITSCHGAU,"It was developmental then, nothing like what we and the Russians have now. The bio-weapons used in the Gulf War were so ingenious as to be almost undetectable. Developed in this very building.",33
MULDER,What about all the reports of abductions? You're saying they've all been lies?,13
KRITSCHGAU,"Not lies exactly, but citizens taken unsuspecting and tested. A classified military project, above top-secret and still ongoing. You've heard the recent denials about Roswell by the military and the CIA. What's been the effect? Even wilder and more widespread belief. The American appetite for bogus revelation, Agent Mulder.",49
MULDER,But I've seen aliens. I've witnessed these things.,8
KRITSCHGAU,"You've seen what they wanted you to see. The line between science and science fiction doesn't exist any more. This is about control, of the very elements of life. DNA - yours, mine, everyone's.",33
MULDER,"Then why a hoax? Why create hard evidence, an alien body that could be disproved?",15
KRITSCHGAU,"The body you found was so good, so believable, that only a directed scientific examination could have proven the fraud.",20
MULDER,Scully would have known.,4
KRITSCHGAU,The timing of the hoax was planned so Agent Scully wouldn't be alive to do the examination.,17
MULDER,You went along with all this. You let them do this to Scully.,13
KRITSCHGAU,"I paid the price, Agent Mulder. When my son came back sick from the Gulf War, that was my retribution. I'm helping you now, but not unselfishly.",27
MULDER,"You believe there's a cure for him in here, too.",10
KRITSCHGAU,I have to think there is.,6
SOLDIER,Michael Kritschgau... May we talk to you?,7
KRITSCHGAU,What about?,2
SOLDIER,"DOD is detaining you for questioning. Would you come with us, Mr. Kritschgau?",13
ELDER,"I was told that you needed to see me, that there was some urgency.",14
CSM,It seems I've been left out of the loop.,9
ELDER,Left out?,2
CSM,You've been watching Mulder. You had a man on him. No one bothered to inform me of this.,18
ELDER,I know nothing of this man.,6
CSM,I will not be cut out like this. You need my expertise. Is this being run from the DOD?,19
ELDER,"If it is, I am unaware of it.",8
CSM,I've always kept Mulder in check. I put this whole thing together. I created Mulder.,15
ELDER,"Agent Mulder is dead. Our FBI source confirmed it this morning. Mulder killed himself. Mulder was an asset. Without his partner, you may have underestimated his fragility.",27
CSM,I've never underestimated Mulder. I still don't.,7
VITAGLIANO,"As you've asked, I've tested some of the cellular material found in the ice core sample. Because we couldn't classify it as either plant or animal, only as some kind of chimeric hybrid, I put some of the cells in media containing fetal bovine serum. And the cells began to divide.",51
SCULLY,Well then they were animal cells that you found.,9
VITAGLIANO,They are not classifiable.,4
SCULLY,What do you mean? You said there was mitotic cell division.,11
VITAGLIANO,"When the cells began to divide they didn't just multiply, they began to go through the stages of morula, blastula, gastrula.",21
SCULLY,They began somatic development?,4
VITAGLIANO,"The beginning of a life form. Growing into what, I don't know.",12
MULDER,I had come here looking for answers hoping not only to lay bare this conspiracy against the country and the men behind it but to finally learn the truth about the possibility of intelligent extraterrestrial life. Now with what I've heard my beliefs seem more and more improbable. The possibility of a cure for Scully somewhere inside these walls is my only hope but if I might find it and somehow save her the very existence of such a cure would mean with certainty that I had believed in a lie from the start.,94
SCULLY'S VOICE OVER,"I had no way to reach Agent Mulder to tell him what I had discovered - an unidentified microscopic life form whose very existence held the possibility of revelation. Was this organism extracted from the ice which had entombed the alien corpse, the germ cell that might give proof of extraterrestrial life, or was it just the opposite? The scientifically engineered creation of a chimera, an unclassified biological product designed to set up a hoax manufactured to create a false set of beliefs that have long driven Agent Mulder? I now begin to realize that the answer to this question might exist within the life form itself, biological proof of this connection to the cancer invading my body to a virus living inside this organism to which I had been exposed during my abduction three years ago.",136
VITAGLIANO,I'm still not sure what you're trying to find here.,10
SCULLY,I need to do a Southern Blot to run a culture of what you showed me against my own DNA. You said that the unclassified cells you looked at under the EM were full of virus.,36
VITAGLIANO,Right. What are you looking for?,6
SCULLY,A match. And I need it before seven.,8
VITAGLIANO,Tonight? Not going to happen. Not unless we have a blazing hot probe.,13
SCULLY,It's got to happen. Everything in my life depends on it.,11
SCULLY,What are you doing here?,5
SKINNER,I was going to ask you the same.,8
SCULLY,"No, you weren't. You followed me here. Why are you following me? Is this more dirty work you're doing for the DOD?",22
SKINNER,"Why don't you tell me something, Agent Scully. Why don't you tell me what you're doing here.",17
SCULLY,I want an answer from you.,6
SKINNER,I want an answer from you!,6
SCULLY,This isn't your job!,4
SKINNER,"My job is to direct the agents under me, to question their motives when they're lying about investigations, To take steps to cease or censure their actions. Your lie is on record, Agent Scully.",34
SCULLY,And what about yours?,4
SKINNER,"On my desk, I have the pathology and forensics reports for the body found in Agent Mulder's apartment. Now you have to answer for yourself in five hours. As you compound the lies, you compound the consequences for them.",39
SCULLY,"All lies lead to the truth, isn't that right?",9
SKINNER,"And what about your lie, Agent Scully? What does it lead to?",12
SCULLY,"The truth. About the men behind what happened to me, about my abduction and the tests, about being exposed to something against my will, about being put on a table and having something implanted in me, and then having my memory stolen, only to have it return along with a disease that I was given.",55
SKINNER,Is that your justification? Is that what you're going to tell the joint panel tonight?,15
SCULLY,Are you afraid of that?,5
SKINNER,"Well, considering the dead man in Mulder's apartment was murdered in cold blood and you willfully misidentified him, yes. I am afraid. But I'm afraid only for you.",28
SCULLY,"You're going to use that against me, aren't you. You're going to use me as I've been used all along. To preserve the lies.",24
SKINNER,"Where is Agent Mulder? Your silence won't save you. Not with these people. And if you lie, I don't know if anything can.",23
SCULLY,Except proof.,2
SCULLY,"The cruelest ironies are those consecrated by the passage of time, chanced and occasioned by shocking discovery. I had joined Agent Mulder because of my background in the medical sciences. My assignment was to question his work, to debunk his investigations, and rein him back into the FBI mainstream. Now, as fate would have it, I am calling on these very same skills to prove that he has been the target of a scheme orchestrated by someone close to us in the FBI. Someone we have trusted above all others. Involved in a highly organized plot to keep a dangerous secret from the light of day. I could only guess at what Agent Mulder may have uncovered on his own, what he may have found to confirm or deny what he has long held to be a conspiracy to control the public inquiry into government's knowledge and contact with an alien race or races. If he had hoped, as I do, to learn the identity of those who sought to destroy us, I had, with the discovery of this unidentified microorganism, what could amount to forensic evidence. Hard and undeniable genetic evidence of the connection between the conspirators and the cancer which has now metastasized in my bloodstream. I have few short hours to conduct these tests before I must appear before an FBI panel to explain myself. And as I am ready to lie to them about Agent Mulder, I am also ready to confront them with proof. Proof extracted from this tiny organism that could blow open a conspiracy of global consequence.",264
MULDER,"If Agent Scully and I had been led to believe that the conspiracy meant to destroy us has its roots in the Department of Defense, that fact seems all but irrefutable now. I have gained access to a large storage facility by a hallway connecting underground to the Pentagon. On hundreds of rows of shelves are materials that reveal nothing to me of a cure for Scully's cancer. And now, as I have reached the terminus of this space, what appears to be an old and antiquated filing system seems my only hope of finding what this man Kritschgau has assured me exists. If his own desperate hope for his son's cure has eluded him, I now share his desperation. That among these drawers is a sign, a glimmer, some small confirmation that the journey which has brought me here has not been in vain.",145
CSM,Yes? area Mulder went through with Kritschgau watching) I had orders to contact you in the event Scott Ostelhoff entered the building.,22
CSM,Is he there? the subterranean access to breach the Pentagon.,10
CSM,Are you sure it's him?,5
CSM,"Don't do anything, don't say anything. I'm on my way.",10
SCULLY'S VOICE OVER,"If my work with Agent Mulder has tested the foundation of my beliefs, science has been and continues to be my guiding light. Now I'm again relying on its familiar and systematic methods to arrive at a truth, a fact that might explain the fate that has befallen me. An investigation that began without, now turning within. Taking cellular material from the unidentified life form and isolating a virus contained within it, then matching the DNA from this virus with that which I believe has caused my cancer. I hope a picture will develop. A picture that might confirm my darkest suspicions about the source of this disease invading my body in hope of obtaining evidence that its cause is not without blame, even though its cure remains unknown. If science serves me to these ends... it is not lost on me that the tool which I've come to depend on absolutely cannot save or protect me... but only bring into focus the darkness that lies ahead.",167
SCULLY,There it is.,3
VITAGLIANO,I don't understand.,3
SCULLY,My DNA hybridized with the viral DNA from the cell culture.,11
VITAGLIANO,But that means the material form the ice core sample you'd have to have DNA from the unclassified chimera cells in your own body.,24
SCULLY,I know.,2
VITAGLIANO,But how? How did you know?,6
SCULLY,I believe that I was exposed to this material and that it is responsible for giving me a serious illness.,20
VITAGLIANO,What kind of illness?,4
SCULLY,One which cannot be cured.,5
MULDER'S VOICE OVER,"If I did indeed have the cure for Scully's cancer, I was now as dependent on her as she was on me. As I had breached this facility I needed to find my way out to safety... depending on Scully to weave her story, to tell her tale, to make them believe the lie.",54
BLEVINS,"Agent Scully, have a seat. Agent Scully, we've had a brief discussion, but will you restate the matter we're here to put to rest?",24
SCULLY,"Yes sir. Four years ago, Section Chief Blevins assigned me to a project you all know as the X-Files. As I am a medical doctor with a background in hard science, my job was to provide an analytical perspective on the work of Agent Fox Mulder, whose investigations into the paranormal were fueled by a personal belief that his sister had been abducted by aliens when he was twelve. I come here today, four years later, to report on the illegitimacy of Agent Mulder's work. That it is my scientific opinion that he became through the course of these years, a victim. A victim of his own false hopes, and of his belief in the biggest of lies.",118
SENIOR AGENT,: You were contacted by a man who claimed that he worked for the Department of Defense. A Michael Kritschgau. He told you that Mulder had been taken in by a hoax.,31
SCULLY,"Yes, sir. He told me a story which detailed point by point the systematic way in which Agent Mulder had been deceived and used. And how I as his partner had been led down the same path, losing a family member due to my allegiance and contracting a fatal disease, which I was being told was engineered by the men who were responsible for Agent Mulder's deception.",67
BLEVINS,Were you able to convince Agent Mulder of these facts?,10
SCULLY,"What I couldn't tell Agent Mulder what I had only just learned myself, was that the cancer which had been diagnosed in me several months earlier had metastasized. And the doctors told me short of a miracle it would continue to aggressively invade my body, advancing faster each day towards the inevitable.",52
CSM,"No, it's okay, that's okay - let him go.",8
SCULLY,"Early this morning, I got a call from the police... asking me to come to Agent Mulder's apartment. The detective asked me... He needed me to identify a body.",29
BLEVINS,Agent Scully...,2
SCULLY,Agent Mulder died late last night from an apparent self-inflicted gunshot wound to the head.,15
BLEVINS,"Agent Scully, these accusations you've made... You've been given a disease?",11
SCULLY,"Yes, sir.",2
BLEVINS,They're extremely serious charges.,4
SCULLY,"Yes, sir. But I have proof against the men behind this... of the lies that I believed. What I have here is proof undeniable... that the men who gave me this disease were also behind the hoax. A plot designed to lead to Agent Mulder's demise and to my own. Planned and executed by someone in this room.. What I have here is scientific evidence-- You...",66
SKINNER,Somebody get a doctor.,4
MULDER,What? What is it?,4
BYERS,It's deionized water. It's nothing more than that.,8
