speaker,line,words
SKINNER,"To mitigate your situation and then add to your chances of reinstatement, isn't that right?",15
SCULLY,No. I just want answers.,5
SKINNER,And so do I. I want to know why I was asked to execute a search warrant on your apartment to look for a digital cassette.,26
SCULLY,I don't have it.,4
SKINNER,Is this tape what Agent Mulder died for?,8
SCULLY,I believe so.,3
SKINNER,"You want to bring me a smoking gun, Scully? You bring me this tape. Otherwise, I would ask you to go home, sit tight and let us do our job.",30
SCULLY,"Is that all, sir?",4
SKINNER,"Yes, that's all.",3
CSM,Did you ask her about the tape?,7
SKINNER,She says she doesn't have it.,6
CSM,Is that what she says?,5
SKINNER,"Yes, that's what she says.",5
CSM,"Well, that's unfortunate for everyone.",5
SECURITY GUARD,Back again?,2
SCULLY,"I'm just curious about something, would you mind if I went through here again?",14
SECURITY GUARD,Come on through. This thing is more sensitive than a toothache.,11
SCULLY,Would you mind running the wand over me one more time?,11
SECURITY GUARD,Sure. You wearing a necklace or something?,7
SCULLY,"No, not today.",3
SECURITY GUARD,Then what the hell is that?,6
SCULLY,What do you think it could be?,7
DOCTOR,I don't know. It's embedded in your soft tissue here. Looks like maybe a piece of buckshot or something.,19
SCULLY,I don't know how it could have gotten there.,9
DOCTOR,"I can feel it just under the skin. And now that I'm looking at it closely, there's a tiny little scar over it. If you want, I could, uh, do a local and pull it out of there.",38
SCULLY,Yeah. Thanks for coming down here and doing this for me so late.,13
DOCTOR,No problem. You were probably wounded in the line of duty and you didn't even know it.,17
ALBERT HOSTEEN,"For three days, the Blessing Way chant was performed. The F.B.I. man suffered great fevers and his body burned like fire. There was doubt that he recover but the spirits were in attendance because on the night of the third day, he opened his eyes and asked for water. The ritual bath must be given outside the hogan before sunrise. The F.B.I. man was weak from his journey and did not wish to speak but like a rising sun, I sensed in him a rebirth. Still, it will take time to regain his strength.",94
DOCTOR,"Well... it's definitely not buckshot. I, uh... I know what it looks like to me but, uh... I couldn't tell you how it got there. Take a look.",28
SCULLY,It looks like a computer chip.,6
DOCTOR,That's what it looks like.,5
SCULLY,I don't even know how long its been in there. I have absolutely no recollection of it being put there.,20
MELISSA SCULLY,"That is frightening. Dana, this is very serious. You've got to find out what this is.",16
SCULLY,I don't have access to the F.B.I. labs.,8
MELISSA SCULLY,"No, I'm, I'm talking about access to your own memory.",10
SCULLY,Hmmm...,1
MELISSA SCULLY,"I mean, obviously, you have buried this so deeply, you can't consciously recall it.",14
SCULLY,Melissa...,1
MELISSA SCULLY,"I know someone, someone who can help you...",8
SCULLY,No!,1
MELISSA SCULLY,"What are you so afraid of, Dana? You afraid you might actually learn something about yourself? I mean, you are so, you are so shut off to the possibility there could be any other explanation except for your rigid scientific view of the world. It's like you've lost all touch with your own intuition. You're carrying so much grief and fear that you can't see you, you've built up these walls around your true feelings and the memory of what really happened. Just do this for me. As your sister. Please.",91
MARK POMERANTZ,"What I'm going to do is induce an non-ordinary state, a modified form of hypnosis which involves what is called holotropic breath work. This will quiet your interpretive mind so that we can cut through the interference with your memories and perceptions. Now, what I want you to do is to maintain a focus on your breath... relax your breathing. Now, I want you to close your eyes and think of a place where you've always felt completely comfortable and safe. You told me of your experience of being taken away and losing time. Do you remember how you felt just before this happened?",104
SCULLY,I was afraid...,3
MARK POMERANTZ,Do you remember what you were afraid of?,8
SCULLY,Um... that I would die...,5
MARK POMERANTZ,But you didn't die. Someone must have cared for you. Do you remember who that someone was?,17
SCULLY,"There were men... um, a man took me and, uh... there was a light and... loud sounds, my, um... my ears were pounding.",23
MARK POMERANTZ,They performed a procedure on you. Do you remember any pain during this?,13
SCULLY,"I'm trying. The, the sound is all screwed up. There was an alarm. Th, I remember, um... they wanted to know if I was all right.",26
MARK POMERANTZ,Maybe you trusted them not to hurt you. Could this be possible?,12
SCULLY,I don't know.,3
MARK POMERANTZ,"At the F.B.I., you work with people you must entrust with your life. Could it have been one of these people?",21
SCULLY,I had to trust someone... I was powerless. I couldn't... I could not resist them.,15
MARK POMERANTZ,"If this is too painful, I want you to go back to that comfortable place where we began and try again.",21
SCULLY,"No! I'm sorry... I'm trying, I'm trying. I don't think this is working. I don't think we're getting anywhere. Thank you, but you'll have to excuse me.",27
ALBERT HOSTEEN,"You must be careful now to end the ceremony properly. If you leave, you must not do any work, change clothes or bathe for four days.",26
MULDER,That's really going to cut into my social life.,9
ALBERT HOSTEEN,The boys have a gift for you. You asked for them during your worst fevers.,15
MULDER,"During my fever, I... I left here and traveled to a place.",12
ALBERT HOSTEEN,This place. You carry it with you. It is inside of you. It is the origin place.,17
MULDER,It wasn't a dream?,4
ALBERT HOSTEEN,Yes. We are done now.,5
SKINNER,Skinner.,1
SCULLY,You came to see me today.,6
SKINNER,Excuse me?,2
SCULLY,"You came to my apartment, I assumed you wanted to see me about something.",14
SKINNER,I don't know what you're talking about.,7
SCULLY,I saw you come out of my building.,8
SKINNER,"You've obviously made a mistake, I'm sorry. I need some air. Excuse me.",13
MULDER,"I have been on the bridge that spans two worlds, the link between all souls by which we cross into our own true nature. You were here today, looking for truth that was taken from you, a truth that was never to be spoken but which now binds us together in dangerous purpose. I have returned from the dead to continue with you... but I fear that this danger is now close at hand... that I may be too late.",80
PRIEST,"So we are here to mourn the passing of William Mulder, to join in our grief for our loss but to share also the memories of a man whose life was rich and full and who made his family's and his friends' lives richer and fuller as well. Sadly, I've been informed today by the mother of William's children that his son, Fox, could not be here to join us in this time of sorrow.",75
SCULLY,Mrs. Mulder?,2
MRS. MULDER,Yes?,1
SCULLY,"I'm Dana Scully, I work with your son. Um... I know what you may have heard from the F.B.I. but I have a very strong feeling that your son is going to be found.",34
MRS. MULDER,"Oh, my goodness gracious.",4
SCULLY,I think he's still alive.,5
MRS. MULDER,How do you know?,4
SCULLY,I just have a very strong feeling. I promise I'll let you know as soon as I do.,18
MRS. MULDER,Thank you. Thank you very much.,6
WELL-MANICURED MAN,Hello. I see you're a friend of the family. So am I. Do you think we might find a moment to speak?,22
SCULLY,About?,1
WELL-MANICURED MAN,A very serious matter. Please... can we find someplace away from the others? I couldn't help overhearing your conversation. You think the son is still alive?,26
SCULLY,Who are you?,3
WELL-MANICURED MAN,I'm a member of a kind of consortium. We represent certain global interests.,13
SCULLY,What kind of interests?,4
WELL-MANICURED MAN,Interests that would be extremely threatened by the digital tape that you are no longer in possession of.,18
SCULLY,Threatened enough to murder?,4
WELL-MANICURED MAN,"Oh, my, yes.",3
SCULLY,What do you know about Mulder?,6
WELL-MANICURED MAN,That he is dead. Cui bono.,6
SCULLY,You're lying.,2
WELL-MANICURED MAN,I'm not here to tell you lies.,7
SCULLY,What are you here for?,5
WELL-MANICURED MAN,To tell you your life is in danger too.,9
SCULLY,Leave me alone.,3
WELL-MANICURED MAN,"They'll kill you one of two ways. They'll send someone, possibly two men. They'll kill you in your home or in the garage with an unregistered weapon which will be left at the scene. Using false documents supplied by associates of mine, they'll be out of the country in less than two hours.",53
SCULLY,You said there were two ways.,6
WELL-MANICURED MAN,Yes. He or she will be someone close to you. Someone you trust. They'll arrange a meeting or come to your house unexpectedly. Do you have someplace else you might stay?,31
SCULLY,"Why, why kill me?",4
WELL-MANICURED MAN,You want something they don't. Justice. And because they are now quite certain you don't have the computer copy of the files they're looking for.,25
SCULLY,Why are you protecting me?,5
WELL-MANICURED MAN,I feel my colleagues are acting... impulsively and your death will draw unnecessary attention to our group.,17
SCULLY,"You're not protecting me, you're protecting yourself.",7
WELL-MANICURED MAN,Why should that surprise you? Motives are rarely unselfish.,9
SCULLY,What kind of business are you in?,7
WELL-MANICURED MAN,"We predict the future and the best way to predict the future is to invent it. Good day, young lady.",20
MULDER,Mom?,1
MRS. MULDER,"Oh... my God! Oh, Fox. I can't believe it. I expected the worst.",13
MULDER,"I need your help, Mom, but I don't have much time.",11
MRS. MULDER,They said something terrible has happened to you.,8
MULDER,I'm okay but I need your help. I need you to remember.,12
MULDER,I need to know more about Dad. Who these people are.,11
MRS. MULDER,It was all so long ago.,6
MULDER,"I need you to try and remember, Mom. These pictures were taken in 1972. Where?",15
MRS. MULDER,I don't know.,3
MULDER,"Dad was working for the state department, he'd go on the road. Where would he go?",16
MRS. MULDER,"I don't remember, Fox. Please...",5
MULDER,"Will you look at the pictures, Mom?",7
MRS. MULDER,Don't do this...,3
MULDER,Just look at them!,4
MRS. MULDER,Don't do this to me.,5
MULDER,"Now, he must have talked about his work, about the men he worked with. Did he ever bring them home? Were they ever here?",24
MRS. MULDER,"Yes... but I don't remember their names anymore. What does this have to do with, Fox?",16
MULDER,I think it has to do with Samantha. I think it has to do with what happened to my sister.,20
SCULLY,Hello?,1
MELISSA SCULLY,Dana? It's your sister.,4
SCULLY,Hi.,1
MELISSA SCULLY,"Hi, where've you been?",4
SCULLY,"I, uh, I had to go to Boston... for a funeral.",11
MELISSA SCULLY,"Oh, well, I was worried about you.",7
SCULLY,Why?,1
MELISSA SCULLY,Because I haven't heard from you since you saw Doctor Pomerantz.,11
SCULLY,"Missy, something strange happened to me today. I'm... I'm a bit freaked out by it.",15
MELISSA SCULLY,"Okay, well, I, I want to come over. I want to talk to you. Are you going to be there for a while?",23
SCULLY,"Yeah, yeah, I will.",4
MELISSA SCULLY,Okay.,1
SCULLY,Bye.,1
MELISSA SCULLY,I'll see you in a bit.,6
SCULLY,"Hi. Come on, come on, come on...",7
MELISSA SCULLY ON MACHINE,"Hi, this is Melissa. I'm very sorry that I missed your call. Please leave a message and I'll call you back, okay? Have a really nice day.",27
SCULLY,"Missy, it's me. Please pick up. Missy? Missy, pick up... I'm coming over to your place instead. I'll, I'll, uh, I'll look for you on the way. Bye.",28
SKINNER,"Scully, get in the car. I need to talk to you, it's very important.",14
SCULLY,I was just going over to my sister's.,8
SKINNER,"I'll drop you by there, right now, I need for you to come with me.",15
SCULLY,Where are we going?,4
SKINNER,To a place we can talk in private.,8
SCULLY,"After you. Eyes forward. Put your hands where I can see them. Don't turn around or I'll blow your head off. Don't think I won't do it, you son of a bitch.",32
SKINNER,"No, I believe you. Just stay cool, I'm with you.",10
SCULLY,Take two steps forward. Now move slowly towards the couch. Turn around and sit down on your hands.,18
SKINNER,Are you going to let me tell you why I'm here?,11
SCULLY,I know why you're here. I want to know who sent you. Whose errand boy you are.,17
SKINNER,No one sent me.,4
SCULLY,You got the rest of your life to give me answers.,11
KRYCEK,"Oh, no. Oh, damn it.",5
HISPANIC MAN,What's wrong?,2
KRYCEK,Let's... let's get out of here.,6
SCULLY,"How high does it go, Skinner? Who's pulling the strings?",10
SKINNER,"You can kill me, Scully, but you'll only be doing their work for them. Forget about your job and family. You'll spend the rest of your life behind bars, there isn't a federal judge that they couldn't persuade.",38
SCULLY,What's the alternative? Let you kill me now?,8
SKINNER,I didn't come here to kill you. I came here to give you something. I've got the digital tape.,19
SCULLY,You're lying.,2
SKINNER,I've got it in my pocket. I took it out of Mulder's desk.,13
