speaker,line,words
MULDER,You want to know about anarchy? You don’t tell me where that other bomb is and I’ll make sure you spend your prison time on your bigoted hands and knees putting a big smile on some convict’s face.,38
MAYHEW,Sonofabitch stole it- truck and all. Some storage garage.,9
MULDER,Where?,1
MAYHEW,Terma...North Dakota.,2
MULDER,"Thank You. Scully, get on the phone and get the license numbers for any two-ton trucks stolen in North Dakota in the last six months. Then call Canadian border authorities and have them stop any truck fitting that description. Tell them they’re looking for a bomb.",46
SCULLY,"What are you doing, Mulder?",5
MULDER,"This has been a big setup from the beginning- almost perfectly executed. Someone used Krycek, then Krycek used us...someone who didn’t want that rock in American hands.",27
SCULLY,But what’s in Canada?,4
MULDER,Where would you put this rock if you didn’t want it to be found?,14
SCULLY,Back in the ground.,4
SCENE,Vassily Peskow’s truck is stopped by border authorities.,8
PESKOW,"Fertilizer for my hothouse tomatoes. Beautiful tomatoes, all year, eh? Thanks..",11
MULDER,Go back to the refinery. See if you can find anybody who knows anything about that truck.,17
SCULLY,nan,1
MULDER,"Peers into the pipe. Sees a box, but can’t reach it. Suddenly, the oil well next to him comes on, coating the ground and Mulder with oil. He is still trying to reach the box.) CUT TO SCULLY AT REFINERY",40
SCULLY,"CUT TO MULDER, REACHING FOR THE BOX",7
MULDER,nan,1
PESKOW,"I would just as soon kill you, but please, don’t make me. My work is done. Sur Posidive. .",18
SCULLY,Mulder! .,1
MR. ROMINE,I’d like to get started here. Miss Scully?,8
SCULLY,"Yes...I’m ready here, sir.",4
MR. ROMINE,"You have evidence to present. At least, that’s what I’ve been told.",12
SCULLY,"Yes, Senator...evidence linking a number of deaths... a great number...to a biotoxin that was transported to US soil by a courier who was also killed.",25
SENATOR SORENSON,Is this the same man who was pushed from the Assistant Director’s apartment?,13
SCULLY,Yes. He has not been ID’ed.,6
SENATOR SORENSON,Do we have the name of the individual who pushed him?,11
SCULLY,"Yes, sir. Alex Krycek...who is missing and, possibly , deceased.",9
SENATOR SORENSON,And are you then in possession of the pouch or its contents?,12
SCULLY,No sir.,2
SENATOR SORENSON,What evidence are you then presenting us with today?,9
SCULLY,"Documents and interviews in support of a wide-ranging conspiracy to control a lethal bio-toxin that is, in fact, extra-terrestrial in origin.",21
SENATOR SORENSON,"Well...uh....what are we talking about...?Little green men, here?",8
SCULLY,"No, sir. Not at all.",5
MULDER,"Why is this so hard to believe? When the accepted discovery of life off this planet is on the front page of every newspaper around the world? When the most conservative scientists and science journals are calling for the exploration of Mars and Jupiter? With every reason to believe that life and the persistence of it is thriving outside our own terrestrial sphere? If you cannot get past this, then I suggest this whole committee be held in contempt, for ignoring evidence that cannot be refuted.",86
SENATOR SORENSON,This is NOT why we are here today.,8
MULDER,Then why are we here today?!?,6
MR. ROMINE,I will suggest that we recess here until such a time that all the evidence can be properly evaluated.. .,19
SCENE,Night. Interior of Peskow’s apartment. Peskow enters the apartment and stops suddenly as he notices a guest.,17
PESKOW,nan,1
KRYCEK,"I am only here, Comrade, to congratulate you on a fine job.",12
PESKOW,Harasho,1
