speaker,line,words
WHITE,We got more trouble; a mob has gathered on the south side of town.,14
WHITE,"What’s going on here, Bob?",5
BOB,George Huntacker’s little boy got a phone call from someone who said they knew the location of the mass grave.,20
WHITE,"You’re destroying private property, Bob, you’re gonna have to stop digging.",11
BOB,Our children are dying!,4
WHITE,"Well, that does not give you the right to come out here and tear up Harvey Molage’s back yard.",19
BOB,Maybe Harvey’s got something to hide. We’ve got two kids who’re prepared to say he took them on a camping trip and made them play naked movie star games!,29
MULDER,"That man, is he always that hysterical?",7
WHITE,"No, Bob’s our high school principal, I’ve never heard him say a bad word about anyone.",16
SCULLY,"This is called ‘rumor panic’. It’s when XXX that links up with a popular satanic cult myth and an increase of attention in a community. A villain or villains are singled out as the focus of the community’s confusion and angst about unexplained events, like the death of the high school boys. There have been at least twenty incidents since 1983 from upstate New York to Reno, Nevada and not one of them has turned up a single shred of evidence to support the wild allegations.",86
A WOMAN,I found bones!,3
BOB,She found bones!,3
SCULLY,"Allright, everybody, stay back!",4
WOMAN,They’re in the bag.,4
MULDER,Go ahead…,2
SCULLY,"No, you go ahead.",4
MULDER,"No, no, be my guest. I know how much you like snapping on the latex.",15
BOB,They’re child’s bones!,3
MULDER,"What’s that, what is that, right there, that some kind of lettering there?",13
SCULLY,R. W. G.,3
BOB,Dick Godfrey. That bag belongs to doctor Godfrey. He’s the baby killer!,12
MULDER,Who’s doctor Godfrey?,3
WHITE,He’s a town pediatrician.,4
SCULLY,nan,1
BOB,"Come on out, Godfrey!",4
BOB,"He’s home, he’s in there!",5
WHITE,"Let me get this straight, for the record; you haven’t seen the bag in a year and you sold it at a garage sale.",24
GODFREY,"To a young girl, one of the Roberts family. They live a few doors down.",15
WHITE,Why was it filled with bones and buried in the middle of a field?,14
GODFREY,I have no idea.,4
WHITE,"Well, the people of this town seem to think you do. Would you be willing to take a lie detector test?",21
GODFREY,Eh…,1
SCULLY,"You can go now dr. Godfrey, I don’t think we’ll be needing you any further. Your story checked out.",19
GODFREY,Thank God.,2
SCULLY,"The bones, turned out to be the skeletal remains not of an infant, but of a beloved, fourteen year old , formerly known as Mr. Tippy.",25
TERRI,Mr. Tippy…,2
MULDER,"This may not be any time to mention it, but someone is wearing my favorite perfume.",16
SCULLY,Can I have a word with you?,7
SCULLY,This has gone on far enough.,6
MULDER,What?,1
SCULLY,"I am not going to be humiliated by you, in front of you, or by having to bring a teenage girl in, on her birthday of all days, to identify the bones of her dead dog, Mr. Tippy!",38
MULDER,nan,1
SCULLY,"I see no reason to pursue this case any further and not only that, I find your conduct and comportment in this investigation not just alarming, but highly objectionable. What are you doing?!",33
MULDER,Must be detective White…,4
SCULLY,"If that’s the reason we’re sticking around, that’s your business.",10
MULDER,What? What are you talking about?,6
SCULLY,Detective White.,2
MULDER,"We came down here because of three unexplained deaths, detective White is just trying to solve them. She could use our help.",22
SCULLY,"Well, you two seem to have a certain…simpatico. I’m going back to Washington in the morning.",16
BRENDA,Who am I gonna marry?,5
ALL,Satan?!,1
TERRI/MARGI,"One Bloody Mary, two Bloody Mary, three Bloody Mary, four Bloody Mary…",12
BRENDA,What are you guys doing?,5
MARGI,You just close your eyes and count to thirteen and Bloody Mary appears in the mirror.,16
TERRI,"Come on in, Brenda.",4
BRENDA,No. Thank you.,3
TERRI/MARGI,"Five Bloody Mary, six Bloody Mary, seven Bloody Mary…",9
WHITE,Can I come in?,4
MULDER,What happened?,2
WHITE,I found that on my front doorstep.,7
WHITE,"If they’re not Satanists, who are they?",7
WHITE,What are you doing?,4
MULDER,Nothing.,1
WHITE,You’ve been drinking.,3
MULDER,"Yes, I, I have, which is funny, because I usually, I normally never, I don’t drink.",16
WHITE,"You know, I don’t feel like going home. Do you mind if I slept here?",15
MULDER,"Actually, I’m sure I could eh, get you another room.",10
WHITE,Maybe we can solve the mystery of the horny beast.,10
MULDER,"Maybe we should just watch some television. There’s a movie on TV, actually, it’s the same movie on every channel.",20
WHITE,"Weird. I like weird, I feel weird.",7
SCULLY,Mu… . There’s been another death.,5
MULDER,Was it a murder?,4
SCULLY,A high school girl was impaled by flying glass from a bathroom mirror.,13
MULDER,Let me drive…,3
SCULLY,I’m driving.,2
MULDER,"Scully, it’s not what you think…",6
SCULLY,I didn’t see anything anyway.,5
MULDER,Will you let me drive!?,5
SCULLY,I’m driv… Why do you always have to drive? Because you’re the guy? Because you’re the big macho-man?,18
MULDER,No. I was just never sure your little feet could reach the pedals.,13
MARGI,Hé.,1
TERRI,"Loss of appetite, that’s not a good sign.",8
SCOTT,I’d like to be alone.,5
TERRI,"Well, you got your wish.",5
SCOTT,What happened to you guys. You used to be…,9
TERRI,"Look, Scott, we’re not dressed like this for the funeral. We’re here to make you feel better tonight. Carpe PM",20
SCOTT,Oh… .,1
TERRI,Hate him.,2
MARGI,nan,1
TERRI,Hate him!,2
MARGI,nan,1
MULDER,When we were here before you s……,7
ZIRINKA,I’m just waiting for authorization.,5
MULDER,I’m a federal agent….,4
ZIRINKA,"Last I heard, the federal government couldn’t pay its bills. Okay, you’re good for up to 300 bucks. How can I help you?",23
MULDER,You said that you knew why people are behaving so strangely around here.,13
ZIRINKA,"Well, the same reason that my dog’s been trying to mate with the gas barbecue for the last two months.",20
MULDER,You said it was planetary?,5
ZIRINKA,"Once every eighty-four years Mercury, Mars and Uranus come into conjunction. Only this year Uranus is in the house of Aquarius.",21
MULDER,That’s a bad thing?,4
ZIRINKA,"Bad like an Irwin Allan movie. I mean, things are gonna fall outta the sky, disaster lies await, especially around here.",21
MULDER,Why here?,2
ZIRINKA,"We’re in a geological vortex, a high-intensity meridian.",8
MULDER,nan,1
ZIRINKA,A cosmic G-spot? All combinating on January 12th when they come into perfect alignment. Which would be… today. Hé.,19
MULDER,Why is this affecting everyone?,5
ZIRINKA,"Well, some people more than others. Relationships are gonna suck, significant dates can exaggerate the effects.",16
MULDER,What if today was my birthday?,6
ZIRINKA,"Then I’d say happy birthday. Unless of course you were born in 1979,and then I’d call the police.",18
MULDER,nan,1
ZIRINKA,"You’d have a Jupiter-Uranus opposition, forming what’s called a grand square, where all the planets align into a cross. All the energy of the cosmos would be focused on you.",30
MARGI,You don’t have to be alone tonight.,7
SCOTT,What are you doing?,4
MARGI,The insensitivity to your pain way too much for me to bear. So I …,15
TERRI,What? So you what? So you blew me off so you could snatch same shoulder-time with rude-boy?,17
MARGI,Back off Terri!,3
TERRI,"Happy birthday, bitch.",3
MARGI,Right back at you!,4
TERRI,You’re bleeding.,2
MARGI,So are you.,3
MARGI,You killed him.,3
TERRI,"What d’you mean, I killed him? You killed him.",9
MARGI,I didn’t kill him.,4
ZIRINKA,I’ll let you fill in the amount.,7
MULDER,Mulder…,1
MARGI,I know who the killer is. I know who did it all.,12
MULDER,Who is this?,3
MARGI,Margi Kleinjan.,2
MULDER,"Where are you, Margi? Just tell me where you are…",10
SCULLY,"I dunno what you think you’re doing, but I suggest you put that gun down, sir, or I’m gonna have to arrest you.",23
BOB,"We’re not standing around anymore, waiting for answers. We’re taking this situation into our own hands.",16
SCULLY,"You can’t go walking down the middle of a street carrying a loaded weapon, it is against the law.",19
BOB,"Not if I’m hunting, it’s not. Hunting Satanists.",8
SCULLY,There are no Satanists here.,5
BOB,"Then who killed those kids, and who killed all these birds.",11
TERRI,"Somebody, help me! I know who the killer is. I know who did it all. All the murders.",18
MULDER,"Come on, Margi, let’s get you out of here.",9
MARGI,She killed him.,3
MULDER,Who?,1
MARGI,"Terri, she killed all of them.",6
MULDER,She killed all the high school boys.,7
MARGI,And Brenda Summerfield.,3
MULDER,How did she do it?,5
TERRI,"I think she’s possessed or something. She killed Scott Simic with a garage door spring. I dunno how she does it, I think she..",24
MARGI,"I think she’s evil. She tricked Boom into going up on that cliff, and then she pushed him off. And laughed about it, just like she did Eric Fowler the other night in the gym.",35
TERRI,"When all the lights went out, and she knew that he was trapped under the blenches, she could hear him screaming and she wouldn’t make it stop.",27
SCULLY,"Why didn’t you stop her Terri, why didn’t you tell anybody?",11
TERRI,"Because, because I was afraid of her, because she was my best friend. Best friends are supposed together, right?",19
SCULLY,Scully…,1
MULDER,"Scully, it’s me.",3
SCULLY,Where are you?,3
MULDER,"I’m at a crime scene, a new one. I think I have a solid lead on these deaths.",18
SCULLY,"I’m way ahead of you, Mulder. I’ve got a suspect I wanna bring in.",14
MULDER,Who’s that?,2
SCULLY,Margi Kleinjan.,2
MULDER,Hold on a second Margi Kleinjan?,6
SCULLY,"That’s right, her friend just gave us a statement.",9
MULDER,"Actually, I’m way ahead of you, Scully, because I’m standing here with Margi Kleinjan and she just gave me a statement implicating her friend.",24
SCULLY,Who?,1
MULDER,Terri.,1
SCULLY,"Well, actually I’m way ahead of you, Mulder, because I’m with Terri right now.",14
MULDER,You what?,2
SCULLY,I’ve got your suspect and you’ve got mine. Why does that make sense to me at this point?,18
MULDER,"Look, Scully, I don’t think this has anything to do with any cult. I wanna get them both in and get a formal statement and clear this thing up, okay?",30
SCULLY,nan,1
MULDER,Scully?,1
SCULLY,"Sure, fine, whatever.",3
MULDER,Wait right here Detective White’s cat?,6
MARGI,nan,1
MULDER,nan,1
TERRI,"Hé, girlfriend.",2
MARGI,Hé.,1
MULDER,Get her outta here.,4
TERRI,Out of my way!,4
SCULLY,What the hell is going on here?,7
MULDER,"Something cosmic. shaking stops, Bob and group enter.)",8
MULDER/SCULLY,Put that gun down!,4
BOB,Where is she?,3
MULDER,Who?,1
BOB,"The girl, the guilty one.",5
MULDER,They’re both in here.,4
BOB,"Well, I think we’d like to see for ourselves. I think we’re all tired of waiting for law-enforcement to bring about justice in our city.",25
WHITE,Open the door.,3
MULDER,You don’t wanna go in there.,6
WHITE,Excuse me.,2
SCULLY,Gladly.,1
MULDER,"“We are but visitors on this rock, hurling through time and space at sixty-six thousand miles an hour. Tethered to a burning sphere by an invisible force and an unfathomable universe. This most of us take for granted while refusing to believe these forces have any more effect on us than a butterfly beating it’s wings halfway around the world. Or that two girls, born on the same date, the same time and the same place, might not find themselves the unfortunate focus of similar unseen forces. Converging like the planets themselves into burning pinpoints of cosmic energy, whose absolute gravity would threaten to swallow and consume everything in its path. Or maybe the answer lies even further from our grasp.”",121
BOB,I think it was Satan.,5
BOB,"Yes, sir, Satan it was.",5
GROUP,Oh..,1
SCULLY,You ready?,2
MULDER,"You’re the driver. Entering Comity “The Perfect Harmony City” pop 38,825",11
MULDER,"Eh, Scully, if I’m not mistaken, we’re gonna be taking a left up here.",14
SCULLY,nan,1
MULDER,"Eh, there’s an intersection up here, you’re gonna wanna…",9
SCULLY,nan,1
MULDER,"Scully! You’re gonna, wanna…!",4
SCULLY,nan,1
MULDER,"You just…. ran a stop sign back there, Scully.",9
SCULLY,"Shut up, Mulder.",3
MULDER,"Sure, fine, whatever.",3
