speaker,line,words
DOGGETT,We found a card key on him. Says it was given to him by Fox Mulder.,16
SCULLY,His name is Miller?,4
DOGGETT,Daniel Miller of Fredericksburg. He gave us an address but we're still working on the confirmation.,16
SCULLY,What are you doing here?,5
THE BREATHER,I came here to find answers.,6
SCULLY,Answers to what?,3
THE BREATHER,To this. What they did to me.,7
SCULLY,"From your scarring, it appears that you've been burned. Are you claiming that someone burned you and that there is evidence here to incriminate them?",25
THE BREATHER,"According to Fox Mulder, the men who did this are part of a government conspiracy.",15
SCULLY,Go on.,2
THE BREATHER,You know who these men are.,6
SCULLY,"Did Mulder tell you that, too?",6
SCULLY,When?,1
THE BREATHER,"If I were to tell you that, you might use the information to find him. Mulder doesn't want to be found.",21
DOGGETT,When I searched him I found those X-Files stuffed inside his clothes.,12
DOGGETT,You know who that is?,5
SCULLY,That's his sister.,3
DOGGETT,Whose?,1
THE BREATHER,Mulder's. She was abducted from her home when she was a little girl -- part of this same government conspiracy.,19
SCULLY,"You seem to know a lot, Mr. Miller. It gives an impression either that you are telling the truth or you just want us to believe that you are.",29
THE BREATHER,"If I thought you'd believe me, I wouldn't have snuck in here.",12
SCULLY,Agent Doggett. Would you please arrange the transfer of this man to Quantico? I'd like to personally examine his injuries.,20
SCULLY,"from the tissue quality, the scarring is fairly recent... the extent of it severe but it's not from burning or chemicals.",21
THE BREATHER,No.,1
SCULLY,"What is it, then?",4
REYES,Mr. Miller?,2
THE BREATHER,I was injected.,3
[QUICK FLASHBACK,A hand holding a hypodermic needle. A man strapped down naked in an examining chair. The needle slowly approaching. Three men in which lab coats surrounding the man in the chair. A large overhead examining light above the chair. Metal clamps holding the man's mouth open. The hypodermic needle being inserted in the man's neck. The man's hand griping the chair's arm rest in pain and another hand physically holding it down. ],72
SCULLY,Injected with what?,3
THE BREATHER,I don't know. It burned. Throughout my whole body inside and out.,12
[QUICK FLASHBACK,Back in the room. The needle injecting something into the man's neck. The mouth clamps used to keep his mouth open. Three men in white lab coats surrounding the naked man strapped in the examining chair. The man writhes in pain. His head thrashing from side to side. Needle injection into the man's neck. The scarred hand gripping the arm rest. The men in lab coats standing by the man in the examining chair. The mouth clamp. The hand physically holding the man's hand down. Mouth clamp. Pain.],88
DOGGETT,"Agent Scully, Agent Reyes. I need to speak to you.",10
SCULLY,"What is it, Agent Doggett?",5
DOGGETT,"I've been out running this man's supposed ID. There's seven Daniel Millers in Fredericksburg but I can tell you, he isn't one of them.",24
REYES,Then who is he?,4
DOGGETT,I got an idea but you're not going to believe it.,11
SCULLY,"Well, who is he?",4
DOGGETT,You asked him how he got in the FBI -- how he knows what he knows.,15
SCULLY,He said that he contacted Agent Mulder -- that Mulder told him...,11
DOGGETT,I don't think so. I don't think Mulder told him anything. I think that how he got in here and the reason he knows what he knows is because that man in there is Mulder.,35
SCULLY,That's ridiculous. It's absurd.,4
DOGGETT,Is it? What is true and what we want to be true aren't always the same.,16
SCULLY,"I'm telling you, that's not Mulder.",6
DOGGETT,I hope you prove me wrong.,6
[QUICK FLASHBACK,A scarred face close up. Head thrashing from side to side. The man in a white lab coat wearing an executioner-like black mask over his entire head approaching the man in the chair. One man in a white lab coat in the room with the naked man in the examining chair. Mouth clamp and head thrashing from side to side. A scarred hand gripping the arm chair rest. Close-up of a hypodermic needle. Three men in white lab coats surrounding the chair. Needle injection. Mouth clamp. Scarred hand being held down. The man in a white lab coat wearing an executioner- like black mask over his entire head. The man slowly pulls off the black mask over his head... the mask slowly comes off... ],124
SCULLY,"Can you open your mouth, sir? I need to look at your dental work.",14
THE BREATHER,"You're not going to tell me I need braces, are you?",11
SCULLY,Now your eyes.,3
THE BREATHER,Are you going to help me?,6
SCULLY,Are you going I don't know how I can.,9
THE BREATHER,Help me make them pay for this.,7
SCULLY,"You, uh... refer to them as if I know them or know where they are.",15
THE BREATHER,"They did terrible things to you, too, when you were abducted.",11
SCULLY,"Sir, you've given us a false name. We know that your name is not Daniel Miller.",16
THE BREATHER,"No, it's not.",3
SCULLY,What is it?,3
THE BREATHER,I can't say.,3
SCULLY,"Why lie to us, if you want us to help you?",11
THE BREATHER,Because there are people working here at the FBI who would kill me if they knew I was being held here. The same people who would kill Mulder.,28
SCULLY,You can put your clothes back on.,7
THE BREATHER,I'm asking for your help. But I might be able to help you.,13
SCULLY,How can you help me?,5
THE BREATHER,"You're looking for answers, too.",5
[MULDER,We're both looking for answers.],5
SCULLY,It's not him. It's not Mulder.,6
DOGGETT,You're absolutely sure of that?,5
SCULLY,Yes. And so will we all be once you bring me back his DNA tests.,15
REYES,What do we do with him now?,7
SCULLY,"Well, admittedly he's lying about who he is but the danger to him may be real. I think we need to figure out what it is that he wants and then see if he lies about that, too.",38
DOGGETT,How are we going to do that?,7
SCULLY,"Well, first, I think we need to quietly get him back to D.C. To FBI headquarters.",16
SCULLY,You came here looking for something. What is it that you hope to find?,14
THE BREATHER,I didn't find it.,4
REYES,You stole several files pertaining to the 1973 abduction of Mulder's sister. But yet you say there's danger to your life right now.,23
THE BREATHER,The conspiracy to keep the truth about aliens from the American public all but destroyed a few years ago has given rise to a new conspiracy in the government now by men who are alien themselves.,36
SCULLY,And what does this have to do with you?,9
THE BREATHER,What you can see they did to me was a failed attempt to turn me into one of these alien men. I was a guinea pig -- a test subject. And now I want to expose their evil plans.,38
REYES,What plans are those?,4
THE BREATHER,To do this to you... to everyone. Mulder said there were files here -- cases like mine. He gave me names and case numbers but I don't see them. They're not here. Someone's already removed them.,35
SCULLY,Yes.,1
REYES,Who?,1
SCULLY,This is what you're looking for.,6
THE BREATHER,You trust me? Thank you.,5
REYES,What are you doing?,4
SCULLY,Proving Agent Doggett wrong. That that's not Mulder in there.,10
REYES,How? I don't understand.,4
SCULLY,Mulder and I agreed to take those files out of the X-Files office and leave them here for safekeeping. Mulder would have known where they were. And that man in there didn't.,32
SCULLY,What are you doing?!,4
SCULLY,Get away from the crib!,5
THE BREATHER,The baby was crying...,4
SCULLY,It's none of your business!,5
THE BREATHER,I'm sorry. I'd heard so much about William. Mulder told me how he missed him.,15
SCULLY,"Well, if that's true, then where the hell is he?",10
SCULLY,Just tell me where he is!,6
THE BREATHER,You don't want to know.,5
SCULLY,I have to know.,4
THE BREATHER,He's in pain. Terrible pain.,5
SCULLY,Then let me go to him.,6
THE BREATHER,There's nothing you can do.,5
SCULLY,That's not for you to decide.,6
THE BREATHER,You know as well as I that's Mulder's decision. I... he begged me to honor it. For your safety... and William's.,21
REYES,"Here, Dana, let me take him for you.",8
THE BREATHER,No.,1
THE BREATHER,Please. May I?,3
THE BREATHER,I want to hold him.,5
REYES,Mr. Miller...,2
THE BREATHER,"No, it's important I do this. I want to hold him for Mulder.",13
THE BREATHER,He's so beautiful.,3
DOGGETT,Assistant Director. You said you've spoken to the lab.,9
SKINNER,I got some advance info on the exam that Scully performed on the man.,14
DOGGETT,What?,1
SKINNER,The blood type matches Mulder's but there are aspects of the physiology that aren't a match.,16
DOGGETT,Such as?,2
SKINNER,"Well, the body mass, of course. He's shorter and weighs considerably less than Mulder did.",15
DOGGETT,"You haven't seen this guy -- what they've done to him. They way he's twisted, he's like an old man. He could be a hundred years old.",26
SKINNER,"I'm just relaying the facts. And the fact is he's not a hundred years old, is he? Not the way he attacked you.",23
SKINNER,"Well, whoever he is, he wants something.",7
DOGGETT,He says he wants revenge against the people that burned him. And Mulder directed him to the place where he could find the files and the people who did it.,30
SKINNER,That doesn't make any sense. Mulder knows those files inside out. Why would he direct him? Why not just tell him?,21
SKINNER,Skinner. Yeah. You're sure about that? All right.,8
DOGGETT,What?,1
SKINNER,That was the lab. They were able to rush the PCR test and they came up with a definitive DNA result.,21
DOGGETT,What is it?,3
SKINNER,Where is this man right now?,6
SCULLY,It's all been a good act.,6
THE BREATHER,I don't know what you mean.,6
SCULLY,I think you do. You knew those files were here. You just pretended not to know.,16
THE BREATHER,No.,1
SCULLY,I want the truth from you.,6
THE BREATHER,What truth?,2
SCULLY,The truth that you won't speak.,6
THE BREATHER,I want the same truth you do.,7
SCULLY,Don't do this to me. Not you.,7
THE BREATHER,I didn't come here to upset you. I didn't plan on being caught. I know you must have a hard life living alone raising a son not knowing whether you'll see Mulder again.,33
SCULLY,How do you know my life?,6
THE BREATHER,I know what Mulder knows. I know they used you to create the child. I know they continue to use you to take care of it and raise it.,29
SCULLY,What are you saying?,4
THE BREATHER,You know what I'm saying. Your son -- your child is part alien.,12
SCULLY,"Just tell me who you are. Come on, just say your name. Say it! Just say it!",17
REYES,Agent Scully...,2
SCULLY,This was a private conversation.,5
REYES,I understand. I'm sorry.,4
SCULLY,Do you know who that man is?,7
REYES,"Yes, I do.",3
DOGGETT,Agent Scully...,2
SCULLY,What is this? What?,4
DOGGETT,We got DNA results. A positive ID.,7
SCULLY,It's not him. He wouldn't say these things.,8
DOGGETT,The DNA's a match to Fox Mulder'S.,7
SCULLY,It's not him.,3
DOGGETT,Can we get you anything?,5
SCULLY,"No, thank you. I just need a minute.",8
DOGGETT,Where'd he go?,3
REYES,I don't know. I'll go check the nursery.,8
DOGGETT,"Monica, stay with Scully!",4
DOGGETT,Hey!,1
DOGGETT,"No more running, Mulder. We're going to protect you now.",10
REYES,Give him some time.,4
DOGGETT,"You're going to live, buddy.",5
THE BREATHER,Think that's going to scar?,5
REYES,"We're going to talk, but first you're going to get some sleep.",12
SCULLY,"So, what now?",3
REYES,What do you mean?,4
SCULLY,What do you want to do?,6
DOGGETT,"Keep it a secret, for starters.",6
SCULLY,"Well, that's not going to be hard.",7
SCULLY,Nobody's ever going to believe that that's Mulder.,8
REYES,"Somebody did this to him. Whoever that is is going to know it's him. I mean, that's what he's afraid of.",21
SCULLY,"If he's so afraid, then why did he run?",9
DOGGETT,You still don't believe it's him.,6
SCULLY,You know a person in so many ways. Ways that a test can't even begin to know.,17
DOGGETT,"Look, I'll be happy to run his DNA again for you but I don't have to tell you what a long shot it is. I mean, it came up a perfect match.",32
REYES,"You asked why he'd run. Stop and think how hard this is for him. I mean, the way he looks.",20
SCULLY,"If that was Mulder, I wouldn't care.",7
REYES,But he cares. He has to.,6
DOGGETT,Maybe he's ashamed. Of what?,5
DOGGETT,Not just the way he looks but you let him go to protect him only he couldn't protect himself.,19
SCULLY,You believe that?,3
DOGGETT,I don't know. We'll have a better sense when he wakes up.,12
SCULLY,it's okay.,2
REYES,Is he okay?,3
SCULLY,"Oh, my god, there's blood! Oh, my god!",8
REYES,There's blood on the sheets.,5
SCULLY,What'd he do? What'd he do to him?!,8
SCULLY,Where's Dr. Edwards?,3
DR. NEWMAN,I'm Dr. Newman. I'm going to take your baby.,9
SCULLY,He's been injected with something.,5
DR. NEWMAN,Take him to trauma. rate slightly elevated. Skin is warm. Nondiaphoretic.,11
REYES,"I spoke to another doctor, a woman -- Dr. Edwards.",9
DR. WHITNEY EDWARDS,I'm Whitney Edwards. Agent Reyes?,5
REYES,Yes. This is Dana Scully.,5
DR. WHITNEY EDWARDS,Do we have any idea what he's been injected with?,10
SCULLY,I've no idea. I don't know. I don't know.,9
DR. WHITNEY EDWARDS,We're going to run some tests...,6
SCULLY,"I'm a medical doctor, okay? Can I...",7
DR. WHITNEY EDWARDS,Good. Then you know what this is all about. You just need to sit tight for me and let us do our job.,23
DOGGETT,What'd you do to him?! What'd you do?!,8
DOGGETT,Where'd you put it?,4
DOGGETT,Is this it?,3
DOGGETT,Is this what you used? Answer me!,7
DOGGETT,Anything happens to that kid I'm going to take you out personally. I don't care who the hell you are. CUT TO BLACK.,23
REYES,Here she comes.,3
SCULLY,How is he? Is he all right?,7
DR. WHITNEY EDWARDS,He's good. He's doing fine.,5
REYES,"Well, can she see him?",5
DR. WHITNEY EDWARDS,We have him in step down right now as a precaution but I think he'll be going home in no time.,21
SCULLY,What did you find?,4
DR. WHITNEY EDWARDS,Nothing.,1
REYES,How could you find nothing? There would have to be something.,11
DR. WHITNEY EDWARDS,"There's some slight bruising on the head where something clearly broke the skin, but... he's fine.",16
REYES,What about a tox screen?,5
DR. WHITNEY EDWARDS,"There's an elevated amount of iron in his blood but other than that, your son is completely normal.",18
REYES,That doesn't make sense.,4
SCULLY,No... I think it does. It makes perfect sense now.,10
SCULLY,"I have seen my share of the hideous of the disgusting and the repellent, but you, sir, are the most perfect expression I will ever see of all that is vile and hateful in life.",35
JEFFREY SPENDER,"That may well be, but for a moment, you believed it -- that I was him",15
SCULLY,I never believed it.,4
JEFFREY SPENDER,You wanted to believe.,4
SCULLY,You are as false as your face.,7
SCULLY,I bet you wish night and day that that bullet that was meant to kill you had succeeded.,18
SKINNER,I don't believe this.,4
DOGGETT,What?,1
SKINNER,Who this is.,3
CUT BACK TO,nan,1
JEFFREY SPENDER,You're wrong about that. When I look in the mirror I see something much different than the world sees. He could destroy my face and my dignity when he shot me in that office...,34
JEFFREY SPENDER,...but he couldn't destroy the one thing I love most -- my hatred of him.,14
SCULLY,"Your cigarette-smoking, son of a bitch of a father.",9
JEFFREY SPENDER,And Mulder's.,2
SCULLY,You counted on the DNA... that we'd buy it without question and not look any further. DNA's what Mulder shared with Jeffrey Spender.,23
JEFFREY SPENDER,Ah.,1
JEFFREY SPENDER,Half brothers raised apart -- that's about all that Mulder and I ever shared.,13
SCULLY,"You haven't seen Mulder, have you? You haven't even talked to him. So, getting caught at the FBI... winning our trust was all towards one thing. It was only to get to William.",33
JEFFREY SPENDER,"Sitting here, you'd wish me dead. Shortly, I'll do you the favour.",12
SCULLY,I had this checked. It's an unknown metal that you injected into my son.,14
JEFFREY SPENDER,It's a form of magnetite.,5
JEFFREY SPENDER,A gift.,2
SCULLY,"""A gift""?",2
JEFFREY SPENDER,"Having failed as a conspirator to control alien colonization, my father wanted nothing more than to see the world fail, too.",21
SCULLY,"So, what, you've prevented it now? You've... prevented alien colonization by injecting this metal into my son?",17
JEFFREY SPENDER,Your son is the one thing the aliens need. I took revenge on my father by taking William away from them.,21
SCULLY,"So, he's all right now? I mean, just like that?",10
SCULLY,"So, it's over. They'll let him be.",7
JEFFREY SPENDER,It'll never be over. They'll always know what he was. They'll never accept what he is.,16
SCULLY,"Well, I can protect him.",5
JEFFREY SPENDER,And if you can't? Look at me... what they did. Is this what you want for your son?,18
REYES,"Dana... the room's all fresh for you. I threw out all the old bedding and bought some brand-new stuff, okay?",20
SCULLY,Thank you.,2
REYES,"I know it's impossible to stop thinking about what he said about William... but it's all lies, Dana and you were the one who proved it.",26
SCULLY,And how should I prove it now? By insisting that I can protect him... only to learn too late that I can't?,22
REYES,You say it as if you have a choice.,9
SCULLY,He didn't have a choice to come into this life. I don't have a choice about what he is or was... but I do have a choice about the life my son will have...,34
SCULLY,... And shouldn't I choose that he never have to be afraid of anyone or anything? And can I ever really even promise him that?,24
REYES,But who can?,3
DISSOLVE TO,nan,1
MR. VAN DE KAMP,... in there. Look what I got. Big buffalo.,8
MR. VAN DE KAMP,"Sweet dreams, baby boy.",4
