speaker,line,words
AUTOMATED VOICE,"The EPA employee you are trying to reach - Carl Wormus - is not available. If you want to leave a voicemail, stay on the line.",24
CAPTAIN,Something's wrong. Very wrong. VOICE Sir?,6
CAPTAIN,What is this?,3
KNOWLE ROHRER,"Chief Petty Officer Bamford has been released from his post, Sir. I'm your new second in command.",17
SCULLY,Hello?,1
REYES,"Dana, I'm sorry if I woke you. It's Monica Reyes. Dana, there's something I think you really need to be aware of. Something you need to hear. Something I'm not sure I believe.",33
SCULLY,I'm listening,2
REYES,It's not me you need to hear it from...,9
DOGGETT,"Agent Scully, we may have same answers for you, about your baby.",12
REYES,"Dana, this is Shannon McMahon.",5
SHANNON MCMAHON,Hi.,1
SCULLY,Let's start with the water.,5
SHANNON MCMAHON,"Well, you're a scientist, you'll appreciate the science involved. A new additive is being put in the water supply. It's called chloramine, it's not news, well let me say that it's been reported but no-one's asking questions yet.",38
SCULLY,And what should they be asking?,6
SHANNON MCMAHON,"If you want to deliver something to everyone's home in America, what better way than through what's what's most taken for granted, water.",23
SCULLY,"Look, I've had my fair share of outrageous conspiracy theories okay, so cut the mystery crap and get to the science.",21
SCULLY,"Chloramine is just a substitute for chlorine, you can drink it and it's harmless.",14
SHANNON MCMAHON,Unless someone were to quietly go and change its molecular make-up.,11
SCULLY,Who? And how?,3
SHANNON MCMAHON,I think you'd be more interested in why.,8
SCULLY,"Alright then, why?",3
SHANNON MCMAHON,To prime a population to breed a generation of Super Soldiers.,11
SCULLY,By adding something to our water?,6
SHANNON MCMAHON,Something which promotes the mutation of offspring. And fertilisation. And pregnancy.,11
SCULLY,What you're saying is absurd.,5
SHANNON MCMAHON,"Is it? It's no more absurd than I am. I am a first generation prototype. Now they're seven stages advanced in the stages of science that created me, to the point where now they have successfully given birth to a Super Soldier from a mutated egg.",46
SCULLY,Huh How can we trust any of this? Or you? What you say you are...,15
SHANNON MCMAHON,We all have a standard mutation...,6
CAPTAIN,What are you looking at?,5
KNOWLE ROHRER,Ship's logs.,2
CAPTAIN,Those logs are classified.,4
KNOWLE ROHRER,I'm second in command. I'm supposed to know the ship Sir. In case something should happen to you.,18
KNOWLE ROHRER,"What is the greater mission of this ship, if I may ask? Sir?",13
CAPTAIN,I don't ask. We don't ask.,6
CAPTAIN,What's going on?,3
REYES,It doesn't make any sense.,5
DOGGETT,"Yeah, only it doesn't look like there's any harm in it either does it?",14
REYES,She drowned that man from the EPA. She's drowned 2 men.,11
DOGGETT,She says they were part of the program - two guys working to spike the water of the state of Maryland's water supply.,22
REYES,"So she killed them as a way of contacting you, you believe that?",13
DOGGETT,"You saw that thing on her back. You said you saw it before. I think we're on to something here Monica, it's freaky, it's mindblowing. You gotta admit that, come on.",31
REYES,"I'm not doubting what she is, only what she says she's doing.",12
DOGGETT,What did you find?,4
SCULLY,"Nothing, nothing more than a small deformity of the spine. Physically, she seems absolutely normal, as normal as you or I.",21
DOGGETT,I don't believe this.,4
SCULLY,What don't you believe Agent Doggett? I just examined her.,10
DOGGETT,"That I'm standing here with both of you telling me that you don't see what's right in front us. She's the key to everything in this case, right to the FBI.",31
SCULLY,"Well for your sake, I hope so, but I hope not for mine.",13
DOGGETT,John Doggett.,2
SKINNER,"Agent Doggett, I really don't want to be making this call, I really don't, I've been forced to.",18
DOGGETT,What are you talking about?,5
DOGGETT,You want to turf me now? You want to take my badge and gun?,14
KERSH,"Agent Doggett, you can't just burst in here.",8
DOGGETT,"How's it going to look Deputy Director, you suspending me right before I nail you up against a wall as a co-conspirator.",22
FOLLMER,"Glad you could drop in, Mr. Doggett Assistant Director Follmer.",10
DOGGETT,You're Brad Follmer.,3
FOLLMER,"I was just explaining to the Deputy Director the reasons why you are being suspended, but I think your actions here speak for themselves.",24
DOGGETT,"I see what this is, this is just a little bureaucratic paint job.",13
KERSH,I'd watch your mouth John.,5
FOLLMER,"What this is, is a testament to your gross subordination and reckless disregard for the FBI.",16
DOGGETT,You wanna start hearing what's coming of your wishy-washy mouth.,10
FOLLMER,"Paranoia must go with the job. You're starting to sound just like Fox Mulder, Mr. Doggett.",16
DOGGETT,"Now don't you Mr. Doggett me. I don't answer to you, I answer to AD Skinner.",16
FOLLMER,"The job suspension stands, Mr. Doggett.",6
DOGGETT,Try and stop me.,4
FROHIKE,You just never know who's gonna come a knockin' do ya?,11
REYES,How'd you get in here?,5
LANGLY,"Through the front door with the big happy dude, how'd you get in?",13
REYES,Through a security checkpoint.,4
FROHIKE,Kid's stuff!,2
REYES,What are you doing here?,5
FROHIKE,"You sent us packing on this investigation of yours, only we had a small funding fiasco. LANGLY They cut our internet service.",22
REYES,Don't tell me you breached FBI security just to log on?,11
BYERS,I think you want to see this.,7
LANGLY,Arghhh!,1
LANGLY,Not this!,2
FROHIKE,This is what we meant to show you. We are live in the EPA phone system. The numbers in red are calls to deputy administrator *after* he drowned.,28
REYES,Who'd be calling him at work after the front page news that he's dead?,14
LANGLY,Someone who doesn't know it.,5
BYERS,Whoever it is is calling him again as we speak. Langly! Hook up a patch cord! Hurry!,17
LANGLY,Pick up the phone!,4
FROHIKE,C-Carl Wormus -,2
CAPTAIN,They're trying to reach you. They ordered us to port. One of my men is dead.,16
FROHIKE,"R-right W-what's it you need from us, er, me, on this end?",12
CAPTAIN,Just what we talked about. Call the FBI.,8
FROHIKE,Right.,1
CAPTAIN,You've gotta get to the FBI.,6
CAPTAIN,Tell them about the lab they've got on board. About the horrors and the inhumanity. To expose these people for what they really are.,24
REYES,I need to talk to you.,6
FOLLMER,I have an appointment.,4
REYES,Don't do this to me Brad.,6
FOLLMER,Give me 2 minutes.,4
FOLLMER,"Here you are again Monica, walking through my door.",9
REYES,I need your help.,4
FOLLMER,I tried to help you before.,6
REYES,I'm asking you again.,4
FOLLMER,"OK, I'm listening.",3
REYES,"There's a woman working at the department of justice, Shannon McMahon. I need her case files.",16
FOLLMER,You say that like it's something I can just do. It's not.,12
REYES,It's important to me.,4
FOLLMER,Important to you and to Agent Doggett in other words?,10
REYES,"You're on the wrong side of the tracks on this one, trust me.",13
FOLLMER,Explained to me by Mr. Doggett himself in the Deputy Directors office today.,13
REYES,Would you listen to me. Peoples lives are in danger here. He's been set up. We're being set up.,19
FOLLMER,By who? The Justice Department?,5
REYES,"That's why I need those files. I'd ask you to do this for me, but he's a good man.",19
FOLLMER,He believe he's in the right?,6
REYES,"And you, you always are?",5
REYES,Where's Shannon McMahon?,3
DOGGETT,She's in my house. Why? What's this about?,8
REYES,"She's lying to you, she's not who you think.",9
DOGGETT,Where you getting this?,4
REYES,"Everywhere I look. She works for the Department of Justice, did you know that? I got a peak at her case files. Those two men she killed, they'd contacted her at the DOJ as whistleblowers.",35
DOGGETT,She said they conspired with the Government. They were part of the program -,13
REYES,They were killed because they wanted to expose the program.,10
DOGGETT,Then why's she lying? Why come to me?,8
REYES,"Because there's one man she still can't pinpoint, and she wants you to lead her to him.",17
DOGGETT,How? I wouldn't even know who the hell you're talking about.,11
REYES,He's the Captain of a Navy ship that spends 12 months of the year at sea. He had been in guarded contact with both dead men about a secret lab on that ship.,33
DOGGETT,"Right now Shannon McMahon is the only sure thing we have in this investigation. If we cut out on her and go to this ship of yours, we risk coming out with both hands empty.",35
SCULLY,"If this is true about this ship and this lab, there may be answers there I can't risk not knowing.",20
VOICE ON INTERCOM,"Dr. Nordlinger, a message for you Sir.",7
CAPTAIN,I want every hard drive. All the data you've got on this butcher shop you're running here.,17
DOGGETT,Where's this Captain supposed to be?,6
REYES,We're supposed to meet him in a phone booth at 1:00 AM. It's 10 to...,15
SCULLY,Somebody's already there.,3
DOGGETT,Is he tall or medium?,5
REYES,"I don't know, it wasnt clear.",6
SCULLY,Sees us,2
DOGGETT,Hold up there!,3
DOGGETT,I said hold up there.,5
DOGGETT,This ain't no Captain...,4
SCULLY,Who is it?,3
DOGGETT,Knowle Rohrer. Run! now!,4
DOGGETT,Freeze FBI.,2
SHANNON MCMAHON,You didn't trust me.,4
DOGGETT,You see anybody?,3
REYES,Nobody.,1
SCULLY,This can't be right.,4
REYES,What happened to the Captain?,5
SCULLY,I think we found the Captain.,6
DOGGETT,They're scuttling the ship AGENT SCULLY! AGENT REYES!,8
REYES,This must be it.,4
DOGGETT,MONICA! DANA!,2
CUT BACK TO,nan,1
DOGGETT,AGENT SCULLY! AGENT REYES!,4
REYES,In here -,2
DOGGETT,"Move out, we gotta get outta here.",7
REYES,You see what this is?,5
DOGGETT,"Agent Scully we've got to go. The ship's gonna blow, Agent Scully.",12
SCULLY,They're manipulating ova. Female eggs for transplantation.,7
CUT BACK TO,nan,1
SCULLY,Look at these names. These are test subjects.,8
DOGGETT,"Grab them Monica, we've got less than a minute to get out of here.",14
SCULLY,Just give me a second.,5
DOGGETT,WE GOT NO TIME!,4
SCULLY,"No let go, let me do this. I have to see if I'm here. My name, my baby's name -",19
CUT BACK TO,nan,1
DOGGETT,You want to see your baby again? We got no time Dana. We'll find another way.,16
CUT BACK TO,nan,1
CUT BACK TO,nan,1
DOGGETT,Deputy Director?,2
KERSH,My sources tell me you've wrapped up your investigation John.,10
DOGGETT,"I have my report ready Sir, yes.",7
KERSH,How do I come out?,5
KERSH,"Super Soldiers, a Navy ship, a woman at the Department Of Justice who drowned two men, all disappeared now, but which constitute a conspiracy like a cancer in the US Government. Not a mention of my name John?",38
DOGGETT,"No Sir, I found nothing on you, nothing damning I can honestly include in my report, let me say. And cause I got nothing to lose, let me say that I know that your hands are dirty on this thing Sir, filthy.",42
KERSH,That's why you're here? Take a last wild push before the bell.,12
DOGGETT,"There's one thing I can't figure, and then I'll be on my way. Is why you slipped that obituary under my door?",22
KERSH,You think I did that?,5
DOGGETT,"Over and over in my mind, it had to be you. You're the only one that had a reason.",19
KERSH,What's my reason?,3
DOGGETT,You tell me. Are you looking to get me fired or get me killed?,14
KERSH,You ever hear of King George the Third?,8
DOGGETT,You answer my question!,4
KERSH,He was King of England when America declared Independence in 1776. King George the Third kept,16
DOGGETT,What the hell has that got to do with me?,10
KERSH,"Revolutions start, things that change the world forever, and even Kings can miss them if they're not paying attention.",19
DOGGETT,"Are you saying that you left that obituary to help me? To help me find the things that I found? Nah, why would I believe that you'd help me?",29
KERSH,Agent Mulder believed me.,4
DOGGETT,Mulder? What the hell are you talking about? Mulder's long gone.,11
KERSH,Say I told Mulder that he would be killed if he stayed. The same people who threatened to kill me if I didn't go along. Would you believe that John?,30
DOGGETT,"No. Mulder wouldn't hear it, not from you, not from anybody.",11
KERSH,I said I *told* him to go. I didn't say I persuaded him.,13
DOGGETT,Oh my God. It was Scully. Scully made him go. That's it isn't it?,14
FOLLMER,You want the basement? I heard you got a stay of execution. Congratulations.,13
DOGGETT,I'm sure you mean that.,5
FOLLMER,"No, I'm sure not. The Deputy Director has you just where he wants you. Don't get me wrong, I'm a friend to The X Files. Kind of a comfort having you down there, Mr. Doggett.",35
REYES,Hi,1
DOGGETT,"Just so long as you know where to reach us, Mr. Follmer.",12
SCULLY,"Everything's going to be okay. Go back to sleep. In loving memory of Chad Keller October 8,1971 - September 11, 2001",20
