speaker,line,words
SCULLY,"Yeah, well, it appears he was a master calligrapher as well. Look, Mulder, they've got gum arabic and sodium hydroxide here. Whoo, these would be used to, uh, to age the ink and the paper prematurely. It's a... it's a forger's trick.",42
WAYNE FEDERMAN,"Well, from counterculture to counterfeiter.",5
MULDER,"All right, one more pun and I pull out my gun. Scully, look at that.",15
MULDER,Christos. Looks like a religious text. Can you read Greek at all?,12
SCULLY,"Well, it's pretty rusty but it looks like some kind of lost Gospel. A gospel of Mary Magdalene, and, uh, an account of Christ's life on Earth after the Resurrection.",30
MULDER,After?,1
SCULLY,"Yeah. It's a heretical text, Mulder-- mythical, I should say, but long rumored to be in existence.",17
MULDER,"Well, what would Micah Hoffman be doing with heretical religious texts?",11
SCULLY,I think the question is: What would Hoffman be doing forging them?,12
WAYNE FEDERMAN,"I think the real question, ""Agents,"" is: What might O'Fallon be doing with Hoffman's forgeries?",15
WAYNE FEDERMAN,You don't need a weatherman to know which way the wind blows.,12
WAYNE FEDERMAN,Don't shoot!,2
WAYNE FEDERMAN,"I like the way you guys work-- no warrants, no permission, no research. You're like studio executives with guns.",19
WAYNE FEDERMAN,"Should I call you Agent Mulder or Mr. Mulder, or, like do you have a nickname or something like that?",20
MULDER,"Shh, shh, shh, shh.",4
WAYNE FEDERMAN,Like Skinman?,2
WAYNE FEDERMAN,Just ignore me.,3
MULDER,What's that?,2
FEDERMAN,What the hell was that?,5
SCULLY,I'm sure this place is crawling with rats.,8
FEDERMAN,Is that supposed to comfort me?],6
MULDER,Looks like the same gospel of Mary Scully ID'd over at Hoffman's place.,13
WAYNE FEDERMAN,"So, is this a forgery, or is this the real thing?",11
MULDER,"Well, there is no ""real"" Gospel of Mary, Federman. The, uh, original would be a fake.",16
WAYNE FEDERMAN,"All right, so is this a real fake or a fake fake or...?",13
WAYNE FEDERMAN,"Sorry, that's me.",3
WAYNE FEDERMAN,"Yes?... No, no, no. No, I can hear you. It's just your voice is...",14
WAYNE FEDERMAN,There's like a crackly sound and then I hear a syllab... Stop yelling. Yelling isn't helping the situation....,18
MULDER,Hmm...,1
WAYNE FEDERMAN,"Just talk. Y-you're breaking up. No, let me call you back. Okay. Yeah, I'm telling you... I'm going through a crypt.",21
WAYNE FEDERMAN,Wow!,1
WAYNE FEDERMAN,"Oh, my... God.",3
SCULLY,"Now, Wayne, I'm sure that it was dark in there and that your eyes were playing tricks on you and you've been influenced by ghost stories and horror movies that take place in crypts and graveyards and you hallucinated this vision of these dancing bones trying to reconstruct this bowl.",50
WAYNE FEDERMAN,"No, I didn't hallucinate. That was mechanical or C.G.I.",9
MULDER,"Federman, that wasn't a movie. That was real life.",9
WAYNE FEDERMAN,The difference being?,3
WAYNE FEDERMAN,"Well, I have got my flavor here, so I appreciate all your help. I've got a movie to write.",19
MULDER,You're leaving? You don't want to get to the bottom of this?,12
WAYNE FEDERMAN,Not especially.,2
MULDER,"Well, you know, sometimes truth can be stranger than fiction.",10
WAYNE FEDERMAN,"Well, fiction is quicker than truth and cheaper. You want my advice? You're both crazy.",15
MULDER,"Well, why do you say that?",6
WAYNE FEDERMAN,"Well, you're crazy for believing what you believe. And you're crazy for not believing what he believes. I'll leave you with that. Thank you.",24
MULDER,I miss him already.,4
SCULLY,"You know, Mulder, I... I know that Federman's bs-ing you, so I'm really hesitant to mention this, but, um... his story reminds me of the Lazarus Bowl.",27
MULDER,The Lazarus bowl?,3
SCULLY,"We had this wacky nun in Catholic school-- Sister Callahan-- we used to call her ""Sister Spooky"" 'cause she would tell us scary stories all the time.",27
MULDER,"Twisted sisters, my kind of nun, you know?",8
SCULLY,"Well, she would hold up an old piece of wood with a rusty nail in it, and she would say ""this is an actual piece of the cross that Christ's wrist was nailed to."" Or she'd show us a vial of red liquid and say that it was John the Baptist's blood, or something.",54
MULDER,She'd be in prison today. You realize that.,8
SCULLY,"Well, she would tell this story of when Jesus raised Lazarus from the dead and she said that there was this old woman who was Lazarus's aunt or something...",29
MULDER,Lazarus's aunt?,2
SCULLY,...who was spinning a clay bowl on a wheel nearby and that Christ's words-- the actual incantation to raise the dead--were recorded in the clay grooves of the pottery just like the way music is recorded into vinyl.,38
MULDER,You see? It's just not true that you can't get good science at Catholic school. It's a lie.,18
SCULLY,"Well, Sister Spooky says that, uh... that these words in the clay still have the power to raise the dead just like Jesus raised Lazarus.",25
MULDER,"That is a very cool story coming from you, Scully. I'll have Chuck Burks meet you over at my office see if this clay has Christ's Greatest Hits on it and I'm going... I'm going to go have another audience with Cardinal O'Fallon.",43
CHUCK BURKS,"There's music in the air, Agent Scully. See, everything that exists vibrates and therefore sings. The street, uh, your internal organs, electricity, everything. Here, I'll show you. You see, this is my voice bouncing around in the red here. And all this yellow is ambient sound that we habitually tune out. It's the hum of my hardware, Mulder's porn tapes on pause, the sounds from the street-- everything we hear but we don't know we hear. I can hear it with this machine.",83
CHUCK BURKS,Oh...,1
SCULLY,What is it?,3
SCULLY,Wow.,1
CHUCK BURKS,Who made this?,3
SCULLY,"We're not sure. Either a forger by the name of Micah Hoffman or, uh, someone else in the vicinity of Jesus Christ.",22
CHUCK BURKS,Oh... Bazingo-- whoever did it is some kind of musical genius. This clay is vibrating in all the keys at once. It's heavenly.,23
MULDER,"Can you translate what it says there for me, please?",10
CARDINAL O'FALLON,Did you recover them from the crypt?,7
MULDER,Yes.,1
CARDINAL O'FALLON,"""And then Jesus took his beloved Mary Magdalene in an embrace, an embrace not of God and woman but of man and woman. And Jesus said to Mary, 'love the body for it is all of the soul that our senses can perceive.'""",43
MULDER,And how about these?,4
CARDINAL O'FALLON,These appear to be copies of the original.,8
MULDER,Or rough drafts.,3
CARDINAL O'FALLON,How?,1
MULDER,"They're all forgeries, sir. Did you buy these from Micah Hoffman?",11
CARDINAL O'FALLON,I thought they were real.,5
MULDER,"I can understand that. Hoffman was a master. My partner had them analyzed and they're virtually indistinguishable from the real thing. The paper is authentic, the ink, the hand, the diction-- everything. Hoffman was also an explosives expert. Do you have any idea what he might have been doing with a bomb in the crypt?",55
MULDER,Can you think of anybody who might have wanted to kill Micah Hoffman?,13
CARDINAL O'FALLON,No.,1
MULDER,"Why were you hiding the documents, sir?",7
CARDINAL O'FALLON,"When Micah came to me... with these, as I then thought, ancient texts and our experts verified them - he exploded a bomb in my heart. The Christ that I'd loved was not the Christ in these texts.",37
MULDER,So you bought them in order to hide them?,9
CARDINAL O'FALLON,To keep others from feeling the despair... and the anger that I felt. To protect people from what I can now see they needed no protection from.,27
MULDER,Why didn't you just destroy the documents yourself?,8
CARDINAL O'FALLON,"I thought they were real. I hated them, I despised them. I would have liked to destroy them, but I couldn't. Is being made a fool of a crime, Agent Mulder?",31
MULDER,"I'd be doing life if it were, sir.",8
SCULLY,Scully.,1
MULDER,"Hey, uh, Scully, it's me. Can you horn in on the Hoffman autopsy for me?",15
SCULLY,Why?,1
MULDER,I got a feeling Hoffman was dead before he died. He was blackmailing O'Fallon with those forgeries. Maybe O'Fallon retaliated.,20
SCULLY,"Oh, Mulder, this bowl. Your buddy Chuck Burks says that it has properties he's never seen before.",17
MULDER,"Oh, hold on a second. That's my other line.",9
MULDER,"Yeah, Mulder.",2
WAYNE FEDERMAN,Agent Mulder? It's Wayne Slash Federman out in L.A.,9
MULDER,"I can't really talk about the case, you know.",9
WAYNE FEDERMAN,"That's all right-- Skinman's keeping me in the loop. Listen, who do you see playing you in the movie?",19
MULDER,I'm in the movie?,4
WAYNE FEDERMAN,"Well, it's a character loosely based on you. It's more of an amalgamation.",13
MULDER,"Yeah, hold on a second, Wayne.",6
MULDER,"Hey, Sister Spooky, I've got to take this.",8
SCULLY,I'll call you after the autopsy.,6
MULDER,Thanks.,1
MULDER,How about Richard Gere?,4
WAYNE FEDERMAN,"Ho! Yeah, okay. Uh, seriously. What if I said to you the name ""Garry Shandling""?",15
MULDER,"Wayne, you're breaking up. It sounded like you said ""Garry Shandling.""",11
WAYNE FEDERMAN,"Garry Shandling signed on to play the amalgamation loosely based on you and Tea Leoni's playing the amalgamation loosely based on your partner, you stud. The movie's called the Lazarus bowl.",31
MULDER,How do you know about the Lazarus bowl?,8
WAYNE FEDERMAN,"The Skinman. Listen, Shandling and Leoni want to meet you guys... get your flavor-- it's an actor type thing. Come on out to the studio on our dime. We'll make it nice.",32
MULDER,"Hey, who's... well, then who's going to play Skinner in the movie?",12
WAYNE FEDERMAN,Richard Gere.,2
MULDER,Ri... Ri....,2
SCULLY,"Fracturing of skull and surface abrasions initially consistent with concussive force injuries. I am, uh, now weighing the heart which is relatively normal, although somewhat large.",26
MICAH HOFFMAN'S CORPSE,I'm going to need that when you're done with it.,10
SCULLY,"Oh, my God.",3
SCULLY,Who are you?,3
MICAH HOFFMAN'S CORPSE,I am who I am.,5
MICAH HOFFMAN'S CORPSE,"Ah-ah... Noli me tangere, baby.",5
[TD,"""Noli me tangere"" means ""Touch me not"", from the Bible, John 20:17]",12
SCULLY,Ow! Damn it!,3
MULDER,"What'd you find, Scully?",4
SCULLY,In Micah Hoffman's stomach there were traces of red wine and strychnine.,12
MULDER,"Man, oh, manischevitz-- communion wine, I bet.",7
SCULLY,Mmm.,1
MULDER,I bet O'Fallon poisoned Hoffman then placed his body near the explosion to cover his tracks.,16
SCULLY,"It's possible, Mulder.",3
MULDER,I could get a warrant for O'Fallon.,7
CARDINAL O'FALLON,You're the One God living in truth. Through all eternity you live in unapproachable light...,15
SCULLY,"Mulder... Let's allow the man some dignity, okay?",8
CARDINAL O'FALLON,"...to fill your creatures with every blessing and to lead all men to the joyful vision of our life. In our joy we sing to your Holy, holy, holy Lord God of power and might, Heaven and earth are full of your glory. Hosanna in the highest Blessed is he who comes in the name of the Lord. Hosanna in the highest...",62
MICAH HOFFMAN CRUCIFIED,Consummatum est.,2
CARDINAL O'FALLON,"Lord Jesus Christ, you said to your apostles: ""I leave you in peace, My peace I give you."" Look not on our sins.. .",23
SCULLY,Let's get this over with.,5
CARDINAL O'FALLON,...But on the faith of your church and grant us the peace and unity of your kingdom. Amen.,18
MULDER,"Augustine O'Fallon, you're under arrest for the murder of Micah Hoffman. You have the right to remain silent.",18
SCULLY,"Oh, my God.",3
MULDER,Anything you say can and will be used against you...,10
SCULLY,Mulder... Do you see what I see?,7
MULDER,"Yes, I do.",3
SCULLY,Is that Micah Hoffman?,4
CARDINAL O'FALLON,"Yes, it is.",3
SKINNER,Misidentification of a corpse and subsequent unrequested autopsy...,8
SCULLY,"Sir, the dead man looked very much like Micah Hoffman. He had Hoffman's I.D. on him...",16
SKINNER,Agent Scully... if I'm carrying Marilyn Monroe's purse do you assume that I slept with J.F.K.?,16
SKINNER,"Agent Mulder, the FBI has always prided itself on the speedy expedition of its cases but this is the first time-- and I hope you're as proud of this as I am-- that we've ever attempted to pursue a murder case where the victim was still alive and healthy.",49
MULDER,"A bomb went off, a crime's been committed. There's a dead body nobody seems to give a damn about, O'Fallon's been less than forthcoming and Hoffman, at the very least is guilty of forgery and extortion.",36
SKINNER,"Agent Mulder, you will leave O'Fallon alone. You will leave Hoffman alone and Agent Scully, you'll put your trigger-happy scalpel away. Best case scenario... you get to keep your jobs. Worst case, O'Fallon and the church bring a huge embarrassing lawsuit against the Bureau which will feature you two as its sacrificial lambs. As of right now... I am forcing you to take a four-week leave effective immediately pending review.",70
MULDER,I think this whole Richard Gere thing is going to Skinner's head.,12
SCULLY,"We're off this case, Mulder.",5
CHUCK BURKS,Compadres. I teased out something very fabulous from your pottery there.,11
CHUCK BURKS,Layered in under the ambience there. Guess what language that is.,11
MULDER,"Chuck, I've had a bad day.",6
CHUCK BURKS,It's a dead language. I had a linguist in here to listen to the recording. It's Aramaic.,17
SCULLY,That's the language that Christ spoke. Did your linguist happen to translate it?,13
CHUCK BURKS,"Yes, he did. It's in two parts. The first part here roughly translates as ""I am the walrus. I am the walrus. Paul is dead. Coo-coo-ca-choo."" Although there is no Aramaic word for ""walrus."" So it literally says ""I am the bearded cow-like sea beast.""",45
MULDER,What's the second part?,4
CHUCK BURKS,Second part's a little freakier. Here.,6
SCULLY,What is it?,3
CHUCK BURKS,It appears to be one man commanding another to rise from the dead.,13
SCULLY,Lazarus?,1
MICAH HOFFMAN,I am become Jesus Christ.,5
MULDER,I am become skeptical.,4
MICAH HOFFMAN,"There I was totally bumming after Altamont, and I thought throw in the towel and go to law school or continue to fight and become a forger of scandalous religious documents.",31
MULDER,"Well, I suppose that's a choice every young gifted American male is faced with.",14
MICAH HOFFMAN,I knew O'Fallon from college. He was a divinity professor of mine.,12
MULDER,At Columbia.,2
MICAH HOFFMAN,"Yeah. And he's a decent man but with an overweening pride and sense of responsibility borne of a fundamental lack of respect for the human animal. He believes in God, but not in man, in man's ability to choose, to live in freedom. He has Christ in his brain, but not in his heart.",54
SCULLY,"So, uh... you created a Christ in these forgeries that was more suited to your particular world view?",18
MICAH HOFFMAN,"Yeah. But before I could write like Christ I had to become him in much the same way I imagine an actor who plays a part becomes that part. So I immersed myself in Jesus Christ. Not just the church and teachings but the man, the custom of his time, the language, the vibe, the feeling of Christ.",58
SCULLY,So why didn't O'Fallon and the Elders go outside the church for authentification?,13
MICAH HOFFMAN,"Because the forgeries were too damning of the church. They couldn't risk the exposure. But then, something truly weird came over me.",22
SCULLY,Remorse?,1
MICAH HOFFMAN,"Conversion, Agent Scully. The lightning bolt that transformed Saul to Paul on the road to Damascus. One day I was not just impersonating Jesus Christ, I had become him. That's why I blew up the crypt. The forgeries were blasphemous and needed to be destroyed.",45
MULDER,How did your cell phone get on the dead man in the crypt?,13
MICAH HOFFMAN,God works in mysterious ways.,5
MULDER AND TV,"Well, as long as they can think we'll have our problems. But those whom we are using cannot think they are the dead brought to assimilated life by our electrode...",30
MULDER,It's open.,2
MULDER AND TV,"You know, it's an interesting thing when you consider the earth people who can think......",15
MULDER,"Couldn't sleep either, huh?",4
SCULLY,Plan 9 From Outer Space?,5
MULDER,"Yeah. It's the Ed Wood investigative method. This movie is so profoundly bad in such a childlike way that it hypnotizes my conscious critical mind and frees up my right brain to make associo-poetic leaps and I started flashing on Hoffman and O'Fallon. How there's this archetypal relationship like Hoffman's Jesus to O'Fallon's Judas or Hoffman's Jesus to O'Fallon's Dostoyevsky's Grand Inquisitor, or Hoffman's Jesus to O'Fallon's St. Paul.",69
SCULLY,How about Hoffman's Roadrunner to O'Fallon's Wile E. Coyote?,9
SCULLY,Mulder...,1
MULDER,Yeah?,1
SCULLY,Do you think it's at all possible that Hoffman is really Jesus Christ?,13
MULDER,Are you making fun of me?,6
SCULLY,No.,1
MULDER,"Well, no, I don't. But crazy people can be very persuasive.",11
SCULLY,"Well, yes, I know that.",5
SCULLY,Maybe true faith is really a form of insanity.,9
MULDER,Are you directing that at me?,6
SCULLY,No. I'm directing it at myself and at Ed Wood.,10
MULDER,"Well, you know, even a broken clock is right 730 times a year.",13
SCULLY,How...?,1
MULDER,42.,1
SCULLY,You've seen this movie 42 times?,6
MULDER,Yes.,1
SCULLY,Doesn't that make you sad? It makes me sad.,9
ACTOR 1,You ever been to Hollywood?,5
ACTOR 2,"Oh, a couple of times a few years ago.",9
ACTOR 1,You're going to be there in the morning. Just a few minutes from Hollywood in the town of San Fernando reports have come in of saucers flying so low...,29
MULDER,"You know, Scully, we've got four weeks probation vacation and nothing to do and Wayne Federman's invited us out to L.A. to watch his movie being filmed and God knows I could use a little sunshine.",36
MULDER,Scully...,1
SCULLY,"California, here we come.",4
WAYNE FEDERMAN,Agents! I'm so glad you could hang.,7
WAYNE FEDERMAN,"Come on, I want you to meet the people that are going to play you. Garry Shandling, Tea Leoni, this is Agents Mulder and Scully.",25
MULDER,Nice to meet you.,4
SCULLY,Hi.,1
GARRY SHANDLING,Nice to meet you.,4
TEA LEONI,It's a pleasure.,3
MULDER,Big fan. Fox Mulder.,4
TEA LEONI,No kidding. Huh.,3
TEA LEONI,"Well, you know, while I've got you here maybe, uh, maybe you could show me how to run in these things.",21
TEA LEONI,"Right over here, I was thinking 'cause, I tell you, I'm having a hell of a time with these heels. What, are they government issue or something? wife, is doing the running. She nearly tripped during filming but ended up receiving a huge round of applause. Very funny scene which I missed the first time 'round as I was too busy watching DD and Garry Shandling.]",66
GARRY SHANDLING,"Hey, uh... Uh...",3
MULDER,Hi.,1
GARRY SHANDLING,"How are you? Seriously, listen could I ask you something?",10
MULDER,Sure.,1
GARRY SHANDLING,"Uh, do you dress to the left or to the right?",11
MULDER,What do you... What do you mean?,7
GARRY SHANDLING,"Look, when I play a character I need to find his center, his, sort of, rudder, so to say and then everything comes from that.",25
MULDER,Uh... I guess mostly to the left.,7
[TD,"Check, it is Blue. Blue's mother appeared in ""Ice"".]",9
GARRY SHANDLING,"""Mostly""?",1
MULDER,Most of the time.,4
GARRY SHANDLING,Most of the time. To the left.,7
MULDER,Mm-hmm.,1
GARRY SHANDLING,Wardrobe!,1
WOMAN,Rolling!,1
SUGAR BEAR,"And rollando! Come on, now, kick it in the ass and action, zombies!",13
ZOMBIE,What is this?,3
SUGAR BEAR,"Cut! Go ahead, ruin my career.",6
PRODUCTION ASSISTANT,"What seems to be the problem, Mr. Zombie, sir?",9
ZOMBIE,What the hell is this? What the hell's in my mouth? What's Tea Leoni's shoulder made out of?,18
PRODUCTION ASSISTANT,"Uh, craft service, what is Tea Leoni's shoulder made of?",10
TINA THE CRAFT SERVICE GIRL,"Turkey, just like you asked for.",6
PRODUCTION ASSISTANT,Turkey. Ms. Leoni's shoulder's made of turkey.,7
ZOMBIE,"Tofurkey! I asked for tofurkey! I'm a vegetarian! Half the zombies are vegetarian! Oh, my God!",16
TOFURKEY ZOMBIE,The people are made out of turkey!,7
MULDER,Hello?,1
SCULLY,"Hey, Mulder, it's me. What are you doing?",8
MULDER,"I'm, uh, working at the, uh, computer. What are you doing?",11
SCULLY,"I'm, uh, packing. Just, you know, getting ready for our trip back to D.C. tomorrow.",15
MULDER,"You know, Scully, I was just thinking about Lazarus, Ed Wood, and those tofurkey-eating zombies. How come when people come back from the dead they always want to hurt the living?",31
SCULLY,"Well, that's because people can't really come back from the dead, Mulder. I mean, ghosts and zombies are just projections of our own repressed cannibalistic and sexual fears and desires. They are who we fear that we are at heart-- just mindless automatons who can only kill and eat.",49
MULDER,"Party pooper. Well, I got a new theory. I say that when zombies try to eat people, that's just the first stage. You see, they've just come back from being dead so they're going to do all the things they miss from when they were alive. So, first, they're going to eat, then they're going to drink, then they're going to dance and make love.",65
SCULLY,"Oh, I see. So it's just that we never get to stay with them long enough to see the gentler side of the undead.",24
MULDER,Exactly.,1
MULDER,"Hold on a second, that's my other line.",8
MULDER,Hello?,1
SKINNER,"Agent Mulder, it's Assistant Director Skinner. I hope I didn't catch you at a bad time.",16
MULDER,"No, sir, I'm just at the, uh, computer.",8
SKINNER,"Listen, I just wanted to apologize for coming down so hard on you during the Hoffman slash O'Fallon case.",19
MULDER,"Oh. I appreciate that, Skinman.",5
SKINNER,Don't call me that.,4
MULDER,"Yes, sir. Um... Uh, where are you now?",8
SKINNER,"I'm right underneath you. I'm in L.A., at the same hotel as you. Right below you and Agent Scully.",19
SKINNER,Federman got me an Associate Producer credit on the movie.,10
MULDER,"A.P. Skinner, huh?",3
MULDER,"Uh... So what are you up to right now, sir?",10
SKINNER,I'm taking a bubble bath.,5
MULDER,"Uh, hold on just one second, sir.",7
MULDER,"Hey, Scully, Skinman is calling me from a bubble bath.",10
SKINNER,"It's still me, Mulder.",4
MULDER,"Uh, sir, well, hold on one second, sir.",8
MULDER,Scully?,1
SCULLY,Yeah.,1
MULDER,"Yeah, Skinner is calling me from a bubble bath.",9
SCULLY,"Wow, he's really gone Hollywood.",5
MULDER,Totally.,1
SCULLY,"You know, Mulder, speaking of Hollywood, I think that Tea Leoni has a little crush on you.",17
MULDER,"Oh, yeah, right. Like Tea Leoni's ever going to have a crush on me.",14
SCULLY,"I think that Shandling likes you a bit, too.",9
MULDER,Really?,1
GARRY SHANDLING AS MULDER,"I love you, Scully. No ifs, ands or...",8
TEA LEONI AS SCULLY,Bees.,1
TEA LEONI AS SCULLY,"Wait, wait, Mulder... I can't.",5
GARRY SHANDLING AS MULDER,"I know this feels wrong because we're friends and we treat each other as equals, but...",16
TEA LEONI AS SCULLY,"No, no, it's not that. It's not that.",8
GARRY SHANDLING AS MULDER,"Well, what then?",3
TEA LEONI AS SCULLY,I'm in love with Assistant Director Walter Skinner.,8
MULDER,"That's it, Scully, I can't take it anymore.",8
SCULLY,"Shh, Mulder, sit down.",4
