speaker,line,words
1939 SCULLY,"Oh, sure. You just look like one, right?",8
MULDER,I had to steal this uniform. Scully?,7
SINGER,"Hier ist der mann, den sie vollen!",7
NAZI 1,Halt! Hande hoch! Hande hoch!,5
1939 SCULLY,"He said, ""Put your hands up.""",6
MULDER,"You see, I told you.",5
SINGER,JEEPERS CREEPERS …,3
MULDER,You're all big men now but wait until you get into Russia. Hope you fellas like the cold.,18
SINGER,"...WHERE'D YOU GET THOSE EYES? HUSH, OH, GET UP, HOW'D THEY GET SO LIT UP?",15
NAZI 1,"Auf schnell! Du hast Glueck, dass wir dich nicht sofort abknallen!",11
MULDER,"Same to you, Adolf!",4
NAZI 1,Schnauze!,1
NAZI 1,Los! Mach schon.,3
NAZI OFFICER,Bringen sie dieses schiff auf fahrtrichtung Deutschland oder wir schaffen sie vom steuer weg. Verstanden?,15
CAPTAIN MARBURG,I'll not give up this ship!,6
NAZI OFFICER,Zeig ihm was ich meine.,5
CAPTAIN MARBURG,"You can put me down, man, but I'll not let go of this wheel so 'till we meet in hell...",20
NAZI OFFICER,Ershiess ihn.,2
FIRST MATE,No!,1
MULDER,You...,1
1939 CIGARETTE SMOKING MAN,Wer ist dieser mann?,4
NAZI 2,Er hat einen meiner leute zusammengeschlagen und seine uniform gestohlen. Er ist spion.,13
1939 CIGARETTE SMOKING MAN,Wo sind die waffen versteckt?,5
MULDER,No sprechen.,2
1939 CIGARETTE SMOKING MAN,"Die waffen haben sie an bord, nicht?",7
MULDER,I don't speak Nazi.,4
1939 CIGARETTE SMOKING MAN,Erschiess ihn auch.,3
MULDER,Wait a minute. Why are you shooting me? Why are you killing me? What have I done? I don't understand what you're asking me.,24
1939 SKINNER NAZI,Halt! Nicht schiessen. Dieser mann ist Amerikaner. Es heisst sie vollen mehr leute an dem krieg beteiligen.,17
1939 CIGARETTE SMOKING MAN,Bring ihn nach unten. Bring alle nach unten.,8
MULDER,"Skinner? Where are they taking me? Help me, Skinner!",9
SCULLY,What are you guys doing here?,6
FROHIKE,Mulder's in trouble.,3
LANGLY,Big trouble.,2
SCULLY,What do you mean?,4
BYERS,Let's take a walk.,4
SCULLY,"Okay, where are we going?",5
FROHIKE,The walls have ears.,4
SCULLY,I have ears. Will you tell me what's going on?,10
BYERS,Mulder's disappeared.,2
SCULLY,Disappeared from where?,3
LANGLY,From the national reconnaissance office's lacrosse mid-latitude imaging radar satellite.,10
SCULLY,I don't understand. What am I looking at?,8
FOWLEY,A whole lot of nothing.,5
BYERS,"We pulled that down 45 minutes ago off the NRO satellite, which early this morning sent a picture of a ship which inexplicably appeared in the middle of the Atlantic.",30
LANGLY,The SS Queen Anne which by all accounts vanished without a trace over sixty years ago.,16
SCULLY,The Queen Anne? The British luxury liner?,7
FROHIKE,That's correct.,2
SCULLY,It was torpedoed by a German U-boat.,7
LANGLY,That's one story.,3
SCULLY,There's another?,2
BYERS,Though her exact position was kept secret for fear spies might give her up to the Axis. It's been reasonably determined that the Queen Anne was just south of the Plantagenet bank when she went missing.,36
FROHIKE,Less than sixty feet of water yet she's never been found.,11
SCULLY,So you're saying the Queen Anne just disappeared.,8
LANGLY,Into the Bermuda triangle.,4
FROHIKE,And reappeared this morning at 6:49 a.m. Eastern Standard Time.,10
SCULLY,That's impossible.,2
BYERS,Satellite doesn't lie.,3
SCULLY,There's nothing on here.,4
BYERS,We gave the original images to Mulder so he could use them as navigational aids.,15
LANGLY,He was in a hurry.,5
SCULLY,To get where?,3
FROHIKE,Out to the Queen Anne before anyone else got there first.,11
SCULLY,He's gone out here?,4
BYERS,He went to Bermuda and chartered a powerboat out of Hamilton Harbor. We tracked him on the satellite for an hour and a half.,24
LANGLY,Until a storm blew in and obscured all transmissions.,9
FROHIKE,That's what you're holding.,4
SCULLY,What's happened to him?,4
BYERS,We can't know that. Not without alternative tracking data. Which is why we're here.,14
LANGLY,"Without good data, all we can do is wait and hope for the best.",14
FROHIKE,"Yeah, but expect the worst.",5
SCULLY,"Well, we have to get help.",6
BYERS,Without a position he's a needle in a haystack.,9
SCULLY,What do you need?,4
BYERS,Navy AWACS SLAR or SAR 100 K swath imaging. You're going to have to find somebody at the Pentagon to get it.,22
SCULLY,Wait for me downstairs.,4
SCULLY,I need to speak with him.,6
SKINNER'S SECRETARY,Could you please take a seat?,6
SCULLY,Is he in?,3
SKINNER'S SECRETARY,"Yes, he's on his phone.",5
SCULLY,"Sorry, this can't wait.",4
SCULLY,Sir?,1
SKINNER,"Could you hold on a minute? What is it, Agent Scully?",11
SCULLY,"I just received some very disturbing information, sir. I need your help.",12
SKINNER,I'll call you back in five. You can't come rushing in here.,12
SCULLY,"Sir, I couldn't waste time explaining myself to your assistant.",10
SKINNER,Tell me what is so urgent.,6
SCULLY,It's about Agent Mulder. He's done something incredibly rash.,9
SKINNER,I can't.,2
SCULLY,He may be lost at sea.,6
SKINNER,"I can't, Agent Scully.",4
SCULLY,You can't what?,3
SKINNER,I can't help you. There's nothing I can do.,9
SCULLY,This isn't for me; it's for Agent Mulder.,8
SKINNER,My hands are tied. I'm not your direct superior any longer.,11
SCULLY,Don't you want to know what this is about?,9
SKINNER,"No, I don't. I don't even what to hear it.",10
SCULLY,"Sir, this is about a man's life.",7
SKINNER,I'm not allowed to have contact with you-- any contact with either you or Mulder.,15
SKINNER'S SECRETARY,"She walked right past me, sir.",6
SKINNER,"You're out of line, Scully.",5
SCULLY,"No, sir, you're out of line. I'm sorry, but I'm coming to you for help and I've got nowhere else to go. I would hope that after everything that we have been through that you would at least have the courtesy and the decency and not to mention the respect to listen to what I have to say. Now, all I need is information. You don't have to do anything else. Look, sir, if you know anybody at the Office of Naval Intelligence it would be of great help.",89
SKINNER,"I could lose my job, my pension, I could even be subject to legal action.",15
SKINNER,"Use your head, Scully. It'll save your ass.",8
SCULLY,"Save your own ass, sir. You'll save your head along with it.",12
WOMAN IN THE ELEVATOR,Ouch!,1
SCULLY,Sorry.,1
KERSH'S SECRETARY,"Yes, sir, I'll get those files and make that call and buzz you when I have him on the line.",20
SCULLY,I need a word with AD Kersh.,7
KERSH'S SECRETARY,"I'm sorry, he's not available.",5
SCULLY,"Assistant Director Kersh, may I please have a moment of your time?",12
AD KERSH,A moment for what?,4
SCULLY,"Uh, may I, sir? Thank you. Sir, I need you to get me some information. I am not a liberty to say why but I can tell you it is of the utmost importance…",34
AD KERSH,Yes?,1
SCULLY,". I, uh... Sorry. I shouldn't have come unannounced.",8
AD KERSH,"May I see what you were going to show me, Agent Scully?",12
SCULLY,"Uh... It's nothing, really.",4
AD KERSH,Good.,1
SCULLY,What am I thinking? What am I thinking?,8
SCULLY,Sorry.,1
SCULLY,"Come on, come on, come on, come on, come on. Answer the phone, Mulder. Answer the phone, answer the phone, answer the phone.",23
RECORDED VOICE,The cellular customer you are trying to reach is not responding or is …,14
SCULLY,Damn.,1
SCULLY,I want you to do me a favor. It's not negotiable. Either you do it or I kill you. You understand?,21
SPENDER,"You okay, Agent Scully?",4
SCULLY,"No, I'm not. I'm a gun ready to go off so don't test me, Spender. Don't even think about trying to weasel me.",23
SPENDER,What is it that you need?,6
SCULLY,"Navy AWACS SLAR 100 K swath. South-southeast of Bermuda. I am looking for a boat, maybe a ship. 1939 luxury liner.",21
SPENDER,1939?,1
SCULLY,"Don't ask too many questions. I don't care what you do or who you do or who you have to grease, I need that information and I need it now. Are we clear on that?",35
SPENDER,Crystal.,1
SCULLY,"And, Agent Spender... If you're not back in a hurry I am going to hunt you down, and so help me God...",22
SPENDER,Right.,1
SCULLY,"Oh, God.",2
SCULLY,Hello?,1
CSM,Agent Fowley?,2
SCULLY,Yes.,1
CSM,I was looking for Agent Spender.,6
SCULLY,"I'm sorry, he's not here right now. Is there something I can help you with?",15
CSM,"Yeah, Agent Scully just handed the Assistant Director a piece of paper with an intelligence system scribbled on it.. .",19
SCULLY,"Yes? Yes, sir?",3
CSM,Who is this?,3
KERSH'S SECRETARY,"Oh, Agent Scully.",3
SCULLY,"I was just, uh...",4
KERSH'S SECRETARY,I was sent to come get you.,7
SCULLY,"Yeah, I was waiting for Agent Spender, he was, uh... I'm supposed to pick up a delivery from him.",19
KERSH'S SECRETARY,Agent Spender is with Assistant Director Kersh.,7
SCULLY,That rat bastard!,3
SCULLY,Stupid!,1
SCULLY,"Scully. Mulder? Is that you? No, I can't... I'm on an elevator. Hold on, I'll be off in a s... Hold on.",22
SCULLY,Hello? No... I can't understand. I can't...,7
SKINNER,Was that you?,3
SCULLY,Is it you?,3
SKINNER,I've been trying to reach you. I got the information you needed.,12
SCULLY,How?,1
SKINNER,Don't even ask.,3
SCULLY,"Sir, what you've done...",4
SKINNER,Is save Mulder's ass. I know.,6
SCULLY,Yes.,1
SKINNER,"And if you ever ask me to break policy or protocol I will have you written up, wrapped up and tossed out of the FBI for good. Am I understood, Agent Scully?",32
SCULLY,Yes.,1
SCULLY,Yes.,1
BYERS,Did you get it?,4
SCULLY,Yeah.,1
SAILOR 2,"Oi... American, right? Saved your life, mate. Krauts don't want no reason to bring you Yanks into the war.",19
MULDER,"I got two words for you, buddy-- Pearl Harbor.",9
SAILOR 2,What?,1
MULDER,"After Poland, Hitler's on his way to Denmark, Holland and France with a few stops in between. The French all but roll over on us, the Italians seize their opportunity and the Japanese come through the back door. It's a long, bloody story. It fortunately has a happy ending.",49
SAILOR 2,We win?,2
MULDER,"Yeah, you come out on the side of history with no small amount of help from us. Not much to apologize over the next 50 years except for maybe the Spice Girls.",32
NAZI 1,"Schnauze halten, verdammt noch mal! Raus mir euch! Vorwaerts, worauf wartet ihr? Mach schon! Los!",15
SAILOR 1,"Well... According to our host this'll be our new accommodations, lads.",11
MULDER,You speak German. What was that shouting about up there?,10
SAILOR 1,They got it in mind that we left America carrying arms to England.,13
MULDER,Are we?,2
SAILOR 1,"Listen, she's drawing 16 feet at 81,000 tons. We're making 21 knots at full power. If we got munitions aboard this ship, mate, they don't weigh but a few stone.",30
MULDER,But the Captain knew something. He wouldn't give up the wheel.,11
SAILOR 1,"The Nazis boarded us after they intercepted a radio communication... Some kind of code word they keep asking about-- Thor's Hammer. You know what that is, mate?",27
CREWMAN 1,"Who go there? I said, ""who goes there?""",8
CREWMAN 2,Show your faces or we'll bloody beat them to a stub.,11
SAILOR,"Put your irons down, boys. It's your own crew, for God's sake.",12
CREWMAN 2,What're you doing down here?,5
SAILOR,"We're having a cup of tea. What's it look like, you stupid swabbo?",13
CREWMAN 2,Then who's steering the boat?,5
SAILOR 3,"Oh, just some blokes who answer to the name of Heil Hitler.",12
SAILOR 2,"You ever been to Germany, swabbo? They'll have a special affection for the likes of you.",16
SAILOR 4,"Yeah, right.",2
MULDER,"Hey, this ship can't go to Germany.",7
SAILOR 2,"Make up your mind, mate.",5
MULDER,I got news for you-- you're not carrying munitions. It's something far more deadly.,14
SAILOR 1,Thor's Hammer?,2
MULDER,"Thor's Hammer isn't a weapon. It's a man, a man who will help build a weapon-- a bomb that'll win the war for whoever has it.",26
SAILOR 1,And you're telling me he's aboard this ship?,8
MULDER,I saw him in the ballroom.,6
SAILOR 1,"Sein name ist Thor's Hammer. Er hat einen plan, eine bombe zu bauen. Auf wiedersehen... Mates.",16
CREWMAN 2,"What's wrong with you?! Don't you know there are spies everywhere?! Trust no one, mon!",15
SAILOR 2,"Look, we've got to stop this ship-- now! All right, lads, let's go!",13
SAILOR 2,"Hey, hey, who's in charge of this engine room? Oh, you. Oi, you! I'm talking to you. Shut her down, man. We got to scuttle her now!",27
CREWMAN 3,"Put some piss into her, boys.",6
SAILOR 2,"Hey, you heard him-- kill the engines! There's no other way, swabbo.",12
CREWMAN 3,You can't get to Germany if you can't steer. Me overriding her. We steering a course for home.,18
SAILOR 2,Have you looked at your compass? You can't get to England going the wrong bloody direction.,16
CREWMAN 3,We're not going to England. We're going to Jamaica.,9
CREWMEN,Yeah!,1
SAILOR 3,"Listen, you steer her home, you bloody ruffo-- to her home where she belongs!",14
MULDER,Listen to me! Listen to me! You can't take this ship to England. You'll never make it.,17
CREWMEN AND SAILORS,What are you talking about? I'm in charge of the wheel!,11
CREWMAN 3,"There's only one place she's going, Yank. Jamaica!",8
CREWMWN,Yeah!,1
MULDER,"You can't take the ship to Jamaica, either. The Germans will hunt you down no matter what course you steer.",20
CREWMEN,No! No! Hear it out. Hear it out. Hear it out.,11
CREWMAN 3,"And who you be, boy?",5
MULDER,My name's Mulder.,3
SAILOR 2,He wants to go back to bloody America.,8
MULDER,"No, I want you to take this ship and turn it back around the way you came.",17
CREWMEN AND SAILORS,No! No!,2
SAILOR 2,"Bloody hell, we're halfway home!",5
MULDER,You've got to turn the ship around.,7
CREWMAN 3,And what's in that direction?,5
MULDER,The future.,2
SAILOR 2,What?,1
MULDER,"Actually, the past.",3
SAILOR 3,"Hmm? Oh, well, I'm convinced.",5
MULDER,"Well, I can explain it to you.",7
NAZI 1,"Du! Der Amerikaner. Du kommst mit uns, rauf hier. Ja, mit kommen. --",12
MULDER,"Turn the ship around or Hitler rises, Germany wins and your children will never know what freedom is!",18
NAZI 1,Halt! Halt! Stehen bleiben! Stehen bleiben oder ich schiesse! Stehen bleiben! --,11
NAZI,Achtung!,1
1939 SPENDER,Aufstehen. Mach schnell! Get up! Er sagte...,7
1939 CIGARETTE SMOKING MAN,"Wir haben einen mann an bord, einen wissenschaftler der weiss wie man eine bombe macht die den krieg gewinnin wird. Frag ihn, wer dieser mann ist.",26
1939 SPENDER,There's a scientist on board who can make a bomb. Who is this man?,14
MULDER,I don't know.,3
1939 CIGARETTE SMOKING MAN,Waffe bereit. -,2
1939 CIGARETTE SMOKING MAN,"Sag ihm, wir werden einen passagier umbringen fuer jede falsche antwort.",11
1939 SPENDER,You will answer the question or we will begin killing passengers. Which one is the scientist?,16
MULDER,I don't know.,3
1939 CIGARETTE SMOKING MAN,Schiess ihn.,2
1939 CIGARETTE SMOKING MAN,"Frag ihn, wie viele personen er sterben lasst.",8
1939 SPENDER,How many lives are you willing to sacrifice?,8
MULDER,None.,1
1939 SPENDER,Then you have the answer. Er weigert sich ihn zu nennen.,11
1939 CIGARETTE SMOKING MAN,Schiess nochmal.,2
1939 SCULLY,Stop! This man has no answers. You're killing innocent people to learn that he knows nothing!,16
1939 SPENDER,Shut up. Shut up and move away.,7
1939 SCULLY,"Listen to me, you little weasel...",6
1939 CIGARETTE SMOKING MAN,"Wir haben unseren naechsten passagier, eine dame. Richte die waffe auf sie. Schiess sie... Wenn er die frage nicht beantwortet.",20
1939 SPENDER,Answer the question.,3
MULDER,I'll answer the question.,4
1939 CIGARETTE SMOKING MAN,Beantworte die frage.,3
MULDER,That man is the scientist.,5
FROHIKE,"Hey, Scully, you're not going to believe this. Get up here.",11
SCULLY,What?,1
FROHIKE,The sky just cleared and there it was.,8
SCULLY,Is it the Queen Anne?,5
BYERS,That's her.,2
SCULLY,I don't believe it.,4
FROHIKE,Seeing is believing.,3
SCULLY,They've got power.,3
BYERS,Maybe Mulder's already on board.,5
SCULLY,Let's hope he is.,4
1939 SPENDER,You're lying.,2
1939 SCULLY,He's telling the truth.,4
1939 SPENDER,Shut up! Who is the scientist?,6
MULDER,"I told you, this man is the scientist.",8
1939 SPENDER,Officer!,1
1939 CIGARETTE SMOKING MAN,"Frag ihn, wie der mann heisst?",6
1939 SPENDER,What is the man's name?,5
MULDER,"John Brown. Ask me again, and I'll knock you down.",10
1939 SPENDER,What's his name?!,3
MULDER,Puddintame. Ask me again and I'll tell you the same.,10
SCIENTIST,Wait. Don't shoot. I'm the scientist.,6
1939 SCULLY,This man's a liar. I'm the scientist.,7
SCIENTIST,Please-- tell them the truth before someone else has to die.,11
1939 SCULLY,I don't know this man.,5
SCIENTIST,Please don't listen to her. She's traveling with me to protect me. She works for the OSS.,17
MULDER,That's great.,2
1939 SCULLY,I don't see you did any better.,7
1939 CIGARETTE SMOKING MAN,Toete sie zuerst. Toete sie alle.,6
MULDER,What'd he say?,3
MULDER,Uh...I think I know what he said.,7
1939 SCULLY,You learn fast.,3
1939 SCULLY,What's happening?,2
MULDER,The engines shut down.,4
MULDER,Hey!,1
1939 SCULLY,"Hey, what?",2
MULDER,Come with me.,3
1939 SCULLY,Why should I?,3
MULDER,'Cause you're the only one who can save this ship. Come on.,12
MULDER,Come on.,2
NAZI,Stehen bleiben! Stehen bleiben... Oder ich erscheisse sie. Hande hoche... Hintr irhen kopfe. Machen sies!,15
1939 SCULLY,"Now what, Einstein?",3
NAZI,Machen sies! -,2
1939 SKINNER,God bless America. Now get your asses out of here.,10
SCULLY,Byers? Langly? Frohike?,3
MULDER,Come on... Come on!,4
SCULLY,There you guys are.,4
1939 SCULLY,What are you doing?!,4
MULDER,I'm going to tell you how to save this ship.,10
1939 SCULLY,Out here?,2
MULDER,I can't stay. I got to get back to history.,10
1939 SCULLY,What?,1
MULDER,And you got to rescue it. Wait. Listen to me. This ship's been caught in something called the devil's triangle. It's some kind of time warp-- a rift in space.,30
1939 SCULLY,Are you crazy?,3
MULDER,"You know Einstein, right? He predicts the theoretical possibility. He also predicts an atomic weapon that will destroy the world.",20
1939 SCULLY,Yeah? So what?,3
MULDER,If you don't go back and convince the crew of this ship to turn this ship around and head back into the devil's triangle everything Einstein predicted will become true-- except for the outcome of history.,36
1939 SCULLY,"So, if I don't turn this ship around...?",8
MULDER,"In all likelihood, I won't exist.",6
1939 SCULLY,Oh...,1
MULDER,And neither will you.,4
1939 SCULLY,Okay...,1
MULDER,"So, in case we never meet again...",7
MULDER,I was expecting a left.,5
1939 SCULLY,Hey!,1
SCULLY,"Mulder? Mulder, it's me. Hmm?",5
MULDER,Where am I?,3
SCULLY,You're in a hospital.,4
MULDER,Ooooo.,1
SCULLY,Lie still.,2
MULDER,I feel... Like hell.,4
SCULLY,"I don't blame you. You've been through the wringer, I'd say.",11
MULDER,What happened to me?,4
SCULLY,You did something incredibly stupid.,5
MULDER,What did I do?,4
SCULLY,"You went looking for a ship, Mulder. In the Bermuda Triangle.",11
MULDER,Say that again?,3
FROHIKE,Gilligan awakes.,2
MULDER,You were there.,3
SCULLY,Hmm?,1
MULDER,"You were there, Scully.",4
LANGLY,He's delirious.,2
MULDER,"And he was there, too.",5
SKINNER,Right-- Me and my dog Toto.,6
MULDER,"No, you were there with the Nazis.",7
SCULLY,"Mulder, will you settle down? It's an order.",8
SKINNER,Not that he takes orders...,5
MULDER,"You saved the world, Scully.",5
SCULLY,Yeah... You're right. I did.,5
FROHIKE,What kind of drugs is he on?,7
LANGLY,I want some.,3
MULDER,"No, no, no.... The Queen Anne-- I found it. You were there with Thor's Hammer. I told you you had to turn the ship around and then I jumped overboard.",30
SCULLY,"Yeah, I bet you did. The boat that you were on was busted into a million pieces. And as for the Queen Anne it was nothing more than a ghost ship.",31
MULDER,"No, no, no. You and I were on that ship, Scully. In 1939.",13
SKINNER,"Get some rest, Mulder, 'cause when you get out of here I'm going to kick your butt but good.",19
MULDER,I would've never seen you again. But you believed me.,10
SCULLY,"In your dreams. Mulder, I want you to close your eyes and I want you to think to yourself ""there's no place like home.""",24
MULDER,Mmm.,1
MULDER,"Hey, Scully.",2
SCULLY,Yes?,1
MULDER,I love you.,3
SCULLY,"Oh, brother...",2
