speaker,line,words
PRIEST,But you didn’t tell your colleague.,6
SCULLY,He believed that he could find the last girl. But I already knew that I was meant to save her.,20
PRIEST,From what?,2
SCULLY,I wasn’t sure. Father Gregory said that the Devil claimed the lives of the first three girls.,17
PRIEST,You don’t believe that.,4
SCULLY,"I know now that Father Gregory was mistaken. The Devil didn’t take their souls, but the threat to those girls was real. And Father Gregory gave his life to protect them.",31
MULDER,"The fourth girl is Roberta Dyer. Transferred to Maryland Adoption Services in 1995 when her foster father got a job in Gaithersburg. Adoption services were called out to investigate allegations of child abuse in September of that year. Three more times in ’96, then two more times in ’97.",49
MULDER,What’s wrong?,2
SCULLY,Father Gregory called them Messengers.,5
MULDER,"Scully? Scully, don’t let this guy get in your head. That’s the last thing you want. Sometimes the most twisted ones are the most persuasive.",25
SCULLY,"Mulder, he knows where she is.",6
MULDER,"Well, that’s okay. As long as he’s locked up here, it doesn’t matter.",13
SCULLY,You’re not going find her. I think you’re being misled.,10
MULDER,"By who? Scully, I think you’re the one who’s being misled. Not just willingly, but willfully. I’ve never seen you more vulnerable or susceptible or more easily manipulated and it scares me because I don’t know why.",37
SCULLY,I saw Emily. She came to me in a vision.,10
MULDER,"I think you should step away. Personal issues are making you lose your objectivity, clouding your judgement.",17
SCULLY,You go. Go find the girl. I’m going to finish up with Father Gregory.,14
MULDER,Okay.,1
STARKEY,"Father Gregory. Where is she, Father?",6
FATHER GREGORY,How did you get in here?,6
STARKEY,"I will not be denied this time, Father.",8
FATHER GREGORY,But you took the others.,5
STARKEY,The others were taken from me. I will not allow that to happen again. Where is the fourth girl?,19
STARKEY,"Tell me, Father. Save yourself.",5
SCULLY,I’d like to get back in here.,7
GUARD,It should be open.,4
SCULLY,Father Gregory? Father Gregory?,4
MULDER,We have a warrant to search the premises for your daughter.,11
DYER,"She’s not here. I tell you, she’s out … she’s at school.",12
MULDER,We checked at school. She hasn’t been there in over a week. We have reason to believe that her life may be in danger. If you know something … What’s behind this door?,33
DYER,It’s the basement.,3
MULDER,"Well, can you unlock it?",5
DYER,I don’t have the key.,5
MULDER,"Is this her room? Where is she, Mr. Dyer? Where is she?!",12
DYER,"They’re going to cut off the checks, aren’t they?",9
MULDER,Where is she?!,3
DYER,"He said he’d take her off my hands, but I could keep the disability.",14
MULDER,Who?,1
DYER,The priest.,2
MULDER,Who?!,1
DYER,Father Gregory.,2
SCULLY,Hello?,1
MULDER,"Yeah, hi, Scully. It’s me.",5
SCULLY,"He’s dead, Mulder.",3
MULDER,Who?,1
SCULLY,Father Gregory. They found him alone in the interrogation room. No one can figure it out. There was a guard sitting right outside the room.,25
MULDER,We didn’t find her. The fourth girl – she was here.,11
MULDER,"Hey, Scully. Scully, you there? Answer me. Scully? Scully!",9
SCULLY,Father?,1
FATHER MCCUE,"Come in, Dana. I understand you found the man responsible for the death of those girls. I’m sure the Kernoffs will be relieved.",23
SCULLY,"I’m not sure if they should be, Father.",8
FATHER MCCUE,Why not?,2
SCULLY,I’ve seen things. Things that have made me question if there aren’t … larger forces at work here.,18
FATHER MCCUE,What have you seen?,4
SCULLY,"Visions … of my daughter Emily, for one.",8
FATHER MCCUE,I think that’s understandable. I’m sure you identified with the loss.,11
SCULLY,"I considered that, um… but then I saw something last night, which I … Which I can’t explain. I saw a man … in dark clothes … but he had four faces. They weren’t human.",35
FATHER MCCUE,"Is this what you saw? It’s a Seraphim. An angel … with four faces … Those of a man, a lion, an eagle, and a bull. In the story, the angel descends from heaven and fathers four children with a mortal woman. Their offspring are the Nephilim – The ""Fallen Ones."" They have the souls of angels but they weren’t meant to be. They’re deformed, tormented. So the Lord sends the Seraphim to Earth to bring back the souls of the Nephilim to keep the Devil from claiming them as his own.",92
SCULLY,How did he bring back their souls?,7
FATHER MCCUE,They were smote with the brightness of his countenance. To look upon the Seraphim in all his glory is to give up one’s soul to heaven.,26
SCULLY,Do you think that’s what I saw?,7
FATHER MCCUE,No. I think what you saw is a figment of your imagination. A half-remembered story from your childhood that surfaced because of this case.,24
SCULLY,"But I saw it, Father.",5
FATHER MCCUE,"Dana, the Nephilim is a story. The text in which it appears isn’t even recognized by the Church.",18
SCULLY,"Father, do you believe that … God has His reasons?",10
FATHER MCCUE,"Yes, I’m certain of it. It’s how He rewards our faith.",11
STARKEY,Agent Scully? I can’t believe I found you.,8
SCULLY,What is it?,3
STARKEY,Agent Mulder’s been trying to reach you. He’s been at the station.,12
SCULLY,Trying to reach me for what?,6
STARKEY,The fourth girl – she’s at Father Gregory’s church. Come on. I’ll drive you.,14
SCULLY,There’s no one here.,4
STARKEY,They must be on their way.,6
STARKEY,You don’t see her in there? She’s here. I know it.,11
STARKEY,Agent Scully? Did you find her? Agent Scully?,8
SCULLY,"My name is Dana. I’m going to get you out of there, okay? I’m not going to hurt you.",19
SCULLY,I’m going to take you someplace safe.,7
STARKEY,Where are you going? Where are you taking her?,9
SCULLY,Everything’s going to be fine.,5
STARKEY,Bring her to me! Bring her here! Bring me the girl!,11
SCULLY,"No, it’s okay. It’s all right. Stay here. It’s okay. Stay … Just stay here! It’s going to be okay.",20
STARKEY,Bring her out to me.,5
EMILY,Mommy?,1
EMILY,"Mommy, let me go. Mommy, please let me go.",9
SCULLY,Emily.,1
STARKEY,"Agent Scully, get her out of there!",7
EMILY,"Mommy, please.",2
SCULLY,"Emily? Emily?! Oh, God.",4
PRIEST,You believed you were releasing her soul to Heaven.,9
SCULLY,I felt sure of it.,5
PRIEST,But you still can’t reconcile this belief with the physical fact of her death?,14
SCULLY,"No. I thought I could, Father, but I can’t.",9
PRIEST,Do you believe there is a life after this one?,10
SCULLY,Yes.,1
PRIEST,Are you sure?,3
PRIEST,"Has it occurred to you that maybe this, too, is part of what you were meant to understand?",18
SCULLY,"You mean, accepting my loss?",5
PRIEST,Can you accept it?,4
SCULLY,Maybe that’s what faith is.,5
