speaker,line,words
MULDER,"Derwood. Do you have your button, Derwood?",7
DERWOOD SPINKS,"Uh, no, I must have left it at home on account of we're supposed to only wear them on Fridays.",20
DERWOOD SPINKS,"Well, I sure as hell didn't leave it on no dead guy.",12
SCULLY,I don't believe that we said the victim was male.,10
MULDER,We're going to ask everybody to step outside right now while we take a quick look around the premises.,19
ROB ROBERTS,Who was the victim?,4
MULDER,His name was Donald Edward Pankow. Does that ring a bell?,11
ROB ROBERTS,No.,1
DERWOOD SPINKS,I'm going to get some cigarettes.,6
MR. RICE,I guess I'd better call the corporate headquarters and find out what they want us to do.,17
MULDER,"Hey, Scully, check it out. You know how they say you never want to see the kitchen of any of your favorite restaurants?",23
SCULLY,"Somehow, I don't think Lucky Boy would make that list.",10
MULDER,My point being that this is a hell of a lot cleaner than all the others. Don't you think?,19
SCULLY,"I guess. So what are you saying, Mulder? This place has been scrubbed from top to bottom to cover up evidence?",21
MULDER,Maybe. Maybe I'm thinking this was the crime scene.,9
SCULLY,You're saying Mr. Pankow had his brain very neatly removed from his skull right here in this kitchen?,18
MULDER,It had to happen somewhere.,5
SCULLY,"But next to the shake machine, Mulder? I think that we should be checking out employee lockers and not entertaining the idea that ad hoc surgery was performed here.",29
MULDER,I wouldn't exactly call it surgery. What if this man's brain was eaten?,13
MULDER,I-it's not sociologically unheard of. There are certain tribes in New Guinea that consider human brains a delicacy.,18
SCULLY,"Yeah, but Mulder, we're in Orange County.",7
MULDER,"Yeah, what's your point?",4
MULDER,It's just that nothing about the way the body was dumped suggests a fetishistic killing. The brain wasn't removed intact. What if this man's brain was eaten right out of his skull?,32
SCULLY,Through an inch-and-a-half opening that looks like it was cut with a hole saw?,14
MULDER,"Well, maybe it was cut. Maybe it was punched. What look like tool marks to you look to me like something more organic. Like it was made by a... a tongue or a proboscis.",34
SCULLY,The proboscis of what?,4
MULDER,I don't know.,3
MULDER,Oh. Hello. Look at this. Does that look like blood to you?,12
SCULLY,"Yes, it looks like it.",5
MULDER,"What is that? Next to it. Is that, uh... oh, my... ugh. Is that brain? Is that brain matter there?",20
SCULLY,"No, I'd say that's ground beef.",6
MULDER,Ground beef.,2
SCULLY,Yeah.,1
MULDER,Rob Roberts? It's Agent Mulder.,5
MULDER,"Hello, again. Sorry to bother you at home.",8
ROB ROBERTS,No. No bother.,3
MULDER,Can I come in?,4
ROB ROBERTS,"Yeah, sure.",2
MULDER,"Great, great.",2
ROB ROBERTS,"Uh, what... what can I do for you?",8
MULDER,You live here alone?,4
ROB ROBERTS,"Yeah, it's just me.",4
MULDER,Uh-huh. Mom or girlfriend?,4
ROB ROBERTS,What?,1
MULDER,"Come on, man, who cleans up after you?",8
ROB ROBERTS,Neither. It's just me I-I live here alone.,8
MULDER,"Well, bravo. You know, they say single guys are just bears who own furniture, but... I mean, my place... Oh, but here... you can smell the Pine-Sol.",27
ROB ROBERTS,"Thanks. Can I, can I get you anything?",8
MULDER,"Yeah, a cheeseburger and a large order of fries. Heh. It's a bad joke. I'm sorry. Um... Mr. Rice, your manager? He told me that, uh... you stayed late on Friday? Is that right?",34
ROB ROBERTS,"Oh, yeah, sure. Friday. The freezer had died on us. I stayed after to throw out the meat that was going bad.",22
MULDER,"Yeah, did you volunteer to close?",6
ROB ROBERTS,Yeah.,1
MULDER,"Yeah, okay. You volunteered.",4
MULDER,"Volunteered... um... the, uh... the 35 pounds of ground chuck that Mr. Rice told you to throw away. What did you do with that?",24
ROB ROBERTS,I threw it out.,4
MULDER,Where?,1
ROB ROBERTS,In the dumpster behind the restaurant.,6
MULDER,"Hmm. That's weird. Because that's what I figured you did, so I checked the dumpster and it was empty, which is weird because it only gets cleaned out on Thursday and you would have thrown away the meat on Friday so you'd expect the meat to be there, right?",49
ROB ROBERTS,Mm-hmm.,1
MULDER,I don't see how that's relevant to this murder case anyway. Let me see if there's anything else I wanted to ask you.,23
MULDER,"Blood. You're, you're bleeding.",4
ROB ROBERTS,I-I bit my lip.,4
MULDER,Mmm. I think that just about wraps it up for me here.,12
ROB ROBERTS,"Oh, hey. I, uh... I hope you catch the guy, huh?",11
MULDER,"Yeah. No, I already got a pretty good idea who it is. Thanks.",13
STEVE KIZIAK,What do you want?,4
ROB ROBERTS,Uh... Nothing.,2
STEVE KIZIAK,So take a hike.,4
WOMAN'S VOICE,"Uh, hi. This is a message for Rob Roberts. My name is Dr. Mindy Rinehart and I'm a licensed mental health counselor with the Lucky Boy Corporation's employee assistance program. I'm talking to all of the employees at your restaurant about the recent unpleasantness that tomorrow morning. As it is a requirement of your employer's insurance provider this meeting is mandatory. I'm in the Irvine Medical Park, Suite 308. Have a good evening.",73
MOTIVATIONAL SPEAKER,Self-discipline. Huh. That's the name of this game. That's the one thing that separates us from the animals-- provided you have it. But where do you get it? You can't go down to the local convenience store and buy self-discipline. You can't order it over the Internet. So... where does it come from? True story. I used to weigh 356 pounds.,61
MOTIVATIONAL SPEAKER,"Do you believe that? Well, it's true. I lived to eat, ladies and gentlemen. My entire life revolved around eating because I was always hungry! My appetite was controlling me. Four-star restaurants, Denny's-- it didn't matter. And it didn't stop. It didn't stop till I took charge of my own life. It didn't stop until I put on the brakes and I said, ""whoa...",64
ROB ROBERTS AND MOTIVATIONAL SPEAKER,"""...Ricardo, you are your own man and you control everything that you do.""",13
STEVE KIZIAK,"Oh, brother. What?",3
ROB ROBERTS,What?!... Derwood... how did you get in here?,8
DERWOOD SPINKS,"It's a little skill I picked up in Chino. I did a nickel for attempted murder. You didn't know I was an ex-con? Yeah, nobody at work did. Not until this FBI murder investigation whipped everybody up into a froth.",40
ROB ROBERTS,"Derwood, what can I do for you?",7
DERWOOD SPINKS,"You know I got fired last night? Stupid little pissant job where they make you wear a paper hat-- and they fired me. Plus, as far as that, uh, redheaded FBI Agent's concerned I'm the prime suspect in this murder. But that's no skin off my nose seeing as you did it.",52
DERWOOD SPINKS,"Diet pills. Yours, right? See, I found them when I opened up on Saturday morning. I didn't give them back 'cause I figured, hey, free speed, right? But then there's this whole flap about a murder and I notice this.",40
DERWOOD SPINKS,"That ain't ketchup, man.",4
ROB ROBERTS,"What-what do you want, Derwood?",5
DERWOOD SPINKS,"I don't know. What do you got? TV, VCR... Ah, it's all crappy off-brand stuff but you know, I'll take that and whatever money you got in the bank and you get this and I keep my mouth shut and, just maybe, you can blow town before the long arm of the law reaches out and grabs you by the gonads.",61
DERWOOD SPINKS,Maybe not. Cup 'em.,4
SYLVIA JASSY,"Hi. Rob? I hate to bother you, but, uh... last night in the front of the building there was a man in a parked car for hours. Did you happen to see him? It was a maroon car. He was pretty clean-cut, so I didn't call the police but he was still there when I went to bed.",58
ROB ROBERTS,"Gee, Sylvia, I don't know what to tell you.",9
SYLVIA JASSY,"He's gone now, but just, you know, keep your eyes out in case he comes back.",16
ROB ROBERTS,You got it.,3
SYLVIA JASSY,Thanks.,1
DERWOOD SPINKS,"So, I'll call you tonight and let you know where to drop off my new VCR. Oh, and don't try skipping town. You won't get too far.",27
MULDER,"Hey, just the man I wanted to see. How are you this morning, Rob?",14
ROB ROBERTS,Fine.,1
MULDER,"I'm glad I caught you. Oh, hey, I was just driving to your apartment and I saw Derwood Spinks not a block from here. He wasn't coming from your place by any chance, was he?",35
ROB ROBERTS,"No, no. I haven't seen him.",6
MULDER,Good. I'd stay away from him. He's our prime suspect in the Pankow murder.,14
ROB ROBERTS,You think he did it?,5
MULDER,"Me? No. No, I should say that's the opinion of the Costa Mesa police. And my partner.",17
ROB ROBERTS,So he's-he's not your guy.,5
MULDER,"No, I think we're looking for somebody who has a compulsion meat that you threw in the dumpster.",18
ROB ROBERTS,What about it?,3
MULDER,The dumpster had a padlock.,5
ROB ROBERTS,Yeah.,1
MULDER,Who would have the key?,5
ROB ROBERTS,"We do, and the trucking company does.",7
ROB ROBERTS,"Hey-hey, wait. What-what's your point?",5
MULDER,I'm just tying up some loose ends.,7
DR. MINDY RINEHART,"Good, you got my message, Rob, I appreciate you coming. This will be really informal. There you go. I want to run through some things with you, but we don't stand on ceremony here so if there's anything that you want to talk about just go ahead and blurt it out okay, okay? It hasn't been a run-of-the-mill week so far, has it?",63
ROB ROBERTS,No.,1
DR. MINDY RINEHART,The police have been at the restaurant and the FBI. I'm sure this has been a very stressful time for you.,21
ROB ROBERTS,Pretty much.,2
DR. MINDY RINEHART,So we want to keep on top of any potential problems that these stresses might cause for you. So let's run through some standard questions together.,26
DR. MINDY RINEHART,"Rob, have you been troubled recently by insomnia? Bad dreams or nightmares?",12
DR. MINDY RINEHART,Have you felt emotionally numb? Do you ever see things that aren't there? Do you hear voices?,17
DR. MINDY RINEHART,"Tell me, Rob, do you feel...",6
ROB ROBERTS,This... this murder... this murder that happened.,7
DR. MINDY RINEHART,Yes?,1
ROB ROBERTS,What kind of a monster would do something like that?,10
DR. MINDY RINEHART,"I don't believe in monsters. But I do believe in people and sometimes they do terrible things out of weakness or sickness or fear but I do truly believe that deep down inside even the worst of us wants to be good. Rob, is there anything that's troubling you that you'd like to talk about?",55
DR. MINDY RINEHART,"I'm sorry. I though I put that on voice mail. Mindy Rinehart. Yes, Agent Mulder, what can I do for you? No, I'm afraid I can't do that. I'm sorry, but it would violate patient confidentiality.",36
ROB ROBERTS,"I, uh...",2
DR. MINDY RINEHART,"Excuse me, Agent. Rob?",4
ROB ROBERTS,Yeah. I have to go to work now.,8
DR. MINDY RINEHART,Would you please call me later so that we could finish our talk?,13
MR. RICE,"You shouldn't be here, Derwood. We would have mailed you your last check.",13
DERWOOD SPINKS,"Just give me my money, Rice.",6
DERWOOD SPINKS,"How you doing, killer? You better have some money for me, too, huh?",13
MR. RICE,"There. Now, please leave.",4
DERWOOD SPINKS,"With pleasure, pal. Boy, I ought to just make happy hour. Uh, since this is farewell, when nobody was looking I used to dip my boys in the cole slaw.",30
DERWOOD SPINKS,Bon appetit.,2
DERWOOD SPINKS,"If somebody's still in here, you're in a world of hurt!",11
DERWOOD SPINKS,"Rob... You looking for these? Deal's off, buddy. Remember that guy you iced? Pankow? I just heard he didn't have a brain in his head. You're one sick little freak, man. You got a lot of problems. If I were the FBI, I'd want you real bad. Public enemy number one and all that. Lots of reward money. So I'm going to turn you in myself... lucky boy.",68
DR. MINDY RINEHART,Rob.,1
ROB ROBERTS,Hi. You said we should finish talking.,7
DR. MINDY RINEHART,Come in.,2
ROB ROBERTS,I think I need help.,5
DR. MINDY RINEHART,Tell me why you think that.,6
ROB ROBERTS,"I have compulsions to eat. I get hungry and I try to put it off for as long as I can but then, finally, I just... I get so hungry that I can't help myself, and...",36
DR. MINDY RINEHART,You binge then purge? You eat too much and then cause yourself to vomit?,14
ROB ROBERTS,No. I just eat.,4
DR. MINDY RINEHART,But this makes you feel bad?,6
ROB ROBERTS,I guess it makes me feel like I'm not a good person.,12
DR. MINDY RINEHART,"Rob, there are so many different kinds of eating disorders. Men and women from every walk of life suffer from them but if there's one thing that they all have in common it's low self-esteem. And it's a shame because low self-esteem can be like a fun-house mirror. It reflects back a warped and ugly image of ourselves. What do you think Cindy Crawford would look like in a fun-house mirror?",71
ROB ROBERTS,Weird? Ugly?,2
DR. MINDY RINEHART,"And how would the most handsome man in the world look? How would, say, Peter Jennings look in a fun-house mirror?",21
ROB ROBERTS,Ugly.,1
DR. MINDY RINEHART,"And how do you look in this mirror? Do you think that looks like a bad person? An unworthy person? I'll tell you what I see. I see a nice smile... I see soulful brown eyes... I see good. Now, Rob, I want you to keep looking into this mirror until you see the same things that I do.",59
DR. MINDY RINEHART,"There's a meeting that I'd like you to attend tonight. It's every Monday, Wednesday and Friday. Now, you can talk to me anytime you want but these people are the best. They can really help you. Overeaters Anonymous 817 Fairview Rd. Costa Mesa 7PM M - W - F)",47
ROB ROBERTS,I have to go.,4
DR. MINDY RINEHART,You always hurry away.,4
ROB ROBERTS,I appreciate it. And I want you to understand that I really am trying to do right.,17
SYLVIA JASSY,"Hey, Rob, you didn't tell me you had a friend in the FBI.",13
ROB ROBERTS,What?,1
SYLVIA JASSY,He's upstairs. I told him all about that strange man in the maroon car and he said he'd look in to it.,22
MULDER,"Afternoon, Rob.",2
SCULLY,"Sir, may we speak with you?",6
SCULLY,Derwood Spinks has disappeared.,4
MULDER,His car is gone along with some personal belongings.,9
SCULLY,"My partner saw Spinks in your neighborhood yesterday morning. At that time, you told Agent Mulder that you hadn't seen Mr. Spinks. Is that correct?",25
ROB ROBERTS,I don't even know him that well. If he was going to leave town he wouldn't come tell me about it.,21
MULDER,Who said he left town?,5
ROB ROBERTS,I don't know. Isn't that what you think happened?,9
MULDER,"No, no, no. Personally, I think he's dead. I can't speak for my partner but I think that whatever it was that killed Donald Pankow also got to Mr. Derwood Spinks.",31
ROB ROBERTS,"What do you mean, ""whatever it was""?",7
MULDER,"I'll let you in on a little secret. We've been able to keep it pretty quiet up until now but Donald Pankow's brain was missing from his skull. My partner was able to find something that was previously undetected. It was the tip of what can only be described as a tiny shark's tooth embedded deep in the bone. I think we're looking for some kind of genetic freak-- a carnivorous predator as yet unidentified. A monster, if you will.",80
ROB ROBERTS,There's no such thing.,4
MULDER,Don't you believe it. This thing definitely qualifies. It has a biological imperative to eat. I think it even ate that ground chuck you threw away.,26
ROB ROBERTS,Yeah? Why?,2
MULDER,Because it can't kill with impunity and it knows it. It knows that the more it feeds on humans the closer it gets to getting caught but the hunger is always there. And it satisfies it any way it can.,40
ROB ROBERTS,"I'm sorry, but this is like good cop, insane cop.",10
ROB ROBERTS,Why are you telling me all of this?,8
MULDER,I think you know why.,5
SCULLY,"Thank you, Mr. Roberts. We'll contact you if we have any further questions.",13
MULDER,Watch out for that monster.,5
WOMAN AT OA,"Devil's food with the white sugar frosting. It is, like, deliver me from evil.",14
WOMAN AT OA,"Come on in. Come on. So I baked three dozen of these for my daughter's school fund-raiser and them, lined up and calling to me. Well, you know, in the past, there'd have been a good chance I'd have gone through every single last one of them. But this night...",50
SYLVIA,"Small world, huh?",3
WOMAN AT OA,...I laid in bed thinking about these meetings...,8
SYLVIA,Is this your first time at a meeting?,8
ROB,Yeah.,1
WOMAN AT OA,...I got one six-ounce plain yogurt and ate it.,9
WOMAN AT OA,Thank you. Does anybody else have anything they want to share?,11
SYLVIA,Do you feel up to introducing yourself? Everybody's really nice.,10
WOMAN AT OA,Anyone?,1
SYLVIA,Don't be scared; it helped me.,6
ROB ROBERTS,"Uh, hi. My name is Robert Roberts. People call me Rob.",11
ALL,"Hi, Rob.",2
ROB ROBERTS,"I have an eating disorder. I'm definitely a meat-eater, not a vegetarian. I've always had these cravings my whole life and just... just recently, the last month or so they've just become too powerful to resist.",36
SYLVIA,Tell us about it.,4
ROB ROBERTS,"I guess it's the taste I respond to the most-- salty and juicy. Kind of buttery. The texture of it inside of your mouth... You know, your teeth just sink into it like this juicy cloud, and it tastes so good you don't... You don't even want to swallow it. You just want to work it around your taste buds until your eyes roll right back into your head.",69
ROB ROBERTS,"Anyway, it's a real problem.",5
ROB ROBERTS,Wait a minute. Your ex-husband did what?,7
SYLVIA,He said I was too fat to ride in his sports car-- that I'd just mess up the springs. So I sat on the hood and I bounced.,28
SYLVIA,And I didn't stop until the police showed up. They sided with me.,13
ROB ROBERTS,"Hey, thank you, Sylvia.",4
SYLVIA,"Good night, Rob.",3
ROB ROBERTS,"Good night, Sylvia.",3
SYLVIA,I'll be right there.,4
MAN,What the hell is going on?!,6
ROB ROBERTS,"Oh, my God! Call the police!",6
WOMAN,Is everything okay?,3
MULDER,"Mr. Derwood Spinks. Alive and well. I'm confused, Rob. Was he helping you redecorate?",14
ROB ROBERTS,I lied to you before.,5
SCULLY,About what?,2
ROB ROBERTS,"Derwood was... was coming from my place the morning you saw him. He said if I spoke to you, he'd kill me.",22
SCULLY,What didn't he want you to tell us?,8
ROB ROBERTS,"Last Friday night he hung out while I was cleaning out the freezer. He told me to go home. He said he'd finish up. I didn't know why the hell he was being so nice to me, but... when I got home I realized I had the key to the dumpster. And when I drove back... I saw him cleaning up all this blood.",64
MULDER,You must have been very scared.,6
ROB ROBERTS,"I was. But you know, I should have... told the truth from the start.",14
MULDER,Do you recognize this guy?,5
ROB ROBERTS,No.,1
MULDER,He's a private eye. Sylvia Jassy's ex-husband hired him to spy on her. But now this Steve Kiziak has gone missing.,21
SCULLY,He was last seen parked outside your apartment. You didn't notice him?,12
ROB ROBERTS,"No, I didn't notice anything.",5
MULDER,"Well, maybe we should check with Sylvia again.",8
ROB ROBERTS,I don't think she's home.,5
MULDER,"Well, we'll track her down. Don't worry, Rob, it won't be long now.",13
DR. MINDY RINEHART,"Oh, my God. Rob, what happened?",6
ROB ROBERTS,It's a long story. What do you want?,8
DR. MINDY RINEHART,"I, uh, I was in the neighborhood and I thought I'd say hi.",13
ROB ROBERTS,Hi.,1
DR. MINDY RINEHART,"Rob, are you all right? Did you do this?",9
ROB ROBERTS,"No. Derwood Spinks did this. You know, he's the one who... like I said, it's a long story.",18
DR. MINDY RINEHART,Where are you going?,4
ROB ROBERTS,"To a friend's house. I have to leave, actually. As in now.",12
DR. MINDY RINEHART,Are you sure you're all right? You're not feeling...?,9
ROB ROBERTS,"Yes, absolutely. I'm-I'm fine, you know?",6
DR. MINDY RINEHART,It's just that when you came to see me yesterday I sensed that there were things that you wanted to talk about but couldn't.,24
ROB ROBERTS,That was yesterday.,3
DR. MINDY RINEHART,"Well, can we talk about them now?",7
ROB ROBERTS,"Look, let me stop you right there, okay? You don't have to worry about me anymore. As of...... I quit.",20
DR. MINDY RINEHART,"Rob, I'm here as a friend.",6
ROB ROBERTS,"Well, then consider me cured. I had a breakthrough last night.",11
DR. MINDY RINEHART,Did you attend the OA. meeting?,6
ROB ROBERTS,Yeah.,1
DR. MINDY RINEHART,How did it go?,4
ROB ROBERTS,It was a complete and utter waste of my time.,10
DR. MINDY RINEHART,I'm sorry you felt that way.,6
ROB ROBERTS,"So they're a bunch of fat people. So what? Maybe they've got what you would call a biological imperative to eat too much. Did you ever think of that? Did you? You know, maybe I've got a biological imperative, too. So why is that such a bad thing?! Like the world's going to end? That is biology. You can't fight biology. You can't.",63
DR. MINDY RINEHART,Sounds like you're saying you're tired of feeling guilty.,9
ROB ROBERTS,Bingo. I am sick and tired of pretending that I'm something that I'm not.,14
DR. MINDY RINEHART,"You killed that man, didn't you?",6
ROB ROBERTS,What did you just say?,5
DR. MINDY RINEHART,"That's why you feel so guilty, isn't it? Can you tell me why you did it?",16
ROB ROBERTS,Who have you been talking to?,6
DR. MINDY RINEHART,No one. I realized it after our last session.,9
ROB ROBERTS,"You spoke to the FBI, didn't you?",7
DR. MINDY RINEHART,I haven't spoken to anyone and I won't without your permission but I am here to ask you to turn yourself in. I want you to get the help that you need.,32
ROB ROBERTS,You don't know what the hell you're talking about.,9
DR. MINDY RINEHART,"Yes, I do, Rob.",4
ROB ROBERTS,"No, you don't! You said... you don't believe in monsters, right? How about... now?",14
ROB ROBERTS,How about... now?,3
ROB ROBERTS,Do you believe in monsters?,5
DR. MINDY RINEHART,You poor man. What you must go through.,8
SCULLY,"Oh, my God.",3
MULDER,"Step away, Rob. Step away.",5
SCULLY,"Dr. Rinehart, step away from him.",6
DR. MINDY RINEHART,Don't hurt him.,3
MULDER,"Rob, we tracked Sylvia down on the way to the landfill. You just can't stop yourself, can you? Get on the floor. Rob, get on the floor.",27
DR. MINDY RINEHART,Rob... Be that good person I know you mean to be.,11
DR. MINDY RINEHART,Why?,1
ROB ROBERTS,I can't be something I'm not.,6
