speaker,line,words
DOGGETT,I'm just trying to find Mulder.,6
SCULLY,You wouldn't know where to look.,6
DOGGETT,"It's in the desk, middle drawer.",6
DOGGETT,"I know the answer, Agent Scully.",6
SCULLY,I don't even know the question.,6
DOGGETT,What happened to Mulder? I know what you're gonna say or not because you think I'm the big bad wolf. Do you really believe it?,25
SCULLY,"You think by talking in circles, I'm just going to get dizzy and-and blurt it out-- this so-called answer?",19
DOGGETT,That he was abducted by aliens?,6
SCULLY,You said it. I didn't.,5
DOGGETT,"I guess I just find it hard to swallow that a scientist, a serious person, could buy that. Ever see an alien, Agent Scully?",24
SCULLY,You want me to go on record? I will go on record to say this; that I have seen things that I cannot explain. I have observed phenomena that I cannot deny. And that as a scientist and a serious person it is a badge of honor not to dismiss these things because someone thinks they're B.S.,57
DOGGETT,So you think he was abducted?,6
DOGGETT,I'm just trying to find him.,6
SCULLY,Then what are you doing here?,6
DOGGETT,"Trying to figure these out. I found them in his desk there. Car rental receipts on Agent Mulder's Visa. Four consecutive weekends in May. Same mileage each trip -- 370 miles, 375 miles... where was he going?",36
SCULLY,I don't know.,3
DOGGETT,"Like I said, maybe you really didn't know your partner.",10
DOGGETT,John Doggett. Agent Mulder at the FBI?,7
AGENT GENE CRANE,"Assistant Director, follow me.",4
SKINNER,What's going on? What is this?,6
AGENT GENE CRANE,"Mr. Skinner, right this way, please. You can talk with Agent Scully after we're done. Have a seat. Assistant Director, someone came into this office after hours and removed some material. Files. We don't know exactly what just yet.",39
SKINNER,Who?,1
AGENT GENE CRANE,The office here is secured by a pass-card lock and whoever came in last night used the pass-card belonging to Agent Mulder.,22
SKINNER,You think Agent Mulder took the files?,7
AGENT GENE CRANE,"We're wondering about Agent Mulder's state of mind. In your statement, you said prior to his disappearance Agent Mulder had felt threatened by the FBI.",25
SKINNER,"No, no. No, that's not what I said. I said he felt the X-Files were threatened by budget cutting.",19
AGENT GENE CRANE,Is there anything you're not telling us about Agent Mulder or his attitude? Do you think he'd ever retaliate against the FBI?,22
SKINNER,Agent Mulder was only after the truth.,7
KERSH,"As are we, Assistant Director.",5
AGENT GENE CRANE,Agent Scully tells us she was home last night.,9
SKINNER,You think I came in here last night using Agent Mulder's pass-card?,12
AGENT GENE CRANE,You were the last person to see Mulder. You and Agent Scully.,12
SCULLY,Skinner is telling the truth.,5
DOGGETT,I believe him. That still doesn't tell us who used Mulder's card to get in there.,16
SCULLY,You think it was Mulder?,5
DOGGETT,"I showed you those car rental receipts. Well, now I find Agent Mulder's Visa was used two days ago in Raleigh, North Carolina.",23
SCULLY,Two days ago? By who? For what?,7
DOGGETT,Flowers. Automatic debit to a mortuary there.,7
SCULLY,Mulder's mother is buried in Raleigh. That's the reason he was going every weekend.,14
DOGGETT,It's one reason.,3
SCULLY,I don't know what to think.,6
SKINNER,"I don't believe it, Dana. It just doesn't make any sense to me.",13
DOGGETT,"All right. I got some light on this. Maybe you can help me out here, Agent Scully.",17
SCULLY,What is it?,3
DOGGETT,"Agent Mulder's medical records-- recent stuff, over the last year. Did you know about a medical condition? Either of you?",20
SKINNER,No.,1
DOGGETT,"A year ago, Agent Mulder was hospitalized. Ring a bell? Something to do with his brain?",16
SCULLY,His temporal lobe.,3
DOGGETT,"An undiagnosable condition, it says. Irregular brain activity.",8
SKINNER,"All right, but he recovered. There was a full recovery.",10
DOGGETT,Was there?,2
SKINNER,You know Mulder; he would've told us if there was anything.,11
DOGGETT,Would he? Would he tell you about this? About his headstone?,11
SCULLY,Mulder was dying.,3
SKINNER,What?,1
SCULLY,"It's all right here. For a year, he was going to doctors. There's a clear record of his decline.",19
DOGGETT,How well did you really know him? How far would Mulder go?,12
SCULLY,How far would he go for what?,7
DOGGETT,"The truth-- his truth. Whatever it was he was trying to prove, how bad did he need to prove it?",20
SCULLY,It was his whole life.,5
SKINNER,What are you trying to say?,6
DOGGETT,"That Agent Mulder found himself in a place none of us want to go. Life-threatened, work-threatened, and all for naught. Nothing proven. The effort in vain. No mark left. Unless he rolled the dice, took one big last chance to make it.",42
SCULLY,You think that Mulder was here? That he broke in to steal those files?,14
DOGGETT,Broke into your apartment; stole your computer. Took his own computer. Gathering it up.,14
SKINNER,To what? To prove it?,5
DOGGETT,"Or cover it up. Create doubt. I get Mulder, how far would he go? I mean, so far as to stage his own disappearance?",24
SKINNER,I know what I saw. I not going to sit here and listen to this. I watched it happen.,19
SKINNER,Agent Mulder?!,2
SCULLY,Please don't report that.,4
DOGGETT,Don't know what good it would do me. Doesn't help me find Mulder.,13
SKINNER,"No, it's not good enough.",5
SKINNER,These are records of microburst activity. What we read is UFO activity since Mulder's abduction.,15
SCULLY,I think this is a waste of time.,8
SKINNER,"No, it's not. Just look at them.",7
SCULLY,"I'm looking, and what I'm seeing is activity all over the southwestern states.",13
SKINNER,That's right.,2
SCULLY,Mulder disappeared in the Pacific Northwest.,6
SKINNER,"And if Mulder is on that ship, this is where he is now.",13
SCULLY,Here? In the Arizona desert?,5
SKINNER,This is what we have.,5
SCULLY,Okay. Say this is true... then how do we even begin to start finding him?,15
LANGLY,Maybe with whoever it is they're looking to abduct next.,10
FROHIKE,"Hey, we're only trying to help.",6
BYERS,We're only trying to find Mulder.,6
SCULLY,That's it. It just came to me.,7
SKINNER,What?,1
SCULLY,"What you saw, why they took Mulder, why they're in Arizona now-- it all makes sense.",16
SCULLY,Why do people refuse to believe in aliens and UFOs after all these years of sightings and eyewitness accounts? Why?,20
FROHIKE,Because there's no real proof.,5
SCULLY,"Because, maybe, if there are aliens they're simply going around and they're... and they're removing all of the evidence before it becomes proof. This isn't Mulder who's going around and collecting this stuff. It's them.",35
SKINNER,Then why Arizona?,3
SCULLY,"Because they are looking to find that which is not in my computer or Mulder's computer or in the files that were removed from the FBI. They are looking to find the whereabouts of good, hard proof. That in this case exists in a person, in a boy named Gibson Praise.",51
DOGGETT,"This photograph's a few years old but take a good look because the objective in this case has been reframed. Subject's name is Gibson Andrew Praise. A child prodigy, pint-sized chess champion who Mulder and Scully first investigated in 1997 after a failed attempt on the boy's life. His files were the ones we now believe were stolen from this office. In his investigation Agent Mulder came to believe the boy was experiencing abnormal brain activity. Unexplained activity. In his field notes here he says Gibson Praise could, and I quote ""read people's thoughts.""",94
DOGGETT,Agent Mulder went so far in one report to claim that the boy may have alien physiology.,17
DOGGETT,Agent Mulder may be looking for the boy who was last seen in Arizona. So maybe to find Mulder we first have to look for Gibson Praise.,27
AGENT GENE CRANE,"Let's go, people! Let's move!",5
AGENT GENE CRANE,How do you want this handled?,6
DOGGETT,"I want you to put that on every TV station, post office, and fax machine in Arizona and the southwest. I want to make that face famous.",27
SKINNER,You better? I need some navigation.,6
SCULLY,"How to start looking for a 12-year-old kid in the middle of the Arizona desert. Well, there aren't a whole lot of choices.",23
SKINNER,We got a turnoff coming up in five miles. I take it or keep going straight?,16
SCULLY,Gibson Praise was last seen here at a power plant about 60 miles outside of Phoenix. But all the satellite data shows activity here about 100 miles to the north.,30
SKINNER,What's out there?,3
SCULLY,"Well, according to this map... a whole lot of nothing.",10
AGENT GENE CRANE,This is Special Agent Crane calling for task force leader.,10
DOGGETT,"Yeah, this is John Doggett.",5
AGENT GENE CRANE,Just confirmed a location on this kid. He's at a school for the deaf in a place called Flemingtown. Little dot on the map about 90 miles from where I am now. I just talked to the school principal there.,40
DOGGETT,Is the kid in school now?,6
AGENT GENE CRANE,"Yeah, he lives at the school.",6
DOGGETT,"All right, have the principal take him out of class and put him someplace where he can keep an eye on him until we arrive.",25
AGENT GENE CRANE,"Got it. Gonna take me an hour, an hour and 15 to get there.",14
DOGGETT,"All right, well, I'm going to see if I can cut some time off that.",15
SKINNER,It's a school 20 minutes from here.,7
PRINCIPAL,"Yes, sir, in his science class. Is it important enough to take him away from his studies? I'll go and get him right now.",24
DOGGETT,Where's the boy?,3
PRINCIPAL,You're just going to have to slow down and explain a few things to us before we let you...,19
DOGGETT,Is he down there?,4
PRINCIPAL,He's in my office.,4
SCULLY,Hi. Um... we're looking for a boy named Gibson Praise.,10
PRINCIPAL,Now who are you?,4
DOGGETT,Kid went out the window. What are you doing here?,10
SCULLY,What are you doing here?,5
DOGGETT,Trying to find Mulder.,4
DOGGETT,Kid's on the move. Spread out!,6
AGENT GENE CRANE,The kid's on the loose! You have the photo! Move!,10
GIBSON PRAISE,Let me go! Let me go!,6
DOGGETT,"Let the boy go! Let him go, Mulder! In Memoriam JIM ENGH 1961-2000",13
(SPECIAL NOTE,Jim Engh was a valued member of the production crew; he sadly died after being electrocuted while filming for this episode on a scaffold tower. Six other crew members were hurt in the accident. It sounds like they were filming the scene where Scully finds her landlord on the fire escape.),51
