speaker,line,words
EDDIE AS MULDER,Free cable. I want to ask you... do you recognize this man?,12
AMANDA,Ohhh...yes...eww. That's Eddie Van Blundht.,5
EDDIE AS MULDER,What can you tell me about him?,7
AMANDA,"We went out all through high school. Oh, brother...",9
EDDIE AS MULDER,What?,1
AMANDA,"Nothing, he's just sort of a loser. He's one of those guys you look back on, you know, and oh my God, what was I thinking? WHAT was I thinking?",30
EDDIE AS MULDER,"Well...what, uh, specifically made him a loser?",7
AMANDA,"I don't know. Everything. He had like one million annoying personal habits. You know, just no sense of romance, no ambition, no direction. I mean, I hear he's like a janitor or something now. He had this weird family, his dad was in the circus or something. I don't know. He never let me meet him, thank God.",58
EDDIE AS MULDER,He must have had some good qualities?,7
AMANDA,"Well, yeah, sure, everybody's got a few. Yeah, we had some good times. We really loved Star Wars so we used to go and see it every weekend. That was nice. He was no Luke, that's for sure. Why do you want to know about Eddie?",46
EDDIE AS MULDER,That's official FBI business.,4
AMANDA,Wow!,1
EDDIE AS MULDER,I wanted to congratulate you on this... blessed event.,9
AMANDA,Thank you. May the force be with you!,8
EDDIE AS MULDER,Uh-huh.,1
MULDER,I'm here to see Amanda Nelligan?,6
NURSE,"Straight down the hall, there.",5
AMANDA,"Come in! No, seriously though, why do you want to know about Eddie?",13
MULDER,What about Eddie?,3
AMANDA,Why were you asking me all those questions about him?,10
MULDER,Mulder.,1
FRED,"Agent Mulder, this is Fred Nieman. Is it okay for us to get into our bathroom now?",17
MULDER,"Excuse me, sir?",3
FRED,"Well, I was hoping we could get into our bathroom sometime this evening. You said the police were going to come by and dust it for some fingerprints but that was over four hours ago.",35
MULDER,Uh huh.,2
FRED,"We want to help you catch this guy, but I gotta say I'm having a real hard time here. I mean, how exactly do you wind up chasing a suspect into my bathroom?",33
BABOO,Don't forget the suit.,4
FRED,And what do you need with my charcoal suit?,9
MULDER,"I'm sorry Mr Nieman, I'm going to have to call you back. I was just here. Where did I go?",20
AMANDA,Huh?,1
MULDER,There was a man. He looked exactly like me. Did you see where he went?,15
NURSE,Down the hall... men's locker room.,6
MULDER,Thank you.,2
MULDER,Hey.,1
SECURITY GUARD,Hey.,1
MULDER,Van Blundht...,2
SECURITY GUARD,Who?,1
MULDER,Think about it. Get your hands up. Turn around.,9
MULDER,"Keep them up there. Put your hands down now. If it's not you, I apologize in advance.",17
MAN,What are you doing?,4
MULDER,Pull your pants up.,4
DR PUGH,What? What did I do now?,6
MULDER,You're the only ones here?,5
SECURITY GUARD,Yeah.,1
MULDER,"I apologize. Only one of you is the man I'm looking for. I hope. I gotta wait for some blood tests to come back and then I'll release the other one. So why don't you just sit back and relax? Keep your clothes on, huh?",45
SCULLY,Scully.,1
MULDER,"Yeah, hey, it's me. I think you should get down to the hospital right away, okay?",16
SCULLY,I'm on my way.,4
EDDIE,You're a damn good looking man.,6
SECURITY GUARD,"I mean, you draw a gun on me. You handcuff me.",11
EDDIE AS MULDER,I know what I did.,5
SECURITY GUARD,I take issue with that.,5
EDDIE AS MULDER,I'm sorry.,2
SECURITY GUARD,I have a serious problem with that.,7
EDDIE AS MULDER,I'm sorry.,2
DR PUGH,I still don't understand. Do we look like criminals to you?,11
EDDIE AS MULDER,"Look, I said I...",4
SECURITY GUARD,Exactly. What the hell was on your mind?,8
EDDIE AS MULDER,I said I was sorry.,5
SCULLY,What's going on?,3
EDDIE AS MULDER,Am I done here?,4
COP,Yeah. We've got enough description. Come on guys.,8
SCULLY,What the hell happened?,4
EDDIE AS MULDER,Van Blundht surprised me. He cold cocked me and then he got away.,13
SCULLY,You got a lead on him?,6
EDDIE AS MULDER,"No, but the local authorites are already on the warpath for going after one of their own. They'll catch him eventually.",21
SCULLY,So what? That's it for us?,6
EDDIE AS MULDER,"I know I dragged you out here Scully, but I'm beginning to think this whole thing is just a waste of time.",22
SCULLY,Now you think there's no X-File here?,7
EDDIE AS MULDER,"No. No, I think the only thing here is uh... small potatoes.",12
MULDER,Hello? Hellooo!! Get me out of here!,7
MULDER,"Hello! Hello! I'm down here! Help! a sandwich, an apple and an opened can of Perk cola.)",17
SKINNER,Which one of you wrote this?,6
EDDIE AS MULDER,"I did, sir.",3
SKINNER,You spelled Federal Bureau of Investigation wrong.,7
EDDIE AS MULDER,It was a typo.,4
SKINNER,"Twice. Agent Scully, what about the body you found. Did you establish a cause of death?",16
SCULLY,"Yes, sir. The subject, Edward Van Blundht senior, died of natural causes... specifically heart disease and advanced age.",18
EDDIE AS MULDER,We think the son hid the father in the attic so he could continue to cash in on the old man's social security checks.,24
SCULLY,Most likely.,2
SKINNER,So the son wasn't a murderer?,6
EDDIE AS MULDER,"Oh no, not at all.",5
SKINNER,But he was a rapist.,5
SCULLY,I entered him into the national sex offenders database. The West Virginia state police have a photo and a description and they will coordinate with local authorities. There should be an arrest soon.,33
EDDIE AS MULDER,That about wraps it up.,5
EDDIE AS MULDER,"So Scully, what are you doing tonight? Any big plans?",10
SCULLY,"Well, seeing as how it's Friday, I was thinking I could get some work in on that monograph I'm writing for the penology review.",24
EDDIE AS MULDER,Oh.,1
SCULLY,"""Diminished Acetylcholine Production in Recidivist Offenders"".",6
EDDIE AS MULDER,Uh huh.,2
SCULLY,Though actually I might bag that though.,7
EDDIE AS MULDER,Really?,1
SCULLY,"Yeah, I have to say, Mulder, the anomalous musculature in the corpse we found really has me intrigued. In fact, I think I'm gonna go to Quantico and have some tissue samples run. I'll see you Monday.",37
EDDIE AS MULDER,Monday morning.,2
EDDIE AS MULDER,Fox? Brother.,2
EDDIE AS MULDER,Good night! This is where my tax dollars go? Where do I live?,13
EDDIE AS MULDER,Where the hell do I sleep?,6
LANGLY,"Mulder. Langly. You gotta see this. An online associate of ours, who will remain anonymous, has figured out a way to digitize the Zapruder footage so he can extrapolate a birds eye view of the Dealey plaza at the exact moment of the assassination. You'll never believe where the third shot came from.",53
FROHIKE,Tell him about the cheese steaks.,6
LANGLY,"Oh yeah! Frohike, Byers and me are going out for cheese steaks. Are you down with that? Uh, erase this when you hear it.",24
EDDIE AS MULDER,Geeks for friends.,3
CHANTAL,"Hello Marty? Chantal. It's been so long since we've spoken and I've been so lonely not hearing your sexy voice. Marty, just for you we've lowered our rates to 40 cents a minute, 2.99 for the first minute, all long distance rates apply. Do give me a call, lover-man. I'll be waiting.",52
EDDIE AS MULDER,FBI. F-B-I... FBI.,3
EDDIE AS MULDER,"You looking at me? There ain't nobody else here, you must be lookin' at me. You want a piece of this?",21
EDDIE AS MULDER,You're a damn good looking man.,6
SCULLY,"Mulder, what's up?",3
EDDIE AS MULDER,Scully? Is this a bad time?,6
SCULLY,No. No uh...come on in. Who's that for?,8
EDDIE AS MULDER,Uh...us.,1
SCULLY,Okay. Have a seat.,4
EDDIE AS MULDER,So uh...what are you working on?,6
SCULLY,"More autopsy data. You know, everyone at the lab found Mr Van Blundht pretty fascinating. We discovered an additional anomaly related to the hair follicles in his scalp. I can't even begin to guess at the nature of it until we can run it through the transmission electron microscope.",49
EDDIE AS MULDER,Sounds very interesting.,3
SCULLY,"Yes, it is. So seriously Mulder, what's going on? You okay?",11
EDDIE AS MULDER,"Mm. I was just kind of knocking around, I was just thinking... Uh, good. We never really...uh...talk much...do we?",19
SCULLY,"What do you mean like...really talk? No, no we don't, Mulder.",11
EDDIE AS MULDER,Well what's stopping us?,4
SCULLY,"So there we are at two o'clock in the morning, me and my moire taffeta dress and Marcus in whatever the hell it was he was wearing - thank you very much. It had a um... a kelly green cummerbund on it. Anyway, so, I know that Marcus is thinking that it's now or never, and I'm thinking...",57
EDDIE AS MULDER,What are you thinking?,4
SCULLY,"I'm thinking ""what is that siren I hear getting louder?""",10
EDDIE AS MULDER,No way! Who called the cops?,6
SCULLY,It wasn't the cops it was the fire department. My friend Sylvia and her idiot prom date...,17
EDDIE AS MULDER,Berwood?,1
SCULLY,"... had built this campfire that went totally out of control and so we all had to ride back on the um... what do you call it? The um, the pumper truck. Yeah. Marcus was the twelfth grade love of my life. I can't believe I'm telling you this!",48
EDDIE AS MULDER,I don't believe you haven't told me before.,8
SCULLY,"No, I'm seeing a whole new side of you, Mulder.",10
EDDIE AS MULDER,Is that a good thing?,5
SCULLY,I like it.,3
EDDIE AS MULDER,Do you ever wish things were different?,7
SCULLY,What do you mean?,4
EDDIE AS MULDER,"The person you wanted to be when you grew up, when you were in high school. How far off from that did you end up?",25
SCULLY,Career wise? Miles off target.,5
EDDIE AS MULDER,"No, no, not just that. Do you ever wish...that you could go back and do it all differently?",18
SCULLY,Do you?,2
EDDIE,Thanks for coming.,3
MULDER,What's with the hat?,4
EDDIE,My court-appointed therapist makes me wear it. She says it's meant to bolster my self-esteem.,15
MULDER,Does it?,2
EDDIE,Not really. The other inmates just beat me up and take it from me. Which would be okay except that every week she brings me a new hat. Plus they keep me on some kind of muscle relaxant so I can't make faces the way I used to. Did you tell them to do that? Is uh... is Agent Scully here?,61
MULDER,"What did you want to talk to me about, Eddie?",10
EDDIE,"I just think it's funny. I was born a loser, but you're one by choice.",15
MULDER,On what do you base that astute assessment?,8
EDDIE,Experience. You should live a little. Treat yourself. God knows I would if I were you.,16
GUARD,"Good day, sir.",3
SCULLY,"I don't imagine you need to be told this Mulder, but you're not a loser.",15
MULDER,"Yeah, but I'm no Eddie Van Blundht either. Am I?",10
