speaker,line,words
DOGGETT,"Doc says it's going to be touch-and-go tonight... that we should go home. Go on, Monica. Go on home. There's nothing you're going to learn here now.",27
REYES,"You still won't believe it, will you? My connection to this man.",12
DOGGETT,However you did it... however you knew what you know what matters here is you saved a woman's life.,19
SCULLY,He's trying. We all are. It's just a long way to go from this...... to this...,16
REYES,"Do you believe in second chances, Dana? A chance to correct the mistakes we make in our lives?",18
SCULLY,You mean in a future life?,6
REYES,"That's what these people were trying to do. All the victims... trying to atone for their sins from what happened in that photo. Only this man wouldn't let them. mining camp. c. 1868.... "" and ""... killed in a claim dispute by the men standing over his corpse. No persons... "" ]",48
SCULLY,And Lisa Holland? What about her?,6
REYES,She was one of them. One of the men you see standing there.,13
SCULLY,And you?,2
REYES,"Whoever I was, I failed. In 1868. In 1909. In 1960, I failed. I was always there, but I couldn't stop the killings. And he knew that. Just like he knows I'm here right now. He feels me -- the way I felt him when I saw that picture of the first victim. And somehow he knows my deepest fear that I'll fail.",62
SCULLY,"Well, maybe in this life you succeed.",7
REYES,Maybe.,1
