speaker,line,words
DR. JACK PREIJERS,Why is that?,3
NURSE WHITNEY,"Well, there was an injection you gave Miss Reyes that wasn't in the notes.",14
DR. JACK PREIJERS,I don't think so.,4
NURSE WHITNEY,"In trauma bay, I saw you administer the IV push. I assumed it was epinephrine.",15
DR. JACK PREIJERS,I have no memory of that. Anybody else see this?,10
NURSE WHITNEY,"Just me. But it happened. My only point being, if there is an investigation that's the kind of inconsistency malpractice lawyers love to get hold of.",26
DR. JACK PREIJERS,"Whitney, thank you so much for looking out for me.",10
REYES (V.O.),"There's cat people, and there's dog people. You are a dog person, John. You're faithful. You're dependable. You're without guile and you're very comfortable to be around.",27
REYES (V.O.),"I don't see you ever disappointing anyone, John.",8
NURSE,Get me some help in here!,6
SCULLY,What exactly are you thinking?,5
DOGGETT,She helped work on Monica. I started asking questions about what happened in the trauma bay and she very inconveniently drops dead.,22
SCULLY,You're thinking that somebody murdered her to cover something up.,10
DOGGETT,"Well, if it were you, how would you go about it make it look like natural causes?",17
SCULLY,"Well, I'd use a fast-acting barbiturate like pentobarbital. I'd use a small-bore needle to make it next to impossible to find an injection mark.",24
DOGGETT,"Next to impossible... That's why you're perfect for the job. Should probably test her blood, too, while you're at it, right?",21
SCULLY,Agent Doggett... I'm happy to do this for you. Just don't kid yourself that this is going to somehow bring her back.,22
AUDREY PAULEY,"Your name is John, right? She has a message for you. She says you're a dog person.",17
DOGGETT,Wait. Where did you get that? Who said that to you?,11
AUDREY PAULEY,I told you. She's not gone.,6
STEPHEN MURDOCH,"Look, I went through every last page of that before you ever got here. It's just nonsense, just like you said. There's not a clue in it.",27
REYES,"Maybe in itself it's a clue. This place looks pretty complete at first glance but really it's not. There's so much missing. Words, details. It's like a set. A movie set but like it was built by someone who couldn't quite grasp what it was they were recreating.",48
REYES,"Stephen, you okay?",3
REYES,"Stephen, talk to me.",4
MRS. MURDOCH,Does he feel any pain?,5
DR. JACK PREIJERS,It's just a matter of time.,6
DOGGETT,You live down here?,4
AUDREY PAULEY,"The-the nuns let me stay. I-I wanted to be a nurse, only I can't do much but they let me help out.",22
DOGGETT,This is this hospital. You made this? Why?,8
AUDREY PAULEY,I like to visit it. I sort of go... inside my head.,12
DOGGETT,You go into the model?,5
AUDREY PAULEY,I like it there. It's quiet. I used to have it all to myself but then some people showed up. Hospital patients. Your friend.,24
DOGGETT,This is where you say you talked to her? Right inside here?,12
AUDREY PAULEY,"Well... not so much like tiny people in a... in a model, but .. inside my head? Up here, I guess.",20
AUDREY PAULEY,You don't believe me.,4
DOGGETT,Audrey... you said that you saw some other people besides my friend. Other patients? Can you tell me who they are?,21
STEPHEN MURDOCH,There's so much... I'd do... differently.,6
REYES,What?,1
STEPHEN MURDOCH,Life.,1
SCULLY,I'll call you back.,4
SCULLY,Monica's parents are on their way from Mexico City. They're coming to say good-bye.,14
DOGGETT,"Well, they can say ""hello"" instead. Nobody's shutting off her life support system. Not with what I got.",18
SCULLY,What are these?,3
DOGGETT,"Patient files. Both men were declared brain dead, same as her. All three have something else in common, too. Check out the attending physician. BARRIERO, VAL / Pt. ID # 106549 / Med # 659855589784. On the same sheet, DR. JACK PREIJERS' signature graces the form.)",42
SCULLY,Dr. Jack Preijers.,3
DOGGETT,The guy is some kind of Dr. Death. He gets off on pulling the plug on his own patients. He did it last night to this guy Barreiro.,28
SCULLY,"Well, at the request of the family.",7
DOGGETT,"But what I'm saying is what if he poisoned Barreiro in the first place? Same as this guy Stephen Murdoch, same as Monica. Tox screen will prove it.",28
SCULLY,How did you come up with these two men's names?,10
DOGGETT,"If I tell you that, you'll think I'm crazy. But Monica's alive same as this guy Murdoch. And we got to help them both get back.",26
REYES,Steven stay with me.,4
DOGGETT,"Audrey, it's John Doggett!",4
DOGGETT,Audrey!,1
DOGGETT,I still need your help.,5
AUDREY PAULEY,I told you their names. Mr. Barreiro and Mr. Murdoch.,10
DOGGETT,"No, they're both dead now. Monica's the only one left. And inside an hour the hospital plans to cut off her life support. Now, I'm not going to let that happen--no matter what it takes. But I'm losing here. Nobody else believes she's alive. Nobody -- just you and me.",49
AUDREY PAULEY,I can't do anything. I only deliver the flowers is all I do. I can't help.,16
DOGGETT,"Audrey, I need you to talk to her. I need you to tell her what's going on. I need you to tell her that they're going to pull the plug. I need her......",33
DOGGETT,I need you to tell her to fight. I need you to tell her to show us some sign - anything -- that she's in there.,24
DOGGETT,I need her to understand.,5
DOGGETT,I don't know what the hell else to do.,9
AUDREY PAULEY,Monica?,1
AUDREY PAULEY,John wanted me to tell you something.,7
REYES,You gave him my message?,5
AUDREY PAULEY,He says you don't have very long. He says you have to give them some kind of sign.,18
AUDREY PAULEY,"I know, I... I-I'm sorry.",5
AUDREY PAULEY,Uh... I can't... do... anything.,5
AUDREY PAULEY,"There's... there's something wrong... you know, up here. And I can't help anyone. I deliver the flowers. It's all I do. And I have to even get help with that because I-I can't read what's on the little cards.",39
REYES,You can't read?,3
AUDREY PAULEY,I see it all jumbled up.,6
REYES,"This is your hospital. It's you who created it. It's all you, Audrey.",13
REYES,This place is all you. And that means you can make the rules work any damn way that you want them to.,22
REYES,You can help me escape.,5
REYES,Audrey?,1
DR. JACK PREIJERS,"You know, I've always wondered what was down here. I'm being accused of things Audrey. Terrible things regarding three patients of mine. Really, it's... it's beyond the pale.",28
DR. JACK PREIJERS,"You're not going to yell out, are you, Audrey?",9
SEGUE TO,nan,1
REYES,Audrey?,1
REYES,Audrey? Audrey!,2
REYES,"Audrey, what's happening?",3
AUDREY PAULEY,You have to go.,4
AUDREY PAULEY,This way.,2
REYES,"No. If I do that, I'll burn up. I'll die.",10
AUDREY PAULEY,No. Not now. But you have to hurry.,8
REYES,What about you?,3
AUDREY PAULEY,I know now. I know who told me to build it.,11
SCULLY,The transplant teams are in place.,6
DOGGETT,They're not cutting her up.,5
SCULLY,John... I'm still waiting for your argument. If you have something to convince me to convince the doctors that somehow she's alive.,22
REYES,John...,1
DOGGETT,"Where're you going, doctor?",4
DOGGETT,"Oh, god. Oh, no.",4
DOGGETT,Good night.,2
REYES,Good night.,2
