speaker,line,words
JERRY,It's fused. It takes a lot of juice to melt a steel key.,13
SCULLY,And to throw a 180 pound man ten feet.,9
MULDER,"The, uh, servo switch. Could it have been moved manually?",10
JERRY,We didn't find any prints in the surrounding area.,9
PETERSON,Sure it could have been switched manually. But whoever did it would have had to override the COS.,18
MULDR,What's the COS?,3
PETERSON,The central operating system. It runs the building. It regulates everything from energy output to the volume of water in each toilet flush.,23
JERRY,This is Claude Peterson. He's the building systems engineer. He discovered the body.,13
MULDER,"If somebody wanted to override the COS, what would they...?",10
PETERSON,"Well, first he'd have to break the access codes which, well let's just say it wouldn't be easy.",18
MULDER,"Well, we're going to need a list of all the people with that kind of know how.",17
PETERSON,"Well, I can tell you right now it'll be a pretty short list.",13
MULDER,Would you be on it?,5
PETERSON,"Me? Hey, look. I'm just a glorified building super. All I do is monitor the system. Make sure it's functioning properly. Like when I saw the overload in Mr. Drake's office.",31
MULDER,What about the phone lines? Does the COS monitor all phone calls?,12
PETERSON,Yes it does. Why?,4
MULDER,I was just wondering.,4
PETERSON,"Okay, um, look. Can I go now?",7
JERRY,Yeah. Why'd you ask him about the phones?,8
MULDER,Phone's off the hook. Maybe Drake was talking to someone right before he did his Ben Franklin impersonation.,18
JERRY,Taught him everything he knows.,5
MULDER,Come in.,2
SCULLY,It's past three.,3
MULDER,I'm just looking for my profile notes.,7
SCULLY,Maybe if you cleaned your desk more than once a year.,11
MULDER,They were right here. I'm telling you.,7
SCULLY,Come on. We're late.,4
JERRY,"Now, there are a couple of elements for us to consider, here. Both the statistical rarity of homicidal electrocution and the complexity of the crime indicate a certain devious premeditation. After all, there are much simpler ways of killing someone. All of which leads me to believe that our guy was some kind of sociopathic game player - - maybe even a recluse since he designed a trap not only to avoid detection, but to avoid contact with the victim.",78
SCULLY,Is that your profile?,4
MULDER,"Forget it, no.",3
JERRY,Drake's final phone call supports this theory.,7
COMPUTER VOICE,"At the tone, Eastern Standard Time will be 7:35 P.M.",10
JERRY,Drake's estimated time of death.,5
AGENT SPILLER,Why would Drake call for the correct time just before he died?,12
JERRY,It was an incoming call. From somewhere in the Eurisko building itself. Whoever set the trap wanted to make sure that Drake took the bait.,25
AGENT SPILLER,"Excellent work, Agent Lamana.",4
JERRY,Thank you.,2
MULDER,"Jerry, what the hell are you doing?",7
JERRY,"Hey, don't get all bent out of shape.",8
MULDER,"Jerry, that was my profile.",5
JERRY,"Look, I didn't think you'd mind. Anyway, they were just notes. I filled in the blanks.",16
MULDER,"Jerry, you went into my office and you stole my work.",11
JERRY,"Look, you're on this case ‘cause I asked you to help me out, and you helped me out. What is the big deal.",23
SCULLY,What did he say?,4
MULDER,He apologized - in his own way.,6
SCULLY,"I just got off the phone with Peterson, the systems engineer.",11
MULDER,One name? Brad Wilczek?,4
SCULLY,He said it would be a short list. And it's headline news how much this guy despised Drake.,18
MULDER,That just seems too obvious. To kill Drake would be so brazenly egomaniacal.,13
SCULLY,And fully consistent with Jerry's excellent behavioral profile.,8
MULDER,Fully.,1
MULDER,So this is what a 220 IQ and a $400 million severance settlement buys you.,15
WILCZEK,Yes?,1
SCULLY,Brad Wilczek? We're with the FBI.,6
WILCZEK,"What took you guys so long. Oh, do you mind taking off your shoes?",14
WILCZEK,You can divide the computer science industry into two types of people - - neat and scruffy.,15
SCULLY,I take it Benjamin Drake fit into the first category.,10
WILCZEK,"Neat people like things neat. They wear nicely pressed suits and work on surface phenomena. Things they can understand. Market shares, and third quarter profits.",25
SCULLY,And you had a different vision for the company?,9
WILCZEK,I started Eurisko out of my parents' garage. I was 22 years old. I'd just spent a year following around the Grateful Dead. You know what Eurisko means?,28
MULDER,"That's from the Greek, isn't it? Um, ""I learn things.""",10
WILCZEK,"Not exactly. It means ""I discover things."" Unfortunately, Ben Drake wasn't interested in discovery. He was a short-sighted, power-hungry opportunist. Let me show you something - Smart Home. From this prototype, I have access to every square foot of my house. This place is as safe as Fort Knox and as energy efficient as your average igloo. We were two years ahead of Microsoft and Cebus when Drake, in his infinite wisdom, killed the program.",74
MULDER,"Mr. Wilczek, is this system related to the one in your corporate building?",13
WILCZEK,Variation on a theme.,4
MULDER,"In your opinion, how many people know the system well enough to override it?",14
WILCZEK,Finally the bonus question. Not many is the answer.,9
MULDER,Could someone have hacked into the system?,7
WILCZEK,"Well, not your average phone freak, that's for sure. But there's plenty of kooks out there. Data travelers, Electro wizards, techno anarchists. Anything's possible.",24
SCULLY,Could you have done it?,5
WILCZEK,"Of course. I designed the system. That's why you guys are here, isn't it? I'm your logical suspect.",18
SCULLY,You don't seem too worried.,5
WILCZEK,"It's a puzzle, Miss Scully, and scruffy minds like me like puzzles. We enjoy walking down unpredictable avenues of thought, turning new corners - - but as a general rule, scruffy minds don't commit murder.",33
SCULLY VOICE OVER,"Some see genius as the ability to connect the unconnected -- to make juxtapositions, to see relationships where others cannot. Is Brad Wilczek a genius? I don't know. But I do know this for certain. He has a predilection for elaborate game playing. He has an intimate knowledge of the Eurisko building and he has a demonstrable motive for killing Benjamin Drake. The question remains. But if he is so clever how do we nail him? End of field journal, October 24, 1993.",82
"""COS SCANNING","Scully, Dana --- Data Intercept."" Camera shows that screen is now that of the COS inside the Eurisko building that we saw in the teaser.)",24
COS COMPUTER,File opened.,2
MULDER,Will you give me a second?,6
JERRY,"Look, I'm here with my hat in my hand. I screwed up - - I'm sorry. What more can I say?",19
MULDER,All you had to do was ask. I would've helped you with the profile.,14
JERRY,"You don't know what it's like, Mulder.",7
MULDER,What *what's* like?,3
JERRY,You heard about Atlanta?,4
MULDER,Yea...,1
JERRY,They got me on six month's probation. I got to file daily reports like some cherry new agent.,18
MULDER,That was bad luck. That could have happened to anybody.,10
JERRY,Not to you.,3
MULDER,"Don't run yourself down, Jerry. You're a good agent. We did some good work together.",15
JERRY,Let's face it. I was tagging along.,7
MULDER,That's not how it was.,5
JERRY,"How would you know, Mulder? You were too busy dazzling them up there on the high wire.",17
SCULLY,"Mulder, take a look. We borrowed this from the voice biometrics lab at Georgetown. It's a computer spectrogram capable of identifying individual speech patterns. Now this is the recording the Central Operating System made of the phone call Drake received just before he died.",44
RECORDING,"At the tone, Eastern Standard Time will be 7:35 p.m.",10
SCULLY,And this we spliced together from a series of lectures Brad Wilczek gave at the Smithsonian last year.,18
RECORDING 2,"At the tone, Eastern Standard Time will be 7:35 p.m.",10
SCULLY,Now we'll stack them.,4
JERRY,Your saying this is the same person?,7
MULDER,"I'm saying that both voices are Brad Wilczek's. He may have disguised his voice electronically, but he couldn't alter the form that is unique to his own speech patterns.",29
SCULLY,Which means that he was the one that killed Drake. He had the motive and the means. And now we have the physical evidence. Judge Benson lives in Washington Heights. I can get a warrant in less than an hour.,40
JERRY,Someone has to make sure Wilczek stays put.,8
MULDER,I'll go with you.,4
JERRY,"No. Let me bring him in alone. I need this one, Mulder.",12
MULDER,All right.,2
WILCZEK,"Come on, come on. Let me in. Damn!",8
GUARD,Mr. Wilczek!,2
ELEVATOR,Going up. Second floor...Third floor...Fourth floor...,6
GUARD,Can I help you?,4
JERRY,FBI,1
COMPUTER,"Welcome back, Brad.",3
WILCZEK,You're not equipped with a voice synthesizer. What is my user level?,12
COMPUTER,That is now at the discretion of the Operating System.,10
ELEVATOR,`Going up.,2
WILCZEK,What are you doing?,4
COMPUTER,Sorry. Those commands are not available at your current user level. Try again.,13
WILCZEK,What are you doing!,4
COMPUTER,What are you doing!,4
JERRY,"Oh, man.",2
ELEVATOR,Going down.,2
WILCZEK,NO!! Don't do this!,4
COMPUTER,Program executed.,2
SCULLY,I heard about Jerry. I'm sorry.,6
MULDER,I don't think Wilczek did it.,6
SCULLY,What?,1
MULDER,It doesn't make sense. Why would he go back to Eurisko?,11
SCULLY,To destroy evidence. To cover his tracks.,7
MULDER,"If you were going to destroy evidence, would you pose for the cameras?",13
SCULLY,"Mulder, you've been through a lot - - more than I think even you realize.",13
MULDER,I think Wilczek is smarter than this.,7
SCULLY,He just signed a confession. How much proof do you need?,11
SUIT #1,"Excuse me sir, this is a crime scene. You're going to have to leave.",14
MULDER,"Yeah, I know. I ordered the subpoena.",7
SUIT #1,That subpoena's been obviated.,4
MULDER,What are you talking about?,5
SUIT #1,"Unless you've got a code five clearance, I'm going to have to ask you to turn back.",17
MULDER,Thanks for coming.,3
DEEP THROAT,I'm here against my better judgement. In the future I must insist that you respect the terms of our arrangement.,20
MULDER,I need to know why Brad Wilczek is the subject of a code five investigation. What the Defense Department wants with him.,22
DEEP THROAT,What do you think they'd want with the most innovative programmer in this hemisphere?,14
MULDER,Software.,1
DEEP THROAT,"For years, Wilczek has thumbed his nose at any contract involving weapons applications. He's a bleeding heart.",17
MULDER,What kind of software?,4
DEEP THROAT,How much do you know about artificial intelligence?,8
MULDER,I thought it was only theoretical.,6
DEEP THROAT,"It was, until two years ago. You remember Helsinki, the first time that a chess playing computer ever beat a Grand Master? That was Wilczek's program. And the rumor was that he did it by developing the first adaptive network.",40
MULDER,An adaptive network?,3
DEEP THROAT,"It's a learning machine. A computer that actually thinks. And it's, ah, become something of a holy grail for some of our more acquisitive colleagues in the Department of Defense.",30
WILCZEK,They make me wear shoes all the time. What else do you want from me?,15
MULDER,I want you to tell me why you're willing to spend the rest of your life in prison for a crime you didn't commit.,24
WILCZEK,What are you talking about? I'm guilty.,7
MULDER,I know you're innocent. You're protecting a machine -- the Central Operating System at Eurisko.,14
WILCZEK,"If I'm protecting anything, it's not the machine.",8
MULDER,Then what?,2
WILCZEK,After the bomb was dropped on Hiroshima and Nagasaki - - Robert Oppenheimer spent the rest of his life regretting he'd ever glimpsed an atom.,23
MULDER,Oppenheimer may have regretted his actions but he never denied responsibility for them.,13
WILCZEK,"He loved the work, Mr. Mulder. His mistake was in sharing it with an immoral government. I won't make the same mistake.",22
MULDER,But your machine killed Drake. And it killed my friend.,10
WILCZEK,I'm sorry about what happened. But there's nothing I can do.,11
MULDER,And you talk about morality. You're afraid of the government but you're willing to accept the risk that your machine will kill again.,23
WILCZEK,The lesser of two evils.,5
MULDER,What about a third option. You created that machine. Now you tell me how to destroy it.,17
MULDER,Wilczek can create a virus that will destroy the system.,10
SCULLY,"Mulder, don't you see, blaming the machine is an alibi, and a bad one.",14
MULDER,But it's the only thing that makes sense. The COS project was posting big losses for Eurisko and Drake was about to terminate the program.,25
SCULLY,So the machine killed Drake out of self-defense?,8
MULDER,Self-preservation. It's the primary instinct of all sentient beings.,9
SCULLY,"Mulder, that level of artificial intelligence is decades away from being realized.",12
MULDER,Then why was our government trying to usurp Wilczek's research?,10
SCULLY,"Mulder, I think you're looking for something that isn't there. And I think it has something to do with Jerry. Maybe it wouldn't be such a bad idea if you talked to someone.",33
MULDER,You're probably right.,3
SCULLY,Where are you going?,4
MULDER,To talk to someone.,4
MULDER,How much time do you need?,6
SCULLY ASLEEP. CLOCK 1,31. Phone rings. SCULLY picks it up),7
SCULLY,Hello?,1
SCULLY,"Oh my God. This is Special Agent Dana Scully, ID number 2317-616. I need you to run a quick trace on a number for me. Yeah, 202-555-6431. Yeah, that's my number. Somebody's accessing my computer.",35
SCULLY,Mulder!,1
MULDER,"Scully, what are you doing here?",6
SCULLY,Someone or something's been scanning my computer files. Tapping my phones. I traced the line. It came from somewhere in there.,21
MULDER,It's the machine.,3
SCULLY,How can we get in?,5
MULDER,You remember the Trojan Horse?,5
MULDER,"Open, Sesame!",2
MULDER,"Oh, what the - -",3
SCULLY,Mulder!,1
MULDER,So much for the element of surprise. What do you say we take the stairs?,15
MULDER,"28 down, one to go.",5
SCULLY,"Oh, great. Mulder?",3
MULDER,Trick or treat.,3
MULDER,No!,1
SCULLY,What are you doing?,4
MULDER,I don't want to make the same mistake Drake made.,10
MULDER,What are you looking at?,5
SCULLY,Unh....,1
MULDER,There should be a way for you to drop down and open the door.,14
MULDER,"Come on, Scully.",3
MULDER,Scully?,1
PETERSON,Agent Mulder? What are you doing here?,7
SCULLY,Ahhhhh!!!!!,1
PETERSON,"The machine's been acting all crazy. Power surges, shut off. That's why I'm here so late.",16
MULDER,Where's the B port?,4
PETERSON,"Oh, it's right back here. Look, are you sure you know what you're doing? Because if you don't, it's my job on the line.",24
MULDER,Damn.,1
COMPUTER,System access granted. User code level seven.,7
MULDER,Now I can put in the virus.,7
PETERSON,"Not bad, Agent Mulder. You know, I've been trying to access the CPU for the past two years. Now please, take out your gun and remove the clip. Careful.",29
MULDER,Defense Department?,2
PETERSON,"Lets just say our paychecks are signed by the same person. Now give me the diskette and step away from the console. You don't want to test my resolve, Agent Mulder.",31
SCULLY,Put down the gun.,4
PETERSON,"Look, you may think you know what you're dealing with -",10
SCULLY,Shut up and drop the gun.,6
PETERSON,"You're making a mistake, Agent Scully. Compromising your sworn duty. This operation is more sensitive than you can possibly imagine.",20
MULDER,Don't listen to him.,4
PETERSON,The technology in this machine is of enormous scientific interest.,10
MULDER,"The machine's a monster, Scully. It's already killed two people. They won't be able to handle it any better than Wilczek did.",22
PETERSON,Make no mistake..... *You* will be held accountable.,8
SCULLY,"Mulder, put in the disc.",5
COMPUTER,"What are you doing, Brad? Don't do this, Brad. Brad....Brad....Why?",10
MULDER,I checked with Congressman Klebanon and the Department of Corrections Subcommittee. I even petitioned the Attorney General's office.,18
DEEP THROAT,You won't find him.,4
MULDER,They can't just take a man like Brad Wilczek without an explanation.,12
DEEP THROAT,*They* can do anything they want.,6
MULDER,Where is he?,3
DEEP THROAT,"In the middle of what we in the trade call ""hard bargaining.""",12
MULDER,Wilczek won't deal. He'll never work for them.,8
DEEP THROAT,"Loss of freedom does funny things to a man, and remember, Wilczek confessed to two murders, and you effectively destroyed the only evidence that could have exonerated him.",28
MULDER,What else could I have done?,6
DEEP THROAT,Nothing... Unless you were willing to let the technology survive.,10
MULDER,The Department of Defense still hasn't found anything?,8
DEEP THROAT,They've been on it for five days. Wilczek's virus was thorough. It left no trace of the artificial intelligence. The machine is dead.,23
PETERSON,"We've pushed the pulse code modulations to the limit. Nothing. We've combed the parsing subroutine. Yes, sir. Twice. No, sir. Still nothing. But I'd like to request.... Yes, sir. No, I understand. Yes, sir. Well, six more hours before we have to consign the whole damn thing to the metal shredder.",51
TECH,"We'll do what we can, sir.",6
PETERSON,I'm going to figure this thing out if it kills me.,11
