speaker,line,words
SCULLY,There seems to be some kind of tumefaction within the lateral sinus.,12
EMT,"Patient is a white male, age 40, no known history...",10
EMT 2,"No, he just went rammy on me. Accucheck is normal. We did a narcan push but he keeps getting worse. Okay. IV beta blocker and topical nitro.",27
CAPTAIN,I don't know if you're going to get to talk to this fella after all.,15
EMT,"Five's a crowd, buddy.",4
EMT,Whoa. Something must have worked. Heart rate's dropping.,8
EMT 2,BP's headed south. I don't understand; what'd you just do?,10
EMT,Hell if I know but I'll take it.,8
SCULLY,"Oh, God. Come on, Mulder.",5
SCULLY,"Hey, you, out! This lab is quarantined. Go! Mulder?",9
MULDER,Yeah.,1
SCULLY,"Mulder, it's me. You know how to pick them, I'll tell you that. Look, I have no idea what killed this woman but I have to assume it's communicable.",29
MULDER,Yeah.,1
SCULLY,Another body has been found just outside of Montello --- same apparent cause of death - some kind of massive aneurysm or rupture.,21
MULDER,Uh-huh.,1
SCULLY,"And Mulder, I've called the CDC. They're on their way but Patrick Crump may be infected. So you need to quarantine his cell and make sure that anybody who's had any close contact with him whatsoever has been quarantined as well, and that means you, Mulder. You're to have no contact with him whatsoever.",54
MULDER,nan,1
SCULLY,Mulder?,1
MULDER,"Well, that's going to be a little tough, Scully.",9
CRUMP,Drive.,1
SCULLY,Where are they?,3
CAPTAIN,"Route 789, heading west. We're keeping them in visual plus we're in phone contact not to mention the strings we pulled to keep this off local TV.",27
SCULLY,Where are they going?,4
CAPTAIN,"Crump won't say. Wherever it is, though, he ain't getting there.",11
SCULLY,Roadblock?,1
CAPTAIN,"We'll shut him down east of Tuscarora-- nice, clean, remote space we can own.",14
SCULLY,All right. I want the CDC on-site. I want the officers making the arrest to be wearing level two or better anti-contamination suits. I want the car decontaminated. I want Agent Mulder and Crump decontaminated. I want them quarantined separately.,40
CAPTAIN,You got it.,3
CAPTAIN,Crump says that if we don't pull back our escort he's going to shoot your partner.,16
CRUMP,You just leave me the hell alone! Now!,8
MULDER,"How about if we just pull over and let me out, too, huh? I must be cramping your style.",19
CRUMP,Just... Shut up. It's you people. Figures.,7
MULDER,What figures?,2
CRUMP,Shut up.,2
MULDER,"Hey! No! That is... so stupid, Crump.",7
CRUMP,Shut up.,2
MULDER,That is so stupid.,4
CRUMP,"You shut up and drive, you understand?",7
CRUMP,What are you doing?,4
MULDER,What? What am I doing?,5
CRUMP,What the hell are you doing?,6
MULDER,I'm composing a sonnet. I'm slowing down for a light.,10
CRUMP,Go! Go!,2
MULDER,"Crump? Is this what happened to your wife? This same thing? If you stop moving, you die? I think I saw this movie. Why didn't you tell anybody? Why didn't you tell the police?",34
CRUMP,"Oh, geez.",2
MULDER,I don't know how well you recall the last 30 seconds but your life is in my hands regardless of whether or not you hold that gun.,27
CRUMP,"It's right here, boy.",4
MULDER,Just tell me everything you know. That may be the only way I can help you.,16
CRUMP,You people put me here!,5
MULDER,Shut up. I'm guessing we got two or three miles before the roadblock.,13
CRUMP,What roadblock? I got rid of the cops.,8
MULDER,Check your window.,3
CRUMP,"Oh, God. Man, if we get stopped...",7
CHOPPER PILOT,Subject's turning off 789 about a mile east of your position and is heading north on a fire road. Looks like he's going to miss you.,26
DECON MAN,Say what?,2
SCULLY,"What's the report, Captain?",4
CAPTAIN,They lost them. They were last seen on a forestry service road. Trees were too thick. Our helicopter lost sight of them.,22
SCULLY,How did Crump know to avoid the roadblock?,8
CAPTAIN,"That's the question. I was hoping your Agent Mulder would manage to steer him toward it, but...",17
SCULLY,Maybe Agent Mulder steered him away from it.,8
CAPTAIN,Why would he do that?,5
SCULLY,Maybe he knew something that we don't.,7
DOCTOR,"Agent Scully, I've got the cell cultures from the second victim.",11
SCULLY,Anything?,1
DOCTOR,"So far, I'm seeing no evidence of infection in either victim.",11
CORONER,"So then, we're in the clear?",6
SCULLY,"No, no. Not necessarily. I mean, something killed these people.",10
SCULLY,Sorry. Excuse me. Scully.,4
KERSH'S ASSISTANT,Please hold for Assistant Director Kersh.,6
AD KERSH,Agent Scully.,2
SCULLY,"Yes, sir.",2
AD KERSH,How is Southern Idaho? Agent Scully? Southern Idaho? Think carefully.,10
SCULLY,"Sir, I am not currently in the state of Idaho.",10
AD KERSH,"No, you're not.",3
SCULLY,"In the course of prosecuting our assignment in Idaho, Agent Mulder and I came across a situation in Nevada which we both strongly felt needed our immediate attention.",28
AD KERSH,"I eagerly await your report. In the meantime, agents of our Las Vegas field office will be available to assist you in tracking down Agent Mulder.",26
SCULLY,"Thank you, sir.",3
AD KERSH,"Oh, Agent Scully... I think, at this point I want to see him alive even more than you do.",19
SCULLY,Can I see that for a minute? This man worked at Silver State Power reading meters.,16
CORONER,Yes.,1
SCULLY,What if he read the meter at Vicky Crump's place?,10
MULDER,"Crump? Crump, what else can you tell me about what's happening to you?",13
CRUMP,"Mr. Crump. You call me by my last name, you say ""mister"" in front of it.",16
MULDER,"""Mister."" I got you.",4
CRUMP,Not Crump. Mr. Crump.,4
MULDER,"I can think of something else I'd like to call you. I could put ""mister"" in front of that, too if you'd like.",23
CRUMP,"You know, what kind of name is Mulder, anyway? What is that, like... like, Jewish?",15
MULDER,Excuse me?,2
CRUMP,"Jewish... It is, right?",4
MULDER,"It's Mr. Mulder to you, you peanut-picking bastard. Now, Mr. Crump what can you tell me about what's happening to you?",21
MULDER,What?,1
CRUMP,You're going... The wrong way.,5
MULDER,What do you mean?,4
CRUMP,Go this... Go this way!,5
MULDER,I can't... I can't go... I can't go left. There's only trees there. Crump.,14
MULDER,"Crump... It's west. Huh, west? You got to head west. It's just like you did with your wife. You took her and you headed west. It's not just motion; it has to be in one direction. Is that right? What the hell happened to you?",45
SCULLY,"Okay, I want a thorough search with an eye to the usual disease vectors.",14
DOCTOR,You got it.,3
SCULLY,I think we're witnessing the same pathology here.,8
DOCTOR,We need to get a blood sample.,7
SCULLY,Let's go.,2
DOCTOR,Try to hold him still!,5
SCULLY,Hang on. Let me sedate him.,6
MULDER,One more time. You woke up this morning… then what?,10
CRUMP,We have been through this.,5
MULDER,You woke up this morning but you didn't go to work. Why?,12
CRUMP,"It was raining. You don't shingle in the rain. I was up at 6:00, reading the paper.",17
MULDER,What was your wife doing?,5
CRUMP,"Cooking, man. Breakfast. She was just putting breakfast on the table when the...",13
MULDER,You looked up.,3
CRUMP,"I looked up, and I saw that she had this nosebleed she didn't even know she had.",17
MULDER,What caused it?,3
CRUMP,"What do I... I'm... I'm, like, Quincy? How the hell should I know what caused it? It just happened. Ten, 15 minutes later, she just... Starts getting sick. Said she got a headache that just... keeps getting worse and worse. Then she starts... screaming. I didn't know what the hell to do. I just, uh... I got her in the truck and... Taking her to the hospital but then it seemed like the faster we went the better she'd do but just as soon as I try to slow down or stop...",92
MULDER,I'm sorry about your wife.,5
CRUMP,"Sure, you are... You and the rest of your Jew FBI.",11
MULDER,Crump...,1
CRUMP,"Oh, yeah. You think I don't know, huh? You think I'm just some ignorant pudknocker, don't you? But I get it, man! I see what this is! I am not sick and I do not have the flu. Vicky and me were just some kind of... Government guinea pigs.",49
MULDER,You think the government did this to you?,8
CRUMP,"Hell, yeah. Who else? You see it all the time on the TV: they're dropping Agent Orange, they're putting radiation in little retarded kids' gonads... Oh, yeah. You sons of bitches sneaking around my woods at night-- I seen you. You think I don't know?",45
MULDER,"Well, on behalf of the international Jewish conspiracy I just need to inform you that we're... almost out of gas.",20
DOCTOR,The trailer looks clean-- no readily apparent vectors.,8
SCULLY,"Dogs, housewives... Whatever this thing is, it doesn't discriminate.",9
DOCTOR,There are zoonotic pathogens which spread among species.,8
SCULLY,Look at that.,3
DOCTOR,The Crumps have a neighbor.,5
SCULLY,Hello! Hello?,2
SCULLY,Doctor? Hello? Hello?,3
SCULLY,"Oh, no. It's okay, ma'am.",5
ELDERLY WOMAN,Who are you?,3
SCULLY,It's all right. I'm sorry.,5
ELDERLY WOMAN,Go away! Go away!,4
SCULLY,It's okay. It's okay.,4
MULDER,"Okay, Crump, we got about one more mile. I'll make it fast. You ready? Here goes nothing.",17
MULDER,"Hey, turn on the pump! Number four! Three! Number three! Turn it on!",13
ATTENDANT,"You got to pay before you pump, buddy!",8
OWNER OF THE CAR,"Hey, dammit, that's my car! Where the hell do you think you're going?",13
SCULLY,One deaf woman survives unscathed while everything else around her dies. Why?,12
DOCTOR,What... What are you doing?,5
SCULLY,The pathology of this thing... It affects the inner ear and this area right here is ground zero. What if what we're looking for is some kind of a sound?,30
DOCTOR,Seriously?,1
SCULLY,Oh. Excuse me. Scully.,4
CAPTAIN,"It's Van Gelder. Agent, I don't know what the hell your partner's thinking but not only is he actively evading my officers, now he's stolen a car.",27
SCULLY,Come again?,2
CAPTAIN,You heard right. He left behind a crazy note addressed to you. You there?,14
SCULLY,"Yeah, yeah, yeah. Read it to me.",7
CAPTAIN,"""Crump sick; will die if stopped same as wife. Must head west to keep alive. No roadblocks!"" Exclamation point. This make any sense to you?",25
SCULLY,Take him at his word. Let him through.,8
CAPTAIN,"Let him through? Look, uh... No offense, Agent Scully but how 'bout you run that by your superiors 'cause frankly, I think they'll say different.",25
SCULLY,I'll take that under advisement.,5
CAPTAIN,"Agent Scully, again, I got to say I feel like we got a situation here that...",16
CRUMP,Faster.,1
MULDER,I'm doing 70.,3
CRUMP,You got to go faster. It's getting worse.,8
MULDER,Okay.,1
CRUMP,"Yeah, yeah. That's good. Okay. Hey, uh... The Jew stuff? No offense. I mean, uh... A man can't help who he's born to.",23
MULDER,"That was an apology, right? Gee, I don't know if I can see to drive my eyes are tearing up so bad.",22
CRUMP,"Whatever, man. Why are you doing this?",7
MULDER,Why am I doing what?,5
CRUMP,This.,1
MULDER,It's not in your best interest to make me question that right now.,13
CRUMP,"How do I know you ain't doing exactly what they want you to? Hmm? Driving me all around creation, experimenting on me... How do I know it ain't that?",29
MULDER,I guess you don't.,4
CRUMP,I ain't saying you are. I'm just saying... That's no way to treat a man take away his dignity like that. It ain't right. Better just to kill him. That's all I'm saying.,33
MULDER,"Hey, you got to stay alive if you want to stick it to the government. If you die, you let them off the hook. Am I right? Huh?",28
CRUMP,You're right. You're damn straight.,5
MULDER,We'll figure this out.,4
CRUMP,You'd better figure quick. We're running out of west.,9
SCULLY,Lieutenant Breil? My name is Dana Scully. I called in regard to the electrical equipment the Navy is maintaining in the town of Montello.,24
LIEUTENANT BREIL,"Right. I don't know if there's been some miscommunication between you and your Washington office, but, uh...",17
SCULLY,My Washington office?,3
LIEUTENANT BREIL,Yeah. I was under the impression that I'd explained this to the FCC's satisfaction.,14
SCULLY,"Oh, I'm... I'm so sorry to make you run through it again, uh... For my official report to the, uh... To the FCC.",23
LIEUTENANT BREIL,"OKAY. AT 6:17 yesterday morning during a test of our ground conduction radio system a situation arose in which our equipment experienced a brief power surge. That's what interrupted television reception in the four-state area. However, steps have already been taken to insure this won't happen again.",47
SCULLY,The ground conduction radio-- th-that would be Project Seafarer?,9
LIEUTENANT BREIL,"The specifics of what we do here are classified, ma'am.",10
SCULLY,"Sure, sure. Um... Would you happen to know what effect such a surge might have on, uh... On an organism... Say, a... Say, a human being? Theoretically speaking.",28
LIEUTENANT BREIL,"Theoretically speaking? Well, that's classified as well, ma'am.",8
MULDER,Crump?,1
CRUMP,Mr. Crump.,2
MULDER,Mr. Crump...,2
CRUMP,"What is it, Mr. Mulder?",5
SCULLY,"Mulder, are you okay?",4
MULDER,"Yeah, aside from terminal cell phone withdrawal... That, and I got to pee. Where are you?",16
SCULLY,"I'm just about to board a justice department jet... Hopefully, I'll overshoot you.",13
MULDER,Headed where?,2
SCULLY,"I don't know, Mulder. You tell me.",7
MULDER,"I'm guessing wherever the hell route 36 ends but we can't stop, Scully. I'm kind of at a loss as to what to do next.",25
SCULLY,"Well, I think I have a loose theory as to what caused this.",13
MULDER,"Well, lay it on me.",5
SCULLY,"Okay. Mulder, you know what ELF waves are? Extremely low radio transmissions?",12
MULDER,"Yeah. It uses an antenna, like, 50 miles long. The military uses it to communicate with the trident submarines, Project Seafarer, Project Haarp.",23
SCULLY,"Well, Seafarer has an antenna array stretching beneath the edge of Patrick Crump's property. Now, ELF fields have been shown to... To produce biological effects in human tissue inducing electrical currents, altering chemical reactions.",34
MULDER,"Not to mention that as a potential weapons application it's been referred to as ""electrical nerve gas"" or may be behind the so-called ""Taos Hum.""",25
SCULLY,"What if some overload some... Some hum from this system could somehow match the resonant frequency of the human skull? I mean, what if it could induce a like hum that could... That could somehow exert a rising pressure on the labyrinth of the inner ear in a sense shattering it?",51
MULDER,But with constant movement somehow ameliorating that pressure making it bearable. But why only westward movement?,16
SCULLY,"I don't know, Mulder, I don't know. I mean... I mean, maybe it has to follow certain lines of force electrical or magnetic. I mean, maybe...",26
MULDER,"The big question, Scully, is what do we do about it?",11
SCULLY,"Well, I think I know, Mulder, but it's nothing that Mr. Crump is going to like.",16
MULDER,We'll be there.,3
CRUMP,What?,1
MULDER,"Well, whether they did this to you intentionally or not, you were right. They did it to you.",18
CRUMP,"So, what do we... what do we do?",8
MULDER,"Your one chance is that we meet my partner at the end of the highway. There, she will insert a long, large-bore needle into your inner ear hopefully relieving the pressure. Now, when we get there she's going to have to work fast. She's only going to have one chance. She's not going to be able to use any anesthetic and it will probably leave you deaf.",67
CRUMP,"But I'll live, right? Well, that's what it's all about. All right, man. Let's do it. Mr. Mulder, could you go a little faster, please? Just a little more is all I need.",33
MULDER,Sure.,1
CRUMP,"Go a little faster, please? Just a little bit faster.",10
SCULLY,Get ready!,2
AD KERSH,"""Justice department jet: 2.6 turbine hours round trip at Compensation to one Walter R. Duncan for unauthorized use of",19
MULDER,Why don't you bill me?,5
AD KERSH,I'll bill your partner instead. You two obviously relish the role of martyr.,13
MULDER,Okay. So are we done here? Back to the bozo work investigating huge piles of manure?,16
AD KERSH,You can always quit.,4
SCULLY,"Sir, Agent Mulder has been through a lot.",8
AD KERSH,And you apologize for him a lot. I've noticed that about you.,12
SCULLY,"I'm not apologizing for this. Because of his work, the DOD is shutting down their antenna array in northeastern Nevada. Our participation in this case has saved lives.",28
AD KERSH,"I don't see you proving that. The Department of Defense admits no culpability whatsoever. Furthermore, they say the closing of the facility was coincidental.",24
SCULLY,Right.,1
AD KERSH,"Don't misunderstand me, Agent. I don't care if you and your partner saved a school bus full of doe-eyed urchins on their way to Sunday bible camp. You no longer investigate X-Files. You are done and the sooner you and Mulder come to recognize that, the better for both of you.",51
SCULLY,Big piles of manure.,4
