speaker,line,words
KRYCEK,I have a vial that contains a vaccine. Mulder knows of it. His father developed it to fight the alien virus.,21
SKINNER,There's no vaccine can help the man I found in that grave.,12
KRYCEK,"You found him, and you don't even know what you got.",11
KRYCEK,"It's a push of a button, Walter.",7
DOGGETT,You can't do this to yourself.,6
SCULLY,"You asked me not to come in here, Agent Doggett. I hope you're not asking me to leave.",18
DOGGETT,"Concern's for your well-being, Agent Scully. That's all it's ever for. I felt this was a bad idea from the start. I told the Assistant Director so. Worrying about the effect it might have on you.",36
SCULLY,You mean finding Mulder alive?,5
DOGGETT,I know you came in here with the doctors. I'm sure you must have asked them what his chances are.,20
SCULLY,"Agent Doggett......However I felt about you when we first met, you changed my opinion with the quality of your character and of your work. Now, I am thankful to know you and I am thankful for your concern......But no matter what Mulder's chances are the choice not to open up that grave was wrong. And not because of me personally but as my partner on the X-Files. Now, the truth may hurt but it's all that matters.",77
DOGGETT,What truth?,2
SCULLY,About what caused this.,4
NURSE,You've got to come quickly! It's Billy Miles.,8
BILLY MILES,I don't really remember all that much of anything.,9
SCULLY,"Do you have any idea what you're doing here, Billy? Do you have any conscious memory at all?",18
BILLY MILES,I remember water. And I remember being on the ship.,10
DOGGETT,You were found by a fishing boat.,7
SCULLY,"That's not what you mean... is it, Billy? You mean... a spacecraft.",12
BILLY MILES,They took so many this time. But now I understand. They're here to save us.,15
DOGGETT,"Well, that's great news. I'm going to let you two talk.",11
SCULLY,Agent Doggett... Where are you going?,6
DOGGETT,Back to the real world. Why?,6
SCULLY,"You just won't believe it, will you? Not even for a minute. Not even with it staring you right in the face.",22
DOGGETT,Is that so important to you? What I believe or don't believe?,12
DOGGETT,I'm really not up to this assignment anyway as you so gently put it.,14
SCULLY,"Agent Doggett, you spoke with his doctors. He was lying on his deathbed.",13
DOGGETT,"I'm with you, Agent Scully. It's a medical mystery, for sure. But don't ask me to take a load of horse crap for the gospel truth.",26
SCULLY,"I underestimated you, Agent Doggett. I thought this was just simple... resistance to extreme possibilities... when, in fact, you're just downright bullheaded.",22
DOGGETT,"Do you believe it, Agent Scully? I mean that stuff he said about aliens coming to save the world.",19
SKINNER,Hi.,1
SCULLY,Hi.,1
SKINNER,Nobody called me about Billy.,5
SCULLY,I know. I'm sorry.,4
SKINNER,"What, this is incredible.",4
SCULLY,"It's too incredible. Sir, there isn't a piece of medical data on him that isn't 100% normal.",17
SKINNER,Why are you questioning that... when it could mean that the doctors are wrong about Mulder?,16
SCULLY,"Because it doesn't make sense. I mean, there should be blood, fluid, electrolyte imbalances. Loss of brain function, but as it is, it's like he shed his skin and literally became a new person. And I don't mean the same person.",41
SKINNER,What are the chances this could be due to an alien influence? Could it be a virus?,17
SCULLY,"Why are you asking me this? Sir, if you know something... look, we-we're working against the clock here. This, this could happen to Mulder. And until we know what it is we have to do everything to control it.",39
SKINNER,There may be a vaccine.,5
SCULLY,Where?,1
SKINNER,It doesn't come without a price.,6
SCULLY,This is about saving a man's life.,7
SKINNER,Yes. It is.,3
ABSALOM,Brother... you aren't someone I expected to be... paying me a visit.,12
DOGGETT,How are they treating you?,5
ABSALOM,Treating me? Like a prophet.,5
DOGGETT,"That's what I'm here about, your prophecies-- these preachings of yours.",11
ABSALOM,"Oh... you misread me, is that it?",7
DOGGETT,I want to know about these men and woman you say you would find left for dead.,17
ABSALOM,"You found someone yourself. Left for dead, but who's not dead?",11
DOGGETT,Yes.,1
ABSALOM,You're here to receive the word... and yet you can't bring yourself to say my name. Say it.,18
DOGGETT,Absalom.,1
ABSALOM,"""I am the resurrection and the life. He who believeth in me... though he were dead, yet shall he live."" Do you know the words?",25
DOGGETT,They're from the bible.,4
ABSALOM,What is the bible? Preaching... Prophecy... Misread.,7
DOGGETT,"Look, I'm not here to debate theology. I'm here because somehow you healed these people and I want to know how you did it. I need your help.",28
ABSALOM,You ask for my help... But you refuse to believe in me.,12
KRYCEK,"It's hard to believe, isn't it... that Mulder could ever possibly get out of that bed?",16
SKINNER,"I need the vaccine, Alex.",5
KRYCEK,Yeah? Time is wasting.,4
SKINNER,What do I have to do?,6
KRYCEK,"Oh, it's simple, really. Make sure Scully doesn't come to term.",11
SKINNER,You're out of your mind.,5
KRYCEK,She can't have that baby.,5
SKINNER,No. The answer is no.,5
KRYCEK,We all have a life in our hands. I have yours... you have Mulder's... and Scully has her unborn child. It's who's willing to sacrifice.,25
DOGGETT,Where are you going?,4
SCULLY,"Look, I don't have time to waste debating our differences, Agent Doggett. I strongly believe that Agent Mulder is infected with a virus.",23
DOGGETT,A virus?,2
SCULLY,A virus that seems to keep the body just alive enough to take it through a transformation...,17
DOGGETT,Into-- let me guess-- an alien.,6
SCULLY,"Agent Doggett, I don't have time to argue.",8
DOGGETT,"I'm not arguing, and for what it's worth that's what this guy that first found Mulder told me. This man that we put in prison— Absalom?",26
SCULLY,He told you this was a virus?,7
DOGGETT,No. He said the abductees were being returned and left for dead. That if he hadn't found them and done his hocus-pocus they would've been resurrected as aliens. It was all part of some big alien takeover of the world.,40
SCULLY,That's it.,2
DOGGETT,What's it?,2
SCULLY,"How Billy Miles came back so perfectly. I stood there and watched his body go into seizure just moments before this happened. On the monitor, there were two heartbeats and I told the nurse that it was just a mechanical error.",41
DOGGETT,You think this kid has sloughed his skin and come back as an alien?,14
SCULLY,And it'll happen to Mulder if we don't stop it soon.,11
DOGGETT,Where are you going?,4
SCULLY,"I need a surgical bay, a team of doctors. I have to keep Mulder's body stabilized in order to administer the vaccine.",22
DOGGETT,What vaccine?,2
SCULLY,The one I asked AD Skinner to get me.,9
DOGGETT,Assistant Director?,2
DOGGETT,Open up. It's John Doggett.,5
DOGGETT,What the hell are you doing?,6
SKINNER,You don't understand. went through the roof!!]),7
DOGGETT,You're killing him.,3
SKINNER,I had no choice. He wanted me to kill Scully's baby.,11
DOGGETT,Who?,1
SKINNER,Alex Krycek-- for the vaccine. It's the only way he'd give it to me … but I couldn't trust him. I couldn't do that to her.,26
DOGGETT,Where is he?,3
DOGGETT,Stop the car!,3
DOGGETT,Stop the car!,3
KRYCEK,You looking for this? It's the vaccine for Mulder.,9
SKINNER,Agent Doggett. Agent Mulder's in the O.R. Did you get the vaccine?,12
DOGGETT,Listen to me. You weren't wrong. He wasn't to be trusted.,11
DOGGETT,He's going to make it?,5
SCULLY,I don't know. I... I really don't know how we could've known.,12
DOGGETT,What?,1
SCULLY,That by keeping him on life support we were incubating the virus. We were hastening it along.,17
DOGGETT,How'd you figure it out?,5
SCULLY,"When Skinner pulled Mulder off of the machines, his temperature dropped rapidly without affecting his vital signs.",17
DOGGETT,You mean Skinner saved him.,5
DOGGETT,What about the vaccine?,4
SCULLY,If we can stabilize him and his temperature we can give him courses of antivirals. I think it could work.,20
KERSH,John.,1
DOGGETT,Sir. Morning rush hour. I got here as quickly as I could.,12
KERSH,Missed the sunrise.,3
DOGGETT,I was with Agent Scully.,5
KERSH,I know. It's going to be awful crowded down in that X-Files office.,13
KERSH,Maybe you didn't hear me. I said you're on the wrong floor.,12
DOGGETT,"Yes, sir.",2
SCULLY,Mulder...,1
SCULLY,Hi.,1
MULDER,Who are you?,3
SCULLY,"Oh, my god. Don't do that to me. noRomos.)",9
SCULLY,Do you know...? Do you have any idea what you've been through?,12
MULDER,Only what I see in your face.,7
MULDER,Anybody miss me?,3
